Input_Current,Temperature,vd,vg,vs,i_source,v_source,p_source,Io,gm1,gds1,vt,vdsat,cgd1,cgs1,gain_db,freq,s11_db,nf_db,iip3_dbm
0.00012350618673278454,5.714285714285715,0.9018689,0.2581862,0.06833497,0.0003787675,1.0,0.0003787675,0.0002551489,0.006263411,0.0006498443,0.4100552,0.04128387,1.0517080000000002e-13,7.716078000000001e-14,6.73259,1000000000.0,-9.45693,6.582217,-8.29199367902207
0.00012350618673278454,17.142857142857146,0.9014061,0.2480545,0.06865603,0.0003799713,1.0,0.0003799713,0.0002563472,0.006060651,0.0006315499,0.4010048,0.0430033,1.06005e-13,7.710089e-14,6.496442,1000000000.0,-9.27708,6.788693,-8.002101946569567
0.00012350618673278454,28.57142857142857,0.9009311,0.2379992,0.06898557,0.0003812068,1.0,0.0003812068,0.0002575773,0.005871764,0.0006145567,0.3919587,0.04471805,1.068152e-13,7.704298e-14,6.268578,1000000000.0,-9.10889,6.991329,-7.715019586956814
0.00012350618673278454,40.0,0.9004416,0.2280197,0.0693252,0.0003824801,1.0,0.0003824801,0.0002588454,0.005695753,0.0005987761,0.3829174,0.04642709,1.0760190000000001e-13,7.698699999999999e-14,6.049055,1000000000.0,-8.9516,7.189826,-7.431119154985161
0.00012350618673278454,51.42857142857143,0.8999351,0.2181161,0.06967668,0.0003837977,1.0,0.0003837977,0.000260158,0.005531692,0.0005841266,0.3738815,0.04812937,1.0836570000000001e-13,7.693287999999999e-14,5.837898,1000000000.0,-8.80453,7.383935,-7.1506953557615915
0.00012350618673278454,62.85714285714286,0.8994088,0.2082895,0.07004196,0.0003851668,1.0,0.0003851668,0.0002615227,0.005378736,0.0005705344,0.3648519,0.04982378,1.0910740000000002e-13,7.688055e-14,5.635118,1000000000.0,-8.66704,7.573445,-6.874005905286147
0.00012350618673278454,74.28571428571429,0.8988595,0.1985419,0.07042325,0.0003865957,1.0,0.0003865957,0.0002629478,0.005236132,0.0005579346,0.3558293,0.05150914,1.0982810000000001e-13,7.682993e-14,5.440741,1000000000.0,-8.53855,7.758169,-6.60126703753992
0.00012350618673278454,85.71428571428572,0.8982833,0.1888765,0.07082319,0.0003880944,1.0,0.0003880944,0.0002644434,0.005103222,0.0005462714,0.3468148,0.05318421,1.1052880000000001e-13,7.678093e-14,5.254827,1000000000.0,-8.41854,7.93792,-6.332681886942382
0.00012350618673278454,97.14285714285714,0.8976758,0.1792985,0.071245,0.0003896747,1.0,0.0003896747,0.0002660222,0.004979449,0.0005354994,0.3378096,0.05484765,1.1121110000000002e-13,7.673345e-14,5.077499,1000000000.0,-8.30661,8.112501,-6.068429263327744
0.00012350618673278454,108.57142857142858,0.897031,0.1698153,0.0716928,0.0003913521,1.0,0.0003913521,0.0002677005,0.004864369,0.0005255849,0.3288153,0.05649807,1.1187659999999999e-13,7.668736e-14,4.908974,1000000000.0,-8.20241,8.281676,-5.808695830254379
0.00012350618673278454,120.0,0.896341,0.160438,0.07217204,0.0003931469,1.0,0.0003931469,0.0002695,0.004757671,0.0005165085,0.319834,0.05813396,1.1252759999999999e-13,7.664254e-14,4.749612,1000000000.0,-8.10574,8.445138,-6.20939264780597
0.0001716112899924115,-40.0,0.8845623,0.3242145,0.0804022,0.0004718909,1.0,0.0004718909,0.0003001942,0.008580519,0.0008864408,0.4505792,0.03448358,1.0437570000000001e-13,7.729097999999999e-14,8.91533,1000000000.0,-11.4415,5.120267,-8.974617249078491
0.0001716112899924115,-28.57142857142857,0.8840053,0.3141891,0.08078918,0.0004733399,1.0,0.0004733399,0.0003016401,0.008271036,0.0008580343,0.4415732,0.03621775,1.053882e-13,7.721725e-14,8.665521,1000000000.0,-11.1847,5.318282,-8.72404686270886
0.0001716112899924115,-17.142857142857142,0.8834476,0.3042539,0.08117657,0.0004747905,1.0,0.0004747905,0.0003030874,0.007980736,0.000831458,0.432569,0.0379511,1.063752e-13,7.714576e-14,8.420938,1000000000.0,-10.9417,5.515949,-8.471617403982691
0.0001716112899924115,-5.714285714285715,0.8828872,0.294403,0.08156587,0.0004762483,1.0,0.0004762483,0.000304542,0.007709015,0.0008066443,0.4235671,0.03968274,1.073351e-13,7.707656e-14,8.182413,1000000000.0,-10.7126,5.712453,-8.218576771921292
0.0001716112899924115,5.714285714285715,0.882322,0.2846322,0.08195851,0.0004777186,1.0,0.0004777186,0.0003060092,0.00745496,0.0007835031,0.414568,0.04141175,1.0826730000000001e-13,7.700968e-14,7.950471,1000000000.0,-10.4968,5.907164,-7.965906561977164
0.0001716112899924115,17.142857142857146,0.8817499,0.2749379,0.08235588,0.0004792066,1.0,0.0004792066,0.0003074942,0.007217522,0.0007619352,0.4055721,0.0431372,1.0917140000000002e-13,7.694511e-14,7.725434,1000000000.0,-10.294,6.099583,-7.714298855388861
0.0001716112899924115,28.57142857142857,0.8811691,0.2653177,0.08275936,0.0004807174,1.0,0.0004807174,0.0003090024,0.006995611,0.0007418401,0.39658,0.0448581,1.100476e-13,7.68828e-14,7.507488,1000000000.0,-10.1034,6.289313,-7.46430138964908
0.0001716112899924115,40.0,0.8805775,0.25577,0.08317034,0.0004822563,1.0,0.0004822563,0.0003105394,0.006788163,0.0007231205,0.3875921,0.04657343,1.1089659999999999e-13,7.682269e-14,7.296735,1000000000.0,-9.92441,6.476032,-7.216340399520895
0.0001716112899924115,51.42857142857143,0.879973,0.2462936,0.08359032,0.0004838289,1.0,0.0004838289,0.0003121104,0.006594157,0.0007056842,0.378609,0.04828209,1.1171880000000002e-13,7.676471e-14,7.093215,1000000000.0,-9.75626,6.659483,-6.970748073711746
0.0001716112899924115,62.85714285714286,0.8793523,0.2368882,0.0840215,0.0004854433,1.0,0.0004854433,0.0003137163,0.006412542,0.0006894353,0.3696315,0.04998296,1.1251500000000001e-13,7.670881e-14,6.896824,1000000000.0,-9.59825,6.839519,-6.727779549666828
0.0001716112899924115,74.28571428571429,0.8787142,0.2275543,0.0844649,0.0004871033,1.0,0.0004871033,0.0003153706,0.006242592,0.0006743116,0.3606601,0.05167485,1.1328640000000001e-13,7.665488e-14,6.707717,1000000000.0,-9.44987,7.01587,-6.487649138009033
0.0001716112899924115,85.71428571428572,0.8781059,0.2183123,0.08488749,0.0004886857,1.0,0.0004886857,0.0003175012,0.006091334,0.0006610775,0.3516834,0.05335813,1.140569e-13,7.660137e-14,6.535204,1000000000.0,-9.31761,7.182898,-6.250535135382123
0.0001716112899924115,97.14285714285714,0.8773878,0.2091426,0.08538656,0.0004905536,1.0,0.0004905536,0.0003191554,0.005940037,0.0006477598,0.3427351,0.05502772,1.147764e-13,7.655152e-14,6.358001,1000000000.0,-9.18474,7.35299,-6.016581403801354
0.0001716112899924115,108.57142857142858,0.876648,0.2000605,0.08590072,0.0004924779,1.0,0.0004924779,0.0003209771,0.005800063,0.0006355743,0.3337942,0.05668462,1.154799e-13,7.650302e-14,6.1902,1000000000.0,-9.06158,7.517759,-5.785918052743156
0.0001716112899924115,120.0,0.8759171,0.1909752,0.0864087,0.0004943792,1.0,0.0004943792,0.0003226292,0.005664787,0.0006237902,0.3248534,0.05832589,1.161484e-13,7.645697e-14,6.024263,1000000000.0,-8.94222,7.681554,-5.558637992271009
0.00023845311422801766,-40.0,0.8600225,0.3547271,0.09750398,0.0006025665,1.0,0.0006025665,0.000364078,0.01027971,0.001079709,0.4561034,0.0346275,1.077716e-13,7.714017000000001e-14,10.08038,1000000000.0,-12.755,4.560123,-8.251221779806095
0.00023845311422801766,-28.57142857142857,0.8593536,0.3451399,0.09796901,0.0006043063,1.0,0.0006043063,0.0003657916,0.009918174,0.001046068,0.4471594,0.03636851,1.08863e-13,7.706058e-14,9.847634,1000000000.0,-12.4783,4.739621,-8.045242531656612
0.00023845311422801766,-17.142857142857142,0.8586861,0.3356487,0.09843309,0.0006060426,1.0,0.0006060426,0.000367522,0.009577608,0.001014496,0.438217,0.03810894,1.099262e-13,7.698349000000001e-14,9.618637,1000000000.0,-12.2136,4.919755,-7.835577322060516
0.00023845311422801766,-5.714285714285715,0.8580165,0.3262462,0.09889863,0.0006077844,1.0,0.0006077844,0.0003692618,0.009257506,0.0009849204,0.429277,0.03984786,1.1095870000000001e-13,7.690899e-14,9.394222,1000000000.0,-11.9616,5.099787,-7.623642005886417
0.00023845311422801766,5.714285714285715,0.8573425,0.3169272,0.09936722,0.0006095376,1.0,0.0006095376,0.0003710147,0.008957151,0.0009572584,0.4203401,0.04158437,1.119597e-13,7.68371e-14,9.17506,1000000000.0,-11.7224,5.279069,-7.410530644042339
0.00023845311422801766,17.142857142857146,0.8566621,0.3076877,0.0998403,0.0006113076,1.0,0.0006113076,0.0003727859,0.008675584,0.0009314134,0.4114066,0.0433175,1.129292e-13,7.676779e-14,8.961607,1000000000.0,-11.496,5.457072,-7.197044881391612
0.00023845311422801766,28.57142857142857,0.8559733,0.2985244,0.1003192,0.0006130994,1.0,0.0006130994,0.0003745806,0.008411727,0.0009072805,0.4024771,0.04504627,1.1386750000000002e-13,7.670102e-14,8.754155,1000000000.0,-11.2819,5.633369,-6.983827941865343
0.00023845311422801766,40.0,0.8552742,0.2894351,0.1008053,0.0006149179,1.0,0.0006149179,0.0003764038,0.008164456,0.0008847533,0.3935521,0.04676963,1.1477520000000002e-13,7.663672e-14,8.552882,1000000000.0,-11.0797,5.807612,-6.771375333840453
0.00023845311422801766,51.42857142857143,0.854563,0.2804177,0.1012998,0.0006167678,1.0,0.0006167678,0.0003782603,0.007932664,0.000863728,0.3846321,0.04848651,1.156532e-13,7.657479e-14,8.357885,1000000000.0,-10.8889,5.979518,-6.560071589867995
0.00023845311422801766,62.85714285714286,0.8539008,0.2713815,0.1017601,0.0006184904,1.0,0.0006184904,0.000379945,0.007711188,0.0008436204,0.3757024,0.05019505,1.164907e-13,7.651573e-14,8.165625,1000000000.0,-10.7054,6.150747,-6.350217667878454
0.00023845311422801766,74.28571428571429,0.8531772,0.2624784,0.1022632,0.0006203726,1.0,0.0006203726,0.000381824,0.007506238,0.0008251897,0.3667895,0.05189521,1.173088e-13,7.645847e-14,7.98227,1000000000.0,-10.5347,6.317885,-6.142090943048842
0.00023845311422801766,85.71428571428572,0.8524377,0.2536412,0.1027774,0.0006222961,1.0,0.0006222961,0.0003837444,0.007313708,0.0008079765,0.3578826,0.05358519,1.180999e-13,7.640333e-14,7.805119,1000000000.0,-10.3736,6.482183,-5.935848935111814
0.00023845311422801766,97.14285714285714,0.8516798,0.2448704,0.1033045,0.0006242677,1.0,0.0006242677,0.0003857127,0.007132772,0.0007919061,0.3489823,0.05526361,1.188653e-13,7.635022e-14,7.634173,1000000000.0,-10.2214,6.643499,-5.731692866438827
0.00023845311422801766,108.57142857142858,0.8509005,0.2361675,0.1038464,0.0006262948,1.0,0.0006262948,0.0003877366,0.006962684,0.0007769121,0.3400895,0.05692898,1.196062e-13,7.629904e-14,7.469439,1000000000.0,-10.0779,6.801713,-5.529722235753276
0.00023845311422801766,120.0,0.8500964,0.2275347,0.1044055,0.0006283863,1.0,0.0006283863,0.0003898248,0.006802776,0.0007629364,0.3312051,0.05857972,1.2032400000000002e-13,7.624968e-14,7.310939,1000000000.0,-9.94245,6.95671,-5.3300604022614095
0.00033132952783907393,-40.0,0.8278865,0.3932625,0.1198982,0.0007790359,1.0,0.0007790359,0.0004476595,0.01244836,0.001336973,0.4633466,0.03483145,1.1199820000000001e-13,7.69672e-14,11.23111,1000000000.0,-14.1732,4.054011,-7.26254557530153
0.00033132952783907393,-28.57142857142857,0.8271287,0.3841151,0.1204254,0.0007810072,1.0,0.0007810072,0.000449629,0.01202352,0.001296636,0.4544707,0.03658152,1.131564e-13,7.688183999999999e-14,11.01801,1000000000.0,-13.8969,4.214679,-7.103136597074631
0.00033132952783907393,-17.142857142857142,0.8263718,0.3750693,0.1209519,0.0007829759,1.0,0.0007829759,0.0004515959,0.01161986,0.001258503,0.4455969,0.03833119,1.142829e-13,7.679928e-14,10.80628,1000000000.0,-13.6263,4.377145,-6.938039346618119
0.00033132952783907393,-5.714285714285715,0.8256146,0.3661153,0.1214786,0.0007849456,1.0,0.0007849456,0.0004535636,0.01123806,0.00122259,0.4367253,0.04007957,1.153755e-13,7.671961e-14,10.59723,1000000000.0,-13.3634,4.540565,-6.768896574905305
