Iteration No,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,
187,0.0002173284,15.022819502968092,3.4945801036286355,45.8900096341313,11.558214593806522,0.0014843868000000001,0.004586535,0.05770314,0.4751838,0.06903634,
188,0.000216603,15.002560215862603,3.4885134996623606,45.82948884484722,11.563845913729176,0.0014800981,0.00457438,0.05764925,0.4749975,0.06915758,
189,0.0002158813,14.98228502499418,3.4808849007117857,45.83983081323305,11.569512199506029,0.0014758354000000001,0.004562297,0.05759479,0.4748089,0.06927867,
190,0.0002168486,15.07651582219876,3.4673611402329954,45.86125437003162,11.548571570836557,0.0014817543,0.004578043,0.05767013,0.4750696,0.06905569,
191,0.0002161269,15.056318882797445,3.461134577217919,45.836146318725866,11.55406200181789,0.0014774864,0.004566013,0.05761487,0.4748781,0.06917672,
192,0.0002154083,15.036138183178267,3.453674987957015,45.811106661664695,11.559694692727295,0.0014732419,0.004553965,0.05756074,0.4746904,0.06929773,
193,0.0002146697,15.015973767626091,3.444891344703933,45.78612600522881,11.56549265439126,0.0014690182,0.004541349,0.05750691,0.4745033,0.06939951,
194,0.0002139513,14.995483462425401,3.434761469418376,45.760863356777506,11.571182180607309,0.0014647607,0.004529242,0.05745338,0.474317,0.06952519,
195,0.0002142307,15.01996808912423,3.4318456846844327,45.775798265429046,11.56498482939269,0.0014663493000000001,0.00453424,0.05747026,0.4743754,0.06949559,
196,0.0002135141,14.999550420912033,3.421051419332713,45.750586884516736,11.57083274267136,0.0014621126,0.004522137,0.05741692,0.4741894,0.06962011,
197,0.0002135436,15.00199148875597,3.4204817908620697,45.787489395248315,11.570271518148532,0.0014622738,0.00452275,0.05741699,0.4741893,0.069618,
198,0.0002128307,14.981592993940131,3.4084780896997273,45.762374365060325,11.575978912915051,0.0014580657000000002,0.004510682,0.05736393,0.474004,0.06974195,
199,0.0002138208,15.079656600306013,3.4065095259719698,45.78609561009692,11.554060147506302,0.0014641237,0.004526917,0.05744157,0.4742751,0.06950547,
200,0.0002131073,15.059347137788304,3.396104506818162,45.796272696879456,11.559716231567753,0.0014599078,0.004514857,0.05738842,0.4740896,0.06962961,
