Input_Current,Temperature,vd,vg,vs,i_source,v_source,p_source,Io,gm1,gds1,vt,vdsat,cgd1,cgs1,gain_db,freq,s11_db,nf_db,iip3_dbm
0.00011723624102212579,-40.0,1.609744,0.5038318,0.04322776,0.0002786838,1.8,0.00050163084,0.0001614478,0.004613289,9.124016e-05,0.5290195,0.0315679,1.655005e-13,1.520711e-13,12.88307,1000000000.0,-8.74257,5.351472,-11.780767804911537
0.00011723624102212579,-25.454545454545453,1.61016,0.5010868,0.04313326,0.0002783309,1.8,0.0005009956200000001,0.000161095,0.004375208,8.782537e-05,0.5236139,0.03393668,1.689296e-13,1.520543e-13,12.42781,1000000000.0,-8.4322,5.702989,-11.576489610588853
0.00011723624102212579,-10.90909090909091,1.610605,0.4985285,0.04303218,0.0002779533,1.8,0.00050031594,0.0001607175,0.004155097,8.459006e-05,0.5182065,0.03632801,1.726894e-13,1.520357e-13,11.98395,1000000000.0,-8.14866,6.056251,-11.363446765683156
0.00011723624102212579,3.636363636363633,1.611076,0.4961313,0.04292507,0.0002775533,1.8,0.00049959594,0.0001603175,0.003951825,8.152653000000002e-05,0.5127975,0.0387404,1.767271e-13,1.520158e-13,11.55232,1000000000.0,-7.88953,6.409306,-11.144952505947598
0.00011723624102212579,18.18181818181818,1.611571,0.4938746,0.04281268,0.0002771335,1.8,0.0004988403000000001,0.0001598977,0.00376411,7.862621e-05,0.5073871,0.04117241,1.809848e-13,1.519948e-13,11.13325,1000000000.0,-7.65243,6.760575,-10.922886788274157
0.00011723624102212579,32.72727272727272,1.612085,0.4917419,0.04269583,0.0002766971,1.8,0.00049805478,0.0001594613,0.003590645,7.588031e-05,0.5019757,0.04362271,1.8540300000000001e-13,1.51973e-13,10.72677,1000000000.0,-7.43509,7.108792,-10.699026254533665
0.00011723624102212579,47.272727272727266,1.612616,0.489719,0.04257537,0.0002762472,1.8,0.0004972449599999999,0.0001590114,0.003430173,7.328013000000001e-05,0.4965633,0.04608997,1.8992350000000001e-13,1.5195060000000002e-13,10.33269,1000000000.0,-7.23547,7.452949,-10.474665162981994
0.00011723624102212579,61.81818181818181,1.613158,0.4877943,0.04245211,0.0002757869,1.8,0.00049641642,0.000158551,0.003281515,7.081732e-05,0.4911504,0.04857297,1.944917e-13,1.51928e-13,9.95073,1000000000.0,-7.05173,7.792257,-10.250620481586926
0.00011723624102212579,76.36363636363636,1.613709,0.4859574,0.04232681,0.000275319,1.8,0.0004955742,0.000158083,0.003143585,6.848391000000001e-05,0.4857372,0.0510705,1.9905830000000002e-13,1.519053e-13,9.580517,1000000000.0,-6.88221,8.126104,-10.027543342903703
0.00011723624102212579,90.9090909090909,1.614267,0.4841996,0.04220018,0.0002748461,1.8,0.00049472298,0.0001576101,0.0030154,6.627235e-05,0.4803238,0.05358142,2.0358010000000003e-13,1.518828e-13,9.221644,1000000000.0,-6.72548,8.454031,-9.80590463210498
0.00011723624102212579,105.45454545454544,1.614827,0.4825127,0.04207276,0.0002743707,1.8,0.00049386726,0.0001571344,0.002896065,6.417550000000001e-05,0.4749105,0.05610461,2.080208e-13,1.518606e-13,8.87368,1000000000.0,-6.58025,8.775705,-9.585978070971441
0.00011723624102212579,120.0,1.615388,0.4808892,0.04194478,0.0002738949,1.8,0.00049301082,0.0001566575,0.002784769,6.218649000000001e-05,0.4694973,0.05863898,2.1235050000000004e-13,1.51839e-13,8.536162,1000000000.0,-6.44536,9.09091,-9.3680463613689
0.00016289922867748695,-40.0,1.55376,0.5304141,0.05594786,0.000371854,1.8,0.0006693372000000001,0.0002089653,0.005824793,0.0001184447,0.5329046,0.03258745,1.710307e-13,1.520473e-13,14.77146,1000000000.0,-10.2679,4.613457,-10.549266918127191
0.00016289922867748695,-25.454545454545453,1.5541,0.5281849,0.05587051,0.0003715651,1.8,0.00066881718,0.0002086757,0.005537502,0.0001140621,0.5274908,0.0350815,1.7549870000000002e-13,1.5202530000000002e-13,14.34089,1000000000.0,-9.87608,4.92376,-10.394143627088589
0.00016289922867748695,-10.90909090909091,1.554467,0.5261578,0.05578726,0.0003712541,1.8,0.00066825738,0.0002083639,0.005270796,0.0001099078,0.5220754,0.0376038,1.803185e-13,1.520016e-13,13.9202,1000000000.0,-9.51815,5.237254,-10.226833820209983
0.00016289922867748695,3.636363636363633,1.554858,0.5243046,0.0556983,0.0003709219,1.8,0.00066765942,0.0002080307,0.005023626,0.0001059731,0.5166585,0.04015256,1.8540760000000002e-13,1.519765e-13,13.51043,1000000000.0,-9.19116,5.552121,-10.050184260839316
0.00016289922867748695,18.18181818181818,1.555273,0.5226026,0.05560408,0.00037057,1.8,0.000667026,0.0002076779,0.004794675,0.0001022475,0.5112401,0.04272605,1.906807e-13,1.519505e-13,13.11205,1000000000.0,-8.8921,5.866859,-9.866620906374388
0.00016289922867748695,32.72727272727272,1.555708,0.5210337,0.05550522,0.0003702008,1.8,0.0006663614400000001,0.0002073077,0.004582532,9.87202e-05,0.5058206,0.04532264,1.960554e-13,1.519239e-13,12.72522,1000000000.0,-8.6181,6.180232,-9.678012064852139
0.00016289922867748695,47.272727272727266,1.556161,0.5195825,0.05540239,0.0003698167,1.8,0.00066567006,0.0002069227,0.004385796,9.538028000000002e-05,0.5004001,0.04794074,2.014555e-13,1.518971e-13,12.34983,1000000000.0,-8.36653,6.491238,-9.486065192209145
0.00016289922867748695,61.81818181818181,1.556628,0.5182363,0.05529629,0.0003694205,1.8,0.0006649569,0.0002065255,0.00420313,9.221709000000001e-05,0.4949788,0.05057887,2.0681379999999998e-13,1.518705e-13,11.98565,1000000000.0,-8.13503,6.799068,-9.291782467129252
0.00016289922867748695,76.36363636363636,1.557106,0.5169841,0.05518759,0.0003690145,1.8,0.0006642261,0.0002061188,0.004033286,8.922040000000002e-05,0.489557,0.05323555,2.120739e-13,1.518443e-13,11.63237,1000000000.0,-7.92149,7.103084,-9.095995425069642
0.00016289922867748695,90.9090909090909,1.557593,0.5158163,0.05507692,0.0003686013,1.8,0.00066348234,0.0002057048,0.003875119,8.638048e-05,0.4841348,0.05590942,2.171899e-13,1.518187e-13,11.28958,1000000000.0,-7.72405,7.402788,-8.899595209373937
0.00016289922867748695,105.45454545454544,1.558086,0.5147244,0.0549648,0.000368183,1.8,0.0006627294000000001,0.0002052857,0.003727585,8.368812000000001e-05,0.4787125,0.05859911,2.2212679999999998e-13,1.5179400000000001e-13,10.9569,1000000000.0,-7.54108,7.697804,-8.703021539667668
0.00016289922867748695,120.0,1.558582,0.5137004,0.05485142,0.0003677618,1.8,0.0006619712399999999,0.0002048629,0.003589731,8.113447000000002e-05,0.47329,0.06130332,2.268586e-13,1.5177030000000002e-13,10.63388,1000000000.0,-7.37112,7.987866,-8.506625558267645
0.00022634774428422752,-40.0,1.479309,0.563236,0.07286371,0.00049848,1.8,0.000897264,0.0002721391,0.007373003,0.0001551769,0.5380397,0.03395979,1.789672e-13,1.520123e-13,16.63638,1000000000.0,-12.289,3.990437,-9.047850787588809
0.00022634774428422752,-25.454545454545453,1.479594,0.5615055,0.07279909,0.0004982386,1.8,0.0008968294800000001,0.0002718983,0.007026167,0.0001494151,0.5326118,0.03661484,1.8468960000000002e-13,1.519841e-13,16.23226,1000000000.0,-11.7871,4.260378,-8.947340167378032
0.00022634774428422752,-10.90909090909091,1.479896,0.5599941,0.07273033,0.0004979818,1.8,0.0008963672400000001,0.0002716417,0.006702601,0.0001439561,0.5271829,0.03930452,1.907243e-13,1.519543e-13,15.83615,1000000000.0,-11.3284,4.534404,-8.831065632379332
0.00022634774428422752,3.636363636363633,1.480218,0.5586707,0.07265724,0.0004977089,1.8,0.00089587602,0.0002713688,0.006401471,0.0001387889,0.5217528,0.04202666,1.9695020000000002e-13,1.519235e-13,15.44927,1000000000.0,-10.9095,4.810929,-8.701524953843517
0.00022634774428422752,18.18181818181818,1.480558,0.5575106,0.07257996,0.0004974202,1.8,0.00089535636,0.0002710799,0.006121515,0.0001339005,0.5163216,0.0447792,2.0325199999999999e-13,1.518923e-13,15.07231,1000000000.0,-10.5266,5.088613,-8.561219012195647
0.00022634774428422752,32.72727272727272,1.480915,0.5564937,0.0724988,0.0004971171,1.8,0.0008948107799999999,0.0002707764,0.005861273,0.0001292764,0.5108895,0.04756015,2.0952639999999998e-13,1.518612e-13,14.70555,1000000000.0,-10.1761,5.36633,-8.41258219399665
0.00022634774428422752,47.272727272727266,1.481288,0.5556035,0.0724142,0.0004968012,1.8,0.0008942421600000001,0.00027046,0.005619233,0.0001249022,0.5054565,0.05036764,2.156861e-13,1.518305e-13,14.34901,1000000000.0,-9.85452,5.643148,-8.256857838334124
0.00022634774428422752,61.81818181818181,1.481673,0.5548259,0.07232665,0.0004964742,1.8,0.0008936535599999999,0.0002701325,0.005393911,0.0001207636,0.5000228,0.05319986,2.2166100000000003e-13,1.5180070000000002e-13,14.00255,1000000000.0,-9.55881,5.918301,-8.095944900968188
0.00022634774428422752,76.36363636363636,1.482069,0.5541492,0.07223667,0.0004961381,1.8,0.00089304858,0.0002697958,0.005183897,0.0001168468,0.4945885,0.05605511,2.2739820000000004e-13,1.5177210000000002e-13,13.66593,1000000000.0,-9.28621,6.191165,-7.930816603872615
0.00022634774428422752,90.9090909090909,1.482474,0.5535631,0.07214472,0.0004957948,1.8,0.00089243064,0.0002694518,0.00498788,0.0001131386,0.4891539,0.05893173,2.3286090000000004e-13,1.517447e-13,13.33882,1000000000.0,-9.03429,6.461243,-7.762451551815064
0.00022634774428422752,105.45454545454544,1.482885,0.5530585,0.07205121,0.0004954461,1.8,0.00089180298,0.0002691023,0.004804649,0.0001096265,0.483719,0.06182813,2.380258e-13,1.5171870000000002e-13,13.02088,1000000000.0,-8.80092,6.728146,-7.5916902642038915
0.00022634774428422752,120.0,1.4833,0.5526268,0.07195624,0.0004950936,1.8,0.00089116848,0.0002687481,0.004633096,0.0001062984,0.4782839,0.06474277,2.4288090000000004e-13,1.516942e-13,12.71171,1000000000.0,-8.58418,6.99158,-7.419105286908615
0.00031450917084445754,-40.0,1.379256,0.6046528,0.0955967,0.0006715449,1.8,0.00120878082,0.0003570362,0.009358688,0.0002057513,0.5448851,0.03583822,1.90474e-13,1.519603e-13,18.46026,1000000000.0,-14.9444,3.474663,-7.198123872602465
0.00031450917084445754,-25.454545454545453,1.379507,0.6034,0.0955397,0.000671332,1.8,0.0012083976,0.0003568233,0.008940584,0.0001979612,0.5394355,0.03870106,1.975703e-13,1.5192520000000002e-13,18.08618,1000000000.0,-14.311,3.705969,-7.1573381281588455
0.00031450917084445754,-10.90909090909091,1.379765,0.6023851,0.09548101,0.0006711128,1.8,0.00120800304,0.0003566041,0.008548174,0.0001905944,0.5339855,0.04160532,2.0482840000000003e-13,1.5188930000000002e-13,17.7177,1000000000.0,-13.7265,3.941731,-7.097509118430945
0.00031450917084445754,3.636363636363633,1.380033,0.6015739,0.09542016,0.0006708855,1.8,0.0012075939000000002,0.0003563768,0.008181031,0.0001836351,0.528535,0.04454842,2.120917e-13,1.518533e-13,17.35626,1000000000.0,-13.1894,4.180665,-7.020541468783276
0.00031450917084445754,18.18181818181818,1.380288,0.6010228,0.09536227,0.0006706693,1.8,0.00120720474,0.0003567376,0.007849823,0.0001773323,0.5230855,0.0475439,2.1932010000000003e-13,1.518173e-13,17.01444,1000000000.0,-12.712,4.417533,-6.92871691618773
0.00031450917084445754,32.72727272727272,1.380582,0.6005404,0.09529539,0.0006704195,1.8,0.0012067551,0.0003564626,0.007528729,0.0001711073,0.5176335,0.05055789,2.2621760000000002e-13,1.51783e-13,16.66881,1000000000.0,-12.2585,4.659643,-6.82423846741475
0.00031450917084445754,47.272727272727266,1.380885,0.6001941,0.09522652,0.0006701623,1.8,0.00120629214,0.000356175,0.007228903,0.0001652294,0.512181,0.05360346,2.327999e-13,1.517501e-13,16.33166,1000000000.0,-11.8418,4.902113,-6.708985452392114
0.00031450917084445754,61.81818181818181,1.381196,0.5999687,0.09515591,0.0006698986,1.8,0.0012058174800000001,0.0003558772,0.006948806,0.0001596789,0.5067282,0.05667855,2.390149e-13,1.51719e-13,16.00304,1000000000.0,-11.4584,5.144255,-6.585040599439741
0.00031450917084445754,76.36363636363636,1.381513,0.5998516,0.09508382,0.0006696294,1.8,0.00120533292,0.0003555717,0.006686924,0.0001544362,0.5012751,0.05978116,2.4483280000000003e-13,1.5168969999999999e-13,15.68283,1000000000.0,-11.1048,5.385498,-6.453424514951781
0.00031450917084445754,90.9090909090909,1.381836,0.5998318,0.09501053,0.0006693558,1.8,0.00120484044,0.0003552604,0.006441811,0.0001494827,0.4958218,0.06290943,2.502415e-13,1.5166249999999999e-13,15.37087,1000000000.0,-10.778,5.625372,-6.315590143378744
0.00031450917084445754,105.45454545454544,1.382162,0.5998997,0.09493627,0.0006690789,1.8,0.00120434202,0.0003549454,0.006212108,0.0001448004,0.4903684,0.06606155,2.552424e-13,1.516372e-13,15.06691,1000000000.0,-10.4753,5.863496,-6.172642947170354
0.00031450917084445754,120.0,1.382491,0.6000464,0.09486097,0.0006687998,1.8,0.00120383964,0.0003546276,0.005996553,0.0001403724,0.4849148,0.06923579,2.598466e-13,1.516139e-13,14.77067,1000000000.0,-10.1942,6.09957,-6.025430750807687
