Iteration No,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,
73,1.9425994500000001,0.43537390000000004,0.0,0.788314,0.3438270000000001,0.37508455,
74,1.9368113,0.4298021000000001,0.0,0.78894,0.3463827500000001,0.37168645,
75,1.9310088166666668,0.42420630000000004,0.0,0.7895386666666667,0.3489074999999999,0.36835635,
76,1.9254548500000002,0.41882260000000004,0.0,0.7901659999999999,0.3513297500000001,0.36513650000000003,
77,1.9188967499999998,0.41321050000000004,0.0,0.790778,0.3524467499999999,0.3624615,
78,1.911529166666667,0.4086389000000001,0.0,0.7897826666666667,0.35610300000000006,0.3570046,
79,1.9068193333333334,0.40800200000000003,0.0,0.7897033333333333,0.35400425,0.35510975,
80,1.9025233666666668,0.40228389999999997,0.0,0.7909046666666666,0.35641575000000003,0.35291905,
81,1.8981745666666665,0.3971283,0.0,0.7918246666666666,0.35867399999999994,0.35054759999999996,
82,1.8937696333333331,0.3923088,0.0,0.7925513333333334,0.3608564999999999,0.348053,
83,1.8892071,0.3875778000000001,0.0,0.79314,0.3630217499999999,0.34546755,
84,1.8847525499999997,0.38307199999999997,0.0,0.79365,0.36518125,0.34284929999999997,
85,1.88026285,0.3786345,0.0,0.7941199999999999,0.36728950000000005,0.34021885,
86,1.8757355833333333,0.37424730000000006,0.0,0.7945233333333332,0.3694200000000001,0.33754495,
87,1.870199083333333,0.3697474,0.0,0.7946273333333332,0.37095849999999997,0.33486585,
88,1.8656556666666666,0.3708773,0.0,0.7935906666666667,0.3689739999999999,0.3322137,
89,1.8611935166666669,0.3714836,0.0,0.7926986666666667,0.367418,0.32959325,
90,1.8568315000000002,0.36608630000000003,0.0,0.79334,0.37039825000000004,0.32700695,
91,1.8524852166666665,0.360717,0.0,0.7939646666666665,0.3733305,0.32447305,
92,1.8482959500000002,0.35560710000000006,0.0,0.7945740000000001,0.37608774999999994,0.3220271,
93,1.8438444666666667,0.35053770000000006,0.0,0.7950306666666668,0.37866325,0.31961285,
94,1.839815633333333,0.34570609999999996,0.0,0.7955593333333333,0.38131775,0.31723245,
95,1.8358670833333335,0.3410069,0.0,0.7960613333333333,0.3838997500000001,0.3148991,
96,1.8312995833333334,0.3364382,0.0,0.7963653333333334,0.3858872499999999,0.31260879999999996,
97,1.8274279833333333,0.3375781,0.0,0.7954233333333334,0.384069,0.31035755,
98,1.8236306833333333,0.3382655,0.0,0.7946013333333333,0.38263424999999995,0.3081296,
99,1.8198452,0.33283369999999995,0.0,0.7952940000000001,0.38579575,0.30592175,
100,1.8161775000000002,0.3277186000000001,0.0,0.795936,0.38873500000000005,0.3037879,
101,1.8122392333333335,0.3226869000000001,0.0,0.7964033333333334,0.3914715,0.3016775,
102,1.80871665,0.3179272,0.0,0.796946,0.39425200000000005,0.29959145,
103,1.8052581333333335,0.31332350000000003,0.0,0.7974533333333333,0.39694000000000007,0.2975413,
104,1.8018623500000002,0.30887130000000007,0.0,0.797926,0.3995377499999999,0.2955273,
105,1.7986572166666668,0.30460050000000005,0.0,0.7983866666666666,0.4021060000000001,0.29356404999999997,
106,1.7955610333333334,0.30041580000000007,0.0,0.7989313333333333,0.40441375,0.29180015,
107,1.7918389166666666,0.2966112,0.0,0.7991446666666666,0.406053,0.29003005,
108,1.7884403999999998,0.29831519999999995,0.0,0.79806,0.4040174999999999,0.2880477,
109,1.7851862666666667,0.2995469,0.0,0.7971306666666667,0.40237125000000007,0.28613745,
110,1.7816543666666669,0.2945446,0.0,0.7975706666666668,0.4052817500000001,0.28425735,
111,1.7785507833333334,0.2898257,0.0,0.7981093333333333,0.40820725,0.2824085,
112,1.7755111833333332,0.28527310000000006,0.0,0.7986153333333332,0.41102474999999994,0.280598,
113,1.7725314499999998,0.28088040000000003,0.0,0.7990879999999999,0.41374025000000003,0.27882280000000004,
114,1.76960195,0.2765401,0.0,0.7995639999999999,0.41642124999999997,0.2770766,
115,1.7667180500000002,0.2724456,0.0,0.799978,0.4188987500000001,0.2753957,
116,1.76354995,0.2683916,0.0,0.800218,0.42121125000000004,0.2737291,
117,1.760786966666667,0.26455500000000004,0.0,0.8005746666666667,0.4235802500000001,0.27207705,
118,1.7580705833333334,0.26083270000000003,0.0,0.8009073333333333,0.4258787500000001,0.2704518,
119,1.7554015833333334,0.2572203,0.0,0.8012173333333333,0.42811025,0.26885370000000003,
120,1.75205845,0.2537075,0.0,0.801338,0.4297327500000001,0.2672802,
121,1.7494239500000002,0.2559862,0.0,0.8002539999999999,0.42745450000000007,0.26572925000000003,
122,1.7468593333333335,0.25763480000000005,0.0,0.7993453333333334,0.42569225,0.26418695000000003,
123,1.7442755500000002,0.2532187000000001,0.0,0.799852,0.42851825,0.26268660000000005,
124,1.7414029,0.24890939999999998,0.0,0.8001579999999999,0.4311419999999999,0.2611935,
125,1.7389345666666667,0.2448638,0.0,0.8005826666666667,0.4337789999999999,0.25970909999999997,
126,1.7365110333333333,0.24097470000000004,0.0,0.8009733333333333,0.43631325,0.25824975,
127,1.7341307499999998,0.2372273,0.0,0.8013339999999999,0.4387555000000001,0.25681395,
128,1.7317927499999999,0.23361599999999996,0.0,0.8016659999999999,0.44110800000000006,0.25540275,
129,1.7294944666666665,0.2301265,0.0,0.8019726666666666,0.44338199999999994,0.2540133,
130,1.7272340833333333,0.22674560000000002,0.0,0.8022573333333334,0.4455849999999999,0.25264614999999996,
131,1.7250028833333335,0.22337220000000002,0.0,0.8025533333333333,0.44776225000000003,0.25131509999999996,
132,1.7227800666666666,0.2202024,0.0,0.8027766666666667,0.4497875,0.2500135,
133,1.7202666,0.21702940000000004,0.0,0.802828,0.4516914999999999,0.24871769999999999,
134,1.7181475499999999,0.21401960000000006,0.0,0.803036,0.45366175,0.2474302,
135,1.7153277666666669,0.2110855,0.0,0.8030606666666666,0.4550207500000001,0.24616085000000001,
136,1.7132324833333332,0.21397139999999998,0.0,0.8019033333333333,0.4524465,0.24491124999999997,
137,1.7111893500000002,0.21621050000000006,0.0,0.8009120000000001,0.45038675000000006,0.2436801,
138,1.709096,0.2122777,0.0,0.801318,0.45303775,0.24246255,
139,1.7067150166666667,0.2084492,0.0,0.8015206666666667,0.45549975,0.24124540000000003,
140,1.70473335,0.20486510000000005,0.0,0.80187,0.45796174999999995,0.2400365,
141,1.7027879166666668,0.2014289,0.0,0.8021886666666667,0.4603235000000001,0.23884685,
142,1.7008768666666665,0.19812589999999997,0.0,0.8024806666666666,0.46259275,0.23767755,
143,1.6990093666666666,0.19485309999999992,0.0,0.8027806666666667,0.4648352499999999,0.23654034999999998,
144,1.6971158333333332,0.19180370000000002,0.0,0.8029893333333333,0.466893,0.2354298,
145,1.6949333000000002,0.18876220000000005,0.0,0.8030200000000001,0.4688300000000001,0.23432109999999998,
146,1.6931435,0.18590219999999996,0.0,0.8032199999999999,0.4708032499999999,0.23321805,
147,1.6913823666666665,0.18311640000000012,0.0,0.8034066666666666,0.47272574999999994,0.23213355,
148,1.6896473833333334,0.18041459999999995,0.0,0.8035773333333334,0.47459125,0.2310642,
149,1.6879630333333335,0.1776886000000001,0.0,0.8037713333333334,0.47647624999999993,0.23002685,
150,1.6862321166666665,0.17514070000000004,0.0,0.8038766666666666,0.478202,0.22901275,
