Iteration No,Rd,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,Ibias,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,
124,Rd,-0.0022745491005976655,-0.002216374085890046,0.0,0.0,0.0,-5.817501470761935e-05,Ibias,193.00695295062923,-178.17982298114657,0.0,0.0,0.0,371.1867759317772,W1,58.207397072232304,-41.473779952233585,0.0,0.0,0.0,99.68117702448963,W2,13.248548832755718,-499.01364042075915,0.0,0.0,0.0,512.2621892536517,Alo,-0.588954695911906,-0.5889546959118949,0.0,0.0,0.0,0.0,
125,Rd,-0.002139172826809845,-0.0020762412066536,0.0,0.0,0.0,-6.293162015625665e-05,Ibias,202.07045736224856,-167.44337366789173,0.0,0.0,0.0,369.5138310301403,W1,56.62200086386806,-41.039327408125395,0.0,0.0,0.0,97.66132827199345,W2,27.371191603209358,-498.78880124421244,0.0,0.0,0.0,526.1599928473196,Alo,-0.5727472230731653,-0.5727472230731653,0.0,0.0,0.0,0.0,
126,Rd,-0.002004573093852077,-0.0019363862903672454,0.0,0.0,0.0,-6.818680348482598e-05,Ibias,211.26604137297355,-156.5036927426144,0.0,0.0,0.0,367.7697341155866,W1,57.20995123435851,-38.64972463247889,0.0,0.0,0.0,95.85967586680778,W2,39.707399213062864,-501.4451407493794,0.0,0.0,0.0,541.1525399623913,Alo,-0.5544192463619146,-0.5544192463619146,0.0,0.0,0.0,0.0,
127,Rd,-0.001868121382832564,-0.0017942510419296594,0.0,0.0,0.0,-7.38703409028992e-05,Ibias,221.06853786113464,-144.88050316072486,0.0,0.0,0.0,365.9490410218588,W1,57.34376504378511,-36.50949488864574,0.0,0.0,0.0,93.85325993240717,W2,54.33998998710074,-500.4360612790586,0.0,0.0,0.0,554.776051266058,Alo,-0.5311647026283418,-0.5311647026283471,0.0,0.0,0.0,0.0,
128,Rd,-0.0017140982737316585,-0.0016343481541317181,0.0,0.0,0.0,-7.975011959992477e-05,Ibias,233.18624384658773,-130.88425073946826,0.0,0.0,0.0,364.0704945860563,W1,60.32943924397902,-31.738604703779547,0.0,0.0,0.0,92.06804394776448,W2,69.06960071017545,-499.8113294512557,0.0,0.0,0.0,568.8809301614311,Alo,-0.4936885073730608,-0.4936885073730687,0.0,0.0,0.0,0.0,
129,Rd,-0.0015150805570560842,-0.0014290418045367027,0.0,0.0,0.0,-8.603875251935441e-05,Ibias,250.78881473323418,-111.35149452289252,0.0,0.0,0.0,362.14030925612934,W1,68.57622413192692,-21.080734570446506,0.0,0.0,0.0,89.65695870238969,W2,90.65115856330637,-490.3911335203656,0.0,0.0,0.0,581.0422920837096,Alo,-0.42587500892837804,-0.4258750089283755,0.0,0.0,0.0,0.0,
130,Rd,-0.0012150438777394344,-0.0011228767258123398,0.0,0.0,0.0,-9.216715192708396e-05,Ibias,280.18339076897286,-80.1385906765533,0.0,0.0,0.0,360.3219814455265,W1,85.12442346311956,-2.572473334453745,0.0,0.0,0.0,87.69689679759546,W2,123.80687972776971,-468.1203124646912,0.0,0.0,0.0,591.9271921925235,Alo,-0.29346378726229944,-0.2934637872622883,0.0,0.0,0.0,0.0,
131,Rd,-9.722517706809599e-05,0.0,0.0,0.0,0.0,-9.722517706809599e-05,Ibias,358.7985039150391,0.0,0.0,0.0,0.0,358.7985039150391,W1,85.77600466642306,0.0,0.0,0.0,0.0,85.77600466642306,W2,598.6212743661108,0.0,0.0,0.0,0.0,598.6212743661108,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
132,Rd,-0.0012636871788156065,-0.0011831510613947774,0.0,0.0,0.0,-8.053611742082894e-05,Ibias,261.5723622758511,-100.62043208044169,0.0,0.0,0.0,362.1927943562935,W1,90.9454396699335,-0.12231493893858911,0.0,0.0,0.0,91.0677546088721,W2,99.8395540845123,-452.4040967389277,0.0,0.0,0.0,552.2436508234233,Alo,-0.3390425821971446,-0.33904258219716615,0.0,0.0,0.0,0.0,
133,Rd,-8.560017526479974e-05,0.0,0.0,0.0,0.0,-8.560017526479974e-05,Ibias,360.49799526272943,0.0,0.0,0.0,0.0,360.49799526272943,W1,89.14803810137582,0.0,0.0,0.0,0.0,89.14803810137582,W2,560.9766913016236,0.0,0.0,0.0,0.0,560.9766913016236,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
134,Rd,-0.00125095010033608,-0.0011791420394798465,0.0,0.0,0.0,-7.180806085622189e-05,Ibias,249.1072119569333,-114.57167620230838,0.0,0.0,0.0,363.67888815924573,W1,97.53694423576324,4.141526160597299,0.0,0.0,0.0,93.39541807516595,W2,80.43502056926879,-439.7754495744835,0.0,0.0,0.0,520.2104701437962,Alo,-0.35561028683101703,-0.3556102868309985,0.0,0.0,0.0,0.0,
135,Rd,-7.663613638740989e-05,0.0,0.0,0.0,0.0,-7.663613638740989e-05,Ibias,361.8976745466034,0.0,0.0,0.0,0.0,361.8976745466034,W1,91.69454657234995,0.0,0.0,0.0,0.0,91.69454657234995,W2,528.5299742643023,0.0,0.0,0.0,0.0,528.5299742643023,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
136,Rd,-0.001211405166547647,-0.001146472299803801,0.0,0.0,0.0,-6.493286674384595e-05,Ibias,239.96213906137243,-124.88886295594283,0.0,0.0,0.0,364.85100201731404,W1,106.36771663928286,11.04886790755625,0.0,0.0,0.0,95.31884873168833,W2,71.30506956484828,-420.9522935143365,0.0,0.0,0.0,492.2573630790864,Alo,-0.3564199273827613,-0.35641992738277745,0.0,0.0,0.0,0.0,
137,Rd,-6.940242830870729e-05,0.0,0.0,0.0,0.0,-6.940242830870729e-05,Ibias,363.05995307127654,0.0,0.0,0.0,0.0,363.05995307127654,W1,93.62939945547124,0.0,0.0,0.0,0.0,93.62939945547124,W2,500.76555438292496,0.0,0.0,0.0,0.0,500.76555438292496,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
138,Rd,-0.000613277876600773,-0.0005540768868198897,0.0,0.0,0.0,-5.9200989780872445e-05,Ibias,261.97770639076134,-103.85804007344755,0.0,0.0,0.0,365.8357464642109,W1,114.95242829231722,17.897139250362553,0.0,0.0,0.0,97.05528904198651,W2,64.43532893257901,-404.01525177092185,0.0,0.0,0.0,468.45058070350973,Alo,-0.3498493414207729,-0.3498493414207466,0.0,0.0,0.0,0.0,
139,Rd,-6.216812146275467e-05,0.0,0.0,0.0,0.0,-6.216812146275467e-05,Ibias,364.74712171530336,0.0,0.0,0.0,0.0,364.74712171530336,W1,96.02168537108784,0.0,0.0,0.0,0.0,96.02168537108784,W2,474.7098107985719,0.0,0.0,0.0,0.0,474.7098107985719,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
140,Rd,-0.0011845822346584066,-0.0011309342023156047,0.0,0.0,0.0,-5.364803234279967e-05,Ibias,216.60370681311994,-150.69288301981135,0.0,0.0,0.0,367.29658983293564,W1,116.26721943718545,17.016317707452483,0.0,0.0,0.0,99.25090172977143,W2,47.922080405489524,-397.25763972284807,0.0,0.0,0.0,445.1797201284455,Alo,-0.3786404861161313,-0.37864048611611306,0.0,0.0,0.0,0.0,
141,Rd,-5.733474056887408e-05,0.0,0.0,0.0,0.0,-5.733474056887408e-05,Ibias,365.468650041993,0.0,0.0,0.0,0.0,365.468650041993,W1,97.5671005451837,0.0,0.0,0.0,0.0,97.5671005451837,W2,454.5577624117954,0.0,0.0,0.0,0.0,454.5577624117954,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
142,Rd,-4.9717574814437746e-05,0.0,0.0,0.0,0.0,-4.9717574814437746e-05,Ibias,367.89428533723753,0.0,0.0,0.0,0.0,367.89428533723753,W1,100.81075568754972,0.0,0.0,0.0,0.0,100.81075568754972,W2,427.8760211024286,0.0,0.0,0.0,0.0,427.8760211024286,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
143,Rd,-0.0012097280489490856,-0.0011660603034131575,0.0,0.0,0.0,-4.366774553593017e-05,Ibias,182.2749349381204,-187.72888063264847,0.0,0.0,0.0,370.00381557076844,W1,122.04537038027676,17.96943339787244,0.0,0.0,0.0,104.07593698241334,W2,25.38681076990706,-378.53662346149963,0.0,0.0,0.0,403.92343423144456,Alo,-0.4298165383794669,-0.42981653837945666,0.0,0.0,0.0,0.0,
144,Rd,-4.709360129127253e-05,0.0,0.0,0.0,0.0,-4.709360129127253e-05,Ibias,368.1210244125595,0.0,0.0,0.0,0.0,368.1210244125595,W1,101.95453168387621,0.0,0.0,0.0,0.0,101.95453168387621,W2,412.9451111897001,0.0,0.0,0.0,0.0,412.9451111897001,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
145,Rd,-0.0011230630048658053,-0.001081630116211813,0.0,0.0,0.0,-4.143288865398274e-05,Ibias,182.9717777426875,-187.1816902526514,0.0,0.0,0.0,370.1534679953413,W1,130.83370192363003,25.600851242466813,0.0,0.0,0.0,105.2328506811858,W2,25.81819831765987,-364.88156348629957,0.0,0.0,0.0,390.6997618039952,Alo,-0.40056672447841163,-0.4005667244783887,0.0,0.0,0.0,0.0,
146,Rd,-4.453281756311344e-05,0.0,0.0,0.0,0.0,-4.453281756311344e-05,Ibias,368.3473462110141,0.0,0.0,0.0,0.0,368.3473462110141,W1,103.12393909558594,0.0,0.0,0.0,0.0,103.12393909558594,W2,399.810946895406,0.0,0.0,0.0,0.0,399.810946895406,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
147,Rd,-3.9360086354211104e-05,0.0,0.0,0.0,0.0,-3.9360086354211104e-05,Ibias,370.31165183650444,0.0,0.0,0.0,0.0,370.31165183650444,W1,106.41611979554017,0.0,0.0,0.0,0.0,106.41611979554017,W2,379.28962150262765,0.0,0.0,0.0,0.0,379.28962150262765,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
148,Rd,-0.0011104302196360656,-0.0010753278707787755,0.0,0.0,0.0,-3.51023488572808e-05,Ibias,236.00274767008077,-217.16076236076884,0.0,0.0,0.0,453.1635100308496,W1,111.88131859799473,27.45600635605849,0.0,0.0,0.0,84.42531224194532,W2,12.251112154877536,-347.52946825178253,0.0,0.0,0.0,359.7805804067319,Alo,-0.42757729541139305,-0.4275772954113654,0.0,0.0,0.0,0.0,
149,Rd,-3.78273973159363e-05,0.0,0.0,0.0,0.0,-3.78273973159363e-05,Ibias,370.2253946254496,0.0,0.0,0.0,0.0,370.2253946254496,W1,107.61727964406876,0.0,0.0,0.0,0.0,107.61727964406876,W2,369.68314933352684,0.0,0.0,0.0,0.0,369.68314933352684,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
150,Rd,-3.37482999947897e-05,0.0,0.0,0.0,0.0,-3.37482999947897e-05,Ibias,375.53219308884854,0.0,0.0,0.0,0.0,375.53219308884854,W1,83.81190690559414,0.0,0.0,0.0,0.0,83.81190690559414,W2,351.32788399012463,0.0,0.0,0.0,0.0,351.32788399012463,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
