Iteration No,Rd,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Ibias,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,
76,Rd,-1.661176161038223e-05,0.0,0.0,0.0,0.0,-1.661176161038223e-05,0.0,0.0,Ibias,40.30329144147613,0.0,0.0,0.0,0.0,40.30329144147613,0.0,0.0,W1,-3.33501073523713,0.0,0.0,0.0,0.0,-3.33501073523713,0.0,0.0,W2,82.00648699038533,0.0,0.0,0.0,0.0,82.00648699038533,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.652004606854607e-06,3.3028061005306065e-06,0.0,0.0,1.2273499825597055e-06,-1.8781514762357255e-06,0.0,0.0,Rbias3,2.0974102192658196e-06,0.0,0.0,0.0,0.0,2.0974102192658196e-06,0.0,0.0,
77,Rd,-1.6560670113621433e-05,0.0,0.0,0.0,0.0,-1.6560670113621433e-05,0.0,0.0,Ibias,40.35676752004618,0.0,0.0,0.0,0.0,40.35676752004618,0.0,0.0,W1,-3.1448116125316523,0.0,0.0,0.0,0.0,-3.1448116125316523,0.0,0.0,W2,81.77148587827416,0.0,0.0,0.0,0.0,81.77148587827416,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.292984680966851e-06,3.0548086803589125e-06,0.0,0.0,1.1201195565731369e-06,-1.8819435559651744e-06,0.0,0.0,Rbias3,2.098971987887154e-06,0.0,0.0,0.0,0.0,2.098971987887154e-06,0.0,0.0,
78,Rd,-1.497094800992202e-05,0.0,0.0,0.0,1.5299259277328818e-06,-1.650087393765593e-05,0.0,0.0,Ibias,40.38936399077338,0.0,0.0,0.0,0.0,40.38936399077338,0.0,0.0,W1,-2.9838743363561897,0.0,0.0,0.0,0.0,-2.9838743363561897,0.0,0.0,W2,81.51156132474688,0.0,0.0,0.0,0.0,81.51156132474688,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.6555272880488866e-06,3.2342620516253786e-06,0.0,0.0,1.3060083176952856e-06,-1.8847430812717574e-06,0.0,0.0,Rbias3,2.10118949442356e-06,0.0,0.0,0.0,0.0,2.10118949442356e-06,0.0,0.0,
79,Rd,-1.6446587228553532e-05,0.0,0.0,0.0,0.0,-1.6446587228553532e-05,0.0,0.0,Ibias,40.44119344874854,0.0,0.0,0.0,0.0,40.44119344874854,0.0,0.0,W1,-2.808316432532785,0.0,0.0,0.0,0.0,-2.808316432532785,0.0,0.0,W2,81.25104535001445,0.0,0.0,0.0,0.0,81.25104535001445,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.548873110287865e-06,3.220155352187846e-06,0.0,0.0,1.2171012487460891e-06,-1.8883834906460825e-06,0.0,0.0,Rbias3,2.1028144090402706e-06,0.0,0.0,0.0,0.0,2.1028144090402706e-06,0.0,0.0,
80,Rd,-1.639117370961121e-05,0.0,0.0,0.0,0.0,-1.639117370961121e-05,0.0,0.0,Ibias,40.483711436984834,0.0,0.0,0.0,0.0,40.483711436984834,0.0,0.0,W1,-2.632765241624577,0.0,0.0,0.0,0.0,-2.632765241624577,0.0,0.0,W2,81.01599016761736,0.0,0.0,0.0,0.0,81.01599016761736,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.551906627798086e-06,3.188364298860476e-06,0.0,0.0,1.2552358637230674e-06,-1.8916935347854578e-06,0.0,0.0,Rbias3,2.1046988084916423e-06,0.0,0.0,0.0,0.0,2.1046988084916423e-06,0.0,0.0,
81,Rd,-1.6336115108355794e-05,0.0,0.0,0.0,0.0,-1.6336115108355794e-05,0.0,0.0,Ibias,40.52969816948885,0.0,0.0,0.0,0.0,40.52969816948885,0.0,0.0,W1,-2.442593578152683,0.0,0.0,0.0,0.0,-2.442593578152683,0.0,0.0,W2,80.78033369988059,0.0,0.0,0.0,0.0,80.78033369988059,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.501898664883359e-06,3.1400699392594535e-06,0.0,0.0,1.2570194346257282e-06,-1.8951907090018147e-06,0.0,0.0,Rbias3,2.1065415896673066e-06,0.0,0.0,0.0,0.0,2.1065415896673066e-06,0.0,0.0,
82,Rd,-1.587499260514086e-05,0.0,0.0,0.0,4.061159224435473e-07,-1.6281108527583793e-05,0.0,0.0,Ibias,40.57297696084879,0.0,0.0,0.0,0.0,40.57297696084879,0.0,0.0,W1,-2.267054166021945,0.0,0.0,0.0,0.0,-2.267054166021945,0.0,0.0,W2,80.5193237434621,0.0,0.0,0.0,0.0,80.5193237434621,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.581920284537716e-06,3.1742028686627684e-06,0.0,0.0,1.3062040966223182e-06,-1.8984866807473421e-06,0.0,0.0,Rbias3,2.1083983607687925e-06,0.0,0.0,0.0,0.0,2.1083983607687925e-06,0.0,0.0,
83,Rd,-1.6037247275133277e-05,0.0,0.0,0.0,1.8897598551520296e-07,-1.622622326064766e-05,0.0,0.0,Ibias,40.616270175244,0.0,0.0,0.0,0.0,40.616270175244,0.0,0.0,W1,-2.091520124785472,0.0,0.0,0.0,0.0,-2.091520124785472,0.0,0.0,W2,80.28336074985774,0.0,0.0,0.0,0.0,80.28336074985774,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.608749427058231e-06,3.1750937671147474e-06,0.0,0.0,1.3355429447884419e-06,-1.901887284844967e-06,0.0,0.0,Rbias3,2.1103062456921073e-06,0.0,0.0,0.0,0.0,2.1103062456921073e-06,0.0,0.0,
84,Rd,-1.3669483531339552e-05,0.0,0.0,0.0,2.504018396862994e-06,-1.6173501928203162e-05,0.0,0.0,Ibias,40.658405706202444,0.0,0.0,0.0,0.0,40.658405706202444,0.0,0.0,W1,-1.9159909360453957,0.0,0.0,0.0,0.0,-1.9159909360453957,0.0,0.0,W2,80.04760070838674,0.0,0.0,0.0,0.0,80.04760070838674,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.6596331196199636e-06,3.1759014860768408e-06,0.0,0.0,1.3889663814607606e-06,-1.9052347479176549e-06,0.0,0.0,Rbias3,2.1122501425294687e-06,0.0,0.0,0.0,0.0,2.1122501425294687e-06,0.0,0.0,
85,Rd,-1.612261152233973e-05,0.0,0.0,0.0,0.0,-1.612261152233973e-05,0.0,0.0,Ibias,40.709616445134614,0.0,0.0,0.0,0.0,40.709616445134614,0.0,0.0,W1,-1.7258402836233069,0.0,0.0,0.0,0.0,-1.7258402836233069,0.0,0.0,W2,79.78611552139469,0.0,0.0,0.0,0.0,79.78611552139469,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.6025996181855815e-06,3.2045837423909513e-06,0.0,0.0,1.30696807943873e-06,-1.9089522036441294e-06,0.0,0.0,Rbias3,2.1138596053087703e-06,0.0,0.0,0.0,0.0,2.1138596053087703e-06,0.0,0.0,
86,Rd,-1.6070188685193538e-05,0.0,0.0,0.0,0.0,-1.6070188685193538e-05,0.0,0.0,Ibias,40.75862893564395,0.0,0.0,0.0,0.0,40.75862893564395,0.0,0.0,W1,-1.535694011790859,0.0,0.0,0.0,0.0,-1.535694011790859,0.0,0.0,W2,79.54969262604858,0.0,0.0,0.0,0.0,79.54969262604858,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.4929745186521745e-06,3.1386615251044046e-06,0.0,0.0,1.2669166521056684e-06,-1.912603658557895e-06,0.0,0.0,Rbias3,2.115574724054647e-06,0.0,0.0,0.0,0.0,2.115574724054647e-06,0.0,0.0,
87,Rd,-1.472743479853936e-05,0.0,0.0,0.0,1.2883059028220089e-06,-1.601574070136239e-05,0.0,0.0,Ibias,40.79977332730538,0.0,0.0,0.0,0.0,40.79977332730538,0.0,0.0,W1,-1.3601772089311743,0.0,0.0,0.0,0.0,-1.3601772089311743,0.0,0.0,W2,79.31351199427563,0.0,0.0,0.0,0.0,79.31351199427563,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.6512463660919213e-06,3.223729463923397e-06,0.0,0.0,1.3433834006768008e-06,-1.9158664985082727e-06,0.0,0.0,Rbias3,2.1175170714647943e-06,0.0,0.0,0.0,0.0,2.1175170714647943e-06,0.0,0.0,
88,Rd,-1.5557629409850604e-05,0.0,0.0,0.0,4.044867654842812e-07,-1.5962116175336316e-05,0.0,0.0,Ibias,40.84804555783655,0.0,0.0,0.0,0.0,40.84804555783655,0.0,0.0,W1,-1.1700381012294316,0.0,0.0,0.0,0.0,-1.1700381012294316,0.0,0.0,W2,79.07678290482735,0.0,0.0,0.0,0.0,79.07678290482735,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.703084059141225e-06,3.2933500879696304e-06,0.0,0.0,1.3292356077298576e-06,-1.91950163655828e-06,0.0,0.0,Rbias3,2.1192918570369588e-06,0.0,0.0,0.0,0.0,2.1192918570369588e-06,0.0,0.0,
89,Rd,-1.5056920758209924e-05,0.0,0.0,0.0,8.531153328423701e-07,-1.5910036091051478e-05,0.0,0.0,Ibias,40.894201608969766,0.0,0.0,0.0,0.0,40.894201608969766,0.0,0.0,W1,-0.9945274501299024,0.0,0.0,0.0,0.0,-0.9945274501299024,0.0,0.0,W2,78.84031053255089,0.0,0.0,0.0,0.0,78.84031053255089,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.6850826194244534e-06,3.2776945241948574e-06,0.0,0.0,1.33043239940712e-06,-1.9230443041775456e-06,0.0,0.0,Rbias3,2.1210852791302647e-06,0.0,0.0,0.0,0.0,2.1210852791302647e-06,0.0,0.0,
90,Rd,-1.5858547177623086e-05,0.0,0.0,0.0,0.0,-1.5858547177623086e-05,0.0,0.0,Ibias,40.94245170915958,0.0,0.0,0.0,0.0,40.94245170915958,0.0,0.0,W1,-0.7897684649995278,0.0,0.0,0.0,0.0,-0.7897684649995278,0.0,0.0,W2,265.7310794796191,0.0,0.0,0.0,0.0,265.7310794796191,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.6552683590264354e-06,3.2793474141966666e-06,0.0,0.0,1.3026997123893356e-06,-1.9267787675595543e-06,0.0,0.0,Rbias3,2.122944053562968e-06,0.0,0.0,0.0,0.0,2.122944053562968e-06,0.0,0.0,
91,Rd,6.987963313124562e-06,0.0,0.0,0.0,2.2788542871564504e-05,-1.5800579558440553e-05,0.0,0.0,Ibias,40.9835050110135,0.0,0.0,0.0,0.0,40.9835050110135,0.0,0.0,W1,-0.6142623058600082,0.0,0.0,0.0,0.0,-0.6142623058600082,0.0,0.0,W2,265.3909943076414,0.0,0.0,0.0,0.0,265.3909943076414,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.61405350379944e-06,3.746487672042411e-06,0.0,0.0,1.7972050286833402e-06,-1.9296391969262814e-06,0.0,0.0,Rbias3,2.1240330605418516e-06,0.0,0.0,0.0,0.0,2.1240330605418516e-06,0.0,0.0,
92,Rd,-8.480199479893629e-06,0.0,0.0,0.0,7.278608012979545e-06,-1.5758807492872153e-05,0.0,0.0,Ibias,41.06717021931883,0.0,0.0,0.0,0.0,41.06717021931883,0.0,0.0,W1,-0.38025662461722676,0.0,0.0,0.0,0.0,-0.38025662461722676,0.0,0.0,W2,264.95739367203083,0.0,0.0,0.0,0.0,264.95739367203083,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,4.414567200065553e-06,4.876698852321442e-06,0.0,0.0,1.4732815525084315e-06,-1.9354132047643034e-06,0.0,0.0,Rbias3,2.1254030784695654e-06,0.0,0.0,0.0,0.0,2.1254030784695654e-06,0.0,0.0,
93,Rd,-1.5724741964054527e-05,0.0,0.0,0.0,0.0,-1.5724741964054527e-05,0.0,0.0,Ibias,41.17785033139478,0.0,0.0,0.0,0.0,41.17785033139478,0.0,0.0,W1,-0.07312615670940231,0.0,0.0,0.0,0.0,-0.07312615670940231,0.0,0.0,W2,264.42215904988325,0.0,0.0,0.0,0.0,264.42215904988325,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.9456879159881977e-06,4.169497622408682e-06,0.0,0.0,7.191200979182907e-07,-1.9429298043387536e-06,0.0,0.0,Rbias3,2.1260515735211915e-06,0.0,0.0,0.0,0.0,2.1260515735211915e-06,0.0,0.0,
94,Rd,-1.5677265684075278e-05,0.0,0.0,0.0,0.0,-1.5677265684075278e-05,0.0,0.0,Ibias,41.23152260262993,0.0,0.0,0.0,0.0,41.23152260262993,0.0,0.0,W1,0.13162704088038357,0.0,0.0,0.0,0.0,0.13162704088038357,0.0,0.0,W2,264.0073567964272,0.0,0.0,0.0,0.0,264.0073567964272,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,2.9078697954087298e-06,4.047325837958773e-06,0.0,0.0,8.079257874646111e-07,-1.9473818300146453e-06,0.0,0.0,Rbias3,2.127855453135645e-06,0.0,0.0,0.0,0.0,2.127855453135645e-06,0.0,0.0,
95,Rd,-1.5627400866812646e-05,0.0,0.0,0.0,0.0,-1.5627400866812646e-05,0.0,0.0,Ibias,41.27685000976541,0.0,0.0,0.0,0.0,41.27685000976541,0.0,0.0,W1,0.307129933898055,0.0,0.0,0.0,0.0,0.307129933898055,0.0,0.0,W2,263.62455006361625,0.0,0.0,0.0,0.0,263.62455006361625,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.170321859947252e-06,4.088222081393633e-06,0.0,0.0,1.0334789016159403e-06,-1.9513791230623e-06,0.0,0.0,Rbias3,2.1296672744489086e-06,0.0,0.0,0.0,0.0,2.1296672744489086e-06,0.0,0.0,
96,Rd,-1.558001461631912e-05,0.0,0.0,0.0,0.0,-1.558001461631912e-05,0.0,0.0,Ibias,41.33242688801765,0.0,0.0,0.0,0.0,41.33242688801765,0.0,0.0,W1,0.5118838915913224,0.0,0.0,0.0,0.0,0.5118838915913224,0.0,0.0,W2,263.2156747045623,0.0,0.0,0.0,0.0,263.2156747045623,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.1303639055485127e-06,3.964867700053856e-06,0.0,0.0,1.1214557448883886e-06,-1.95595953939371e-06,0.0,0.0,Rbias3,2.1314369494088723e-06,0.0,0.0,0.0,0.0,2.1314369494088723e-06,0.0,0.0,
97,Rd,-1.55326080172579e-05,0.0,0.0,0.0,0.0,-1.55326080172579e-05,0.0,0.0,Ibias,41.387158378178945,0.0,0.0,0.0,0.0,41.387158378178945,0.0,0.0,W1,0.7312642948025332,0.0,0.0,0.0,0.0,0.7312642948025332,0.0,0.0,W2,262.80197190056435,0.0,0.0,0.0,0.0,262.80197190056435,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.0424705768863133e-06,3.804594101671253e-06,0.0,0.0,1.1983732695999233e-06,-1.96049679438485e-06,0.0,0.0,Rbias3,2.133132859304638e-06,0.0,0.0,0.0,0.0,2.133132859304638e-06,0.0,0.0,
98,Rd,-1.548553499833542e-05,0.0,0.0,0.0,0.0,-1.548553499833542e-05,0.0,0.0,Ibias,41.44122411981668,0.0,0.0,0.0,0.0,41.44122411981668,0.0,0.0,W1,0.9213958775104053,0.0,0.0,0.0,0.0,0.9213958775104053,0.0,0.0,W2,262.4125993459294,0.0,0.0,0.0,0.0,262.4125993459294,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.024625221183796e-06,3.7033030373681032e-06,0.0,0.0,1.2863401533385668e-06,-1.965017969522878e-06,0.0,0.0,Rbias3,2.134809366213773e-06,0.0,0.0,0.0,0.0,2.134809366213773e-06,0.0,0.0,
99,Rd,-1.2766419706387696e-05,0.0,0.0,0.0,2.669684147312277e-06,-1.5436103853698955e-05,0.0,0.0,Ibias,41.49207606394134,0.0,0.0,0.0,0.0,41.49207606394134,0.0,0.0,W1,1.1407803422959009,0.0,0.0,0.0,0.0,1.1407803422959009,0.0,0.0,W2,262.02221162364816,0.0,0.0,0.0,0.0,262.02221162364816,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.1149154801100587e-06,3.64703484063227e-06,0.0,0.0,1.437153992974031e-06,-1.969273353496256e-06,0.0,0.0,Rbias3,2.1366138702609354e-06,0.0,0.0,0.0,0.0,2.1366138702609354e-06,0.0,0.0,
100,Rd,-8.204903097188816e-06,0.0,0.0,0.0,7.185695597591018e-06,-1.5390598694780238e-05,0.0,0.0,Ibias,41.54600028755263,0.0,0.0,0.0,0.0,41.54600028755263,0.0,0.0,W1,1.3455424538884362,0.0,0.0,0.0,0.0,1.3455424538884362,0.0,0.0,W2,261.65930653049423,0.0,0.0,0.0,0.0,261.65930653049423,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.31009364395516e-06,3.741751660843533e-06,0.0,0.0,1.54204122803661e-06,-1.9736992449249787e-06,0.0,0.0,Rbias3,2.1383052913941953e-06,0.0,0.0,0.0,0.0,2.1383052913941953e-06,0.0,0.0,
101,Rd,-1.246062825252677e-05,0.0,0.0,0.0,2.8875109400619725e-06,-1.534813919258732e-05,0.0,0.0,Ibias,41.61191162793146,0.0,0.0,0.0,0.0,41.61191162793146,0.0,0.0,W1,1.5649333902648663,0.0,0.0,0.0,0.0,1.5649333902648663,0.0,0.0,W2,261.2119463736296,0.0,0.0,0.0,0.0,261.2119463736296,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.5057808862399914e-06,4.031197895555698e-06,0.0,0.0,1.4535160768679238e-06,-1.9789330861836297e-06,0.0,0.0,Rbias3,2.1398484265295103e-06,0.0,0.0,0.0,0.0,2.1398484265295103e-06,0.0,0.0,
102,Rd,-1.530520581977197e-05,0.0,0.0,0.0,0.0,-1.530520581977197e-05,0.0,0.0,Ibias,41.6818548703638,0.0,0.0,0.0,0.0,41.6818548703638,0.0,0.0,W1,1.7989540450515513,0.0,0.0,0.0,0.0,1.7989540450515513,0.0,0.0,W2,260.8182059850871,0.0,0.0,0.0,0.0,260.8182059850871,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.099232201809834e-06,3.796909418238142e-06,0.0,0.0,1.2867880518655166e-06,-1.9844652682938387e-06,0.0,0.0,Rbias3,2.1413214251222966e-06,0.0,0.0,0.0,0.0,2.1413214251222966e-06,0.0,0.0,
103,Rd,-1.5258259109998882e-05,0.0,0.0,0.0,0.0,-1.5258259109998882e-05,0.0,0.0,Ibias,41.73718604264162,0.0,0.0,0.0,0.0,41.73718604264162,0.0,0.0,W1,2.01835418934439,0.0,0.0,0.0,0.0,2.01835418934439,0.0,0.0,W2,260.423738208701,0.0,0.0,0.0,0.0,260.423738208701,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.1248574113974644e-06,3.7292534576723596e-06,0.0,0.0,1.384573819499727e-06,-1.9889698657746084e-06,0.0,0.0,Rbias3,2.1429326405730746e-06,0.0,0.0,0.0,0.0,2.1429326405730746e-06,0.0,0.0,
104,Rd,-8.912939210675262e-06,0.0,0.0,0.0,6.300772412626288e-06,-1.5213711623301954e-05,0.0,0.0,Ibias,41.78620333249885,0.0,0.0,0.0,0.0,41.78620333249885,0.0,0.0,W1,2.20850792281094,0.0,0.0,0.0,0.0,2.20850792281094,0.0,0.0,W2,260.031554941569,0.0,0.0,0.0,0.0,260.031554941569,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.264054558156933e-06,3.7081792581105927e-06,0.0,0.0,1.549367328888069e-06,-1.9934920288417017e-06,0.0,0.0,Rbias3,2.144815208988825e-06,0.0,0.0,0.0,0.0,2.144815208988825e-06,0.0,0.0,
105,Rd,-9.371350506660828e-06,0.0,0.0,0.0,5.799554236866171e-06,-1.5170904743527605e-05,0.0,0.0,Ibias,41.84730505273183,0.0,0.0,0.0,0.0,41.84730505273183,0.0,0.0,W1,2.4425450305566443,0.0,0.0,0.0,0.0,2.4425450305566443,0.0,0.0,W2,259.6348558494826,0.0,0.0,0.0,0.0,259.6348558494826,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.573877758097536e-06,4.027331224018299e-06,0.0,0.0,1.5449343557069259e-06,-1.998387821627721e-06,0.0,0.0,Rbias3,2.1464157822969136e-06,0.0,0.0,0.0,0.0,2.1464157822969136e-06,0.0,0.0,
106,Rd,-1.5130143548113538e-05,0.0,0.0,0.0,0.0,-1.5130143548113538e-05,0.0,0.0,Ibias,41.919439261110796,0.0,0.0,0.0,0.0,41.919439261110796,0.0,0.0,W1,2.6765890154784113,0.0,0.0,0.0,0.0,2.6765890154784113,0.0,0.0,W2,259.2374453497707,0.0,0.0,0.0,0.0,259.2374453497707,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.419681878810199e-06,4.066401899299746e-06,0.0,0.0,1.3574588671098709e-06,-2.0041788875993956e-06,0.0,0.0,Rbias3,2.1478584395015476e-06,0.0,0.0,0.0,0.0,2.1478584395015476e-06,0.0,0.0,
107,Rd,-1.5090073310335949e-05,0.0,0.0,0.0,0.0,-1.5090073310335949e-05,0.0,0.0,Ibias,41.982654129143306,0.0,0.0,0.0,0.0,41.982654129143306,0.0,0.0,W1,2.910640724705765,0.0,0.0,0.0,0.0,2.910640724705765,0.0,0.0,W2,258.8132892140412,0.0,0.0,0.0,0.0,258.8132892140412,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.059929447086461e-06,3.7693413155890992e-06,0.0,0.0,1.300026065182e-06,-2.0094379336846475e-06,0.0,0.0,Rbias3,2.1493571244687603e-06,0.0,0.0,0.0,0.0,2.1493571244687603e-06,0.0,0.0,
108,Rd,-1.4227892242379716e-05,0.0,0.0,0.0,8.156372702511003e-07,-1.5043529512630411e-05,0.0,0.0,Ibias,42.03381169605469,0.0,0.0,0.0,0.0,42.03381169605469,0.0,0.0,W1,3.1154481048077467,0.0,0.0,0.0,0.0,3.1154481048077467,0.0,0.0,W2,258.46458699373466,0.0,0.0,0.0,0.0,258.46458699373466,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.214728977406882e-06,3.766257462345942e-06,0.0,0.0,1.462306374646061e-06,-2.0138348595851075e-06,0.0,0.0,Rbias3,2.1511601092255165e-06,0.0,0.0,0.0,0.0,2.1511601092255165e-06,0.0,0.0,
109,Rd,-1.1589155028859137e-05,0.0,0.0,0.0,3.4107427373717786e-06,-1.4999897766232127e-05,0.0,0.0,Ibias,42.088797363760506,0.0,0.0,0.0,0.0,42.088797363760506,0.0,0.0,W1,3.334890223742814,0.0,0.0,0.0,0.0,3.334890223742814,0.0,0.0,W2,258.0898004757743,0.0,0.0,0.0,0.0,258.0898004757743,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.234082966018483e-06,3.733955728551451e-06,0.0,0.0,1.5188940065897376e-06,-2.0187667691227106e-06,0.0,0.0,Rbias3,2.1528918526844897e-06,0.0,0.0,0.0,0.0,2.1528918526844897e-06,0.0,0.0,
110,Rd,-6.3035103082408026e-06,0.0,0.0,0.0,8.652153178592458e-06,-1.4955663486832858e-05,0.0,0.0,Ibias,42.14151313088133,0.0,0.0,0.0,0.0,42.14151313088133,0.0,0.0,W1,3.5397142179675356,0.0,0.0,0.0,0.0,3.5397142179675356,0.0,0.0,W2,257.7390095887885,0.0,0.0,0.0,0.0,257.7390095887885,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.6256655029081234e-06,4.002526000596308e-06,0.0,0.0,1.6465662098010267e-06,-2.023426707489244e-06,0.0,0.0,Rbias3,2.154865175630181e-06,0.0,0.0,0.0,0.0,2.154865175630181e-06,0.0,0.0,
111,Rd,-1.424824159213088e-05,0.0,0.0,0.0,6.685967151931251e-07,-1.4916838307325015e-05,0.0,0.0,Ibias,42.21324391002296,0.0,0.0,0.0,0.0,42.21324391002296,0.0,0.0,W1,3.788428623264237,0.0,0.0,0.0,0.0,3.788428623264237,0.0,0.0,W2,257.33650446178456,0.0,0.0,0.0,0.0,257.33650446178456,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.7642713226983673e-06,4.326050245084511e-06,0.0,0.0,1.4674163624568385e-06,-2.029195284842954e-06,0.0,0.0,Rbias3,2.1563388730674898e-06,0.0,0.0,0.0,0.0,2.1563388730674898e-06,0.0,0.0,
112,Rd,-1.4879653854561943e-05,0.0,0.0,0.0,0.0,-1.4879653854561943e-05,0.0,0.0,Ibias,42.28611268420277,0.0,0.0,0.0,0.0,42.28611268420277,0.0,0.0,W1,4.051782507058751,0.0,0.0,0.0,0.0,4.051782507058751,0.0,0.0,W2,256.93317521893164,0.0,0.0,0.0,0.0,256.93317521893164,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.0755235277438566e-06,3.8721791918417716e-06,0.0,0.0,1.2386264909646948e-06,-2.0352821550626194e-06,0.0,0.0,Rbias3,2.1577497810483962e-06,0.0,0.0,0.0,0.0,2.1577497810483962e-06,0.0,0.0,
113,Rd,-1.3384716313721393e-05,0.0,0.0,0.0,1.4486332970113826e-06,-1.4833349610731363e-05,0.0,0.0,Ibias,42.3305586303277,0.0,0.0,0.0,0.0,42.3305586303277,0.0,0.0,W1,4.242011177175837,0.0,0.0,0.0,0.0,4.242011177175837,0.0,0.0,W2,256.6086093257812,0.0,0.0,0.0,0.0,256.6086093257812,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.3898061136619962e-06,3.971325894986634e-06,0.0,0.0,1.4580058474075008e-06,-2.0395256287321383e-06,0.0,0.0,Rbias3,2.159689051201811e-06,0.0,0.0,0.0,0.0,2.159689051201811e-06,0.0,0.0,
