Iteration No,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,
322,0.47697765,0.0,0.0,0.0,0.0028770000000000184,0.47410064999999996,
323,0.47777715,0.0,0.0,0.0,0.0,0.47777715,
324,0.47915440000000004,0.0018663000000000097,0.0,0.0,0.004014750000000067,0.47327335,
325,0.4800358666666667,0.0,0.0,0.0019466666666666298,0.0,0.47808920000000005,
326,0.48070969999999996,0.0,0.0,0.0,0.0,0.48070969999999996,
327,0.47782945000000004,0.0,0.0,0.0,0.002330750000000048,0.4754987,
328,0.47842534999999997,0.0,0.0,0.0,0.0,0.47842534999999997,
329,0.47647490000000003,0.0,0.0,0.0,0.0029292499999999944,0.47354565000000004,
330,0.4772406,0.0,0.0,0.0,0.0,0.4772406,
331,0.4765279,0.0,0.0,0.0,0.004106249999999978,0.47242165,
332,0.4761413,0.0,0.0,0.0,0.0,0.4761413,
333,0.4780081500000001,0.001175800000000038,0.0,0.0,0.0053517499999999885,0.4714806,
334,0.47682118333333334,0.0,0.0,0.000393333333333364,0.0,0.47642785,
335,0.48145195,0.0014832000000000178,0.0,0.0,0.0017080000000000428,0.47826074999999996,
336,0.48169985,0.0,0.0,0.0,0.0,0.48169985,
337,0.4764364,0.0,0.0,0.0,0.0,0.4764364,
338,0.4770715,0.0,0.0,0.0,0.005186499999999983,0.471885,
339,0.47548250000000003,0.0,0.0,0.0,0.0,0.47548250000000003,
340,0.47736345,0.0,0.0,0.0,0.006237000000000048,0.47112645,
341,0.47529895,0.0,0.0,0.0,0.0006705000000000183,0.47462845,
342,0.4776816,0.0,0.0,0.0,0.0016217499999999774,0.47605985,
343,0.4781069,0.0,0.0,0.0,0.0,0.4781069,
344,0.47573059999999995,0.0,0.0,0.0,0.002619249999999962,0.47311135,
345,0.4766366,0.0,0.0,0.0,0.0,0.4766366,
346,0.47622164999999994,0.0,0.0,0.0,0.004441249999999952,0.4717804,
347,0.47561934999999994,0.0,0.0,0.0,0.00010624999999997442,0.47551309999999997,
348,0.47771764999999994,0.0,0.0,0.0,0.0018407499999999466,0.4758769,
349,0.47821325,0.0,0.0,0.0,0.0,0.47821325,
350,0.4758179999999999,0.0,0.0,0.0,0.0026237499999999248,0.47319425,
351,0.47672570000000003,0.0,0.0,0.0,0.0,0.47672570000000003,
352,0.47725824999999994,0.000973899999999972,0.0,0.0,0.004449499999999995,0.47183485,
353,0.4767704,0.0,0.0,0.0,0.0,0.4767704,
354,0.4810089499999998,0.0028604999999998883,0.0,0.0,0.005394249999999934,0.4727542,
355,0.4796546666666667,0.0,0.0,0.0021466666666666375,0.0,0.47750800000000004,
356,0.48008085,0.0,0.0,0.0,0.0,0.48008085,
357,0.4775979999999999,0.0,0.0,0.0,0.002698499999999937,0.4748995,
358,0.47833035,0.0,0.0,0.0,0.0,0.47833035,
359,0.47658025,0.0,0.0,0.0,0.003049749999999962,0.4735305,
360,0.4772046,0.0,0.0,0.0,0.0,0.4772046,
361,0.47670105,0.0,0.0,0.0,0.004203249999999992,0.4724978,
362,0.4761825,0.0,0.0,0.0,0.0,0.4761825,
363,0.4770233,0.0,0.0,0.0,0.0053597499999999965,0.47166355,
364,0.4752746,0.0,0.0,0.0,0.0,0.4752746,
365,0.47731925000000003,0.0,0.0,0.0,0.006364000000000036,0.47095525,
366,0.4752039,0.0,0.0,0.0,0.0006909999999999972,0.4745129,
