Iteration No,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,
215,0.0009511368,10.026015000000001,11.72151,7.026015,11.37006,50000000.0,2000000000.0,6.293721130977474,-15.0588,-67.5117,-87.3207,-7.135259999999999e-07,4.534698888202143,4.019408,0.003889546,0.01849394,0.05534523,0.6895202,0.721815,0.3154973,
216,0.0009580871,10.08079,11.77387,7.08079,11.42179,50000000.0,2000000000.0,6.565043266678018,-15.0237,-67.4593,-87.2339,-7.150689999999999e-07,4.473616377716656,3.999962,0.003926244,0.01861608,0.05541791,0.693777,0.7178835,0.3183446,
217,0.0009493236,10.001577000000001,11.70067,7.001577,11.34928,50000000.0,2000000000.0,6.200385515352039,-15.0703,-67.5338,-87.3488,-7.12193e-07,4.552014296401427,4.024309,0.00387992,0.01847032,0.05527666,0.6887069,0.723277,0.3152234,
218,0.0009561005,10.068674,11.76094,7.068674,11.40815,50000000.0,2000000000.0,6.482400577337586,-15.0229,-67.4711,-87.2505,-7.14578e-07,4.484910313488483,4.003219,0.003916249,0.01858932,0.05535103,0.6929375,0.718895,0.3180102,
219,0.0009594005,10.017668,11.73919,7.017668,11.3899,50000000.0,2000000000.0,6.4594071481177195,-15.0897,-67.5101,-87.2902,-7.10492e-07,4.499177068963836,4.006072,0.003929342,0.01865299,0.05533687,0.6932666,0.7201354,0.3184077,
220,0.0009630667,10.063181,11.77711,7.063181,11.42631,50000000.0,2000000000.0,6.632300706121271,-15.0509,-67.4686,-87.2259,-7.12259e-07,4.456756764146612,3.992759,0.003949306,0.01871998,0.05536357,0.6957645,0.7174005,0.3201127,
221,0.0009530576,10.032388000000001,11.72883,7.032388,11.37573,50000000.0,2000000000.0,6.324065577627394,-15.0369,-67.5047,-87.2928,-7.125379999999999e-07,4.510666166660149,4.010389,0.003900352,0.01855155,0.05522643,0.6916722,0.7212044,0.3176593,
222,0.0009598962,10.050075,11.759,7.050075,11.40868,50000000.0,2000000000.0,6.524340122818089,-15.0432,-67.4823,-87.2487,-7.119119999999999e-07,4.472960425671835,3.996998,0.003935581,0.01867473,0.05532915,0.6958177,0.7188641,0.3204665,
223,0.0009500875,10.006259,11.70234,7.006259,11.35058,50000000.0,2000000000.0,6.206880808709684,-15.0422,-67.5294,-87.3279,-7.11319e-07,4.533471188908481,4.016472,0.003887236,0.01850931,0.0551931,0.691756,0.723128,0.3180667,
224,0.0009573395,10.033149,11.73738,7.033149,11.38672,50000000.0,2000000000.0,6.433573750804783,-15.0366,-67.5002,-87.2681,-7.10998e-07,4.486174871068958,4.000796,0.003924559,0.01863748,0.05526068,0.6960158,0.7202787,0.3210096,
225,0.0009582527,9.988408,11.7099,6.988408,11.36205,50000000.0,2000000000.0,6.381984698675879,-15.0815,-67.5371,-87.3075,-7.07838e-07,4.505029068934208,4.005709,0.003928055,0.0186554,0.05525055,0.6965234,0.7218703,0.3215701,
226,0.0009640059,10.092848,11.7726,7.092848,11.42207,50000000.0,2000000000.0,6.668972316990889,-15.0117,-67.4677,-87.2001,-7.109229999999999e-07,4.435164052368874,3.983936,0.003959806,0.01875938,0.05530114,0.7008158,0.7173898,0.324498,
227,0.000955654,9.991565,11.68974,6.991565,11.34105,50000000.0,2000000000.0,6.25577010128147,-15.0917,-67.5595,-87.3405,-7.06728e-07,4.526176110066903,4.011909,0.003913639,0.01862145,0.05515399,0.694629,0.7235005,0.3205507,
228,0.0009644178,10.105243999999999,11.77208,7.105244,11.41949,50000000.0,2000000000.0,6.636029870054372,-15.0215,-67.4734,-87.2108,-7.10029e-07,4.43780372366647,3.983487,0.003961175,0.01877794,0.05529146,0.7007102,0.7176525,0.3245253,
229,0.0009555121,10.020927,11.69465,7.020927,11.34459,50000000.0,2000000000.0,6.2604579189862335,-15.0713,-67.5521,-87.3263,-7.070069999999999e-07,4.516924230174688,4.008786,0.003913971,0.01862709,0.05510815,0.6952443,0.723212,0.3212124,
230,0.000960798,10.086706,11.75142,7.086706,11.39775,50000000.0,2000000000.0,6.494705085708063,-15.0232,-67.4922,-87.2416,-7.09554e-07,4.459729807341032,3.990234,0.00394279,0.01872339,0.05520274,0.6988074,0.7193184,0.3234732,
231,0.000951882,10.006899,11.67725,7.006899,11.32428,50000000.0,2000000000.0,6.129890285957501,-15.0707,-67.5676,-87.3583,-7.066769999999999e-07,4.539127165735802,4.014964,0.003895917,0.01857402,0.05506314,0.693654,0.7247359,0.3202879,
232,0.0009587665,10.074283000000001,11.73801,7.074283,11.38365,50000000.0,2000000000.0,6.411740658475182,-15.0231,-67.5045,-87.2592,-7.090509999999999e-07,4.4716481252536235,3.993745,0.003932597,0.01869527,0.0551382,0.6979278,0.7203513,0.323102,
233,0.000949963,9.994475000000001,11.66396,6.994475,11.31032,50000000.0,2000000000.0,6.055244461736123,-15.0705,-67.5799,-87.3753,-7.06145e-07,4.5507571569021605,4.018358,0.003886101,0.01854788,0.05499888,0.6927924,0.725735,0.3199296,
234,0.0009579336,10.091964,11.73755,7.091964,11.38186,50000000.0,2000000000.0,6.3926678145811735,-15.0047,-67.5019,-87.2522,-7.09184e-07,4.46765025249806,3.992303,0.003929503,0.01868894,0.05508426,0.698269,0.7204252,0.3236033,
235,0.0009503577,9.978556000000001,11.6499,6.978556,11.29699,50000000.0,2000000000.0,5.996735732627741,-15.1028,-67.603,-87.4041,-7.04169e-07,4.564704338886262,4.021824,0.003885195,0.01856376,0.0549438,0.6916373,0.7267815,0.3192918,
236,0.0009591457,10.155148,11.75413,7.155148,11.39682,50000000.0,2000000000.0,6.421073143003895,-14.9952,-67.4886,-87.2353,-7.096829999999999e-07,4.455445366018374,3.988266,0.003934095,0.01871821,0.05505014,0.6977533,0.7195623,0.3232575,
237,0.0009628325,10.032433000000001,11.69763,7.032433,11.348,50000000.0,2000000000.0,6.285324438615547,-15.1508,-67.5802,-87.3518,-7.02104e-07,4.512731390917398,4.003969,0.003943673,0.01878246,0.05506172,0.6953043,0.7232111,0.3214759,
238,0.0009651338,10.063500999999999,11.72552,7.063501,11.37587,50000000.0,2000000000.0,6.384046390276609,-15.1266,-67.5505,-87.3124,-7.0346e-07,4.486144105981167,3.994955,0.003956623,0.01882932,0.0551046,0.6971074,0.7214668,0.3226844,
239,0.0009548752,10.058641999999999,11.69331,7.058642,11.33983,50000000.0,2000000000.0,6.12911600227531,-15.0861,-67.5648,-87.3537,-7.054569999999999e-07,4.527239385514497,4.009078,0.003907097,0.01865445,0.05497798,0.6930422,0.7242283,0.3201459,
240,0.0009603946,10.123688,11.74916,7.123688,11.39379,50000000.0,2000000000.0,6.3707470536944015,-15.0353,-67.5049,-87.2625,-7.080189999999999e-07,4.466721186782621,3.990184,0.003937029,0.018753,0.0550331,0.6965743,0.7202568,0.322474,
241,0.0009508456,10.066778,11.68459,7.066778,11.32863,50000000.0,2000000000.0,6.047677529153731,-15.049,-67.5627,-87.3539,-7.065459999999999e-07,4.533267104379951,4.011307,0.003889232,0.01859109,0.0548996,0.6925098,0.7249711,0.3201029,
242,0.0009578896,10.105961,11.7274,7.105961,11.37172,50000000.0,2000000000.0,6.282569676075866,-15.0303,-67.5233,-87.2827,-7.07075e-07,4.480355886663326,3.994152,0.003926086,0.01871615,0.05496698,0.6967122,0.7216731,0.3229638,
243,0.0009487511,10.039885,11.65912,7.039885,11.3034,50000000.0,2000000000.0,5.955247275410116,-15.0573,-67.5881,-87.3836,-7.050039999999999e-07,4.551708288033544,4.016574,0.003879181,0.01856174,0.0548326,0.692239,0.7266176,0.3202829,
244,0.0009556268,10.093843,11.71149,7.093843,11.35513,50000000.0,2000000000.0,6.205131795543693,-15.024,-67.5362,-87.2982,-7.06526e-07,4.491312549324291,3.99739,0.003915693,0.01868359,0.05490293,0.6964306,0.7227755,0.3230838,
245,0.0009452909,10.012746,11.63036,7.012746,11.27423,50000000.0,2000000000.0,5.871581447346458,-15.0606,-67.615,-87.4157,-7.038569999999999e-07,4.57475562027062,4.025185,0.003870222,0.01850856,0.05475402,0.6914675,0.727959,0.32009,
246,0.0009552757,10.112926999999999,11.71838,7.112927,11.36065,50000000.0,2000000000.0,6.239038730995944,-14.9884,-67.5217,-87.2718,-7.07384e-07,4.476098871738147,3.992721,0.003917082,0.01868149,0.05488197,0.6981753,0.7221651,0.3245377,
247,0.0009601844,9.992231,11.6661,6.992231,11.31655,50000000.0,2000000000.0,6.145283004068858,-15.1461,-67.6105,-87.3813,-6.99662e-07,4.527594115260884,4.006446,0.00393286,0.01876621,0.05491263,0.6963867,0.7253927,0.323177,
248,0.0009657617,10.083337,11.7273,7.083337,11.3736,50000000.0,2000000000.0,6.391842397411665,-15.0855,-67.5448,-87.2856,-7.02405e-07,4.4631791468766915,3.985663,0.003964021,0.01887012,0.054997,0.7006268,0.7212083,0.325999,
249,0.0009554987,10.077273,11.69324,7.077273,11.33734,50000000.0,2000000000.0,6.142362199245866,-15.0424,-67.5598,-87.3221,-7.044479999999999e-07,4.502245529677053,3.99985,0.003914304,0.01869266,0.05483163,0.6964022,0.7239678,0.3234372,
250,0.0009459869,10.032899,11.63628,7.032899,11.27906,50000000.0,2000000000.0,5.853445200484629,-15.0417,-67.6072,-87.4004,-7.03759e-07,4.562215152055754,4.019126,0.003866971,0.01853072,0.05470271,0.6924512,0.7281344,0.3211068,
251,0.0009529237,10.059922,11.6707,7.059922,11.31523,50000000.0,2000000000.0,6.073296265567421,-15.0387,-67.5777,-87.3433,-7.037799999999999e-07,4.518009937812762,4.004933,0.003903659,0.01864631,0.05481287,0.6967985,0.7253195,0.3239409,
252,0.0009562752,10.052444000000001,11.67497,7.052444,11.3192,50000000.0,2000000000.0,6.128598125408558,-15.0572,-67.5814,-87.3403,-7.0213e-07,4.507878587280203,4.0002,0.003920636,0.01871206,0.05485594,0.6989008,0.724867,0.3254751,
253,0.0009565264,10.039092,11.667,7.039092,11.31205,50000000.0,2000000000.0,6.114731822237843,-15.0701,-67.592,-87.3517,-7.01236e-07,4.513379529178644,4.001677,0.003921559,0.01871698,0.05485332,0.6990352,0.7253192,0.3256257,
254,0.0009574485,10.051651,11.67696,7.051651,11.32142,50000000.0,2000000000.0,6.15688274966665,-15.0563,-67.5805,-87.3324,-7.016779999999999e-07,4.50053680333235,3.997624,0.003926913,0.01873552,0.05485141,0.699928,0.7246013,0.3263005,
255,0.0009475076,10.030647,11.63446,7.030647,11.27609,50000000.0,2000000000.0,5.893113184927216,-15.0313,-67.6084,-87.389,-7.0259e-07,4.549594431909364,4.013988,0.003878471,0.01856546,0.0547255,0.6958829,0.7279065,0.3238214,
256,0.0009551649,10.040433,11.66138,7.040433,11.30513,50000000.0,2000000000.0,6.083726922115531,-15.0487,-67.5928,-87.347,-7.01197e-07,4.511193080408533,4.000806,0.00391657,0.01870217,0.05478954,0.6996974,0.7256552,0.3264512,
257,0.000955846,10.017593999999999,11.64763,7.017594,11.29287,50000000.0,2000000000.0,6.065889547716182,-15.0706,-67.6113,-87.3651,-6.9952e-07,4.519128323627402,4.002795,0.00391963,0.01871573,0.05478352,0.7002189,0.7263955,0.3269477,
258,0.0009575107,10.038675,11.66525,7.038675,11.30952,50000000.0,2000000000.0,6.135384381564478,-15.0505,-67.592,-87.3339,-7.002589999999999e-07,4.498149022838455,3.996133,0.003928761,0.01874895,0.05478083,0.7014682,0.7251727,0.3278749,
259,0.0009476403,10.00771,11.61635,7.00771,11.25835,50000000.0,2000000000.0,5.85885662032851,-15.0355,-67.6283,-87.4003,-7.00507e-07,4.552263795401967,4.0139,0.003880419,0.01858047,0.05465141,0.6973913,0.728843,0.3254126,
260,0.0009550584,10.025246,11.64657,7.025246,11.29028,50000000.0,2000000000.0,6.059404804043496,-15.0416,-67.6066,-87.3498,-6.99609e-07,4.509568423956737,3.999596,0.003918151,0.01871243,0.05471874,0.7015801,0.7263672,0.3283154,
261,0.0009454001,9.979118,11.58795,6.979118,11.23036,50000000.0,2000000000.0,5.769686326655247,-15.0417,-67.6557,-87.4305,-6.98847e-07,4.571248486556737,4.01948,0.003870397,0.01854767,0.05458811,0.6975242,0.7305701,0.3259145,
262,0.0009546869,10.115462,11.67128,7.115462,11.31303,50000000.0,2000000000.0,6.1202000313004845,-14.9813,-67.5718,-87.3034,-7.01938e-07,4.483142319598877,3.991242,0.003920465,0.01871446,0.05472593,0.7037782,0.7249289,0.3300177,
263,0.0009601621,9.994943,11.61787,6.994943,11.26694,50000000.0,2000000000.0,6.051904158387586,-15.1365,-67.6613,-87.4062,-6.94014e-07,4.530070965807688,4.00409,0.003939129,0.01880527,0.0547359,0.7022444,0.7279287,0.3288729,
264,0.0009636716,10.054274,11.65875,7.054274,11.30714,50000000.0,2000000000.0,6.203219151644618,-15.0954,-67.6171,-87.3428,-6.959539999999999e-07,4.487692391379075,3.990194,0.003958924,0.01887461,0.05478539,0.7051997,0.7253062,0.3309139,
265,0.0009532884,10.048695,11.62567,7.048695,11.27013,50000000.0,2000000000.0,5.951624017250808,-15.0546,-67.6321,-87.3854,-6.97919e-07,4.52974409052648,4.004678,0.003909063,0.01869683,0.05465723,0.7010085,0.7280543,0.3282898,
266,0.0009563245,10.065615000000001,11.6442,7.065615,11.2884,50000000.0,2000000000.0,6.0446639232116155,-15.0436,-67.6151,-87.3528,-6.98034e-07,4.5051762606752055,3.996587,0.003924816,0.01875468,0.05466453,0.7029119,0.7266765,0.3296881,
267,0.0009465823,10.022938,11.58772,7.022938,11.2304,50000000.0,2000000000.0,5.7590216618145575,-15.0402,-67.6612,-87.4303,-6.97514e-07,4.565171919047893,4.016036,0.00387679,0.01858814,0.05453452,0.6988311,0.7307501,0.3272576,
268,0.0009539032,10.049589000000001,11.62369,7.049589,11.26749,50000000.0,2000000000.0,5.9673988803337465,-15.0368,-67.6319,-87.3708,-6.97204e-07,4.51764019288167,4.000367,0.00391439,0.0187187,0.05460197,0.703097,0.7279586,0.3301977,
269,0.0009545646,10.002968,11.59457,7.002968,11.24127,50000000.0,2000000000.0,5.913724516917,-15.0834,-67.6705,-87.4137,-6.940919999999999e-07,4.5392032157571744,4.006311,0.003916482,0.01873168,0.05459318,0.7033411,0.7296208,0.3305475,
270,0.0009584592,10.050080999999999,11.63517,7.050081,11.28029,50000000.0,2000000000.0,6.07452539885341,-15.0458,-67.627,-87.3472,-6.959179999999999e-07,4.494878245019177,3.992413,0.003937327,0.01880324,0.05462219,0.7058661,0.726855,0.3322559,
271,0.0009485443,10.010826,11.58068,7.010826,11.22399,50000000.0,2000000000.0,5.788405014863443,-15.0388,-67.6704,-87.422,-6.95652e-07,4.553604681364509,4.011557,0.003888741,0.01863366,0.0544911,0.7017124,0.7308123,0.3297646,
272,0.0009559092,10.036227,11.61698,7.036227,11.25991,50000000.0,2000000000.0,5.988176354967123,-15.0406,-67.6424,-87.3697,-6.9514e-07,4.509239336996428,3.99617,0.003926564,0.01876706,0.05459629,0.706122,0.7281165,0.3327256,
273,0.0009461249,9.988046,11.55662,6.988046,11.19834,50000000.0,2000000000.0,5.697625131394929,-15.0424,-67.6933,-87.453,-6.942929999999999e-07,4.5726133677576986,4.016654,0.0038784,0.01859934,0.05446641,0.7019892,0.7323723,0.3302681,
274,0.0009559028,10.081997000000001,11.62433,7.081997,11.26572,50000000.0,2000000000.0,6.025895422210311,-15.0029,-67.6287,-87.3414,-6.95747e-07,4.49186888890087,3.990851,0.003929689,0.01877274,0.05456861,0.7082493,0.7274958,0.3345161,
275,0.0009482164,9.962933,11.53363,6.962933,11.17808,50000000.0,2000000000.0,5.654563521023377,-15.1029,-67.7326,-87.4977,-6.90694e-07,4.592347234031369,4.021523,0.003885202,0.01864287,0.05443812,0.7013697,0.7337771,0.3299771,
276,0.0009570374,10.215245,11.66721,7.215245,11.3046,50000000.0,2000000000.0,6.112636047132668,-14.954,-67.5829,-87.2879,-6.98753e-07,4.460686941293747,3.981582,0.003934701,0.01879815,0.05455501,0.7076128,0.7251267,0.3338839,
277,0.0009623656,10.09555,11.61679,7.09555,11.26257,50000000.0,2000000000.0,6.033485956290775,-15.1109,-67.67,-87.3943,-6.91119e-07,4.509494577848535,3.994409,0.003952871,0.01889037,0.05459231,0.706098,0.7281641,0.3326998,
278,0.000952049,10.089551,11.58343,7.089551,11.22531,50000000.0,2000000000.0,5.791749740571916,-15.0702,-67.6852,-87.4367,-6.930439999999999e-07,4.5516020702021995,4.008895,0.003903254,0.01871297,0.054467,0.7019281,0.7308806,0.3300852,
279,0.0009575135,10.155496,11.64061,7.155496,11.28052,50000000.0,2000000000.0,6.016650964235467,-15.0201,-67.6241,-87.345,-6.95689e-07,4.490693148450442,3.989903,0.003932599,0.01881083,0.05452315,0.7053944,0.7269874,0.3323536,
280,0.000948841,10.071125,11.56368,7.071125,11.20461,50000000.0,2000000000.0,5.68265769970796,-15.0727,-67.7034,-87.4662,-6.925430000000001e-07,4.572883129074713,4.015447,0.003886347,0.01866371,0.05438977,0.7000113,0.7323719,0.3289784,
281,0.00095576,10.139986,11.62672,7.139986,11.26614,50000000.0,2000000000.0,5.94142053233611,-15.0259,-67.6385,-87.3658,-6.95017e-07,4.504226781052575,3.993903,0.003923209,0.01878654,0.05446513,0.7042756,0.7280227,0.3317719,
282,0.000946814,10.066393999999999,11.55436,7.066394,11.19419,50000000.0,2000000000.0,5.62705736255522,-15.0624,-67.7094,-87.4749,-6.92525e-07,4.580372463758896,4.017775,0.00387666,0.01863401,0.05433452,0.6994168,0.7330638,0.3287879,
283,0.0009536448,10.132717,11.61793,7.132717,11.25765,50000000.0,2000000000.0,5.872417286657807,-15.0226,-67.6453,-87.3819,-6.95023e-07,4.515838941973553,3.996948,0.003913327,0.01875759,0.05444404,0.7037448,0.7288765,0.3315551,
284,0.0009449911,10.053263000000001,11.54314,7.053263,11.18371,50000000.0,2000000000.0,5.558181798723382,-15.0677,-67.7207,-87.497,-6.921579999999999e-07,4.595160807626331,4.021692,0.003867456,0.01860979,0.05431641,0.6986428,0.7340566,0.3283717,
285,0.000951839,10.122551999999999,11.60674,7.122552,11.24568,50000000.0,2000000000.0,5.808039313308285,-15.0212,-67.6554,-87.3967,-6.94664e-07,4.526218373817205,4.000045,0.003904086,0.01873214,0.0543875,0.7028475,0.7297197,0.3311341,
286,0.0009532921,10.046096,11.56421,7.046096,11.20789,50000000.0,2000000000.0,5.71818970627865,-15.1107,-67.7174,-87.4727,-6.89777e-07,4.5651007615625625,4.010841,0.00390686,0.01875944,0.05437761,0.7016755,0.7322942,0.330406,
287,0.0009600769,10.114785000000001,11.62664,7.114785,11.26872,50000000.0,2000000000.0,5.973597015303213,-15.0628,-67.6529,-87.3731,-6.92263e-07,4.497292733363271,3.989524,0.003942928,0.01888038,0.05444885,0.70585,0.7280008,0.3331483,
288,0.0009499244,10.105057,11.59115,7.105057,11.22958,50000000.0,2000000000.0,5.730729960639707,-15.0264,-67.6711,-87.4188,-6.93925e-07,4.540760044809532,4.004377,0.003893827,0.01870525,0.05432574,0.7017273,0.7308467,0.3305766,
289,0.0009536796,10.071496,11.58105,7.071496,11.22228,50000000.0,2000000000.0,5.753629895807194,-15.0747,-67.6955,-87.4381,-6.908619999999999e-07,4.543146799897642,4.003873,0.003910255,0.01877705,0.05432438,0.7026853,0.7312497,0.3313702,
290,0.0009560567,10.100423,11.60618,7.100423,11.24613,50000000.0,2000000000.0,5.844938930567224,-15.0498,-67.6687,-87.3963,-6.91915e-07,4.514896029066317,3.99493,0.00392305,0.0188234,0.05432762,0.7042489,0.7295612,0.3324904,
291,0.0009463089,10.068998,11.55694,7.068998,11.19469,50000000.0,2000000000.0,5.585927777243796,-15.0353,-67.7052,-87.4623,-6.92119e-07,4.568883089499408,4.012669,0.003875104,0.01865522,0.05420455,0.700212,0.7331663,0.3300449,
292,0.0009535612,10.089392,11.5901,7.089392,11.22769,50000000.0,2000000000.0,5.76796981208706,-15.0423,-67.6815,-87.4157,-6.91331e-07,4.527646729089415,3.998298,0.003912532,0.01878753,0.05430348,0.7044625,0.7306763,0.3329089,
293,0.0009439826,10.044988,11.53238,7.044988,11.16864,50000000.0,2000000000.0,5.499328772190282,-15.0406,-67.729,-87.4941,-6.906899999999999e-07,4.588334424933635,4.017954,0.003865085,0.01862199,0.05418101,0.7004484,0.7347289,0.3305117,
294,0.0009512177,10.074097,11.57034,7.074097,11.20749,50000000.0,2000000000.0,5.69823491829294,-15.0352,-67.6976,-87.4327,-6.90563e-07,4.539656496879751,4.002013,0.003902472,0.01875213,0.05424517,0.70465,0.7318816,0.3334028,
295,0.000952901,10.038494,11.55089,7.038494,11.19048,50000000.0,2000000000.0,5.683286176433526,-15.0724,-67.7262,-87.4593,-6.878079999999999e-07,4.549937516809553,4.004385,0.00391001,0.01878563,0.05423473,0.7055382,0.7328686,0.3342289,
296,0.0009556089,10.071200000000001,11.57942,7.0712,11.21768,50000000.0,2000000000.0,5.786942340307988,-15.0453,-67.6958,-87.4124,-6.890249999999999e-07,4.5183008022479605,3.994427,0.00392451,0.01883732,0.05424496,0.7072973,0.7309666,0.3354607,
297,0.000945853,10.031958,11.52484,7.031958,11.16135,50000000.0,2000000000.0,5.520189977440822,-15.0383,-67.739,-87.4863,-6.88738e-07,4.576642936569363,4.013475,0.003876491,0.01866885,0.0541202,0.703204,0.7348395,0.3329989,
298,0.000953208,10.0572,11.56041,7.0572,11.19816,50000000.0,2000000000.0,5.717891760098581,-15.0369,-67.7108,-87.4283,-6.883609999999999e-07,4.529827463663285,3.998062,0.003914222,0.0188007,0.05418756,0.7074641,0.732129,0.3359321,
299,0.0009436466,10.00364,11.49656,7.00364,11.13348,50000000.0,2000000000.0,5.439703822910857,-15.044,-67.7661,-87.5159,-6.871339999999999e-07,4.595459984478944,4.019164,0.003866752,0.01863568,0.05406171,0.7033904,0.7364925,0.3335273,
300,0.000950835,10.040219,11.54169,7.040219,11.18039,50000000.0,2000000000.0,5.641678466300789,-15.0357,-67.727,-87.4515,-6.876699999999999e-07,4.545460906509395,4.0024,0.003904203,0.01876655,0.0541649,0.7077362,0.7334321,0.3364054,
301,0.0009527618,10.00859,11.52553,7.00859,11.16646,50000000.0,2000000000.0,5.63692152245865,-15.0695,-67.7521,-87.4729,-6.85092e-07,4.55236865466255,4.003733,0.003913011,0.01880494,0.0541544,0.7087641,0.7342073,0.3373287,
302,0.0009550924,10.036507,11.55004,7.036507,11.18971,50000000.0,2000000000.0,5.723274902595591,-15.0458,-67.7261,-87.4323,-6.86094e-07,4.524801214419093,3.995019,0.003925379,0.01885058,0.05415675,0.7102683,0.7325951,0.3384098,
303,0.000945256,9.997978,11.49561,6.997978,11.13345,50000000.0,2000000000.0,5.459218395540816,-15.0375,-67.7688,-87.5059,-6.85871e-07,4.583232989772399,4.014159,0.003877159,0.01868036,0.05403192,0.7061229,0.7364199,0.3359065,
304,0.0009531115,10.033660000000001,11.53574,7.03366,11.17454,50000000.0,2000000000.0,5.674016016612484,-15.0295,-67.7355,-87.4385,-6.856379999999999e-07,4.529863325070652,3.996694,0.00391769,0.01882251,0.05409814,0.7109618,0.7334166,0.3392876,
305,0.000943831,9.966642,11.46513,6.966642,11.1039,50000000.0,2000000000.0,5.381861647651618,-15.0542,-67.8016,-87.5407,-6.83598e-07,4.603205540677531,4.019983,0.00387061,0.01866254,0.05397055,0.7063628,0.7381687,0.3364956,
306,0.0009529293,10.186201,11.58576,7.186201,11.2173,50000000.0,2000000000.0,5.775788371172652,-14.9368,-67.6718,-87.3601,-6.899219999999999e-07,4.485422068036819,3.983264,0.003920783,0.01882658,0.05411441,0.7126711,0.7305588,0.3404496,
307,0.0009582695,10.065992,11.53379,7.065992,11.17572,50000000.0,2000000000.0,5.717873471261669,-15.0894,-67.7587,-87.4608,-6.82521e-07,4.532388982345487,3.996171,0.003939056,0.0189159,0.05412821,0.7111468,0.7334892,0.3392927,
308,0.0009480435,10.059435,11.49983,7.059435,11.13789,50000000.0,2000000000.0,5.4905279070816135,-15.0489,-67.7743,-87.5034,-6.84385e-07,4.574781762269052,4.010777,0.003889849,0.01873824,0.05400809,0.7069699,0.7361512,0.3366627,
309,0.000954974,10.10379,11.54812,7.10379,11.18448,50000000.0,2000000000.0,5.695364849334538,-15.0308,-67.7305,-87.4338,-6.85191e-07,4.521851184232568,3.993107,0.003925979,0.01886472,0.05410871,0.7111995,0.7328679,0.3394409,
310,0.0009456271,10.038133,11.47693,7.038133,11.1148,50000000.0,2000000000.0,5.4119536407143585,-15.0497,-67.7952,-87.5283,-6.83357e-07,4.591693497980756,4.01601,0.003878624,0.01870122,0.05394863,0.7066318,0.7375582,0.3367564,
311,0.0009528294,10.085028999999999,11.52784,7.085029,11.16398,50000000.0,2000000000.0,5.623014003640833,-15.0308,-67.7489,-87.4551,-6.84255e-07,4.536052384566788,3.997506,0.003916227,0.01883247,0.05405284,0.7110188,0.7341236,0.3396326,
312,0.0009434717,10.020579999999999,11.45819,7.02058,11.09418,50000000.0,2000000000.0,5.337677934526752,-15.0517,-67.813,-87.5543,-6.823839999999999e-07,4.608017821053003,4.02045,0.003869051,0.01867049,0.05392799,0.7065659,0.7387874,0.3369429,
313,0.0009507152,10.070463,11.51042,7.070463,11.14607,50000000.0,2000000000.0,5.557850746320071,-15.0268,-67.7637,-87.4721,-6.83572e-07,4.54790329499775,4.001216,0.003906713,0.01880077,0.05399771,0.7108578,0.7352058,0.3398255,
314,0.000952407,10.014166,11.47948,7.014166,11.11878,50000000.0,2000000000.0,5.510397176553639,-15.0903,-67.8093,-87.5231,-6.7974e-07,4.572139120920516,4.007702,0.003912516,0.01883379,0.05398726,0.7107709,0.7369347,0.339917,
315,0.0009572276,10.071401,11.52992,7.071401,11.1674,50000000.0,2000000000.0,5.693052393892373,-15.0475,-67.756,-87.4431,-6.81984e-07,4.518557055395136,3.990923,0.003938064,0.01892141,0.05403171,0.7137844,0.7336341,0.3419061,
316,0.0009472355,10.035765999999999,11.47713,7.035766,11.11253,50000000.0,2000000000.0,5.43176576269974,-15.0363,-67.7962,-87.5143,-6.819819999999999e-07,4.575861751294037,4.009812,0.003889331,0.01874802,0.05390698,0.7095701,0.7373448,0.3393436,
317,0.0009537987,10.057188,11.50832,7.057188,11.14482,50000000.0,2000000000.0,5.601948491966311,-15.0359,-67.7719,-87.4635,-6.81578e-07,4.534517059386452,3.996156,0.003922658,0.01886665,0.05396305,0.713357,0.7350151,0.341969,
318,0.0009440958,10.001616,11.44264,7.001616,11.07835,50000000.0,2000000000.0,5.325204012811483,-15.0442,-67.8291,-87.5535,-6.80273e-07,4.601867018504658,4.017895,0.003874745,0.01869842,0.05383705,0.7091831,0.7394055,0.3394949,
319,0.0009514537,10.039947999999999,11.48957,7.039948,11.12702,50000000.0,2000000000.0,5.528066388302065,-15.035,-67.7883,-87.4867,-6.80887e-07,4.5502260106118815,4.000615,0.003912744,0.01883253,0.05394118,0.7136091,0.7362954,0.3424218,
320,0.0009522294,9.993953999999999,11.46078,6.993954,11.10116,50000000.0,2000000000.0,5.483961329554589,-15.0801,-67.8264,-87.5279,-6.77826e-07,4.570668465998832,4.006352,0.003915578,0.01884799,0.05393232,0.7140089,0.7378544,0.3428919,
321,0.0009576126,10.073439,11.51751,7.073439,11.15563,50000000.0,2000000000.0,5.691741499184417,-15.0264,-67.7659,-87.4352,-6.8033e-07,4.508716699705852,3.98698,0.003944418,0.01894693,0.05397679,0.7177471,0.7341468,0.3454344,
322,0.0009482013,10.000646,11.44368,7.000646,11.08199,50000000.0,2000000000.0,5.386366003660683,-15.0589,-67.8368,-87.5447,-6.780109999999999e-07,4.58600235977918,4.011508,0.003896638,0.01878453,0.05384607,0.7127822,0.7390782,0.3423782,
