Iteration No,fo,f_lower,f_upper,Io,W,Rb,Rd,Rbias,C1,C2,Temp,
160,1000000000.0,50000000.0,2000000000.0,0.0010168786454855907,0.00011800672797066714,293.03765415874494,288.1893232914691,1000,3.475490197995229e-11,1.0739063146993107e-11,27,
161,1000000000.0,50000000.0,2000000000.0,0.0010025555030124676,0.0001179295279692287,293.9532796129293,287.27489856866526,1000,3.475490197995229e-11,1.0747435320622502e-11,27,
162,1000000000.0,50000000.0,2000000000.0,0.0010138954083070417,0.00011834452197815249,294.5618608861547,287.19063126508524,1000,3.475257340151965e-11,1.0744049878496511e-11,27,
163,1000000000.0,50000000.0,2000000000.0,0.0009996601139953293,0.00011826710099187438,295.48495884579967,286.16019128010606,1000,3.475257340151965e-11,1.0752425939781788e-11,27,
164,1000000000.0,50000000.0,2000000000.0,0.0010124079797010207,0.00011881143715089962,296.59367750838084,286.85723935137224,1000,3.4798279986057335e-11,1.0747514231612492e-11,27,
165,1000000000.0,50000000.0,2000000000.0,0.000998319917700289,0.00011873380575786519,296.66952639817555,284.11128886577325,1000,3.4798279986057335e-11,1.0755929535255843e-11,27,
166,1000000000.0,50000000.0,2000000000.0,0.0010137862891932688,0.00011928036121252983,298.0207374231084,290.9455859194392,1000,3.534652688723767e-11,1.075093663276557e-11,27,
167,1000000000.0,50000000.0,2000000000.0,0.0010172737140280938,0.00011919447935245685,295.02463560954817,285.66977262810013,1000,3.532107738787887e-11,1.0751796707696195e-11,27,
168,1000000000.0,50000000.0,2000000000.0,0.0010030505998680386,0.00011913364249019539,295.9852358230929,286.08365099468375,1000,3.532107738787887e-11,1.0760245469549106e-11,27,
169,1000000000.0,50000000.0,2000000000.0,0.0010143559831791511,0.00011956204706859012,296.3785015397564,285.8204540357687,1000,3.531828702276522e-11,1.0756791430753376e-11,27,
170,1000000000.0,50000000.0,2000000000.0,0.0010002099775089314,0.0001195009747749475,297.340249777253,284.8220450804279,1000,3.531828702276522e-11,1.0765235512026518e-11,27,
171,1000000000.0,50000000.0,2000000000.0,0.0010115833651631859,0.00011993022227633915,298.0229429907417,285.0879739298514,1000,3.531549687809044e-11,1.0761736810485116e-11,27,
172,1000000000.0,50000000.0,2000000000.0,0.0010120486935111612,0.00011998539017858631,298.16003354451755,283.1360716016784,1000,3.531274226933397e-11,1.0758228484284905e-11,27,
173,1000000000.0,50000000.0,2000000000.0,0.0010174226720737053,0.00012041493787542559,298.7325008089231,284.6395241418832,1000,3.530998787543695e-11,1.0754645994199634e-11,27,
174,1000000000.0,50000000.0,2000000000.0,0.001003200527509856,0.00012032347068861542,299.7124629045767,283.75596510701035,1000,3.530998787543695e-11,1.0763008806924725e-11,27,
175,1000000000.0,50000000.0,2000000000.0,0.0010143651461805136,0.0001207539880667393,300.34485620130533,283.998292701212,1000,3.530719838639481e-11,1.0759435488000833e-11,27,
176,1000000000.0,50000000.0,2000000000.0,0.0010002356483133066,0.0001206621184326181,301.33281057129386,282.310206849396,1000,3.530719838639481e-11,1.0767797721262106e-11,27,
177,1000000000.0,50000000.0,2000000000.0,0.0010114062800336693,0.00012109384749237002,301.94903616891213,283.1822630783536,1000,3.530437381052391e-11,1.076416897343004e-11,27,
178,1000000000.0,50000000.0,2000000000.0,0.0010114922495674725,0.00012110414046940691,301.6606748393709,280.65391743950255,1000,3.5301584764992896e-11,1.0760756731865465e-11,27,
179,1000000000.0,50000000.0,2000000000.0,0.0010204202870575051,0.0001216807899446661,302.58242919741014,283.1311373071742,1000,3.5342096863669196e-11,1.0755864891855165e-11,27,
180,1000000000.0,50000000.0,2000000000.0,0.001006071953317132,0.00012161301374466693,303.4738975503115,281.1376298448035,1000,3.5342096863669196e-11,1.0764396443887384e-11,27,
181,1000000000.0,50000000.0,2000000000.0,0.001015564242196679,0.00012204279413524061,304.00558381881956,282.41371354666916,1000,3.5339269495920086e-11,1.0760951837025336e-11,27,
182,1000000000.0,50000000.0,2000000000.0,0.0010013650291879818,0.00012195331235858065,304.49979556291436,280.0666673112873,1000,3.5339269495920086e-11,1.0769448684595852e-11,27,
183,1000000000.0,50000000.0,2000000000.0,0.0010162699471014335,0.00012256005447822696,305.5894785313158,283.2142058874207,1000,3.5529295815853556e-11,1.0764494738200934e-11,27,
184,1000000000.0,50000000.0,2000000000.0,0.001019169704017163,0.00012234761705046468,302.56617995704596,278.11635018144705,1000,3.5501819827089296e-11,1.0765068844586971e-11,27,
185,1000000000.0,50000000.0,2000000000.0,0.0010259861148315698,0.00012280962612197066,303.70255801572847,280.4956355572493,1000,3.5703789680085604e-11,1.0760088923739455e-11,27,
186,1000000000.0,50000000.0,2000000000.0,0.0010114435824427241,0.0001227429896188369,304.69402538662666,280.8892270330632,1000,3.5703789680085604e-11,1.0768761555411987e-11,27,
187,1000000000.0,50000000.0,2000000000.0,0.0010118936748369112,0.00012279761024921727,304.82961422792374,279.49367572342055,1000,3.5700683450383446e-11,1.0765272476668033e-11,27,
188,1000000000.0,50000000.0,2000000000.0,0.001015823869869978,0.00012323845367001197,305.3597129270663,280.5792291599304,1000,3.569754179023982e-11,1.0761752232568167e-11,27,
189,1000000000.0,50000000.0,2000000000.0,0.0010016254964760314,0.00012316867605754398,306.3675831955534,279.65812496116223,1000,3.569754179023982e-11,1.0770281997387699e-11,27,
190,1000000000.0,50000000.0,2000000000.0,0.0010126163330488628,0.00012361405399016808,306.8672687237455,279.95083379862155,1000,3.5694400406562284e-11,1.0766781655738547e-11,27,
191,1000000000.0,50000000.0,2000000000.0,0.0009985182834136232,0.00012354369287063686,307.88349037085106,278.31153503284133,1000,3.5694400406562284e-11,1.0775300333384565e-11,27,
192,1000000000.0,50000000.0,2000000000.0,0.0010095109711957242,0.00012399042686405708,308.3665595672429,279.16465265822865,1000,3.569125929932651e-11,1.077174448427455e-11,27,
193,1000000000.0,50000000.0,2000000000.0,0.0010115400882478279,0.00012423964762205386,308.6411085941111,277.29890222962956,1000,3.568811846850817e-11,1.0768157493361292e-11,27,
194,1000000000.0,50000000.0,2000000000.0,0.0010162073342150034,0.00012468380436230276,309.1475886533141,278.5783593645171,1000,3.568497791408295e-11,1.076452862428603e-11,27,
195,1000000000.0,50000000.0,2000000000.0,0.0010019680338065157,0.0001245951292406403,310.16666276455084,277.5683270929144,1000,3.568497791408295e-11,1.0773183305299954e-11,27,
196,1000000000.0,50000000.0,2000000000.0,0.0010130498002604155,0.00012504516684745743,310.64462959187085,277.940823787873,1000,3.5681801951048595e-11,1.0769552742526067e-11,27,
197,1000000000.0,50000000.0,2000000000.0,0.00099890823287866,0.0001249762419514911,311.67174499515335,276.27742207505565,1000,3.5681801951048595e-11,1.0778198539467767e-11,27,
198,1000000000.0,50000000.0,2000000000.0,0.0010140005375875768,0.00012559187491934412,312.67900574062867,280.06842718679025,1000,3.605601128083003e-11,1.0772953868058459e-11,27,
199,1000000000.0,50000000.0,2000000000.0,0.001017840219623242,0.00012549475053607323,309.60224432414094,275.04960097160296,1000,3.6023320497268756e-11,1.0773815704367907e-11,27,
200,1000000000.0,50000000.0,2000000000.0,0.0010184967265648986,0.00012557569465016896,309.80193777172985,275.22700796422953,1000,3.601997032846249e-11,1.0770141833212712e-11,27,
201,1000000000.0,50000000.0,2000000000.0,0.001004179718079576,0.00012550708009061214,310.82880727466807,275.5977387439574,1000,3.601997032846249e-11,1.0778861340040884e-11,27,
202,1000000000.0,50000000.0,2000000000.0,0.0010153070335356157,0.00012593869893904377,311.29878043126735,277.9458314780559,1000,3.601658445125162e-11,1.0775207306046606e-11,27,
203,1000000000.0,50000000.0,2000000000.0,0.0010011055279347397,0.00012586965934428538,311.53244129585903,275.3711821816305,1000,3.601658445125162e-11,1.0783909363466968e-11,27,
204,1000000000.0,50000000.0,2000000000.0,0.001012192771656617,0.00012630315445106712,311.98945938724,277.6877881469304,1000,3.601316287572875e-11,1.0780242834283384e-11,27,
205,1000000000.0,50000000.0,2000000000.0,0.0009980925214703317,0.00012621246878617126,311.8360437704106,274.7799156795326,1000,3.601316287572875e-11,1.0788914461619283e-11,27,
206,1000000000.0,50000000.0,2000000000.0,0.0010105369386465282,0.00012679572184692587,312.7136127647892,277.51897683500925,1000,3.605944699265664e-11,1.0783645155796222e-11,27,
207,1000000000.0,50000000.0,2000000000.0,0.000996499772139177,0.00012672458944696974,311.7300033671988,273.87883442092493,1000,3.605944699265664e-11,1.0792304422856325e-11,27,
208,1000000000.0,50000000.0,2000000000.0,0.0010115678451936927,0.00012731355464888343,312.6903811615723,278.1728163385098,1000,3.6310290929716346e-11,1.0787050729063271e-11,27,
209,1000000000.0,50000000.0,2000000000.0,0.0010133482046012338,0.00012718793860829651,309.63018463127105,273.2176312367999,1000,3.6274464775999025e-11,1.0787913693121599e-11,27,
210,1000000000.0,50000000.0,2000000000.0,0.0010202055319017704,0.00012763385952105718,310.1082536363417,275.0664949473793,1000,3.627090987845096e-11,1.0784256590379628e-11,27,
211,1000000000.0,50000000.0,2000000000.0,0.0010058802139050187,0.0001275624611400411,311.14637202621475,275.43744962246535,1000,3.627090987845096e-11,1.0793002622474427e-11,27,
212,1000000000.0,50000000.0,2000000000.0,0.0010121217006322989,0.0001280107156284871,311.60189031486095,277.14653899737266,1000,3.626731905837298e-11,1.0789365380590652e-11,27,
213,1000000000.0,50000000.0,2000000000.0,0.0009980760829439443,0.000127915578064632,312.23521077019615,274.92421175976835,1000,3.626731905837298e-11,1.079800550438743e-11,27,
214,1000000000.0,50000000.0,2000000000.0,0.0010090589121606601,0.0001283685271265589,312.6626607737407,276.4141177046985,1000,3.626365605914808e-11,1.0794355778526955e-11,27,
215,1000000000.0,50000000.0,2000000000.0,0.0009951159379242066,0.000128272071015276,313.2115504968177,274.120912473789,1000,3.626365605914808e-11,1.0802973992180531e-11,27,
216,1000000000.0,50000000.0,2000000000.0,0.0010060970422992009,0.0001287360310961383,313.6268690127767,275.9645583574504,1000,3.6260029693542175e-11,1.0799441419685094e-11,27,
217,1000000000.0,50000000.0,2000000000.0,0.0009922569701659245,0.00012865976787131692,313.6055842025997,273.18690148703377,1000,3.6257745311671486e-11,1.0804741785533874e-11,27,
218,1000000000.0,50000000.0,2000000000.0,0.0010031985877759437,0.00012911946922192105,314.0060585336264,275.55543192292623,1000,3.6254119537140294e-11,1.080120863497e-11,27,
219,1000000000.0,50000000.0,2000000000.0,0.001006427884029994,0.00012953510479334638,313.2717030314023,273.2533499928313,1000,3.625045787106701e-11,1.0797655037329087e-11,27,
220,1000000000.0,50000000.0,2000000000.0,0.0010125389141418238,0.00012997150856139506,313.7046445249916,274.9125443339877,1000,3.6246869075737755e-11,1.0793962239306313e-11,27,
221,1000000000.0,50000000.0,2000000000.0,0.0009984994545738988,0.00012989596912061917,314.77055016615856,274.14082816703626,1000,3.6246869075737755e-11,1.080265569649385e-11,27,
222,1000000000.0,50000000.0,2000000000.0,0.0010088728654074671,0.00013033605666399985,315.1753450936723,274.3680909135867,1000,3.624324438883019e-11,1.0799112425425403e-11,27,
223,1000000000.0,50000000.0,2000000000.0,0.0009949427524310669,0.00013023838282313582,316.2486432138543,273.0454903857347,1000,3.624324438883019e-11,1.0807792751992962e-11,27,
224,1000000000.0,50000000.0,2000000000.0,0.0010059438344446972,0.00013070333384981438,316.6382615422937,273.6838707422567,1000,3.623958382114692e-11,1.0804193757006554e-11,27,
225,1000000000.0,50000000.0,2000000000.0,0.0010067445657369154,0.00013080737370355886,316.89030559848146,271.7414450836421,1000,3.6235959862764813e-11,1.08005635479042e-11,27,
226,1000000000.0,50000000.0,2000000000.0,0.0010165665670691583,0.00013143747282268894,317.8141042173623,274.5528277261886,1000,3.6400391401430084e-11,1.079535119593599e-11,27,
227,1000000000.0,50000000.0,2000000000.0,0.0010023511035085766,0.0001313657868250114,316.8132864155748,270.8944662073026,1000,3.6400391401430084e-11,1.080424872439168e-11,27,
228,1000000000.0,50000000.0,2000000000.0,0.0010168591333807597,0.00013200280579848335,317.7058761687222,274.1628079420937,1000,3.651945708170416e-11,1.0799051880755253e-11,27,
229,1000000000.0,50000000.0,2000000000.0,0.0010026420190933103,0.00013191000782600702,317.54687496789563,271.2329945113013,1000,3.651945708170416e-11,1.0807950299504994e-11,27,
230,1000000000.0,50000000.0,2000000000.0,0.0010114512318730637,0.0001323631187028893,317.93650498348126,273.5853982726978,1000,3.651562253871056e-11,1.0804297212303759e-11,27,
231,1000000000.0,50000000.0,2000000000.0,0.0009974353498627523,0.0001322664406809887,317.9251864439038,270.7976907374848,1000,3.651562253871056e-11,1.0812854215695905e-11,27,
232,1000000000.0,50000000.0,2000000000.0,0.0010084869335392314,0.00013273347348303325,318.2971589120432,273.15985899378785,1000,3.651178839834398e-11,1.0809210283825214e-11,27,
233,1000000000.0,50000000.0,2000000000.0,0.0009945851428577797,0.00013265582440104566,318.2766817948198,270.3746846501726,1000,3.651178839834398e-11,1.0817723617844755e-11,27,
234,1000000000.0,50000000.0,2000000000.0,0.0010077822931183593,0.00013325741856470434,319.11374946794024,273.33880231799236,1000,3.658864571292249e-11,1.0812522456329285e-11,27,
235,1000000000.0,50000000.0,2000000000.0,0.0009939111776358781,0.00013317927641445798,317.5295411700816,269.20996504121854,1000,3.658864571292249e-11,1.0821042724024873e-11,27,
236,1000000000.0,50000000.0,2000000000.0,0.0010089315609167816,0.00013381856357710256,318.35213319943654,273.88711128985835,1000,3.689861008394404e-11,1.0815865937185687e-11,27,
237,1000000000.0,50000000.0,2000000000.0,0.001010222993314755,0.00013366511829086746,315.2874633305032,269.05209081855475,1000,3.6856299677714445e-11,1.081673120646066e-11,27,
238,1000000000.0,50000000.0,2000000000.0,0.001014232568375221,0.00013410701517193698,315.684094959373,270.1199585670135,1000,3.6852245484749886e-11,1.0813118418237697e-11,27,
239,1000000000.0,50000000.0,2000000000.0,0.0010001927497777167,0.0001340041550913001,316.78065523162394,270.4711685371423,1000,3.6852245484749886e-11,1.0821643480798635e-11,27,
240,1000000000.0,50000000.0,2000000000.0,0.0010092724995601984,0.0001344765197379969,317.1452697657956,272.8248086457524,1000,3.684815488550106e-11,1.081806151680649e-11,27,
241,1000000000.0,50000000.0,2000000000.0,0.0009954188215222353,0.00013437168184320916,318.199587500605,270.95366697813637,1000,3.684815488550106e-11,1.0826534222586453e-11,27,
242,1000000000.0,50000000.0,2000000000.0,0.001006340556831978,0.00013484735759693414,318.54260665593085,272.12201919014603,1000,3.6844027892153896e-11,1.0822939813224562e-11,27,
243,1000000000.0,50000000.0,2000000000.0,0.0009925810636665256,0.0001347639949604677,319.1639346283,269.8897115593894,1000,3.6844027892153896e-11,1.08314033521585e-11,27,
244,1000000000.0,50000000.0,2000000000.0,0.001003479603745584,0.000135230143619036,319.4898010055557,271.6811495014836,1000,3.6839901361029983e-11,1.0827785663438884e-11,27,
245,1000000000.0,50000000.0,2000000000.0,0.000989823450514131,0.00013514538136501558,319.57384812254026,269.0009425133449,1000,3.6839901361029983e-11,1.083622483958497e-11,27,
246,1000000000.0,50000000.0,2000000000.0,0.0010043887025884461,0.00013557162989784078,321.08159753798225,272.38255336168004,1000,3.683573845217616e-11,1.0832464669565628e-11,27,
247,1000000000.0,50000000.0,2000000000.0,0.0010074956116417862,0.00013539809821157148,317.9820898497488,267.5886204225144,1000,3.679350013875099e-11,1.0833042401014671e-11,27,
248,1000000000.0,50000000.0,2000000000.0,0.0010171208217171674,0.00013604240360172106,318.82232572396777,270.145055066583,1000,3.6903829128267075e-11,1.0827801375101069e-11,27,
249,1000000000.0,50000000.0,2000000000.0,0.0010029728745112462,0.0001359419770993823,319.9244307395304,270.49456873882815,1000,3.6903829128267075e-11,1.083648094068335e-11,27,
250,1000000000.0,50000000.0,2000000000.0,0.0009893517004970836,0.0001358556811323196,321.05709119412063,269.1659354831255,1000,3.6903829128267075e-11,1.0842889635511672e-11,27,
251,1000000000.0,50000000.0,2000000000.0,0.0010001979631896335,0.00013578327005427609,321.35406900347505,269.85186000871505,1000,3.689962209174646e-11,1.0839235581704504e-11,27,
252,1000000000.0,50000000.0,2000000000.0,0.0010051319397420483,0.0001362423532903296,321.6918121299978,269.2544979412759,1000,3.6895415534828e-11,1.083551772389998e-11,27,
253,1000000000.0,50000000.0,2000000000.0,0.0010053329661299972,0.00013626960176098773,321.75615049242396,268.70521876547576,1000,3.689124635287258e-11,1.0831768634767515e-11,27,
254,1000000000.0,50000000.0,2000000000.0,0.0010070189095141972,0.00013649812588314089,322.10686469646055,269.1558374173454,1000,3.688707764203471e-11,1.0828020842819881e-11,27,
255,1000000000.0,50000000.0,2000000000.0,0.000993197574981115,0.0001363946330040963,323.2310820756241,268.8289745683859,1000,3.688707764203471e-11,1.0836609628952408e-11,27,
256,1000000000.0,50000000.0,2000000000.0,0.001004191278938581,0.00013686996830011562,323.0979108698089,268.7605127895293,1000,3.688287251518352e-11,1.0832870998630426e-11,27,
257,1000000000.0,50000000.0,2000000000.0,0.0010050006571094053,0.0001369802854945655,323.35832778596995,267.7730866655405,1000,3.687870475058931e-11,1.0829101159522905e-11,27,
258,1000000000.0,50000000.0,2000000000.0,0.001007809633946026,0.0001373631453925228,323.6972073134896,268.5215124427707,1000,3.687457433565722e-11,1.0825310974117072e-11,27,
259,1000000000.0,50000000.0,2000000000.0,0.0009939536624127554,0.00013728226597251568,324.8258747359502,267.77838810780236,1000,3.687457433565722e-11,1.0833949572274415e-11,27,
260,1000000000.0,50000000.0,2000000000.0,0.0010049865480655368,0.00013773035528864992,325.04383289789786,268.0194779165619,1000,3.687037063418293e-11,1.0830168523873683e-11,27,
261,1000000000.0,50000000.0,2000000000.0,0.0009912216493113022,0.00013764879137224799,326.18090123414123,266.6461639796827,1000,3.687037063418293e-11,1.0838800168187209e-11,27,
262,1000000000.0,50000000.0,2000000000.0,0.0010063627582488628,0.00013828767447252317,326.8981077997746,269.58535131599774,1000,3.71741013733932e-11,1.0833339580662469e-11,27,
263,1000000000.0,50000000.0,2000000000.0,0.0010103077002611986,0.0001379963484383011,323.77732053064614,264.86221596094146,1000,3.712949245174514e-11,1.0834206247828925e-11,27,
264,1000000000.0,50000000.0,2000000000.0,0.0010164835091713551,0.00013862260346678376,324.56785523645357,266.4812657146675,1000,3.720025383845967e-11,1.0828726306308774e-11,27,
265,1000000000.0,50000000.0,2000000000.0,0.0010023112894930845,0.00013854522432952862,325.6889775220114,266.81649914693656,1000,3.720025383845967e-11,1.0837560381229461e-11,27,
266,1000000000.0,50000000.0,2000000000.0,0.0010070001017053335,0.0001390130915520895,326.0006618735001,267.30335031904673,1000,3.7195827008252903e-11,1.083372388485451e-11,27,
267,1000000000.0,50000000.0,2000000000.0,0.0009931723791087564,0.00013893137965687518,327.1419249905869,266.0823798956827,1000,3.7195827008252903e-11,1.0842414698154938e-11,27,
268,1000000000.0,50000000.0,2000000000.0,0.001004232346722511,0.0001393959661904477,327.413779930254,266.6950789224558,1000,3.7191326313184906e-11,1.0838565640937093e-11,27,
269,1000000000.0,50000000.0,2000000000.0,0.001004600899993758,0.00013944712451003955,327.53394078748835,264.75896154783834,1000,3.7186863354027326e-11,1.0834685434437634e-11,27,
270,1000000000.0,50000000.0,2000000000.0,0.0010109409362736186,0.00013990367439568546,327.8385473524208,266.4298553541668,1000,3.718240093042485e-11,1.0830774112995803e-11,27,
271,1000000000.0,50000000.0,2000000000.0,0.000996954568420273,0.00013982488064626583,328.97739289821357,265.36090325050515,1000,3.718240093042485e-11,1.083959036312378e-11,27,
272,1000000000.0,50000000.0,2000000000.0,0.0010081134809046008,0.00014028602310263723,329.2507731117119,265.87446505192935,1000,3.7177901859912264e-11,1.083568811059305e-11,27,
273,1000000000.0,50000000.0,2000000000.0,0.0009942071603036104,0.00014018599916816506,330.3955780498214,264.44322735662604,1000,3.7177901859912264e-11,1.0844504026439829e-11,27,
274,1000000000.0,50000000.0,2000000000.0,0.001009566666723141,0.00014078910737378624,331.0761929406041,266.488678090681,1000,3.7351173189320566e-11,1.0838862715445268e-11,27,
275,1000000000.0,50000000.0,2000000000.0,0.0009955930525756926,0.00014062196254551205,329.3499395988655,262.36760834312736,1000,3.73332446261897e-11,1.084776358950719e-11,27,
276,1000000000.0,50000000.0,2000000000.0,0.0010109877088290609,0.00014126010501154355,330.02313087540557,268.6315825187979,1000,3.78821851885243e-11,1.0842122752440647e-11,27,
277,1000000000.0,50000000.0,2000000000.0,0.0010148159822864933,0.00014106045739646056,326.8989119031183,263.92515719306846,1000,3.7828645033457847e-11,1.0842990122260838e-11,27,
278,1000000000.0,50000000.0,2000000000.0,0.0010007214060717125,0.00014098030684456784,328.0419466384787,264.2518965376734,1000,3.7828645033457847e-11,1.0851859688180845e-11,27,
279,1000000000.0,50000000.0,2000000000.0,0.0010096228229787203,0.0001414279193187993,328.3175018736551,266.602417157376,1000,3.7823651652313435e-11,1.0847963870552783e-11,27,
280,1000000000.0,50000000.0,2000000000.0,0.000995721730178255,0.0001413458911255944,328.13865638646763,263.71223367345635,1000,3.7823651652313435e-11,1.0856770247622896e-11,27,
281,1000000000.0,50000000.0,2000000000.0,0.0010068011258699487,0.000141799046052543,328.3896824586034,266.0806332440778,1000,3.781862110664368e-11,1.0852894380644493e-11,27,
282,1000000000.0,50000000.0,2000000000.0,0.0009930184211772394,0.0001417144487416681,328.7203927614848,263.62034527684966,1000,3.781862110664368e-11,1.0861646154673046e-11,27,
283,1000000000.0,50000000.0,2000000000.0,0.0010040429116891492,0.00014217034412327008,328.9554278423094,265.8382711151123,1000,3.78135912300365e-11,1.0857768546995835e-11,27,
284,1000000000.0,50000000.0,2000000000.0,0.000990358409228573,0.00014206189658477284,328.9938498362813,263.15156776681164,1000,3.78135912300365e-11,1.086649167824649e-11,27,
285,1000000000.0,50000000.0,2000000000.0,0.0010013474261373733,0.00014255101569471418,329.21592068492083,265.52914218158475,1000,3.780856202240291e-11,1.0862612340717354e-11,27,
286,1000000000.0,50000000.0,2000000000.0,0.0010013924867715495,0.00014255743049042044,327.9665462659216,262.4397106123021,1000,3.780353348365393e-11,1.0858712662887041e-11,27,
287,1000000000.0,50000000.0,2000000000.0,0.00101224858272064,0.00014303685112915975,328.2269517036567,264.79956849012797,1000,3.779858122076759e-11,1.0854814385041069e-11,27,
288,1000000000.0,50000000.0,2000000000.0,0.00099828805516719,0.00014295291710491716,329.38743091410015,264.96429147503335,1000,3.779858122076759e-11,1.0863661058764877e-11,27,
289,1000000000.0,50000000.0,2000000000.0,0.0010026575619846566,0.0001434203731438502,328.8169318837569,263.4037401196758,1000,3.7793591808046456e-11,1.0859782731766896e-11,27,
290,1000000000.0,50000000.0,2000000000.0,0.0010065408547222227,0.00014388691961768712,329.0727514567623,264.4239028051592,1000,3.778860305392777e-11,1.0855894929548921e-11,27,
291,1000000000.0,50000000.0,2000000000.0,0.0009928140531618628,0.00014379831405258653,330.25425426359266,263.6829694012389,1000,3.778860305392777e-11,1.0864638267325179e-11,27,
292,1000000000.0,50000000.0,2000000000.0,0.0010037866340774071,0.00014427284848895998,330.4209225772441,264.00000422478223,1000,3.77835771697216e-11,1.0860759591463742e-11,27,
293,1000000000.0,50000000.0,2000000000.0,0.0009901401547871248,0.00014416121015879924,331.6087197097248,262.7296186044523,1000,3.77835771697216e-11,1.086950250293487e-11,27,
294,1000000000.0,50000000.0,2000000000.0,0.0010011257598044872,0.00014465193491817975,331.80536368051247,263.4393388808425,1000,3.777855195395799e-11,1.0865578612531302e-11,27,
295,1000000000.0,50000000.0,2000000000.0,0.0010031410259589734,0.00014494311926317003,332.02557184020844,261.8902277551102,1000,3.777352740654812e-11,1.0861612676337724e-11,27,
296,1000000000.0,50000000.0,2000000000.0,0.0010075397993578035,0.00014539200810352812,332.26595835422074,263.0386164038164,1000,3.776857907445788e-11,1.085762646448551e-11,27,
297,1000000000.0,50000000.0,2000000000.0,0.00099373892220212,0.00014530584879952595,333.45135038724527,261.9890923243651,1000,3.776857907445788e-11,1.0866488459205823e-11,27,
298,1000000000.0,50000000.0,2000000000.0,0.0010048201049235959,0.00014576196385890768,333.64842013532416,262.53769748369234,1000,3.776355585344098e-11,1.0862511324429748e-11,27,
299,1000000000.0,50000000.0,2000000000.0,0.0009911061191675773,0.00014567520633801886,334.84208072320024,260.9065682717394,1000,3.776355585344098e-11,1.0871366443661422e-11,27,
300,1000000000.0,50000000.0,2000000000.0,0.0010021847033676327,0.00014613291783633286,335.021556078468,261.87235741862514,1000,3.7758533300512474e-11,1.0867344038077266e-11,27,
301,1000000000.0,50000000.0,2000000000.0,0.0010045899466557147,0.00014648363683914003,335.24669056415263,260.4757048457257,1000,3.775354917411678e-11,1.0863279651407026e-11,27,
302,1000000000.0,50000000.0,2000000000.0,0.001008340080926581,0.00014695590008430946,335.47465831373626,261.44806065191494,1000,3.7748565705625805e-11,1.0859184194978452e-11,27,
303,1000000000.0,50000000.0,2000000000.0,0.000994475203145824,0.0001468718413094612,336.66519078116,260.44253141064763,1000,3.7748565705625805e-11,1.086815822479718e-11,27,
304,1000000000.0,50000000.0,2000000000.0,0.001006462408349504,0.00014746047427506134,337.12029478605814,261.1655546035146,1000,3.7774076186329674e-11,1.0862356801936787e-11,27,
305,1000000000.0,50000000.0,2000000000.0,0.0009926509260122054,0.0001473765102810091,337.83161860805683,259.0237707122851,1000,3.7774076186329674e-11,1.0871344315954709e-11,27,
306,1000000000.0,50000000.0,2000000000.0,0.0010080872435022513,0.00014803625596693297,338.36356827471695,264.17451019765303,1000,3.827307928756633e-11,1.0865482487099542e-11,27,
307,1000000000.0,50000000.0,2000000000.0,0.0010119582985173,0.0001476770213191199,335.2055083041529,259.58139604701654,1000,3.8214904207049237e-11,1.0866061979498852e-11,27,
308,1000000000.0,50000000.0,2000000000.0,0.000997977082664985,0.00014759328844803196,336.3968286806658,259.89071323854614,1000,3.8214904207049237e-11,1.0875104716278193e-11,27,
309,1000000000.0,50000000.0,2000000000.0,0.0010087322816848656,0.0001480627826985851,336.5838653174124,261.19051332569,1000,3.820947769065183e-11,1.0871026552009588e-11,27,
310,1000000000.0,50000000.0,2000000000.0,0.0009948571691502904,0.00014795739160986026,337.42922935354363,259.1401677960834,1000,3.820947769065183e-11,1.0880049504047755e-11,27,
311,1000000000.0,50000000.0,2000000000.0,0.0010060433431602158,0.00014842937568909572,337.5972691097615,260.51801606825495,1000,3.8204051944819745e-11,1.087593684533522e-11,27,
312,1000000000.0,50000000.0,2000000000.0,0.000992259945732915,0.00014832265496797528,338.4504449282557,258.48449927416493,1000,3.8204051944819745e-11,1.0884942121043158e-11,27,
313,1000000000.0,50000000.0,2000000000.0,0.0010034437075812715,0.00014881048818016503,338.60545523203285,260.0155029633659,1000,3.81986269694436e-11,1.0880805843037164e-11,27,
314,1000000000.0,50000000.0,2000000000.0,0.0010046638951296907,0.00014899144173379216,338.07215164004236,257.7176592918445,1000,3.8193202764413966e-11,1.0876638494399288e-11,27,
315,1000000000.0,50000000.0,2000000000.0,0.0010124018164499797,0.00014943960799052746,338.26992384875183,259.7026007037103,1000,3.818781752282418e-11,1.0872461865217444e-11,27,
316,1000000000.0,50000000.0,2000000000.0,0.0009983905802710387,0.0001493570575510735,339.4671964172221,258.83266624537976,1000,3.818781752282418e-11,1.0881601256661348e-11,27,
317,1000000000.0,50000000.0,2000000000.0,0.0010081867886446584,0.00014980871329310793,339.6369300154306,259.27475243932673,1000,3.818239485273596e-11,1.0877422721778795e-11,27,
318,1000000000.0,50000000.0,2000000000.0,0.0009943179695427048,0.00014972470056669318,340.8453582124255,257.6014796120008,1000,3.818239485273596e-11,1.0886524949112381e-11,27,
319,1000000000.0,50000000.0,2000000000.0,0.0010055756375938671,0.0001501794144823142,340.9915808710988,258.6174598475907,1000,3.817697295266689e-11,1.0882311863957076e-11,27,
