n,Io,W,Rb,Rd,fo,Vg,Vs,Vd,Vth,iip3,gain,s11,nf,FOM,PWR,gm
1199,6.241484905954831e-05,1.8323867956306966e-05,59.29685533914521,4097.795231298235,3000000000.0,0.5317435,0.0054437,1.4238,0.49485640000000003,3.5779,14.566,-28.1831,12.514427470241113,16.217085080357332,0.0002775939,0.001716
1200,9.98637584952773e-05,1.8865367372068696e-05,94.87496854263233,4170.885329316109,3000000000.0,0.5612012999999999,0.0122272,1.2625,0.4978079,-2.252,16.6008,-13.4542,9.941788180361966,13.49614309207868,0.00041173450000000003,0.0022547
1201,4.246044377231431e-05,4.894864459451297e-05,57.98714018730528,1184.6515149582915,4000000000.0,0.46957530000000003,0.0045675,1.7067,0.4934253,-4.4799,4.113,-26.8555,14.360832960940112,-1.933776400319914,0.0002182098,0.0017186
1202,5.671015883309497e-05,4.7930909536617066e-05,66.7648733342607,1355.8329385722814,4000000000.0,0.48447640000000003,0.006594699999999999,1.6661,0.4942401,-2.4179,6.3528,-21.7996,12.455421869446852,3.284480511207194,0.000279874,0.0021014
1203,6.765754606854327e-05,4.49326565219948e-05,68.91052132127034,1452.0166090276048,4000000000.0,0.4960499,0.0077853,1.636,0.4947374,-0.2648082,7.8268,-21.3122,11.657180002027527,7.111829051813205,0.0003251412,0.0023488000000000003
1204,8.319506370786977e-05,4.195136646861352e-05,72.51666962548106,1569.1192664481364,4000000000.0,0.510011,0.009552199999999999,1.5933,0.4954712,2.754,9.4454,-20.3519,10.778795509558034,11.944801023395273,0.0003868543,0.0026598000000000004
1205,9.557206949363059e-05,3.982045647292497e-05,74.91244358190656,1660.8416010188378,4000000000.0,0.5201117000000001,0.0109111,1.5581,0.4960501,2.163,10.5252,-19.8419,10.255079730041817,12.506921831805876,0.00043420359999999996,0.0028755
1206,9.01834874863271e-05,3.888966328059775e-05,70.28277516679485,1681.0074153557769,4000000000.0,0.5174882000000001,0.0097969,1.5657,0.495681,2.9589,10.3569,-21.738,10.624784470861687,12.943021044351383,0.0004132366,0.0027604
1207,9.060025802209579e-05,3.767959876302203e-05,68.25324637669569,1723.4658344550082,4000000000.0,0.5189492,0.0095301,1.5594,0.4956316,3.0457,10.57,-22.8748,10.70812231550434,13.139432948708313,0.0004144116,0.0027507
1208,9.082103390904467e-05,3.651529160508131e-05,66.2712622577604,1766.2933778464658,4000000000.0,0.5202938,0.009251899999999999,1.5535,0.49557690000000004,3.1445,10.7685,-24.1078,10.801866889410984,13.330615627201514,0.00041477159999999996,0.0027367
1209,9.100563840845846e-05,3.538720884756646e-05,64.40884990304546,1807.8087105817965,4000000000.0,0.5216341999999999,0.008986800000000001,1.5477,0.4955237,3.244,10.959,-25.3675,10.898168895679792,13.51370400905688,0.00041496089999999995,0.0027215
1210,9.107549412310938e-05,3.430300228480063e-05,62.62418266790259,1847.5432720175504,4000000000.0,0.5229075000000001,0.008724,1.5426,0.49546730000000005,3.3512,11.1351,-26.5919,11.00127538495103,13.687748099370568,0.0004146877,0.0027040000000000002
1211,9.110134449031734e-05,3.326466608614223e-05,60.93695632741078,1886.1766885400198,4000000000.0,0.5241539000000001,0.0084723,1.5378,0.4954112,3.4601,11.3008,-27.6031,11.107042375620646,13.852248548379832,0.00041424189999999996,0.0026856000000000002
1212,9.107343324406963e-05,3.228211588958776e-05,59.34053407143939,1925.7370457653142,4000000000.0,0.5253525,0.008229100000000001,1.5329,0.495358,3.5664,11.4606,-28.1727,11.213431691018263,14.010437913016956,0.0004135463,0.0026662
1213,9.09119908957623e-05,3.135016750960709e-05,57.82198519320688,1964.1615260293909,4000000000.0,0.5264505,0.0079888,1.5286,0.4953017,3.6786,11.6044,-28.1457,11.325230249431371,14.15837647379623,0.00041233329999999996,0.0026444999999999997
1214,9.072466475162543e-05,3.046873640565761e-05,56.39893402877543,2004.20864965714,4000000000.0,0.5275119,0.007760500000000001,1.5242,0.4952495,3.7848,11.7442,-27.5779,11.435569682355633,14.299604583672647,0.00041098469999999995,0.0026224
1215,9.044334692874265e-05,2.963678330111991e-05,55.050904720940984,2042.868734181139,4000000000.0,0.5284913,0.007538,1.5203,0.4951964,3.8929,11.8717,-26.6823,11.548456294405927,14.431888194053586,0.00040926710000000003,0.0025989
1216,9.0115516182153e-05,2.885313782522807e-05,53.7899764607078,2080.6361445186244,4000000000.0,0.5294164,0.0073265000000000005,1.5166,0.4951445,3.9986,11.99,-25.6727,11.660925502281197,14.555158529069953,0.0004073783,0.002575
1217,8.975588798031402e-05,2.811576204504697e-05,52.6087597702028,2118.0387681051197,4000000000.0,0.5302901000000001,0.0071258,1.5131,0.4950942,4.1017,12.0998,-24.6696,11.772410543659468,14.669991863332847,0.00040536939999999996,0.0025511
1218,8.932125066647078e-05,2.742003847232561e-05,51.491291563544316,2156.2785584714507,4000000000.0,0.5310905,0.0069307,1.5098,0.4950447,4.203,12.2021,-23.7199,11.884430230862808,14.778552915762415,0.0004030565,0.0025261999999999997
1219,8.888006602463001e-05,2.6764174030671882e-05,50.454705093586924,2195.5980046566924,4000000000.0,0.5318583,0.0067474,1.5063,0.4949998,4.2959,12.302,-22.8607,11.992683538559096,14.881167209465518,0.0004006997,0.0025015000000000003
1220,8.835473467708092e-05,2.6143361886395572e-05,49.4704295128355,2234.2596176297575,4000000000.0,0.5325476,0.0065685000000000006,1.5034,0.4949528,4.3915,12.3904,-22.0728,12.102814776067197,14.976639360264983,0.000398039,0.0024759
1221,8.781659856387432e-05,2.5551955072580412e-05,48.55517788493416,2273.718513822195,4000000000.0,0.5332089,0.0063995,1.5003,0.4949095,4.4796,12.477,-21.3693,12.209757547476874,15.067368918536229,0.0003953077,0.0024503
1222,8.72427307936528e-05,2.499612900146312e-05,47.69485330930575,2310.8280368772043,4000000000.0,0.5338134999999999,0.006238400000000001,1.4977,0.4948653,4.5682,12.5532,-20.7325,12.316080440377494,15.150376518865322,0.00039247399999999997,0.0024249000000000002
1223,8.668050076997722e-05,2.4469992819471572e-05,46.901085305919544,2349.2869137259618,4000000000.0,0.5343981999999999,0.006088199999999999,1.4951,0.4948249,4.6491,12.6277,-20.1659,12.418036180404922,15.228546132955742,0.00038968239999999995,0.0024001
1224,8.607584322964085e-05,2.3974643123594426e-05,46.15964953891811,2389.0849660801696,4000000000.0,0.534922,0.005943800000000001,1.4924,0.4947867,4.7251,12.6984,-19.6559,12.517711822492132,15.302806874501844,0.0003867128,0.0023748999999999997
