Iteration No,Rd,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,Ibias,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,
136,Rd,-4.171340242236299e-06,0.0,0.0,0.0,0.0,-4.171340242236299e-06,Ibias,174.84398011612458,0.0,0.0,0.0,0.0,174.84398011612458,W1,36.688559185438876,0.0,0.0,0.0,0.0,36.688559185438876,W2,1013.9630772477342,0.0,0.0,0.0,0.0,1013.9630772477342,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
137,Rd,-6.195396313719613e-05,-5.782715311127359e-05,0.0,0.0,0.0,-4.126810025922731e-06,Ibias,15.51734779704669,-159.76046594501994,0.0,0.0,0.0,175.2778137420661,W1,-80.60502701964616,-118.00652080243152,0.0,0.0,0.0,37.40149378278691,W2,-429.2336605067327,-1269.4930325712198,0.0,0.0,0.0,840.2593720644915,Alo,-0.2074677706051988,-0.2074677706051995,0.0,0.0,0.0,0.0,
138,Rd,-4.175081766905295e-06,0.0,0.0,0.0,0.0,-4.175081766905295e-06,Ibias,174.79735619571738,0.0,0.0,0.0,0.0,174.79735619571738,W1,36.91522277887698,0.0,0.0,0.0,0.0,36.91522277887698,W2,1012.7960558523351,0.0,0.0,0.0,0.0,1012.7960558523351,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
139,Rd,-4.127134457885845e-06,0.0,0.0,0.0,0.0,-4.127134457885845e-06,Ibias,175.22033592120061,0.0,0.0,0.0,0.0,175.22033592120061,W1,37.391869953601976,0.0,0.0,0.0,0.0,37.391869953601976,W2,939.3561482354055,0.0,0.0,0.0,0.0,939.3561482354055,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
140,Rd,-4.090009976435704e-06,0.0,0.0,0.0,0.0,-4.090009976435704e-06,Ibias,176.21340555920636,0.0,0.0,0.0,0.0,176.21340555920636,W1,41.647680831491094,0.0,0.0,0.0,0.0,41.647680831491094,W2,1001.6983352308968,0.0,0.0,0.0,0.0,1001.6983352308968,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
141,Rd,-5.8782136308304705e-05,-5.4743591764988154e-05,0.0,0.0,0.0,-4.038544543316754e-06,Ibias,23.12301581850205,-153.38508558743075,0.0,0.0,0.0,176.50810140593222,W1,-74.46253697432341,-114.85589462260197,0.0,0.0,0.0,40.393357648271206,W2,-258.96545681520706,-1254.13490203492,0.0,0.0,0.0,995.1694452196926,Alo,-0.19657410905924366,-0.1965741090592444,0.0,0.0,0.0,0.0,
142,Rd,-4.084069378146155e-06,0.0,0.0,0.0,0.0,-4.084069378146155e-06,Ibias,176.1492261916132,0.0,0.0,0.0,0.0,176.1492261916132,W1,41.323162170592056,0.0,0.0,0.0,0.0,41.323162170592056,W2,1000.099191826502,0.0,0.0,0.0,0.0,1000.099191826502,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
143,Rd,-4.032807739025696e-06,0.0,0.0,0.0,0.0,-4.032807739025696e-06,Ibias,176.48288687305737,0.0,0.0,0.0,0.0,176.48288687305737,W1,40.30521202353383,0.0,0.0,0.0,0.0,40.30521202353383,W2,994.0076333612725,0.0,0.0,0.0,0.0,994.0076333612725,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
144,Rd,-3.988743632895263e-06,0.0,0.0,0.0,0.0,-3.988743632895263e-06,Ibias,176.22729355690285,0.0,0.0,0.0,0.0,176.22729355690285,W1,39.83798458214599,0.0,0.0,0.0,0.0,39.83798458214599,W2,988.1121657204875,0.0,0.0,0.0,0.0,988.1121657204875,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
145,Rd,-6.98082279746336e-05,-6.585993576224018e-05,0.0,0.0,0.0,-3.948292212393432e-06,Ibias,-10.287765490572083,-187.13337014860122,0.0,0.0,0.0,176.84560465802912,W1,-72.29579479611324,-111.74511374298027,0.0,0.0,0.0,39.449318946871294,W2,-266.07427840149495,-1248.268449796261,0.0,0.0,0.0,982.1941713947456,Alo,-0.2366909120650427,-0.2366909120650427,0.0,0.0,0.0,0.0,
146,Rd,-3.997837452496474e-06,0.0,0.0,0.0,0.0,-3.997837452496474e-06,Ibias,176.06551094712276,0.0,0.0,0.0,0.0,176.06551094712276,W1,39.90760721053652,0.0,0.0,0.0,0.0,39.90760721053652,W2,988.2614426409016,0.0,0.0,0.0,0.0,988.2614426409016,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
147,Rd,-3.954007819450206e-06,0.0,0.0,0.0,0.0,-3.954007819450206e-06,Ibias,176.6927764907555,0.0,0.0,0.0,0.0,176.6927764907555,W1,39.44032689666302,0.0,0.0,0.0,0.0,39.44032689666302,W2,982.565834701076,0.0,0.0,0.0,0.0,982.565834701076,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
148,Rd,-3.910214202249709e-06,0.0,0.0,0.0,0.0,-3.910214202249709e-06,Ibias,177.15827783465048,0.0,0.0,0.0,0.0,177.15827783465048,W1,39.13033514161615,0.0,0.0,0.0,0.0,39.13033514161615,W2,977.0684627388963,0.0,0.0,0.0,0.0,977.0684627388963,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
149,Rd,-1.9749900632931938e-05,-1.5883444435997475e-05,0.0,0.0,0.0,-3.866456196934463e-06,Ibias,131.81940683061282,-45.76273729205163,0.0,0.0,0.0,177.58214412266446,W1,-69.63881176188076,-108.45903804181563,0.0,0.0,0.0,38.82022627994067,W2,-11.758094894193295,-983.0881944012941,0.0,0.0,0.0,971.3300995071008,Alo,-0.0571303380833827,-0.0571303380833827,0.0,0.0,0.0,0.0,
150,Rd,-3.87990983901496e-06,0.0,0.0,0.0,0.0,-3.87990983901496e-06,Ibias,177.50696319727547,0.0,0.0,0.0,0.0,177.50696319727547,W1,38.806863304984454,0.0,0.0,0.0,0.0,38.806863304984454,W2,971.3465169721637,0.0,0.0,0.0,0.0,971.3465169721637,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
151,Rd,-3.269714506893508e-05,-2.886091889152455e-05,0.0,0.0,0.0,-3.836226177410981e-06,Ibias,94.4027709611081,-83.5377483675372,0.0,0.0,0.0,177.94051932864397,W1,-66.68351592750363,-105.25898641806617,0.0,0.0,0.0,38.57547049055239,W2,-256.7464312499631,-1222.7822767339844,0.0,0.0,0.0,966.0358454839727,Alo,-0.10383668303259538,-0.10383668303259704,0.0,0.0,0.0,0.0,
152,Rd,-3.856808411241755e-06,0.0,0.0,0.0,0.0,-3.856808411241755e-06,Ibias,177.7439743184102,0.0,0.0,0.0,0.0,177.7439743184102,W1,38.64127971730379,0.0,0.0,0.0,0.0,38.64127971730379,W2,967.3344983334422,0.0,0.0,0.0,0.0,967.3344983334422,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
153,Rd,-3.816776780564242e-06,0.0,0.0,0.0,0.0,-3.816776780564242e-06,Ibias,178.16671018260078,0.0,0.0,0.0,0.0,178.16671018260078,W1,38.33118829454949,0.0,0.0,0.0,0.0,38.33118829454949,W2,961.797012558613,0.0,0.0,0.0,0.0,961.797012558613,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
154,Rd,-7.530174641833749e-05,-7.152851234183501e-05,0.0,0.0,0.0,-3.77323407650268e-06,Ibias,-30.366845213289693,-208.95508138852279,0.0,0.0,0.0,178.58823617523248,W1,-67.40769546426043,-105.42867759124597,0.0,0.0,0.0,38.020982126982474,W2,-260.01585104494546,-1216.2548292005267,0.0,0.0,0.0,956.2389781555688,Alo,-0.25748674367862734,-0.25748674367862806,0.0,0.0,0.0,0.0,
155,Rd,-3.828313409463685e-06,0.0,0.0,0.0,0.0,-3.828313409463685e-06,Ibias,177.948831958754,0.0,0.0,0.0,0.0,177.948831958754,W1,38.40171608103631,0.0,0.0,0.0,0.0,38.40171608103631,W2,962.8421653075598,0.0,0.0,0.0,0.0,962.8421653075598,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
156,Rd,-3.7849839806822864e-06,0.0,0.0,0.0,0.0,-3.7849839806822864e-06,Ibias,178.36925634253544,0.0,0.0,0.0,0.0,178.36925634253544,W1,38.01289344832096,0.0,0.0,0.0,0.0,38.01289344832096,W2,957.288601524208,0.0,0.0,0.0,0.0,957.288601524208,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
157,Rd,-3.7452122610340914e-06,0.0,0.0,0.0,0.0,-3.7452122610340914e-06,Ibias,178.78845282556549,0.0,0.0,0.0,0.0,178.78845282556549,W1,37.70263947102763,0.0,0.0,0.0,0.0,37.70263947102763,W2,951.7145726688595,0.0,0.0,0.0,0.0,951.7145726688595,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
158,Rd,-3.7054718076580364e-06,0.0,0.0,0.0,0.0,-3.7054718076580364e-06,Ibias,179.19597303193532,0.0,0.0,0.0,0.0,179.19597303193532,W1,37.39227260717884,0.0,0.0,0.0,0.0,37.39227260717884,W2,946.3409287924586,0.0,0.0,0.0,0.0,946.3409287924586,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
159,Rd,-8.890585097350873e-05,-8.524361007445731e-05,0.0,0.0,0.0,-3.662240899051473e-06,Ibias,-74.01599846506456,-253.62857389450505,0.0,0.0,0.0,179.6125754294403,W1,-61.94434482675061,-99.10486852438939,0.0,0.0,0.0,37.16052369763161,W2,-261.56514242458803,-1202.5128788313348,0.0,0.0,0.0,940.9477364067267,Alo,-0.30718613264948486,-0.307186132649485,0.0,0.0,0.0,0.0,
160,Rd,-3.724215749347305e-06,0.0,0.0,0.0,0.0,-3.724215749347305e-06,Ibias,178.84455410765025,0.0,0.0,0.0,0.0,178.84455410765025,W1,37.62106393020188,0.0,0.0,0.0,0.0,37.62106393020188,W2,949.1587814906362,0.0,0.0,0.0,0.0,949.1587814906362,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
161,Rd,-3.688232651743441e-06,0.0,0.0,0.0,0.0,-3.688232651743441e-06,Ibias,179.24961747582873,0.0,0.0,0.0,0.0,179.24961747582873,W1,37.231987379354045,0.0,0.0,0.0,0.0,37.231987379354045,W2,943.5528383202927,0.0,0.0,0.0,0.0,943.5528383202927,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
162,Rd,-3.6487792068007043e-06,0.0,0.0,0.0,0.0,-3.6487792068007043e-06,Ibias,179.66377441913312,0.0,0.0,0.0,0.0,179.66377441913312,W1,37.00021897209541,0.0,0.0,0.0,0.0,37.00021897209541,W2,938.1478417891642,0.0,0.0,0.0,0.0,938.1478417891642,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
163,Rd,-3.6058587773202474e-06,0.0,0.0,0.0,0.0,-3.6058587773202474e-06,Ibias,180.07663945343765,0.0,0.0,0.0,0.0,180.07663945343765,W1,36.68963452352941,0.0,0.0,0.0,0.0,36.68963452352941,W2,932.9448347910972,0.0,0.0,0.0,0.0,932.9448347910972,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
164,Rd,-2.6755113636071206e-05,-2.318864593592695e-05,0.0,0.0,0.0,-3.5664677001438e-06,Ibias,110.2265310096382,-70.26166544598954,0.0,0.0,0.0,180.4881964556291,W1,-59.451255445706515,-95.83019563057496,0.0,0.0,0.0,36.37894018487143,W2,-258.773733810935,-1186.2753307824994,0.0,0.0,0.0,927.5015969715644,Alo,-0.08365082778540049,-0.08365082778539885,0.0,0.0,0.0,0.0,
165,Rd,-3.5815088793366194e-06,0.0,0.0,0.0,0.0,-3.5815088793366194e-06,Ibias,180.34810205439695,0.0,0.0,0.0,0.0,180.34810205439695,W1,36.446593508350404,0.0,0.0,0.0,0.0,36.446593508350404,W2,928.2540765628727,0.0,0.0,0.0,0.0,928.2540765628727,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
166,Rd,-3.545691915410595e-06,0.0,0.0,0.0,0.0,-3.545691915410595e-06,Ibias,180.74839293337945,0.0,0.0,0.0,0.0,180.74839293337945,W1,36.13590286107746,0.0,0.0,0.0,0.0,36.13590286107746,W2,923.0246542401019,0.0,0.0,0.0,0.0,923.0246542401019,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
167,Rd,-9.435138170853024e-05,-9.084496881871561e-05,0.0,0.0,0.0,-3.506412889814485e-06,Ibias,-96.60376936628849,-277.7616510548569,0.0,0.0,0.0,181.1578816885688,W1,-56.9746672664079,-92.79977122926628,0.0,0.0,0.0,35.825103962871694,W2,-262.55614160262775,-1180.3329421089763,0.0,0.0,0.0,917.7768005063572,Alo,-0.32788187712855876,-0.32788187712855826,0.0,0.0,0.0,0.0,
168,Rd,-3.573862203157849e-06,0.0,0.0,0.0,0.0,-3.573862203157849e-06,Ibias,180.3254279263729,0.0,0.0,0.0,0.0,180.3254279263729,W1,36.36554419216401,0.0,0.0,0.0,0.0,36.36554419216401,W2,926.5247637276439,0.0,0.0,0.0,0.0,926.5247637276439,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
169,Rd,-3.534820662556047e-06,0.0,0.0,0.0,0.0,-3.534820662556047e-06,Ibias,180.73382515802302,0.0,0.0,0.0,0.0,180.73382515802302,W1,36.05485533147676,0.0,0.0,0.0,0.0,36.05485533147676,W2,921.2862640105135,0.0,0.0,0.0,0.0,921.2862640105135,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
170,Rd,-3.4958086163703956e-06,0.0,0.0,0.0,0.0,-3.4958086163703956e-06,Ibias,181.1408747641324,0.0,0.0,0.0,0.0,181.1408747641324,W1,35.822789866271094,0.0,0.0,0.0,0.0,35.822789866271094,W2,916.0293622199612,0.0,0.0,0.0,0.0,916.0293622199612,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
171,Rd,-3.460289488609823e-06,0.0,0.0,0.0,0.0,-3.460289488609823e-06,Ibias,181.53582579639314,0.0,0.0,0.0,0.0,181.53582579639314,W1,35.51190372013409,0.0,0.0,0.0,0.0,35.51190372013409,W2,910.7541498138182,0.0,0.0,0.0,0.0,910.7541498138182,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
172,Rd,-3.4213337248515333e-06,0.0,0.0,0.0,0.0,-3.4213337248515333e-06,Ibias,181.94004035999902,0.0,0.0,0.0,0.0,181.94004035999902,W1,35.20091117077456,0.0,0.0,0.0,0.0,35.20091117077456,W2,905.4607188569689,0.0,0.0,0.0,0.0,905.4607188569689,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
173,Rd,-9.159189806667902e-05,-8.820602953520893e-05,0.0,0.0,0.0,-3.385868531470408e-06,Ibias,-93.48386919471558,-275.826727612202,0.0,0.0,0.0,182.34285841748542,W1,-51.48144850877828,-86.45001969139724,0.0,0.0,0.0,34.968571182618966,W2,-257.41262286631803,-1157.784428754528,0.0,0.0,0.0,900.3718058882188,Alo,-0.3187591850946631,-0.3187591850946643,0.0,0.0,0.0,0.0,
174,Rd,-3.4435614458446314e-06,0.0,0.0,0.0,0.0,-3.4435614458446314e-06,Ibias,181.53301238546732,0.0,0.0,0.0,0.0,181.53301238546732,W1,35.4313964827605,0.0,0.0,0.0,0.0,35.4313964827605,W2,908.9864167176257,0.0,0.0,0.0,0.0,908.9864167176257,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
175,Rd,-3.4083073036956978e-06,0.0,0.0,0.0,0.0,-3.4083073036956978e-06,Ibias,181.93479439659419,0.0,0.0,0.0,0.0,181.93479439659419,W1,35.12040178148187,0.0,0.0,0.0,0.0,35.12040178148187,W2,903.6840474531103,0.0,0.0,0.0,0.0,903.6840474531103,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
176,Rd,-3.373079016873814e-06,0.0,0.0,0.0,0.0,-3.373079016873814e-06,Ibias,182.32431729554511,0.0,0.0,0.0,0.0,182.32431729554511,W1,34.80930183673094,0.0,0.0,0.0,0.0,34.80930183673094,W2,898.5863911422912,0.0,0.0,0.0,0.0,898.5863911422912,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
177,Rd,-3.3344387491499838e-06,0.0,0.0,0.0,0.0,-3.3344387491499838e-06,Ibias,182.73406527941026,0.0,0.0,0.0,0.0,182.73406527941026,W1,34.5768603501536,0.0,0.0,0.0,0.0,34.5768603501536,W2,893.6944394262969,0.0,0.0,0.0,0.0,893.6944394262969,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
178,Rd,-3.2992630206587583e-06,0.0,0.0,0.0,0.0,-3.2992630206587583e-06,Ibias,183.12062706181277,0.0,0.0,0.0,0.0,183.12062706181277,W1,34.344341302103956,0.0,0.0,0.0,0.0,34.344341302103956,W2,888.5626579262592,0.0,0.0,0.0,0.0,888.5626579262592,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
179,Rd,-9.610044685454233e-05,-9.283289863627438e-05,0.0,0.0,0.0,-3.267548218267758e-06,Ibias,-113.32950184293468,-296.83509361048556,0.0,0.0,0.0,183.50559176755152,W1,-49.32388162434009,-83.35684681961777,0.0,0.0,0.0,34.032965195282124,W2,-260.96099519159634,-1144.374712137056,0.0,0.0,0.0,883.4137169454848,Alo,-0.3358911930018272,-0.3358911930018265,0.0,0.0,0.0,0.0,
180,Rd,-3.3309466571200816e-06,0.0,0.0,0.0,0.0,-3.3309466571200816e-06,Ibias,182.65634245683728,0.0,0.0,0.0,0.0,182.65634245683728,W1,34.49652010652853,0.0,0.0,0.0,0.0,34.49652010652853,W2,892.3279458227257,0.0,0.0,0.0,0.0,892.3279458227257,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
181,Rd,-3.292601855271971e-06,0.0,0.0,0.0,0.0,-3.292601855271971e-06,Ibias,183.05128965214053,0.0,0.0,0.0,0.0,183.05128965214053,W1,34.26399447896288,0.0,0.0,0.0,0.0,34.26399447896288,W2,887.4118808332076,0.0,0.0,0.0,0.0,887.4118808332076,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
182,Rd,-3.2576957097024683e-06,0.0,0.0,0.0,0.0,-3.2576957097024683e-06,Ibias,183.4447649613928,0.0,0.0,0.0,0.0,183.4447649613928,W1,33.95261561228035,0.0,0.0,0.0,0.0,33.95261561228035,W2,882.2557047604487,0.0,0.0,0.0,0.0,882.2557047604487,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
183,Rd,-3.2262246513028213e-06,0.0,0.0,0.0,0.0,-3.2262246513028213e-06,Ibias,183.83675213589433,0.0,0.0,0.0,0.0,183.83675213589433,W1,33.71991982266591,0.0,0.0,0.0,0.0,33.71991982266591,W2,877.3063351236551,0.0,0.0,0.0,0.0,877.3063351236551,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
184,Rd,-3.191366038568784e-06,0.0,0.0,0.0,0.0,-3.191366038568784e-06,Ibias,184.2272349098671,0.0,0.0,0.0,0.0,184.2272349098671,W1,33.40835507907724,0.0,0.0,0.0,0.0,33.40835507907724,W2,872.3406575496674,0.0,0.0,0.0,0.0,872.3406575496674,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
185,Rd,-6.979004860318428e-05,-6.663351698402389e-05,0.0,0.0,0.0,-3.156531619160453e-06,Ibias,-33.20156605338185,-217.8177630544355,0.0,0.0,0.0,184.61619700105345,W1,-47.00936118273183,-80.18485299308,0.0,0.0,0.0,33.17549181033808,W2,-252.65849043604692,-1120.241541057908,0.0,0.0,0.0,867.5830506218782,Alo,-0.2413838138642122,-0.24138381386421243,0.0,0.0,0.0,0.0,
186,Rd,-3.198848446395917e-06,0.0,0.0,0.0,0.0,-3.198848446395917e-06,Ibias,184.02886830833543,0.0,0.0,0.0,0.0,184.02886830833543,W1,33.56096251162417,0.0,0.0,0.0,0.0,33.56096251162417,W2,873.4456819764574,0.0,0.0,0.0,0.0,873.4456819764574,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
187,Rd,-3.1675718546212162e-06,0.0,0.0,0.0,0.0,-3.1675718546212162e-06,Ibias,184.4058620362129,0.0,0.0,0.0,0.0,184.4058620362129,W1,33.249377161723004,0.0,0.0,0.0,0.0,33.249377161723004,W2,868.4677562561702,0.0,0.0,0.0,0.0,868.4677562561702,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
188,Rd,-3.1329262707852033e-06,0.0,0.0,0.0,0.0,-3.1329262707852033e-06,Ibias,184.79236039856016,0.0,0.0,0.0,0.0,184.79236039856016,W1,33.01649042165484,0.0,0.0,0.0,0.0,33.01649042165484,W2,863.4736670322634,0.0,0.0,0.0,0.0,863.4736670322634,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
189,Rd,-3.098304433988283e-06,0.0,0.0,0.0,0.0,-3.098304433988283e-06,Ibias,185.17730455241292,0.0,0.0,0.0,0.0,185.17730455241292,W1,13.003082644678955,0.0,0.0,0.0,0.0,13.003082644678955,W2,858.6881660360813,0.0,0.0,0.0,0.0,858.6881660360813,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
190,Rd,-8.311985973265576e-05,-8.004937554267524e-05,0.0,0.0,0.0,-3.070484189980083e-06,Ibias,-80.73357024252164,-266.2942484351855,0.0,0.0,0.0,185.56067819266536,W1,-57.17772861085571,-73.806599024631,0.0,0.0,0.0,16.62887041379135,W2,-251.88506546406273,-1105.7723745782675,0.0,0.0,0.0,853.8873091142464,Alo,-0.29025296245600574,-0.2902529624560041,0.0,0.0,0.0,0.0,
191,Rd,-3.119842653052136e-06,0.0,0.0,0.0,0.0,-3.119842653052136e-06,Ibias,184.84123805584403,0.0,0.0,0.0,0.0,184.84123805584403,W1,-5.436604188932603,0.0,0.0,0.0,0.0,-5.436604188932603,W2,861.1494624770155,0.0,0.0,0.0,0.0,861.1494624770155,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
192,Rd,-3.0888051498688554e-06,0.0,0.0,0.0,0.0,-3.0888051498688554e-06,Ibias,185.22384623740396,0.0,0.0,0.0,0.0,185.22384623740396,W1,15.836791191794475,0.0,0.0,0.0,0.0,15.836791191794475,W2,856.3550632177163,0.0,0.0,0.0,0.0,856.3550632177163,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
193,Rd,-3.057788725031983e-06,0.0,0.0,0.0,0.0,-3.057788725031983e-06,Ibias,185.59356925137595,0.0,0.0,0.0,0.0,185.59356925137595,W1,17.41346633706639,0.0,0.0,0.0,0.0,17.41346633706639,W2,851.5453443366164,0.0,0.0,0.0,0.0,851.5453443366164,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
194,Rd,-3.0301600088860566e-06,0.0,0.0,0.0,0.0,-3.0301600088860566e-06,Ibias,188.6281959315488,0.0,0.0,0.0,0.0,188.6281959315488,W1,37.03520989858651,0.0,0.0,0.0,0.0,37.03520989858651,W2,846.044627067131,0.0,0.0,0.0,0.0,846.044627067131,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
195,Rd,-2.326992865585646e-05,-2.0270745063367384e-05,0.0,0.0,0.0,-2.9991835924889513e-06,Ibias,120.00920828775504,-68.61991098811748,0.0,0.0,0.0,188.62911927587294,W1,-38.40091146951804,-73.78551436135595,0.0,0.0,0.0,35.384602891846626,W2,-257.45915610222363,-1097.9859959236687,0.0,0.0,0.0,840.5268398214744,Alo,-0.07356729393771068,-0.07356729393771023,0.0,0.0,0.0,0.0,
196,Rd,-3.0114802067424814e-06,0.0,0.0,0.0,0.0,-3.0114802067424814e-06,Ibias,188.6186261919124,0.0,0.0,0.0,0.0,188.6186261919124,W1,35.691478953117645,0.0,0.0,0.0,0.0,35.691478953117645,W2,841.306273594633,0.0,0.0,0.0,0.0,841.306273594633,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
197,Rd,-4.991481792240438e-06,-2.0142787491448048e-06,0.0,0.0,0.0,-2.977203043095323e-06,Ibias,181.9152229477524,-6.848586640502793,0.0,0.0,0.0,188.76380958825624,W1,-12.248274724262467,-47.234613649422776,0.0,0.0,0.0,34.986338925167594,W2,701.3445557433346,-135.11324330074257,0.0,0.0,0.0,836.457799044098,Alo,-0.007311928091234431,-0.007311928091233303,0.0,0.0,0.0,0.0,
198,Rd,-2.9801167180259848e-06,0.0,0.0,0.0,0.0,-2.9801167180259848e-06,Ibias,188.74694902541088,0.0,0.0,0.0,0.0,188.74694902541088,W1,34.902310414873156,0.0,0.0,0.0,0.0,34.902310414873156,W2,836.332466514858,0.0,0.0,0.0,0.0,836.332466514858,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
199,Rd,-8.538534728605629e-05,-8.243948152197014e-05,0.0,0.0,0.0,-2.9458657640859628e-06,Ibias,-95.11104922831939,-281.52087694898927,0.0,0.0,0.0,186.4098277206705,W1,-36.233227997758824,-70.66663438981558,0.0,0.0,0.0,34.43340639206838,W2,-250.03572273445687,-1081.956590541545,0.0,0.0,0.0,831.9208678070714,Alo,-0.2993256171976126,-0.2993256171976119,0.0,0.0,0.0,0.0,
200,Rd,-3.0013490517397923e-06,0.0,0.0,0.0,0.0,-3.0013490517397923e-06,Ibias,188.4994565871899,0.0,0.0,0.0,0.0,188.4994565871899,W1,35.29223828649699,0.0,0.0,0.0,0.0,35.29223828649699,W2,839.2607801609087,0.0,0.0,0.0,0.0,839.2607801609087,Alo,0.0,0.0,0.0,0.0,0.0,0.0,
