Input_Current,Temperature,Voutp,Voutn,vg1,vd1,i_src,v_src,p_src,Io,gm1,gds1,vt,vdsat1,cgs1,cgd1,cgs2,cgd2,region,Vcmlo,gm2,vt2,conv_gain_db,gain_freq,bb_BW,iip2_dbm,nf_db,iip3_dbm
0.0005659441186699999,-34.83870967741935,0.8081011,0.8081011,0.4211851,0.08154227,0.001380689,1.0,0.001380689,0.0002223362,0.005257448,0.001016695,0.5393653,0.04223436,3.402424e-14,1.5500309999999998e-14,9.895431000000001e-15,4.541689e-15,3.0,0.4677362,0.002614029,0.5120321,13.308807278844451,1000.000000119209,9999000.0,57.44665559086738,15.184167977496518,9.647636691433377
0.0005659441186699999,-29.67741935483871,0.803295,0.803295,0.4176687,0.08351008,0.001391086,1.0,0.001391086,0.0002276873,0.005324165,0.00101635,0.5348918,0.04321689,3.417234e-14,1.548847e-14,9.976246000000001e-15,4.538212e-15,3.0,0.4677381,0.002641323,0.5085212,13.333799403502166,1000.000000119209,9999000.0,58.093968852311775,15.206034298022775,9.373570461668578
0.0005659441186699999,-24.516129032258064,0.7984765,0.7984765,0.4142103,0.08544004,0.001401472,1.0,0.001401472,0.0002330358,0.005386693,0.001016387,0.5304207,0.04420306,3.4323519999999997e-14,1.547701e-14,1.0056099999999999e-14,4.5348030000000005e-15,3.0,0.4677403,0.002667093,0.5050066,13.347687903337206,1000.000000119209,9999000.0,58.85783242721523,15.234129617001468,9.0941212752915
0.0005659441186699999,-19.35483870967742,0.7936494,0.7936494,0.4108049,0.08733483,0.001411836,1.0,0.001411836,0.0002383769,0.005445247,0.001016721,0.5259518,0.04519264,3.447689e-14,1.54659e-14,1.013491e-14,4.531465e-15,3.0,0.4677426,0.002691399,0.5014886,13.350817224724489,1000.000000119209,9999000.0,59.76559339657591,15.267815282837818,8.805548087748576
0.0005659441186699999,-14.193548387096776,0.7888174,0.7888174,0.4074481,0.08919684,0.00142217,1.0,0.00142217,0.0002437059,0.005500027,0.001017281,0.5214849,0.04618539,3.4631669999999996e-14,1.545512e-14,1.02126e-14,4.528201e-15,3.0,0.467745,0.002714296,0.4979675,13.343680551125296,1000.000000119209,9999000.0,60.714899042728376,15.306605933228374,8.487037419802988
0.0005659441186699999,-9.032258064516128,0.7839836,0.7839836,0.4041361,0.09102826,0.001432464,1.0,0.001432464,0.0002490187,0.00555122,0.00101801,0.5170201,0.04718107,3.478725e-14,1.544464e-14,1.0289109999999999e-14,4.5250150000000004e-15,3.0,0.4677476,0.002735838,0.4944433,13.3269342861586,1000.000000119209,9999000.0,61.76171905907597,15.350094838344507,8.086026723676255
0.0005659441186699999,-3.8709677419354875,0.7791512,0.7791512,0.4008655,0.09283101,0.001442712,1.0,0.001442712,0.0002543112,0.005599001,0.001018863,0.512557,0.04817946,3.494311e-14,1.5434460000000002e-14,1.036442e-14,4.521907e-15,3.0,0.4677504,0.002756077,0.4909163,13.301423269622841,1000.000000119209,9999000.0,62.75222283015705,15.397942864959688,7.261806417738242
0.0005659441186699999,1.2903225806451601,0.7743229,0.7743229,0.3976332,0.09460686,0.001452907,1.0,0.001452907,0.00025958,0.005643533,0.001019801,0.5080956,0.04918034,3.50988e-14,1.542454e-14,1.04385e-14,4.518879000000001e-15,3.0,0.4677533,0.002775061,0.4873865,13.268124542807428,1000.000000119209,9999000.0,61.1596688574658,15.449662222295446,7.03749700649567
0.0005659441186699999,6.451612903225808,0.7695011,0.7695011,0.3944365,0.09635738,0.001463041,1.0,0.001463041,0.0002648218,0.00568497,0.001020794,0.5036358,0.05018349,3.525397e-14,1.541488e-14,1.0511330000000001e-14,4.51593e-15,3.0,0.4677564,0.002792841,0.4838542,13.227799151465007,1000.000000119209,9999000.0,61.567546231574994,15.505310283612522,6.832583181205635
0.0005659441186699999,11.612903225806448,0.764688,0.764688,0.3912729,0.09808399,0.001473109,1.0,0.001473109,0.0002700338,0.00572346,0.001021815,0.4991776,0.05118871,3.540832e-14,1.5405470000000002e-14,1.05829e-14,4.513061000000001e-15,3.0,0.4677596,0.002809461,0.4803195,13.181163037925154,1000.000000119209,9999000.0,62.04806346234719,15.564408395558129,6.649542498794631
0.0005659441186699999,16.774193548387096,0.7598798,0.7598798,0.3881402,0.09979678,0.00148312,1.0,0.00148312,0.0002752224,0.005759327,0.001022804,0.4947202,0.05219586,3.556171e-14,1.539624e-14,1.065275e-14,4.510296000000001e-15,3.0,0.467763,0.00282437,0.4767848,13.128543883093737,1000.000000119209,9999000.0,62.617103194614074,15.627166647092622,6.492610103585008
0.0005659441186699999,21.935483870967744,0.7550823,0.7550823,0.3850365,0.10149,0.001493059,1.0,0.001493059,0.0002803783,0.005792553,0.001023781,0.490264,0.05320469,3.571386e-14,1.538722e-14,1.072126e-14,4.5076150000000006e-15,3.0,0.4677665,0.002838086,0.4732485,13.070541457320974,1000.000000119209,9999000.0,63.42060386794728,15.69253524761602,6.365799099180009
0.0005659441186699999,27.096774193548384,0.7502927,0.7502927,0.3819599,0.1031709,0.001502932,1.0,0.001502932,0.000285506,0.005823392,0.001024704,0.4858087,0.05421505,3.5864669999999997e-14,1.537837e-14,1.0788120000000001e-14,4.505033000000001e-15,3.0,0.4677702,0.002850234,0.4697123,13.007291745151255,1000.000000119209,9999000.0,64.30941358827818,15.760586662921494,6.27614105858099
0.0005659441186699999,32.258064516129025,0.7455322,0.7455322,0.3789089,0.1048118,0.001512691,1.0,0.001512691,0.0002905743,0.005851374,0.001025692,0.4813558,0.05522645,3.601371e-14,1.536984e-14,1.085486e-14,4.502469e-15,3.0,0.467774,0.002862784,0.4661683,12.93898810112089,1000.000000119209,9999000.0,65.45129299483767,15.830944258938423,5.825227304739514
0.0005659441186699999,37.41935483870968,0.7407881,0.7407881,0.375882,0.1064338,0.001522363,1.0,0.001522363,0.0002956026,0.005877034,0.001026645,0.4769042,0.05623889,3.61611e-14,1.536151e-14,1.0920410000000001e-14,4.49998e-15,3.0,0.467778,0.002874409,0.4626221,12.866278939692496,1000.000000119209,9999000.0,66.41366548031934,15.90383139652355,5.659900594351157
0.0005659441186699999,42.58064516129032,0.7360609,0.7360609,0.3728778,0.1080379,0.001531947,1.0,0.001531947,0.0003005896,0.005900485,0.001027557,0.4724536,0.05725218,3.6306750000000003e-14,1.5353369999999998e-14,1.098479e-14,4.497564e-15,3.0,0.4677821,0.002885137,0.459074,12.789294153461332,1000.000000119209,9999000.0,66.11717491951543,15.978660510944888,5.649368407763816
0.0005659441186699999,47.74193548387096,0.7313514,0.7313514,0.3698951,0.1096247,0.001541441,1.0,0.001541441,0.0003055344,0.005921834,0.001028425,0.4680042,0.05826612,3.645061e-14,1.534542e-14,1.104801e-14,4.495221e-15,3.0,0.4677864,0.002894994,0.455524,12.70874967383947,1000.000000119209,9999000.0,67.91623955337548,16.0550790846355,5.7611015762400655
0.0005659441186699999,52.903225806451616,0.72666,0.72666,0.3669328,0.1111952,0.001550843,1.0,0.001550843,0.0003104363,0.005941183,0.001029244,0.4635558,0.05928051,3.659262e-14,1.5337629999999998e-14,1.1110089999999999e-14,4.492948e-15,3.0,0.4677908,0.002904013,0.4519723,12.625123897977124,1000.000000119209,9999000.0,68.21928585111283,16.13383604400894,5.78782649050936
0.0005659441186699999,58.064516129032256,0.7219871,0.7219871,0.3639899,0.1127498,0.001560152,1.0,0.001560152,0.0003152945,0.005958626,0.001030016,0.4591084,0.06029516,3.673277e-14,1.533002e-14,1.117105e-14,4.490746e-15,3.0,0.4677954,0.002912227,0.4484188,12.539281565291116,1000.000000119209,9999000.0,68.05184556475373,16.21448712153648,5.8441179859846955
0.0005659441186699999,63.2258064516129,0.7173328,0.7173328,0.3610654,0.1142894,0.001569368,1.0,0.001569368,0.0003201088,0.00597426,0.001030738,0.4546619,0.06130986,3.687102e-14,1.532256e-14,1.123092e-14,4.488612e-15,3.0,0.4678001,0.002919651,0.4448638,12.4518291152334,1000.000000119209,9999000.0,67.76831818697144,16.296564350914572,5.92848890870647
0.0005659441186699999,68.38709677419355,0.7126974,0.7126974,0.3581585,0.1158142,0.001578489,1.0,0.001578489,0.0003248786,0.005988167,0.001031412,0.4502164,0.06232441,3.7007379999999997e-14,1.531526e-14,1.128973e-14,4.486545e-15,3.0,0.467805,0.002926328,0.4413072,12.363589524337037,1000.000000119209,9999000.0,67.37911569630575,16.3797658163993,6.0413623430979015
0.0005659441186699999,73.54838709677419,0.7080809,0.7080809,0.3552683,0.1173248,0.001587514,1.0,0.001587514,0.0003296036,0.00600043,0.001032041,0.4457718,0.0633386,3.714183e-14,1.530811e-14,1.1347499999999999e-14,4.4845420000000005e-15,3.0,0.46781,0.002932289,0.437749,12.274615509406356,1000.000000119209,9999000.0,67.00007879322169,16.4654299253911,6.173639775592491
0.0005659441186699999,78.70967741935483,0.7035293,0.7035293,0.3523941,0.1187593,0.001596341,1.0,0.001596341,0.0003342194,0.006009975,0.001032853,0.4413319,0.06435151,3.727382e-14,1.530142e-14,1.140712e-14,4.48245e-15,3.0,0.4678151,0.0029415,0.4341711,12.185751311820814,1000.000000119209,9999000.0,66.42986151369263,16.55201696900107,6.301728355765135
0.0005659441186699999,83.87096774193549,0.6989418,0.6989418,0.3495352,0.1202548,0.001605196,1.0,0.001605196,0.0003388669,0.006019422,0.001033346,0.4368883,0.06536451,3.74046e-14,1.529449e-14,1.146231e-14,4.480605e-15,3.0,0.4678204,0.002945309,0.4306137,12.09717928123043,1000.000000119209,9999000.0,65.88327784145693,16.639901729745603,6.414404060455894
0.0005659441186699999,89.03225806451613,0.6943743,0.6943743,0.3466911,0.1217352,0.001613951,1.0,0.001613951,0.0003434673,0.006027408,0.00103381,0.4324455,0.0663765,3.753349e-14,1.52877e-14,1.151665e-14,4.4788150000000006e-15,3.0,0.4678259,0.002948625,0.4270545,12.009158996408402,1000.000000119209,9999000.0,65.35842437035521,16.728685576286544,6.517794210722386
0.0005659441186699999,94.19354838709677,0.6898265,0.6898265,0.3438611,0.123201,0.001622609,1.0,0.001622609,0.000348021,0.006034009,0.001034244,0.4280037,0.06738726,3.76605e-14,1.528105e-14,1.157015e-14,4.477079e-15,3.0,0.4678314,0.002951451,0.4234934,11.921786431340227,1000.000000119209,9999000.0,64.93983254020375,16.818648858049702,6.6070747167507875
0.0005659441186699999,99.35483870967741,0.6852978,0.6852978,0.3410446,0.1246528,0.001631169,1.0,0.001631169,0.0003525284,0.006039297,0.001034651,0.4235628,0.06839657,3.778567e-14,1.527453e-14,1.1622829999999999e-14,4.475396e-15,3.0,0.4678372,0.00295379,0.4199307,11.834857387018467,1000.000000119209,9999000.0,70.11100664745544,16.910188471539584,6.684559802640791
0.0005659441186699999,104.51612903225805,0.6807877,0.6807877,0.3382411,0.126091,0.001639633,1.0,0.001639633,0.00035699,0.006043337,0.001035034,0.4191227,0.06940421,3.790902e-14,1.5268139999999998e-14,1.16747e-14,4.473766000000001e-15,3.0,0.467843,0.002955653,0.4163665,11.748826076510772,1000.000000119209,9999000.0,70.36276013427872,17.002030248396373,6.796038653575437
0.0005659441186699999,109.67741935483872,0.6762958,0.6762958,0.3354503,0.127516,0.001648002,1.0,0.001648002,0.0003614063,0.006046194,0.001035396,0.4146835,0.07040995,3.803058e-14,1.5261880000000002e-14,1.1725779999999999e-14,4.472187e-15,3.0,0.467849,0.002957048,0.4128008,11.663406635138003,1000.000000119209,9999000.0,70.62318783569793,17.094803554535,6.953326162966803
0.0005659441186699999,114.83870967741936,0.6718214,0.6718214,0.3326716,0.1289283,0.001656276,1.0,0.001656276,0.0003657778,0.006047927,0.001035738,0.410245,0.07141354,3.815039e-14,1.525573e-14,1.177608e-14,4.47066e-15,3.0,0.4678552,0.002957984,0.4092337,11.578707901033676,1000.000000119209,9999000.0,71.24435759332187,17.187954384811135,7.124252589672182
0.0005659441186699999,120.0,0.6673639,0.6673639,0.3299046,0.1303281,0.001664456,1.0,0.001664456,0.000370105,0.006048592,0.001036065,0.4058074,0.07241474,3.826847e-14,1.524969e-14,1.182563e-14,4.469182e-15,3.0,0.4678614,0.002958472,0.4056654,11.494654284175162,1000.000000119209,9999000.0,63.49231313449857,17.281494958995655,5.449589276712402
0.0006471739852547976,-40.0,0.7910861,0.7910861,0.4305356,0.07420197,0.001502097,1.0,0.001502097,0.0002422785,0.005674549,0.001216427,0.5441819,0.04201715,3.479548e-14,1.553756e-14,1.0076760000000001e-14,4.534751e-15,3.0,0.4677338,0.002831366,0.5157532,13.701728039908716,1000.000000119209,9999000.0,61.60114890709522,14.954052646934997,7.682149595469824
0.0006471739852547976,-34.83870967741935,0.7858349,0.7858349,0.4269812,0.07614457,0.001513518,1.0,0.001513518,0.0002481383,0.005754577,0.001212547,0.5397101,0.04301346,3.492469e-14,1.552398e-14,1.0156549999999999e-14,4.531435e-15,3.0,0.4677356,0.002863568,0.5122567,13.716227862663942,1000.000000119209,9999000.0,63.10549668963549,14.962454987006131,7.1960351218408505
0.0006471739852547976,-29.67741935483871,0.7805693,0.7805693,0.4234947,0.07804511,0.00152493,1.0,0.00152493,0.0002539966,0.005829484,0.001209541,0.5352409,0.04401404,3.5059339999999997e-14,1.551103e-14,1.023562e-14,4.528176000000001e-15,3.0,0.4677376,0.002893959,0.5087556,13.717326383157513,1000.000000119209,9999000.0,61.94090526352383,14.977407673323917,6.170703111741176
0.0006471739852547976,-24.516129032258064,0.7752929,0.7752929,0.4200702,0.07990653,0.001536323,1.0,0.001536323,0.0002598487,0.005899559,0.001207249,0.5307742,0.04501862,3.519821e-14,1.549863e-14,1.031384e-14,4.5249800000000004e-15,3.0,0.4677397,0.002922623,0.5052504,13.706230802509863,1000.000000119209,9999000.0,62.344952376885914,14.998603411385417,5.891544343786052
0.0006471739852547976,-19.35483870967742,0.7700091,0.7700091,0.4167024,0.08173148,0.001547688,1.0,0.001547688,0.0002656901,0.005965066,0.001205537,0.5263098,0.04602694,3.534027e-14,1.548673e-14,1.039112e-14,4.521852e-15,3.0,0.467742,0.002949635,0.5017412,13.684271347927233,1000.000000119209,9999000.0,62.69578464656928,15.025755231455207,5.652959965010567
0.0006471739852547976,-14.193548387096776,0.7647216,0.7647216,0.4133867,0.08352243,0.001559016,1.0,0.001559016,0.0002715164,0.006026248,0.001204296,0.5218476,0.04703874,3.548465e-14,1.547529e-14,1.0467390000000001e-14,4.518795e-15,3.0,0.4677445,0.002975063,0.4982283,13.652649610353318,1000.000000119209,9999000.0,63.113227366434984,15.058544488374704,5.461775198842972
0.0006471739852547976,-9.032258064516128,0.7594334,0.7594334,0.4101188,0.08528157,0.001570299,1.0,0.001570299,0.0002773233,0.006083331,0.001203434,0.5173873,0.04805379,3.563063e-14,1.546426e-14,1.054259e-14,4.515813e-15,3.0,0.4677471,0.002998973,0.494712,13.612114583889843,1000.000000119209,9999000.0,63.79850804722909,15.096605861274565,5.32281348593834
0.0006471739852547976,-3.8709677419354875,0.7541476,0.7541476,0.406895,0.08701092,0.001581529,1.0,0.001581529,0.0002831069,0.006136524,0.001202877,0.512929,0.04907183,3.57776e-14,1.545361e-14,1.061666e-14,4.512907000000001e-15,3.0,0.4677499,0.003021425,0.4911923,13.563244378722816,1000.000000119209,9999000.0,64.7492544728305,15.139545176049019,5.2470961810909245
0.0006471739852547976,1.2903225806451601,0.7488671,0.7488671,0.4037122,0.08871231,0.001592699,1.0,0.001592699,0.0002888635,0.006186022,0.001202563,0.5084724,0.05009263,3.5925060000000004e-14,1.54433e-14,1.068959e-14,4.5100780000000005e-15,3.0,0.4677528,0.003042477,0.4876694,13.506419270863788,1000.000000119209,9999000.0,66.4300283081349,15.186487173673848,4.653838999514591
0.0006471739852547976,6.451612903225808,0.7435943,0.7435943,0.4005672,0.09038738,0.001603802,1.0,0.001603802,0.0002945897,0.006232009,0.001202439,0.5040175,0.05111596,3.607259e-14,1.543333e-14,1.076134e-14,4.5073260000000005e-15,3.0,0.4677558,0.003062182,0.4841436,13.442072486233057,1000.000000119209,9999000.0,66.58930304904456,15.238561233048129,4.559273670542069
0.0006471739852547976,11.612903225806448,0.7383315,0.7383315,0.3974576,0.09203764,0.001614832,1.0,0.001614832,0.0003002826,0.006274658,0.001202463,0.4995642,0.05214159,3.621983e-14,1.542366e-14,1.0831900000000002e-14,4.5046530000000006e-15,3.0,0.4677591,0.003080593,0.4806148,13.370885183900276,1000.000000119209,9999000.0,71.11768361820822,15.293998599862801,4.592618154643418
0.0006471739852547976,16.774193548387096,0.7330809,0.7330809,0.3943808,0.09366444,0.001625784,1.0,0.001625784,0.0003059395,0.00631413,0.001202601,0.4951123,0.0531693,3.6366489999999995e-14,1.5414270000000002e-14,1.090128e-14,4.502057e-15,3.0,0.4677624,0.003097761,0.4770832,13.293651763549537,1000.000000119209,9999000.0,73.40596159778801,15.353058887099875,4.54712569875575
0.0006471739852547976,21.935483870967744,0.7278438,0.7278438,0.3913348,0.09526953,0.001636654,1.0,0.001636654,0.0003115584,0.006350594,0.00120282,0.4906618,0.05419886,3.651232e-14,1.540515e-14,1.096944e-14,4.49954e-15,3.0,0.467766,0.003113695,0.4735491,13.211460973924808,1000.000000119209,9999000.0,74.69248159052029,15.415590225102147,4.555245137187825
0.0006471739852547976,27.096774193548384,0.722609,0.722609,0.3883176,0.09687151,0.001647467,1.0,0.001647467,0.0003171584,0.006384619,0.001202972,0.4862115,0.05523027,3.665734e-14,1.5396149999999998e-14,1.103546e-14,4.497151e-15,3.0,0.4677696,0.003127172,0.4700175,13.125496940276335,1000.000000119209,9999000.0,74.58105534639643,15.481420804622443,4.604835035462173
0.0006471739852547976,32.258064516129025,0.7174047,0.7174047,0.3853275,0.09843439,0.001658157,1.0,0.001658157,0.000322693,0.00641544,0.001203304,0.4817637,0.05626289,3.6800950000000004e-14,1.538753e-14,1.110134e-14,4.4947820000000005e-15,3.0,0.4677735,0.003140932,0.466478,13.036744357745407,1000.000000119209,9999000.0,72.54077859217364,15.550429129533432,4.666707937826516
0.0006471739852547976,37.41935483870968,0.7122187,0.7122187,0.3823629,0.09997768,0.001668753,1.0,0.001668753,0.000328183,0.006443645,0.001203665,0.4773171,0.05729671,3.694323e-14,1.5379149999999998e-14,1.116608e-14,4.492487e-15,3.0,0.4677775,0.003153661,0.462936,12.946698897957942,1000.000000119209,9999000.0,70.0782128149284,15.622457992324206,4.732851594889922
0.0006471739852547976,42.58064516129032,0.7070518,0.7070518,0.3794223,0.1015024,0.001679251,1.0,0.001679251,0.0003336272,0.006469364,0.001204043,0.4728716,0.05833153,3.708407e-14,1.537099e-14,1.122969e-14,4.490264e-15,3.0,0.4677816,0.003165387,0.4593916,12.855772756470946,1000.000000119209,9999000.0,67.92161410596523,15.697335456402467,4.794223907561303
0.0006471739852547976,47.74193548387096,0.7019046,0.7019046,0.3765045,0.1030094,0.00168965,1.0,0.00168965,0.0003390246,0.006492719,0.001204426,0.4684273,0.05936713,3.722339e-14,1.536303e-14,1.129218e-14,4.488112000000001e-15,3.0,0.4677859,0.003176141,0.4558449,12.764715727137297,1000.000000119209,9999000.0,66.4009284377531,15.774867050283671,4.846722436995194
0.0006471739852547976,52.903225806451616,0.6967779,0.6967779,0.3736081,0.1044996,0.001699948,1.0,0.001699948,0.0003443741,0.006513825,0.001204806,0.4639841,0.0604033,3.736113e-14,1.535527e-14,1.1353580000000001e-14,4.486031e-15,3.0,0.4677903,0.003185956,0.452296,12.674290624792944,1000.000000119209,9999000.0,73.11740236111564,15.854115293762742,5.004685561931694
0.0006471739852547976,58.064516129032256,0.691672,0.691672,0.3707321,0.1059734,0.001710143,1.0,0.001710143,0.0003496752,0.006532791,0.001205179,0.4595419,0.06143983,3.749723e-14,1.53477e-14,1.141391e-14,4.484019e-15,3.0,0.4677949,0.003194865,0.4487449,12.583959321513351,1000.000000119209,9999000.0,72.53772572072884,15.937048616121379,5.1191220608003505
0.0006471739852547976,63.2258064516129,0.6865872,0.6865872,0.3678755,0.1074318,0.001720234,1.0,0.001720234,0.0003549273,0.006549721,0.001205538,0.4551006,0.06247651,3.763165e-14,1.534032e-14,1.147317e-14,4.4820750000000006e-15,3.0,0.4677996,0.003202894,0.4451918,12.49469738749536,1000.000000119209,9999000.0,61.983740658721786,16.021244512528817,3.781383126813779
0.0006471739852547976,68.38709677419355,0.6815237,0.6815237,0.3650373,0.1088752,0.00173022,1.0,0.00173022,0.0003601298,0.006564715,0.001205882,0.4506603,0.06351311,3.7764370000000004e-14,1.53331e-14,1.1531400000000001e-14,4.4801960000000004e-15,3.0,0.4678044,0.003210076,0.4416368,12.406245265550593,1000.000000119209,9999000.0,61.86703347794044,16.107245002536132,4.830722177202361
0.0006471739852547976,73.54838709677419,0.6765308,0.6765308,0.3622166,0.1102403,0.00173999,1.0,0.00173999,0.0003652057,0.006576465,0.00120659,0.446225,0.06454865,3.7894730000000004e-14,1.532648e-14,1.1591579999999999e-14,4.478223e-15,3.0,0.4678095,0.003220842,0.438061,12.31861194151386,1000.000000119209,9999000.0,61.75355345030782,16.194828390164517,4.864667981589989
0.0006471739852547976,78.70967741935483,0.6715002,0.6715002,0.3594128,0.1116685,0.001749788,1.0,0.001749788,0.0003703244,0.006588166,0.001206814,0.4417856,0.06558462,3.8024149999999996e-14,1.531949e-14,1.1647160000000001e-14,4.476507e-15,3.0,0.4678146,0.003225476,0.4345062,12.231726009927986,1000.000000119209,9999000.0,62.39198475766429,16.283792561499073,4.896910094284777
0.0006471739852547976,83.87096774193549,0.6664939,0.6664939,0.356625,0.1130792,0.001759473,1.0,0.001759473,0.0003753881,0.006598104,0.001207047,0.4373474,0.06661982,3.81518e-14,1.5312689999999998e-14,1.170198e-14,4.474842e-15,3.0,0.4678199,0.003229637,0.4309485,12.145438692436109,1000.000000119209,9999000.0,62.764231561716116,16.373973909086807,4.930147706591754
0.0006471739852547976,89.03225806451613,0.6615102,0.6615102,0.3538525,0.1144747,0.001769049,1.0,0.001769049,0.0003803993,0.006606406,0.001207276,0.4329101,0.06765404,3.82777e-14,1.530605e-14,1.175596e-14,4.473232000000001e-15,3.0,0.4678254,0.003233209,0.4273886,12.059549589261888,1000.000000119209,9999000.0,62.49740370007771,16.46519527346182,5.435237987901218
0.0006471739852547976,94.19354838709677,0.6565487,0.6565487,0.3510948,0.1158558,0.001778517,1.0,0.001778517,0.0003853584,0.006613158,0.001207499,0.4284737,0.06868705,3.840187e-14,1.5299560000000002e-14,1.180912e-14,4.471676000000001e-15,3.0,0.4678309,0.003236195,0.4238265,11.97389808075894,1000.000000119209,9999000.0,62.94103345484167,16.557305366128308,5.474132164590316
0.0006471739852547976,99.35483870967741,0.651609,0.651609,0.3483511,0.1172228,0.001787876,1.0,0.001787876,0.0003902658,0.006618438,0.001207718,0.4240382,0.06971862,3.852432e-14,1.529321e-14,1.1861459999999998e-14,4.470173e-15,3.0,0.4678367,0.003238604,0.4202625,11.88838711490984,1000.000000119209,9999000.0,63.417435748847026,16.650150003648978,5.509630254194121
0.0006471739852547976,104.51612903225805,0.6466907,0.6466907,0.3456211,0.1185763,0.001797129,1.0,0.001797129,0.0003951219,0.006622319,0.001207934,0.4196036,0.07074852,3.864508e-14,1.5287010000000002e-14,1.1913009999999999e-14,4.468722e-15,3.0,0.4678425,0.003240447,0.4166967,11.802680870987619,1000.000000119209,9999000.0,64.0026604773031,16.74361017578766,5.542785387504821
0.0006471739852547976,109.67741935483872,0.6417931,0.6417931,0.3429041,0.1199167,0.001806274,1.0,0.001806274,0.0003999272,0.00662487,0.001208146,0.4151698,0.07177649,3.876417e-14,1.528093e-14,1.196377e-14,4.467322000000001e-15,3.0,0.4678485,0.003241738,0.413129,11.716641434731073,1000.000000119209,9999000.0,64.71938691723312,16.83757163641845,5.57176713355102
0.0006471739852547976,114.83870967741936,0.636916,0.636916,0.3401998,0.1212442,0.001815315,1.0,0.001815315,0.000404682,0.006626158,0.001208359,0.4107367,0.07280228,3.88816e-14,1.527499e-14,1.2013769999999999e-14,4.4659730000000005e-15,3.0,0.4678547,0.00324249,0.4095596,11.63013231655216,1000.000000119209,9999000.0,65.42446837699259,16.931931468386303,5.595349141089159
0.0006471739852547976,120.0,0.6320587,0.6320587,0.3375076,0.1225593,0.001824251,1.0,0.001824251,0.000409387,0.006626244,0.001208573,0.4063045,0.07382564,3.8997419999999995e-14,1.5269170000000002e-14,1.206302e-14,4.4646720000000005e-15,3.0,0.467861,0.003242717,0.4059886,11.54297688031027,1000.000000119209,9999000.0,66.2012119656093,17.026618295876595,5.616578491696657
0.0007400627612755494,-40.0,0.7672254,0.7672254,0.4364721,0.06870191,0.001650331,1.0,0.001650331,0.0002699539,0.006181536,0.001482057,0.5445335,0.04286256,3.572928e-14,1.558767e-14,1.03464e-14,4.524470000000001e-15,3.0,0.4677332,0.003093169,0.5160568,13.96708403565742,1000.000000119209,9999000.0,64.19583681798696,14.743869118323015,4.974443418339106
0.0007400627612755494,-34.83870967741935,0.7614609,0.7614609,0.4329391,0.07057374,0.00166289,1.0,0.00166289,0.0002763826,0.00627193,0.001473135,0.5400662,0.04387771,3.58424e-14,1.5571900000000002e-14,1.0424130000000001e-14,4.5214080000000006e-15,3.0,0.467735,0.003129259,0.5125726,13.949729642010624,1000.000000119209,9999000.0,64.61692508491609,14.745368558775747,4.8111314374042
0.0007400627612755494,-29.67741935483871,0.7556875,0.7556875,0.4294785,0.07240293,0.001675424,1.0,0.001675424,0.0002828017,0.006356363,0.001465714,0.5356016,0.04489749,3.5962290000000003e-14,1.555707e-14,1.050124e-14,4.5184e-15,3.0,0.467737,0.003163252,0.5090834,13.92002564457865,1000.000000119209,9999000.0,66.07224049212101,14.753774154665344,4.216752219024627
0.0007400627612755494,-24.516129032258064,0.7499077,0.7499077,0.4260842,0.07419225,0.001687924,1.0,0.001687924,0.0002892076,0.006435187,0.001459545,0.5311396,0.04592163,3.608757e-14,1.554308e-14,1.0577620000000002e-14,4.515452e-15,3.0,0.4677392,0.003195259,0.5055893,13.878790253463718,1000.000000119209,9999000.0,66.23052585377943,14.76988846022443,4.006663286123057
0.0007400627612755494,-19.35483870967742,0.7441242,0.7441242,0.4227503,0.07594429,0.001700384,1.0,0.001700384,0.0002955967,0.006508727,0.001454421,0.5266799,0.04694985,3.62171e-14,1.5529820000000002e-14,1.065316e-14,4.512568e-15,3.0,0.4677415,0.003225374,0.5020907,13.826329662888298,1000.000000119209,9999000.0,75.61401167117981,14.792048852209437,3.940661043894252
0.0007400627612755494,-14.193548387096776,0.73834,0.73834,0.4194721,0.07766144,0.001712797,1.0,0.001712797,0.0003019649,0.00657728,0.001450169,0.5222224,0.04798189,3.634992e-14,1.5517220000000002e-14,1.0727789999999999e-14,4.509753000000001e-15,3.0,0.4677439,0.003253685,0.4985879,13.763616659978538,1000.000000119209,9999000.0,77.06802421622032,14.820295581792138,3.8009065017692194
0.0007400627612755494,-9.032258064516128,0.7325579,0.7325579,0.416245,0.0793459,0.001725153,1.0,0.001725153,0.0003083086,0.006641119,0.001446644,0.517767,0.04901749,3.64852e-14,1.5505199999999998e-14,1.080144e-14,4.507008e-15,3.0,0.4677465,0.003280272,0.495081,13.691957674806897,1000.000000119209,9999000.0,75.53046779233799,14.8543641368214,3.7124363283588337
0.0007400627612755494,-3.8709677419354875,0.7267809,0.7267809,0.413065,0.08099969,0.001737447,1.0,0.001737447,0.0003146239,0.006700497,0.001443727,0.5133135,0.0500564,3.662224e-14,1.54937e-14,1.087407e-14,4.504338e-15,3.0,0.4677493,0.003305207,0.4915703,13.613023376486368,1000.000000119209,9999000.0,78.97735987408575,14.894046513883604,3.6589254935894786
