n,Io,W,Rb,Rd,fo,Vg,Vs,Vd,Vth,iip3,gain,s11,nf,FOM,PWR,gm
426,0.00010657124138021888,7.144667393938553e-05,77.91610023953055,2638.7798378477223,1000000000.0,0.4194355,0.012031,0.8925108,0.40180020000000005,-3.8082,17.9152,-19.1068,8.247468689206709,11.258334569599267,0.0003392759,0.003613
427,0.00010072318124900263,7.174339579968325e-05,74.92690290158134,2603.6438078358306,1000000000.0,0.4161402,0.011178100000000002,0.9115186,0.4016712,-3.1978,17.6525,-20.2323,8.46343339088728,11.541403300158684,0.0003248822,0.0035016
428,9.304492012894863e-05,7.210565263430629e-05,71.24729928996915,2549.7915602592384,1000000000.0,0.4117192,0.010119999999999999,0.9377947000000001,0.4015107,-2.1341,17.2555,-21.9326,8.770894786151151,12.117165467982504,0.00030561219999999993,0.0033482
429,8.155310475191783e-05,7.250775350976308e-05,65.87655238128772,2450.0649037650264,1000000000.0,0.4048199,0.008608000000000001,0.9798645,0.40128050000000004,0.6474738,16.5258,-25.4497,9.312743896338523,13.99433090935523,0.0002758867,0.0031012
430,5.9833026356313556e-05,7.182571690505188e-05,54.858654698730184,2223.861528622081,1000000000.0,0.39062310000000006,0.0058162000000000005,1.0642,0.400854,-5.8562,14.5857,-30.9149,10.834731487381086,4.932098446297043,0.00021560929999999998,0.0025526
431,8.974953953447033e-05,7.31805087303895e-05,76.9139838021531,2528.980549189138,1000000000.0,0.4099956,0.010611,0.9510993,0.4015809,-2.2503,17.0289,-19.0789,8.631894132446742,12.073487743441643,0.0002960229,0.0032627000000000003
432,7.879603451647916e-05,7.367739714785851e-05,71.14636533690472,2431.1388908896406,1000000000.0,0.4030831,0.0090349,0.9912858999999999,0.4013416,0.4449786,16.2936,-21.456,9.166321326944688,13.859566212944555,0.0002675226,0.0030234999999999997
433,5.887535566578858e-05,7.330228894599216e-05,60.44944261640259,2203.1370186187874,1000000000.0,0.3895058,0.0063065,1.0702,0.4009255,-4.6712,14.4044,-30.3354,10.556392435251956,6.310043037418492,0.00021216309999999997,0.0025177
434,8.831303349868287e-05,7.406777555020155e-05,82.30232005970352,2560.1806585294808,1000000000.0,0.4092838,0.0111504,0.9531677,0.40166,-2.6141,16.9797,-17.1559,8.485520021665362,11.90589250899113,0.0002909327,0.0032105000000000002
435,7.851530082352962e-05,7.459998823378324e-05,76.54206826685392,2475.974889865664,1000000000.0,0.4029036,0.0096226,0.9887271,0.4014286,-0.40588799999999997,16.3284,-18.8361,8.962202171948906,13.309482406526286,0.0002655003,0.0029971000000000004
436,6.104981611307464e-05,7.481229745467598e-05,66.80366598443547,2277.579509803597,1000000000.0,0.3907097,0.0070994000000000005,1.0579,0.4010444,-2.3524,14.7296,-23.3469,10.094768090126047,9.354645548889101,0.0002175183,0.0025640999999999997
437,9.157472416961196e-05,7.414302920455702e-05,89.58848818317401,2710.6843519883946,1000000000.0,0.4117501,0.0122583,0.9290553,0.4018273,-3.7228,17.3451,-15.3018,8.19854906152679,11.410275600856657,0.00029692579999999997,0.0032383000000000004
438,8.487037349070838e-05,7.454599178909226e-05,84.77514756854976,2662.1999793483055,1000000000.0,0.4073622,0.0110657,0.9525281,0.4016474,-2.6884,16.9642,-16.2902,8.501929858260699,11.963006004020965,0.00028002050000000003,0.0031013000000000004
439,7.509751442562742e-05,7.510986409743782e-05,78.67618559575094,2561.898706684093,1000000000.0,0.4007602,0.009505699999999999,0.990458,0.4014108,-0.3087052,16.269,-17.8455,8.994161514917206,13.491139412348062,0.00025469399999999997,0.0028885
440,5.806361421011803e-05,7.519374706336347e-05,68.48702268489392,2333.8929434558045,1000000000.0,0.3884378,0.0069722000000000004,1.0624,0.4010248,-3.0817,14.587,-21.869,10.159862677794912,8.608581617306207,0.0002078273,0.0024632
441,8.709542131517705e-05,7.458146528172397e-05,90.97648795600975,2782.972696862418,1000000000.0,0.4091989,0.011943500000000001,0.9346423,0.4017798,-3.589,17.2347,-14.8559,8.27407284170272,11.539790673414835,0.0002838901,0.0031166
442,9.931917806672021e-05,7.95220154376055e-05,45.488243978004874,2270.843398213378,1000000000.0,0.4079816,0.0071298,0.9440442000000001,0.40106490000000006,2.8139,17.1524,-18.2347,10.04018473045544,15.156419315739043,0.0003328763,0.0036944
443,8.176890295917834e-05,7.55046834937142e-05,38.31336051503174,2172.0643194524055,1000000000.0,0.4007571,0.0052785,1.0008,0.4007826,-5.5745,16.1363,-14.4422,11.249969359683192,5.095736660246809,0.00028540589999999995,0.0032687
444,0.00011754833258665462,7.490303054211004e-05,57.470040772547605,2504.0212101844195,1000000000.0,0.4197092,0.0098027,0.8728905,0.40147269999999996,-2.5041,18.1682,-28.8165,8.917577729407038,11.607723377507227,0.00037455459999999997,0.0039738
445,0.00010777124896195379,7.505131998017018e-05,54.78186073802205,2439.563861860589,1000000000.0,0.41516390000000003,0.008865600000000001,0.9051244,0.4013292,-1.3156,17.749,-26.2158,9.240539630593101,12.296922711286204,0.0003504869,0.0037879000000000003
446,9.202602837392295e-05,7.5094053029765e-05,49.79158920967592,2340.2386664205505,1000000000.0,0.40731900000000004,0.0072925,0.9572845,0.4010883,2.5935,16.9436,-21.8212,9.922692869507113,15.166601869071798,0.0003100313,0.0034559000000000005
447,7.838499819623479e-05,7.143551828126523e-05,43.20674794854354,2237.9812824893997,1000000000.0,0.4015874,0.0056931,1.0051,0.40084500000000006,-4.0764,16.0555,-17.3416,10.906144594540631,7.0758785624183895,0.0002731943,0.0031245
448,0.00011757749729435218,7.316196679587533e-05,64.81012192281531,2483.0937964201735,1000000000.0,0.42165949999999996,0.0109893,0.8789785000000001,0.4016477,-3.1284,18.1043,-28.3619,8.544061647339388,11.365635291809722,0.00037328019999999994,0.0039469
449,0.00011040149500011868,7.343162082212752e-05,62.46665726140859,2440.212115713309,1000000000.0,0.41814640000000003,0.0101953,0.9017664,0.40152679999999996,-2.4373,17.8053,-30.5627,8.774256899324719,11.70081960463342,0.0003556949,0.0038125
450,0.0001006292912994428,7.373782994016826e-05,59.20332378388807,2381.7504695880834,1000000000.0,0.4131879,0.0091202,0.9330546000000001,0.401363,-1.0703,17.3476,-31.6753,9.134849901719166,12.508367531173969,0.0003310818,0.0036167
451,8.431726192876921e-05,7.39408654058712e-05,53.30659678347811,2268.2750761312054,1000000000.0,0.4043609,0.0073285,0.9882036000000001,0.4010893,2.4909,16.384,-25.8563,9.910423211474733,14.833200278104966,0.00028833139999999993,0.0032570999999999998
452,0.00011389908089449942,7.014796565499274e-05,64.76778007917855,2485.964523685758,1000000000.0,0.4218162,0.0107226,0.8884343,0.401608,-2.945,17.9987,-28.2717,8.62936887432293,11.46225548114414,0.00036328809999999995,0.00385
453,0.00010600462841569407,7.047510740407129e-05,62.08870460848291,2443.233864434281,1000000000.0,0.4178241,0.009833,0.9131051,0.4014726,-2.0909,17.6607,-30.8901,8.899101842775561,11.90815957202201,0.00034368589999999997,0.003698
454,9.471625630685082e-05,7.083881308696827e-05,58.1071779197016,2373.652326389466,1000000000.0,0.41186880000000003,0.0085712,0.9498191,0.40128030000000003,-0.055476199999999996,17.0918,-31.454,9.354843582635402,13.235451432376749,0.0003148895,0.0034655999999999997
455,7.246302629608067e-05,7.071651139535829e-05,49.268045675344034,2205.0277539742965,1000000000.0,0.39909249999999996,0.0060881,1.0275,0.40090050000000005,-3.3743,15.5553,-22.2444,10.64173277462299,7.868304505632087,0.0002548445,0.0029423
456,0.000108694539444121,7.195312164494877e-05,72.31704623990983,2522.4168643315797,1000000000.0,0.41944060000000005,0.0114829,0.8995417,0.401718,-3.3231,17.8333,-21.9783,8.393247254942413,11.383754986584304,0.0003477253,0.003711
457,0.00010177676168641333,7.228488760639382e-05,69.30678001741587,2483.0434671332573,1000000000.0,0.4156934,0.0105672,0.9214197000000001,0.4015792,-2.5585,17.5209,-23.7028,8.645919055704095,11.762319600029773,0.0003305197,0.0035764
458,9.226108172856301e-05,7.26824057895939e-05,65.31195673934747,2421.2620509814174,1000000000.0,0.4103752,0.0093615,0.9529862000000001,0.40139600000000003,-1.0058,17.0194,-26.7626,9.03644500605823,12.695171647669508,0.00030627469999999996,0.0033799999999999998
459,7.600929779503284e-05,7.298038790910394e-05,58.31831224369271,2287.603020483484,1000000000.0,0.4007047,0.0073685,1.0109,0.4010921,1.3877,15.9093,-33.0243,9.89129134918263,13.674879827297293,0.0002630663,0.0030089
460,0.00011401394669254926,7.021095526041804e-05,80.45089184124092,2682.868334235337,1000000000.0,0.4238572,0.0129428,0.8683631,0.40193900000000005,-4.3584,18.2276,-18.3209,8.046846868007302,11.03192815735689,0.0003573602,0.0037469
461,0.00010955202908731017,7.041397106523623e-05,77.95578643513196,2659.3936996083376,1000000000.0,0.421409,0.0122468,0.8822757,0.401834,-3.9894,18.0548,-19.1414,8.201553311756037,11.177461739027475,0.0003466453,0.0036669000000000003
462,0.00010422227339349722,7.067784178179934e-05,75.21935675010148,2625.603863377814,1000000000.0,0.41845150000000003,0.0114676,0.8996494,0.4017162,-3.4802,17.8253,-20.1764,8.391813531965616,11.399367856752008,0.0003336819,0.0035684000000000002
463,9.749109013917696e-05,7.10038834112872e-05,71.9996955462459,2581.8593999142145,1000000000.0,0.4146525,0.010536199999999999,0.9221595,0.401575,-2.6842,17.5034,-21.6281,8.647712735853212,11.79875741181193,0.0003169756,0.0034378000000000004
464,8.813492410325238e-05,7.139776119772358e-05,67.6963224122971,2509.5464167326313,1000000000.0,0.4092006,0.0093006,0.9551550999999999,0.4013872,-1.0268,16.9764,-24.1779,9.048805342532303,12.806812887913498,0.0002931804,0.003245
465,7.18037942507201e-05,7.163408622436848e-05,60.056153222692195,2364.586129938421,1000000000.0,0.3990629,0.007217100000000001,1.0158,0.40106939999999996,0.4437665,15.796,-31.8642,9.955294437386028,12.775113768741925,0.0002495703,0.0028676
466,0.00010770569137608015,6.967754158850706e-05,85.28262292724736,2796.485763271576,1000000000.0,0.4218835,0.013023199999999999,0.8730359999999999,0.40195030000000004,-4.5464,18.1568,-16.6107,8.027665964065653,11.03091488644052,0.00033853469999999995,0.0035677
467,0.0001033114550152687,6.987944254303327e-05,82.4126440328124,2766.9127196424256,1000000000.0,0.4193259,0.0122795,0.8877166999999999,0.4018382,-4.1395,17.9708,-17.3402,8.190519241794792,11.196422326387676,0.0003280044,0.003489
468,9.799409842216615e-05,7.014398046251091e-05,79.2734184507888,2728.276881657414,1000000000.0,0.41620260000000003,0.0114441,0.9061783000000001,0.4017119,-3.5698,17.7211,-18.2503,8.393226255583963,11.453257377954943,0.0003150638,0.0033901
