n,Io,W,Rb,Rd,fo,iip3,gain,s11,nf,PWR,gm,CF,CF_wo_Io
110,0.0005716197897643215,4.827873354153072e-05,193.87513662172225,886.8504359845663,1000000000.0,-4.8011,18.1169,-15.4557,4.037487184350469,0.0015138,0.0115563,0.6055200000000001,0.009371796087617179
111,0.0005740630408043113,5.069267021860726e-05,203.56889345280837,883.315159187534,1000000000.0,-4.9178,18.156,-15.1689,3.95017831164592,0.0015184999999999999,0.011685800000000001,0.6073999999999999,0.0
112,0.0005669077891025756,5.069267021860726e-05,205.73581385200654,901.1611114015443,1000000000.0,-4.9926,18.2026,-14.8612,3.9495054076821883,0.0014991000000000002,0.0115582,0.5996400000000001,0.00925333333333332
113,0.0005699777677823416,5.3227303729537625e-05,195.4490231594062,856.1030558314671,1000000000.0,-4.9272,18.093,-15.9147,3.965113607611525,0.0015135,0.011813200000000001,0.6054,0.0
114,0.0005632524328772682,5.3227303729537625e-05,197.59022078705652,869.7048187890199,1000000000.0,-4.9984,18.1245,-15.6172,3.963048235408429,0.0014954,0.011694699999999999,0.59816,0.0
115,0.0005566999378164119,5.307309711333101e-05,199.75879062714887,883.5049280944223,1000000000.0,-5.0662,18.1526,-15.3236,3.9629660303358976,0.0014778,0.011571999999999999,0.59112,0.013240000000000052
116,0.0005669301477033812,5.041944225766446e-05,189.77085109579141,881.7587335426673,1000000000.0,-4.8451,18.142,-15.7915,4.035858963426277,0.0015043,0.0116184,0.60172,0.008964740856569176
117,0.0005693962731064628,5.2940414370547686e-05,199.259393650581,880.1382174012113,1000000000.0,-4.9607,18.1873,-15.4665,3.949168994794159,0.0015088,0.0117409,0.6035200000000001,0.0
118,0.000562518023409388,5.278365145507285e-05,201.4403865407598,894.1588015672764,1000000000.0,-5.0308,18.2142,-15.1753,3.9496930338816503,0.0014904,0.0116144,0.59616,0.006160000000000033
119,0.0005733659863651307,5.014446888231921e-05,191.3683672137218,892.3621186255466,1000000000.0,-4.8043,18.2031,-15.6333,4.02253162423666,0.0015183,0.0116644,0.60732,0.00563290605916511
120,0.0005758365146169611,5.265169232643517e-05,200.93678557440788,886.9809458438383,1000000000.0,-4.9198,18.2323,-15.3523,3.9357724988715588,0.0015232000000000002,0.011796200000000001,0.60928,0.0
121,0.0005685904589463078,5.2493524839687464e-05,203.10534106884626,901.4851929742217,1000000000.0,-4.9923,18.2594,-15.0604,3.937013092076791,0.0015039,0.0116647,0.60156,0.0
122,0.0005616368353131204,5.2493524839687464e-05,205.2897869358008,916.3091273422165,1000000000.0,-5.066,18.2912,-14.7854,3.9363787757120035,0.0014853000000000002,0.0115437,0.5941200000000001,0.027506666666666686
123,0.0005758952973343102,5.14273798690301e-05,195.02529758901076,870.4936709751056,1000000000.0,-4.844,18.141,-15.7472,3.9815460315530027,0.0015261,0.0117864,0.61044,0.0
124,0.00056874521942423,5.14273798690301e-05,197.1752079780366,887.6544941669388,1000000000.0,-4.9189,18.1859,-15.4197,3.979911498582782,0.0015067,0.011658300000000002,0.60268,0.0
125,0.0005617443412006783,5.14273798690301e-05,199.33560704021076,905.4462539695132,1000000000.0,-4.9933,18.2319,-15.1022,3.978700928885207,0.0014876000000000002,0.0115316,0.59504,0.0
126,0.0005547926840875443,5.127241780725642e-05,201.5148443234645,920.1980608662019,1000000000.0,-5.0648,18.2592,-14.8191,3.9797931410124736,0.001469,0.0114046,0.5876,0.025019999999999952
127,0.000568889512126629,5.0273062578309415e-05,191.43910210729126,874.1881578228918,1000000000.0,-4.8427,18.1082,-15.7868,4.025809420428774,0.0015094000000000002,0.011646000000000002,0.6037600000000001,0.0064523551071935525
128,0.000571355335137707,5.278671570722488e-05,201.01105721265583,873.8591588802664,1000000000.0,-4.9579,18.1596,-15.4539,3.9395200857484585,0.0015138,0.011766800000000001,0.6055200000000001,0.0
129,0.0005645416096890283,5.278671570722488e-05,203.19466675258946,891.1079119961171,1000000000.0,-5.03,18.2054,-15.1397,3.938118529100001,0.0014952000000000001,0.011642200000000002,0.5980800000000001,0.00600000000000005
130,0.000575450718786429,5.0147379921863635e-05,193.03493341496,889.3166088800108,1000000000.0,-4.8034,18.1943,-15.5924,4.0105046337063035,0.0015232000000000002,0.0116923,0.60928,0.0026261584265758753
131,0.0005778963079827088,5.265474891795682e-05,202.686680085708,884.3106462639236,1000000000.0,-4.9186,18.2249,-15.3126,3.924295019762991,0.0015281000000000001,0.011823600000000002,0.61124,0.0
132,0.0005706789934668268,5.249554391199964e-05,204.85486266766657,898.6964838747264,1000000000.0,-4.9905,18.252,-15.0239,3.9255923903583465,0.0015088999999999999,0.0116928,0.60356,0.0
133,0.0005637147523297726,5.249554391199964e-05,207.04639238888151,917.1940726182276,1000000000.0,-5.0642,18.2993,-14.7172,3.9252492463884874,0.0014899,0.0115654,0.5959599999999999,0.03169333333333325
134,0.0005781630854657392,5.131554895248166e-05,196.69407276943744,871.3343689873161,1000000000.0,-4.8391,18.1474,-15.6662,3.971220258090831,0.0015310999999999999,0.011804700000000001,0.61244,0.0
135,0.0005709578422363495,5.131554895248166e-05,198.8370908815165,888.7930651563856,1000000000.0,-4.9141,18.1934,-15.3398,3.969839852393772,0.0015115,0.0116758,0.6046,0.0
136,0.0005638153870356089,5.11597895008805e-05,201.0099163699704,903.120043883165,1000000000.0,-4.9863,18.2201,-15.0498,3.9707694651279137,0.0014924,0.0115468,0.59696,0.0
137,0.0005568330533173694,5.1004461638804394e-05,203.19366029488472,917.8258165290792,1000000000.0,-5.0578,18.2474,-14.769,3.9719767418059493,0.0014738,0.0114196,0.5895199999999999,0.026960000000000053
138,0.0005710571289406445,4.99227336911574e-05,193.03397728014048,871.9345257026253,1000000000.0,-4.8336,18.094,-15.7252,4.018946214982794,0.0015144,0.011657299999999999,0.60576,0.00473655374569848
139,0.0005735033487220055,5.2418870375715265e-05,202.6856761441475,871.7697330862926,1000000000.0,-4.9487,18.1465,-15.3964,3.9328680590884666,0.0015188,0.011778600000000002,0.6075200000000001,0.0
140,0.0005666222081799317,5.2418870375715265e-05,204.86820637051093,889.0816222773592,1000000000.0,-5.0211,18.1927,-15.0839,3.9316179106331623,0.0015,0.0116533,0.6,0.004219999999999935
141,0.0005770205967059944,4.97979268569295e-05,194.62479605198538,889.0816222773592,1000000000.0,-4.798,18.1867,-15.5084,4.004758601932534,0.0015266,0.0116921,0.61064,0.0011896504831334642
142,0.0005794659825239255,5.2287823199775974e-05,204.35603585458466,883.9026268365292,1000000000.0,-4.9131,18.2169,-15.236,3.918716455595926,0.0015315,0.0118245,0.6126,0.0
143,0.0005721784752909414,5.212812176578239e-05,206.5276095436367,898.3322346026665,1000000000.0,-4.9854,18.244,-14.9496,3.920210298245388,0.0015121,0.011693,0.6048399999999999,0.003359999999999985
144,0.0005752705566855365,5.473452785407151e-05,196.20122906645486,853.4156228725332,1000000000.0,-4.9196,18.1351,-16.0147,3.93609282608924,0.0015266,0.0119493,0.61064,0.0
145,0.0005684412691873921,5.457796126506022e-05,198.34951749489386,867.0435456041267,1000000000.0,-4.9885,18.1629,-15.7054,3.935983181227712,0.0015083,0.011822,0.60332,0.0
146,0.0005618964686714414,5.457796126506022e-05,200.52000701488544,884.329954117095,1000000000.0,-5.0585,18.2103,-15.3814,3.9340766632031343,0.0014903,0.0116988,0.59612,0.011700000000000089
147,0.000572258798697142,5.184906320180721e-05,190.49400666414115,879.0197727338356,1000000000.0,-4.8387,18.185,-15.888,4.0057405057703575,0.0015175000000000002,0.011754500000000001,0.6070000000000001,0.0014351264425893628
148,0.0005747247820360673,5.444151636189757e-05,200.0187069973482,876.8688709250634,1000000000.0,-4.9528,18.2265,-15.5659,3.920253140022216,0.0015221,0.011878,0.6088399999999999,0.0
149,0.0005678248095639256,5.444151636189757e-05,202.20028793690386,894.5790822280628,1000000000.0,-5.0255,18.273,-15.2419,3.919074074365398,0.0015032000000000001,0.0117502,0.60128,0.005100000000000016
