Iteration No,fo,Io,W,Rb,Rd,Rbias,C1,C2,Temp,
187,1000000000.0,0.0003316439020848194,0.0003490148872017253,657.6545328606385,1684.304228331517,1000,2.492669547620973e-10,1.7187700644192497e-11,27,
188,1000000000.0,0.00034311844945305193,0.0003518239916905153,662.0367042312647,1762.258880931384,1000,2.5501039775575576e-10,1.7207873275515164e-11,27,
189,1000000000.0,0.0003462179527797755,0.000341100279149125,664.4871227525217,1803.2108402260872,1000,2.6357101180494987e-10,1.7243189567434183e-11,27,
190,1000000000.0,0.00034535633170129046,0.0003440114563315694,665.6754472237113,1822.7522361016217,1000,2.7071273194081615e-10,1.728467093380366e-11,27,
191,1000000000.0,0.00034340000320097974,0.000345112178321345,666.3482232090375,1834.3309658894086,1000,2.765898151136729e-10,1.7327922942037e-11,27,
192,1000000000.0,0.0003414952778498919,0.0003478953930021135,666.8655315463192,1843.6126805767929,1000,2.814061657608512e-10,1.737116766172588e-11,27,
193,1000000000.0,0.00033976651492165726,0.00035065988576004053,667.2887688703396,1851.5420587159565,1000,2.853048605833594e-10,1.74145492577664e-11,27,
194,1000000000.0,0.0003517979869815457,0.0003527737804380289,667.7752223828468,1858.84947804102,1000,2.8841268642969474e-10,1.7456024909248635e-11,27,
195,1000000000.0,0.00034272300610936715,0.00035522579339459316,665.4446868567329,1832.9259632202625,1000,2.86195850384233e-10,1.7513856719772867e-11,27,
196,1000000000.0,0.0003550122534214365,0.00035732292807019966,665.7068720633587,1841.3195421811752,1000,2.892487015202841e-10,1.755590748975721e-11,27,
197,1000000000.0,0.00034557413432680984,0.0003597566545332858,663.106621021079,1815.8590030982493,1000,2.869711572445131e-10,1.761433940185228e-11,27,
198,1000000000.0,0.0003581237742062662,0.0003618308914844419,663.205202872077,1825.1350161724138,1000,2.8998779804947003e-10,1.765678995981075e-11,27,
199,1000000000.0,0.00034831667402421827,0.00036424985160431113,660.4166460623991,1799.95058646258,1000,2.876694422666646e-10,1.7717123211103366e-11,27,
200,1000000000.0,0.00034735845485397505,0.00036451927507788,660.4142245346919,1810.1119075066813,1000,2.860005759422598e-10,1.7760039989228398e-11,27,
201,1000000000.0,0.0003461323952944936,0.00036656617231386763,660.5740447770332,1818.534358212314,1000,2.8922351643255326e-10,1.7803273846575644e-11,27,
202,1000000000.0,0.0003448582819474162,0.00036856383576425547,660.6685068654391,1825.0422865022401,1000,2.87102833202232e-10,1.7846405244681438e-11,27,
203,1000000000.0,0.00034373979158630033,0.0003705652602470677,661.0153578315458,1832.00482282525,1000,2.900048686402401e-10,1.7890057551909994e-11,27,
204,1000000000.0,0.00034263432441656,0.00037252258595169387,661.2918825895754,1837.5252640247004,1000,2.923095373313245e-10,1.7933756999156832e-11,27,
205,1000000000.0,0.00034165530394026007,0.0003744313916821096,661.5374423086458,1842.346930317492,1000,2.941224410818513e-10,1.797730613906978e-11,27,
206,1000000000.0,0.00034079000494048194,0.00037631453196134183,661.775154762913,1846.6610927126578,1000,2.9554403288041113e-10,1.8020703356089474e-11,27,
207,1000000000.0,0.00034003038401946934,0.0003781599784260796,662.0261881382839,1850.5550854034927,1000,2.966468061817659e-10,1.80639170027373e-11,27,
208,1000000000.0,0.0003393408024006786,0.00038139488493486114,662.2706964771037,1854.043381739478,1000,2.974930406375343e-10,1.8107192126570153e-11,27,
209,1000000000.0,0.00034954161314804225,0.0003486737464400131,629.228466131564,1613.5473805060442,1000,2.4940239813935247e-10,1.8104922691823542e-11,27,
210,1000000000.0,0.0003600170257524748,0.00035209400344342535,634.066394064826,1688.24171584443,1000,2.5566464295423313e-10,1.812622615085762e-11,27,
211,1000000000.0,0.0003626511503242309,0.00035352456137941607,637.1428842088301,1728.6599107634597,1000,2.6468074180956316e-10,1.8162140246937866e-11,27,
212,1000000000.0,0.00036097316345168014,0.00035644467425641023,638.9179642842342,1748.1885817753548,1000,2.72192998850517e-10,1.8206474031280605e-11,27,
213,1000000000.0,0.0003584341985443495,0.00035926450807445445,640.2392466343783,1761.1414937072745,1000,2.7840607624227775e-10,1.825234220819009e-11,27,
214,1000000000.0,0.0003559943369548594,0.00036205036482489967,641.3965857792135,1771.9460967711793,1000,2.790392644616808e-10,1.829800348428101e-11,27,
215,1000000000.0,0.000353830959369182,0.00036626752747437877,642.6894274972814,1782.793360126911,1000,2.7945410283484693e-10,1.8343608208298283e-11,27,
216,1000000000.0,0.0003658916414502385,0.00036981153207022154,644.1536882429282,1793.1507952847971,1000,2.796643454715464e-10,1.8387614524389992e-11,27,
217,1000000000.0,0.0003557202197095637,0.00037234141276111483,642.9948557577812,1771.3066322966326,1000,2.7974032095206564e-10,1.8450156930592323e-11,27,
218,1000000000.0,0.0003543127533735793,0.00037446003539972364,644.1916835159661,1782.3465961001818,1000,2.7992196566713597e-10,1.8494996961985895e-11,27,
219,1000000000.0,0.0003526668525299088,0.0003765491479372197,645.3780698664456,1791.3878462666742,1000,2.799766437577621e-10,1.853984732961883e-11,27,
220,1000000000.0,0.0003510886683648383,0.00037861891308704944,646.6331150863168,1799.8551394867068,1000,2.799360471444178e-10,1.8585480073846154e-11,27,
221,1000000000.0,0.00034957769976574996,0.0003806720372464168,647.9462113986813,1807.8194984789186,1000,2.798262189019218e-10,1.863099591454695e-11,27,
222,1000000000.0,0.0003481508401212054,0.00038269797382864195,649.2945874646026,1815.4165586180197,1000,2.7965729714110986e-10,1.8676393441258705e-11,27,
223,1000000000.0,0.0003467957210011745,0.00038470943437908766,650.691869416831,1822.6776197136435,1000,2.7945407950518746e-10,1.8721976292184295e-11,27,
224,1000000000.0,0.00034550668130621206,0.0003866965868441343,652.1051721572042,1829.5952888396687,1000,2.792054585257879e-10,1.8767002645166962e-11,27,
225,1000000000.0,0.000344273798298419,0.00038867247750404467,653.5528456393964,1836.2452578495092,1000,2.789454251754153e-10,1.881219358753647e-11,27,
226,1000000000.0,0.000343101201741416,0.0003906172650239821,655.0037329567137,1842.6102959949615,1000,2.7865839033291007e-10,1.885773790821192e-11,27,
227,1000000000.0,0.0003419745717619619,0.000392550039251318,656.4674479652919,1848.701965633519,1000,2.7836663499823133e-10,1.8903354776211877e-11,27,
228,1000000000.0,0.0003409049892930143,0.0003944587483921724,657.9359656463927,1854.5611183965968,1000,2.780582975555323e-10,1.894888665674966e-11,27,
229,1000000000.0,0.000339871479000471,0.00039635070403570415,659.4121546413097,1860.1971296353809,1000,2.777530822309141e-10,1.8994799809118812e-11,27,
230,1000000000.0,0.00033889174281700383,0.0003982165910334025,660.8751704084041,1865.6425466995286,1000,2.774419987788139e-10,1.9040127733063087e-11,27,
231,1000000000.0,0.0003379408125866585,0.0004000649797101156,662.3297566584719,1870.8526644516094,1000,2.7713847723214886e-10,1.9086103294829173e-11,27,
232,1000000000.0,0.0003370370462068663,0.00040189300995740356,663.7725316450612,1875.902095792966,1000,2.8134950401420025e-10,1.9131992649184333e-11,27,
233,1000000000.0,0.0003361216535893694,0.00039325941035316255,664.9505066312204,1756.1701433261878,1000,2.6168354881628057e-10,1.9177909431542368e-11,27,
234,1000000000.0,0.0003428891269627376,0.00039563430393228723,667.6453293844294,1808.1000944643508,1000,2.6903772881651475e-10,1.920714295815249e-11,27,
235,1000000000.0,0.00034380726974836607,0.0003977206154950241,668.684853162279,1830.0522377112334,1000,2.705877448514674e-10,1.9248271853606834e-11,27,
236,1000000000.0,0.00034270433602701154,0.00039969065827710927,669.2367410610857,1841.1332040105694,1000,2.760916799735745e-10,1.9294397129058574e-11,27,
237,1000000000.0,0.0003412957069711652,0.0004015646745435526,669.5358898843438,1848.4105898549574,1000,2.805952874573042e-10,1.9341243925288002e-11,27,
238,1000000000.0,0.0003400447444398812,0.0004033575269604991,669.728493042001,1854.3464523958492,1000,2.8425312762459873e-10,1.938792724104244e-11,27,
239,1000000000.0,0.000338972016619421,0.0004050908887063574,669.8626619834363,1788.308848417625,1000,2.71703162537885e-10,1.9434206223366792e-11,27,
240,1000000000.0,0.0003427329111438136,0.0004071455096938755,671.1809517022211,1823.1910047119056,1000,2.772171970861489e-10,1.9470198373292477e-11,27,
241,1000000000.0,0.0003425193885401715,0.000408986621688709,671.3489706671304,1837.0612341454264,1000,2.81582166665735e-10,1.9514616385848143e-11,27,
242,1000000000.0,0.000341403688718566,0.00041070831903714395,671.184490169313,1844.541135137114,1000,2.850730346466131e-10,1.9561581562616706e-11,27,
243,1000000000.0,0.0003469672032299221,0.0003738620329030453,636.8120137869203,1604.9807403641266,1000,2.4540607211898356e-10,1.9551044390681576e-11,27,
244,1000000000.0,0.00035886898789084707,0.00037681167972197186,641.2293664558863,1684.808737434779,1000,2.5590765236114557e-10,1.9567910424975926e-11,27,
245,1000000000.0,0.0003626538594831376,0.0003794015063966995,643.8118108577271,1728.1931240266347,1000,2.647049897263649e-10,1.9602167313493293e-11,27,
246,1000000000.0,0.00036152806101868204,0.0003817292611056136,645.0260399330053,1748.1272556479062,1000,2.7199814160330617e-10,1.96471412193662e-11,27,
247,1000000000.0,0.00035928514092812186,0.00038390804448491784,645.7777102782102,1760.3064582380148,1000,2.7802589241937716e-10,1.9694733144446483e-11,27,
248,1000000000.0,0.0003571396098282118,0.0003859977839403971,646.3959348061801,1770.1788436246263,1000,2.7849640490464906e-10,1.9741731342640106e-11,27,
249,1000000000.0,0.0003552509365249021,0.0003880579827792165,647.1761346994967,1779.9130570857249,1000,2.7879318924014364e-10,1.9788460020728186e-11,27,
250,1000000000.0,0.00035353590342033944,0.00038821268856168296,648.0763567028641,1789.2659068963458,1000,2.789488487708034e-10,1.9835075036383597e-11,27,
251,1000000000.0,0.0003519190658886954,0.00039023618249869375,649.0821712084671,1798.123369557445,1000,2.7900863680738914e-10,1.988158167565228e-11,27,
252,1000000000.0,0.0003503699181606524,0.000392238874587277,650.1607294162902,1806.3851470660993,1000,2.7898352603007544e-10,1.992815096713064e-11,27,
253,1000000000.0,0.0003489185691696568,0.00039421955015764987,651.3119473478394,1814.2344926584826,1000,2.788841149003e-10,1.9974244780317542e-11,27,
254,1000000000.0,0.0003475349907367094,0.00039618578586732186,652.5203481141531,1821.6776920370373,1000,2.7873528374431367e-10,2.002076479641081e-11,27,
255,1000000000.0,0.00034622733241156404,0.0003981186442546412,653.769054553664,1828.7597676777857,1000,2.7853989031041057e-10,2.0067146234855955e-11,27,
256,1000000000.0,0.0003449777979688909,0.0004000334622272914,655.0532748998276,1835.486555689894,1000,2.7831557285208116e-10,2.0113554855048488e-11,27,
257,1000000000.0,0.0003438026885964118,0.00040192122013554273,656.3664383649116,1841.949915681329,1000,2.7806379003050606e-10,2.0159822735733484e-11,27,
258,1000000000.0,0.0003426488867734817,0.0004037949768638141,657.6990810236043,1848.0136148037452,1000,2.7779619997656586e-10,2.0206358326548473e-11,27,
259,1000000000.0,0.0003415660020749826,0.00040564906879924826,659.05043340208,1853.8964581442085,1000,2.775218299297227e-10,2.025292051158574e-11,27,
260,1000000000.0,0.00034054221491142914,0.0004074823321575085,660.4107134966215,1859.584212477801,1000,2.7723514987940614e-10,2.029934020539826e-11,27,
261,1000000000.0,0.0003395558911429739,0.00040929236867695014,661.7753421676066,1865.022256576479,1000,2.769498749101805e-10,2.0345967789850082e-11,27,
262,1000000000.0,0.0003386136235450516,0.0004110733362038554,663.1282315587803,1870.2604824211166,1000,2.8117760706731143e-10,2.039239050635733e-11,27,
263,1000000000.0,0.00035208502794416903,0.00037410400381014555,629.9187697223168,1624.8087435485013,1000,2.4259319738923794e-10,2.0378190605101427e-11,27,
264,1000000000.0,0.000362052437723593,0.00037876334447626577,634.634761578305,1696.1730515797246,1000,2.53388432944261e-10,2.039767894805013e-11,27,
265,1000000000.0,0.00036427290532415176,0.00038136570116171576,637.5183303899983,1732.6209835030886,1000,2.6250281487726625e-10,2.0434843519093528e-11,27,
266,1000000000.0,0.0003626164349993398,0.0003837203801225881,639.2447300286924,1749.8282200305703,1000,2.7012974666258726e-10,2.0480951337687092e-11,27,
267,1000000000.0,0.0003602810642857966,0.00038594045833518294,640.5530509094789,1761.1612741356182,1000,2.7648400869333033e-10,2.05292932098277e-11,27,
268,1000000000.0,0.0003581312671752042,0.00038805875686416416,641.6765809607723,1770.6052079412968,1000,2.8172080014065517e-10,2.0577010130345054e-11,27,
269,1000000000.0,0.00035626922334007044,0.00038821178136728567,642.6780242114567,1778.9270524186027,1000,2.85986146961719e-10,2.0623870841415167e-11,27,
270,1000000000.0,0.00035464285433552155,0.0003901977434368347,643.5893416497847,1786.342806324454,1000,2.894417175754576e-10,2.0670123309088897e-11,27,
271,1000000000.0,0.00035319106470415803,0.0003921342948375152,644.4305129193252,1792.8784392051948,1000,2.875192456873211e-10,2.0715852511889833e-11,27,
272,1000000000.0,0.0003519139258141877,0.0003940647719710003,645.4416243940962,1799.9459660125458,1000,2.8590750863574675e-10,2.0761682882930353e-11,27,
273,1000000000.0,0.0003506776521928019,0.00039599844780706427,646.5806137139424,1806.9297563606715,1000,2.89188201994839e-10,2.0807635407711183e-11,27,
274,1000000000.0,0.00034943052556905244,0.00039787759244139064,647.559967816848,1812.3957188736622,1000,2.87104890187668e-10,2.0853765935409996e-11,27,
275,1000000000.0,0.0003483462426482133,0.0003997529221604321,648.6949245871059,1818.5343031734967,1000,2.9004388724688807e-10,2.089974848929761e-11,27,
276,1000000000.0,0.00034727263952837175,0.0004015716647052894,649.6748863865175,1823.3728167761506,1000,2.9238396132919693e-10,2.094521240884467e-11,27,
277,1000000000.0,0.0003463251640101928,0.00040334339888997104,650.5629919562078,1827.6735454599961,1000,2.942314381195145e-10,2.0991005624907987e-11,27,
278,1000000000.0,0.00034547308866500487,0.0004031758769316309,651.3774968221348,1750.0351916978866,1000,2.778533393480293e-10,2.1036640071136533e-11,27,
279,1000000000.0,0.0003500960943798217,0.00040532574509938974,653.4108802413824,1787.8085346205496,1000,2.7823862931192476e-10,2.1068756008311702e-11,27,
280,1000000000.0,0.00035025410441708396,0.00040729143985453973,654.4946710880777,1804.2968967991678,1000,2.782830547464059e-10,2.1112220851956825e-11,27,
281,1000000000.0,0.00034907479884751076,0.0004091900967833283,655.3350422457597,1813.7995271223153,1000,2.781945607349968e-10,2.1159315179270647e-11,27,
282,1000000000.0,0.0003477360969939291,0.0004110461830623379,656.2114436422517,1821.733690853791,1000,2.780393281701062e-10,2.120693774463402e-11,27,
283,1000000000.0,0.0003464192203946134,0.0004128789009772174,657.1542007496208,1829.0254835737157,1000,2.778450713594899e-10,2.125451197497447e-11,27,
284,1000000000.0,0.0003451792705317478,0.00041468318177448907,658.157018059967,1835.9623675577443,1000,2.7761807193618926e-10,2.130193079119067e-11,27,
285,1000000000.0,0.000343998182127748,0.0004164661812283919,659.2236712005707,1842.5112453228276,1000,2.7737450834774387e-10,2.1349192674972728e-11,27,
286,1000000000.0,0.0003428848893443226,0.0004182246402675975,660.330507744518,1848.7960511806316,1000,2.7711507072427095e-10,2.1396865422216034e-11,27,
287,1000000000.0,0.00034182263195713434,0.00041996877642572997,661.4750806246093,1854.7645810992042,1000,2.8137423698961223e-10,2.144442352176127e-11,27,
288,1000000000.0,0.00035698303538882133,0.0003756475115952343,627.9632095983169,1611.4646006638113,1000,2.4272167047152434e-10,2.142266458002793e-11,27,
289,1000000000.0,0.0003664997271349057,0.00037866058028573874,632.3545563230346,1681.335019974253,1000,2.535621866253461e-10,2.144057392761674e-11,27,
290,1000000000.0,0.0003683622787482049,0.0003813028738149706,635.0254111840917,1717.306061836585,1000,2.627405461360803e-10,2.1477751882807297e-11,27,
291,1000000000.0,0.0003664758955187345,0.00038368677938206453,636.6176315650696,1734.7979689470956,1000,2.704305240205734e-10,2.1524952822194988e-11,27,
292,1000000000.0,0.00036398068330477905,0.0003859399160461868,637.8303881531988,1746.6703479805806,1000,2.7684396418473594e-10,2.1573907739896782e-11,27,
293,1000000000.0,0.0003616960978825701,0.00038809551912394276,638.8889739874053,1756.6607201475788,1000,2.821328835578424e-10,2.162230520625995e-11,27,
294,1000000000.0,0.0003597113508281235,0.0003882862033890085,639.8366592988215,1765.516046837842,1000,2.86440488424004e-10,2.1669492283655217e-11,27,
295,1000000000.0,0.0003579649522198537,0.00039031137479715036,640.7145151953802,1773.39319093348,1000,2.8992780589040347e-10,2.1716428403941616e-11,27,
296,1000000000.0,0.0003564026738467148,0.0003922811462019601,641.5190390549582,1780.3513946836251,1000,2.8802307684830344e-10,2.176277850096506e-11,27,
297,1000000000.0,0.0003550286227381447,0.0003942523589616237,642.5086890925425,1787.8294639917694,1000,2.8642330067179644e-10,2.1808785014716118e-11,27,
298,1000000000.0,0.00035369821214587026,0.0003962211238248246,643.6345784853954,1795.1649282825233,1000,2.8971459081981385e-10,2.1854976021377308e-11,27,
299,1000000000.0,0.0003523969564233847,0.0003981231172928909,644.6176230315981,1801.127867785948,1000,2.8762652119224357e-10,2.1900864186030255e-11,27,
300,1000000000.0,0.00035123251941371054,0.00040003344471736953,645.7609598223178,1807.6185322455017,1000,2.859018166956684e-10,2.194684870053299e-11,27,
301,1000000000.0,0.00035009675052343235,0.00040193253682392437,646.9958700311469,1814.0440135881122,1000,2.890892407494004e-10,2.199281271732806e-11,27,
302,1000000000.0,0.0003489435318272069,0.00040378022069570375,648.0670795266299,1819.013889504011,1000,2.8693099684104513e-10,2.2039136911848456e-11,27,
303,1000000000.0,0.00034793310767354893,0.0004056342448757311,649.2761566746685,1824.678905093897,1000,2.89825939311839e-10,2.208533828919464e-11,27,
304,1000000000.0,0.0003469399906065479,0.00040742782429515695,650.3294990261868,1829.1730892371468,1000,2.87396328462587e-10,2.2131091748350577e-11,27,
305,1000000000.0,0.000346054021517202,0.00040922974175274044,651.5183013504055,1834.3313573487894,1000,2.8540955764392337e-10,2.217712441918703e-11,27,
306,1000000000.0,0.0003451832342477254,0.0004110220316117068,652.7891963835768,1839.6160659893217,1000,2.8841159050774273e-10,2.2223319369352382e-11,27,
307,1000000000.0,0.0003442832264949639,0.00039619167167443515,653.875220009958,1696.7753973134486,1000,2.5841620827175815e-10,2.2269558689186945e-11,27,
308,1000000000.0,0.0003525006933060222,0.0003988108948158745,656.7899777823569,1757.4843242539353,1000,2.6244663973343886e-10,2.2289608715193458e-11,27,
309,1000000000.0,0.00035404746634824905,0.0004011326389085267,658.294245761473,1786.649190786825,1000,2.6970565134182484e-10,2.2328325765531725e-11,27,
310,1000000000.0,0.0003527060985140787,0.0004032372481540001,658.9349854940149,1800.069308408551,1000,2.7128954273027093e-10,2.2375036623033124e-11,27,
311,1000000000.0,0.00035096302497522017,0.0004052762845055,659.5271484009777,1810.1022947105075,1000,2.7689013448024147e-10,2.242327720199228e-11,27,
312,1000000000.0,0.00034928366690071085,0.00040721715263199594,659.9690315904085,1817.9430544837546,1000,2.8148106520663544e-10,2.247147229912501e-11,27,
313,1000000000.0,0.0003478084091196102,0.0004090831573644064,660.3201351152137,1824.57612270853,1000,2.8521922757959907e-10,2.25190593869637e-11,27,
314,1000000000.0,0.00034654458929700503,0.0004108825778126,660.6130971484951,1830.4184154534446,1000,2.8823342437665954e-10,2.256628936085136e-11,27,
315,1000000000.0,0.0003454430395624912,0.00041263211582892736,660.860606855564,1785.0636978158823,1000,2.733176328985915e-10,2.261256529823412e-11,27,
316,1000000000.0,0.00034796247079770117,0.0004146896371024904,662.2268260168033,1813.3498171714796,1000,2.786102466479176e-10,2.2649378554539624e-11,27,
317,1000000000.0,0.0003473720944722502,0.0004165467555273161,662.719081290814,1824.9280557541304,1000,2.7827870045440846e-10,2.269483585729866e-11,27,
318,1000000000.0,0.00034620781900228007,0.0004183559569354927,663.1953554039022,1833.0325612497436,1000,2.7791675262468493e-10,2.2742252934349866e-11,27,
319,1000000000.0,0.00034499701485662243,0.00042014122125572036,663.7676929956142,1840.1771111626344,1000,2.7756361307101724e-10,2.2789996504010076e-11,27,
320,1000000000.0,0.0003438425398459063,0.0004218933501954283,664.423274220399,1846.9072522505298,1000,2.7721101476121244e-10,2.283771875668944e-11,27,
321,1000000000.0,0.0003427157678428315,0.00042202287145393823,665.1581263616865,1853.1374860481221,1000,2.814011516530009e-10,2.288525927456794e-11,27,
322,1000000000.0,0.00037729121927460203,0.0003836694328962025,630.8501570814536,1610.5346097746296,1000,2.427205935502335e-10,2.2850328740495195e-11,27,
323,1000000000.0,0.0003936294382340686,0.00038654784887159937,633.1298392657612,1657.732937048686,1000,2.5353743680179933e-10,2.2883545501707473e-11,27,
324,1000000000.0,0.0003832982399981754,0.0003894347170562534,632.124429081006,1656.907386046034,1000,2.628141180769393e-10,2.295744409798096e-11,27,
325,1000000000.0,0.00037903225835307506,0.00037759655071560475,632.3901320493621,1674.0237916463486,1000,2.7080901115354545e-10,2.3013001112698118e-11,27,
326,1000000000.0,0.00037565040619996304,0.0003805423072732538,632.8197357457371,1690.6273176198317,1000,2.7759160337722765e-10,2.3064765023200936e-11,27,
327,1000000000.0,0.00037244197608060967,0.0003687328110042103,633.2160918402294,1704.8133714419878,1000,2.787403699625386e-10,2.311618407269289e-11,27,
328,1000000000.0,0.0003698468003912798,0.00037162527408466555,633.9514667948876,1719.4577183026772,1000,2.7965705412588713e-10,2.3164504602799522e-11,27,
329,1000000000.0,0.00036717995839592244,0.00037453460448038425,634.8041315177223,1732.3794430557155,1000,2.802959772755476e-10,2.3213690567572744e-11,27,
330,1000000000.0,0.000378967903780266,0.0003768004139926238,635.8864725619612,1744.7988712829792,1000,2.851853668711514e-10,2.3259854860214835e-11,27,
331,1000000000.0,0.00036851268460550714,0.00037934293758610946,634.5388171644504,1725.5578109300957,1000,2.891379409941979e-10,2.3333293975293734e-11,27,
332,1000000000.0,0.00038088144435160755,0.0003814940649375132,635.0616771497923,1736.0451761189902,1000,2.8785985491569076e-10,2.3379727230304636e-11,27,
333,1000000000.0,0.0003701249714816736,0.00038400315140260714,633.4323205734534,1716.1616720351778,1000,2.8675149852098114e-10,2.3454573530411244e-11,27,
334,1000000000.0,0.0003683357873695344,0.000384277073650608,634.0150783083857,1728.1473451526751,1000,2.9059253484367046e-10,2.3501302859075115e-11,27,
335,1000000000.0,0.0003664089000872092,0.00038636152059044694,634.5113007763421,1737.5317612859722,1000,2.936607076907286e-10,2.3548563979124744e-11,27,
336,1000000000.0,0.0003646144735671837,0.00038840344122676677,634.9952213950663,1745.7027939820512,1000,2.9609300144562875e-10,2.359533927670867e-11,27,
337,1000000000.0,0.00036299959606375616,0.000390399964382488,635.4958092946024,1753.1133023425145,1000,2.979933263289092e-10,2.3641845690423233e-11,27,
338,1000000000.0,0.00036153561869283244,0.00039236146393686904,636.0179750179046,1759.8791509473692,1000,2.9464616595647684e-10,2.3688010334441406e-11,27,
339,1000000000.0,0.00036021770085082147,0.00039433517288762425,636.8057892829625,1767.3404519209926,1000,2.966878674557788e-10,2.3734051930528142e-11,27,
340,1000000000.0,0.00035890206573474715,0.0003962679410150034,637.5379036720421,1773.5609011982574,1000,2.98279696760635e-10,2.3780103902624104e-11,27,
341,1000000000.0,0.00035769902601040336,0.0003981621017730535,638.2527961746915,1779.2138309773302,1000,2.946540076199428e-10,2.382602328325994e-11,27,
342,1000000000.0,0.000356597670709321,0.0004000775269239863,639.2097498670931,1785.6290829805753,1000,2.9650482765980686e-10,2.3871745421940494e-11,27,
343,1000000000.0,0.0003554872255627303,0.0004019452221788419,640.0841888049109,1790.9222827922233,1000,2.9793585879303525e-10,2.3917523472411325e-11,27,
344,1000000000.0,0.0003544296510666808,0.00040378023609982753,640.910964215451,1795.5739049347242,1000,2.941901098643348e-10,2.396341322744708e-11,27,
345,1000000000.0,0.00035348249689581417,0.00040563345279011397,641.9622718337505,1801.1910586339927,1000,2.9595681953744037e-10,2.4008831883317525e-11,27,
346,1000000000.0,0.00035252503063922186,0.0004074414963003519,642.9155858074218,1805.7967041709062,1000,2.973245346527964e-10,2.4054672746326693e-11,27,
347,1000000000.0,0.00035162703187784067,0.00040921739796889354,643.8017377898619,1809.8766008578677,1000,2.935323584296564e-10,2.410025635118093e-11,27,
348,1000000000.0,0.0003508277836343826,0.00041100472315742156,644.8974883475803,1814.9653705672808,1000,2.9526243815024065e-10,2.4145613033633832e-11,27,
349,1000000000.0,0.000349980300651715,0.0004088773627103592,645.8807420514781,1729.768476119019,1000,2.774037848411613e-10,2.4191562135236844e-11,27,
350,1000000000.0,0.0003551050621941576,0.0004111195098750082,648.0343237390564,1770.3828633487963,1000,2.7800029544649797e-10,2.4218221236709796e-11,27,
