n,Io,W,Rb,Rd,fo,iip3,gain,s11,nf,FOM,PWR,gm
448,6.62210552433902E-06,2.41266228538097E-07,48.3558234670851,111974.423009347,3000000000,0.0104364,19.5947,-34.3052,26.5885206582007,13.6616352422385,2.59163E-05,9.03694E-05
449,4.35657585590758E-06,2.9097040547544E-07,47.9810461388608,112204.537222923,3000000000,0.013512,18.9208,-32.7733,26.5093199485558,14.5654167661506,1.83675E-05,8.17142E-05
450,5.17475783167384E-06,3.72614470007414E-07,62.3481158329679,123203.306841025,3000000000,-1.4756,19.9291,-19.411,24.7670210230217,15.271782458596,2.0895E-05,9.2582E-05
452,0.0005075,4.44195039908522E-05,65.9916642685149,138.25,4000000000,-0.3348662,3.631,-17.1456,10.0454680853496,-3.41042488829663,0.0020579,0.0089844
455,0.001295589381943,5.94305508168188E-05,113.874882817847,695.211618878446,4000000000,0.6961186,18.5287,-17.0921,4.96278618989568,15.2462442518845,0.0046823,0.0149557
456,0.00063557818873,6.79830669614494E-05,117.479222461853,478.768236302173,4000000000,-2.4303,14.2647,-21.8061,5.52431754168215,9.89842524344467,0.0024325,0.0111789
457,0.001020626952676,6.60832905982736E-05,107.086443846803,774.772402072679,4000000000,-0.3229315,18.3189,-16.9119,5.01574476795232,14.926194233643,0.003731,0.0140208
458,0.001336978160205,5.84251255025616E-05,112.33622014392,885.357855307897,4000000000,-2.7289,19.1567,-17.0148,5.01085576483301,12.3065275789945,0.0047609,0.0145863
459,0.000334244540051,8.73279398626311E-05,87.3081240088035,221.339463826974,4000000000,-2.8889,6.4408,-22.0751,8.34962629024029,0.441366617519893,0.0014022,0.0083152
461,0.000591925608799,7.22671443684774E-05,77.5111493773755,615.634448994742,4000000000,-1.4637,15.3157,-16.7419,6.17969982846039,11.2670184480069,0.0023033,0.0110484
463,0.000943742477694,3.46192142228969E-05,86.5214769510932,1003.4864313585,4000000000,0.5156045,18.475,-22.6612,6.65959225959966,14.0703562714774,0.0034174,0.0097105
464,0.000235935619423,4.40342168738515E-05,89.8616241894316,427.602140296152,4000000000,-2.3139,8.542,-22.9499,8.8074708083126,4.06413077089245,0.0009976761,0.005515
465,0.000313944354011,5.28873674756779E-05,58.7671402907744,748.303745518266,4000000000,-0.475656,13.6026,-17.9771,8.23270507725477,10.4726660062632,0.0013029,0.0069648
467,0.000415859505818,3.71271759368591E-05,75.0820245677265,1349.46604674504,4000000000,-1.3177,17.3316,-24.5826,7.33503008313118,13.5533144291736,0.001597,0.0068801
468,0.00052588786552,3.40559204537825E-05,70.6613642234476,1672.11907510418,4000000000,-0.9668287,18.8433,-22.2908,7.49623917331318,14.3744492146737,0.0019398,0.0072869
469,0.000482865951868,3.17386894699065E-05,72.364408090534,1447.50417257239,4000000000,-0.657404,18.1513,-24.3041,7.63047535889123,14.1188720906882,0.0018146,0.006908
470,0.000575365126985,3.08837715957188E-05,71.806979032408,1694.80961741074,4000000000,-0.9766473,19.1354,-23.1721,7.5836462762398,14.2105564820028,0.0020978,0.0072304
471,0.00025921720054,3.29162279747637E-05,74.8226621399762,932.250183256764,4000000000,-1.3393,13.7333,-28.1955,8.43730171048787,10.3808584827785,0.0010637,0.0052449
472,0.000327331011951,3.72168007128804E-05,60.1022508671181,1468.65767130835,4000000000,-0.7368433,16.7178,-20.408,8.25650274598769,13.3365181883381,0.0012916,0.0060727
473,0.000393552068743,3.29180717569255E-05,54.9110001739347,1768.43450856349,4000000000,-0.3323539,18.1133,-18.0302,8.56939273189576,14.1285276047052,0.0014975,0.006273
474,0.000406540200518,3.01632080679572E-05,54.8025654475355,1869.74200404935,4000000000,-0.2639554,18.45,-18.3446,8.78411597703911,14.1877060950808,0.0015315,0.0061129
475,0.000431658576078,3.03100624317251E-05,55.6292416736503,1882.4234060772,4000000000,-0.3271485,18.6512,-18.4506,8.66120495653321,14.2408865466094,0.0016136,0.006287
476,0.000427318181838,2.79009701873066E-05,57.1063721941244,1771.9248097648,4000000000,-0.1101419,18.475,-19.5898,8.73299218550129,14.2216411426118,0.0016051,0.0060841
477,0.000446048065907,2.74333059224869E-05,58.250209603508,1856.35414347783,4000000000,-0.251247,18.7406,-20.103,8.66701616858445,14.2763399562937,0.00166,0.0061173
478,0.000410285427872,2.73562806543209E-05,60.0732090844714,1733.52351080782,4000000000,-0.241144,18.2723,-21.3568,8.64161597284022,14.1472779978772,0.0015493,0.0059346
479,0.00045380640019,2.70455903514111E-05,60.3496384677993,1934.15245475413,4000000000,-0.487582,18.9034,-21.182,8.57160202561693,14.2652884585157,0.0016785,0.0060897
480,0.000364895867113,2.72623237333448E-05,62.4267129906564,1606.14189552871,4000000000,-0.4006274,17.6072,-23.3163,8.66441932001746,13.7273787756947,0.0014029,0.0056554
481,0.000442227813242,3.01620394775494E-05,60.500012448975,2007.31191071419,4000000000,-0.8137165,18.8739,-20.5419,8.37800446528136,14.2440428201028,0.001637,0.0062833
482,0.000381077616032,2.77582045505347E-05,62.1752063675279,1631.05765667256,4000000000,-0.385047,17.8143,-22.7372,8.58764134025582,13.8744213809017,0.0014571,0.0058064
483,0.000454871064042,2.99083968382825E-05,60.8393337617409,1978.64566884136,4000000000,-0.7860539,18.9298,-20.6089,8.34786250707472,14.2497684903914,0.0016802,0.0063495
484,0.00037118741398,2.8156685067711E-05,62.786074572409,1557.2824861448,4000000000,-0.4238751,17.5518,-23.0902,8.57050505048994,13.6799925410688,0.0014282,0.0057933
485,0.000454242607063,3.12574990808727E-05,60.7050435306032,1957.09132636399,4000000000,-0.814901,18.8656,-20.2119,8.27237448206776,14.2437269839579,0.0016808,0.0064738
486,0.000395918836785,2.84715643940007E-05,62.4525310430377,1592.63432073533,4000000000,-0.3682439,17.8579,-22.4058,8.48301718088872,13.8998953627647,0.0015106,0.0059862
487,0.000472736882173,2.79250602896726E-05,61.3232164321163,1924.61585736439,4000000000,-0.6157179,18.9953,-21.1809,8.42256818905424,14.2423510527798,0.0017416,0.0062854
488,0.000341646144606,2.81866986954855E-05,63.7176194468243,1455.68747427441,4000000000,-0.51793,16.9888,-24.1784,8.55507366469808,13.3433869895058,0.0013321,0.0056
489,0.000389930956665,3.00794445671324E-05,60.2483153082765,1929.23956379994,4000000000,-0.6978286,18.3838,-21.067,8.52056381001803,14.1708124411065,0.00147,0.0059583
490,0.000426535512433,3.02645794385266E-05,60.0176457026483,1956.27454871096,4000000000,-0.7022499,18.7022,-20.4592,8.42666556366822,14.254812764163,0.0015895,0.0062132
491,0.000415348542297,2.73812280576431E-05,61.0967127232938,1777.21136231076,4000000000,-0.3424856,18.3888,-21.8336,8.5724335360933,14.2049986168715,0.0015628,0.0059519
492,0.000447902757403,2.69079104540916E-05,61.5071326717287,1918.94617207203,4000000000,-0.5079024,18.8439,-21.855,8.52809863047201,14.2846882309707,0.0016598,0.0060472
493,0.000381859357269,2.70395937269079E-05,63.3005143990125,1675.8766097401,4000000000,-0.4373737,17.9141,-23.6186,8.57400008412703,13.94190649798,0.0014557,0.0057312
494,0.000450354845704,2.6760243417151E-05,62.0772778854395,2008.77857247846,4000000000,-0.7058376,18.9843,-22.1976,8.51435902878657,14.2407855617735,0.0016607,0.0060109
495,0.000330548444495,2.69997202809845E-05,64.1428371214485,1537.58950566497,4000000000,-0.5627457,17.0824,-25.1612,8.6486671229478,13.4314923000583,0.0012875,0.0053906
496,0.000375744535234,2.8869796969117E-05,60.6495885434447,2016.18199179927,4000000000,-0.7600904,18.411,-21.8181,8.61682141272788,14.1858753320911,0.0014162,0.0057309
497,0.000405546291805,2.91023427207922E-05,60.2968813307877,2023.16326466451,4000000000,-0.7429423,18.6591,-21.165,8.53831018486599,14.2502633214911,0.0015147,0.0059516
498,0.000401305693636,2.63446109739637E-05,61.0018111355031,1873.59484686777,4000000000,-0.4030435,18.4548,-22.3432,8.68989902411373,14.228475497382,0.0015083,0.005732
499,0.000421897577719,2.59291925446876E-05,61.4072832364416,1975.0844198998,4000000000,-0.5149699,18.7618,-22.4717,8.66172828555681,14.2839584772361,0.0015693,0.0057806
500,0.000382622554028,2.59183649795477E-05,62.7332497494799,1820.0545641967,4000000000,-0.4534032,18.207,-23.7434,8.67848256951358,14.1198119415877,0.0014483,0.005588
501,0.00042807379927,2.56658864272077E-05,62.2322325502775,2058.21783357251,4000000000,-0.6881141,18.9179,-22.9619,8.63532475157642,14.2589194214392,0.0015833,0.0057595
502,0.000339376801928,2.58700512589642E-05,63.8893070147179,1686.61633975815,4000000000,-0.5430931,17.533,-25.2818,8.77405385468049,13.6856040248179,0.0013088,0.0053217
503,0.000410954065603,2.90799169254959E-05,61.2473322535535,2115.62395802902,4000000000,-0.9327324,18.8037,-21.5905,8.48456405420849,14.2356385115683,0.0015259,0.0059495
504,0.000372287255918,2.62784477350151E-05,62.3219203580565,1782.06170334162,4000000000,-0.449203,18.0483,-23.5335,8.70363914678626,14.0332562810555,0.0014163,0.0055645
505,0.000428387835385,2.58458768898488E-05,61.3634143571717,2072.71379658814,4000000000,-0.6819286,18.9399,-22.434,8.6678246068667,14.2486487086748,0.0015836,0.0057747
506,0.000332658039054,2.59450637067597E-05,63.1516375264142,1663.32742724612,4000000000,-0.5078919,17.411,-24.9251,8.83596502125646,13.5991034946476,0.0012874,0.0052861
507,0.000405088131546,2.96413629563713E-05,60.284459212859,2114.44382149427,4000000000,-0.901599,18.7394,-21.056,8.51698494620215,14.217694869531,0.0015074,0.0059593
508,0.0003813186815,2.88045080439956E-05,61.186292706695,1819.59634616776,4000000000,-0.5735192,18.1755,-21.9612,8.56710025474617,14.1012080381665,0.001447,0.0058323
509,0.000435165121579,2.98556867583883E-05,60.3952892356417,2002.41800571001,4000000000,-0.7736966,18.8288,-20.6496,8.4163087290085,14.2553637241583,0.0016141,0.0062147
510,0.000389529164183,2.74579365595651E-05,61.901193893835,1689.00737387409,4000000000,-0.3718376,18.0118,-22.5705,8.59325121883663,14.0056178922174,0.0014818,0.0058191
511,0.000453299213643,2.69681465482463E-05,61.1252182714465,1985.18457604669,4000000000,-0.6256793,18.9702,-21.614,8.54158072480803,14.2441688724209,0.0016726,0.0060583
512,0.000338765200173,2.71885993840272E-05,63.2709361621836,1542.60687468824,4000000000,-0.4946152,17.188,-24.3543,8.65353457698231,13.5035099725739,0.0013163,0.0054708
513,0.000387571994933,2.90225993388645E-05,60.2616976301642,1858.74396131418,4000000000,-0.5584497,18.2901,-21.3512,8.58505701938714,14.1533722578235,0.001466,0.0058822
514,0.000432187505992,2.96760760346798E-05,59.9144197554526,1981.67079067439,4000000000,-0.7008131,18.79,-20.503,8.45792771691719,14.2632556504535,0.0016058,0.0061889
515,0.000397880911916,2.73666129238734E-05,61.328541442849,1727.15091350624,4000000000,-0.3434735,18.1586,-22.1796,8.60516364504653,14.0919960679954,0.0015076,0.0058549
516,0.000451790105596,2.68693113834609E-05,61.0396484669185,1973.13338049727,4000000000,-0.5869287,18.9456,-21.6151,8.55493977306499,14.2534500557436,0.0016685,0.0060447
517,0.000347291450395,2.71098672059435E-05,63.1243160948555,1575.51656380858,4000000000,-0.4733585,17.36,-24.1202,8.70926547344479,13.5425048260334,0.0013438,0.00552
518,0.000427394778116,3.09412817769048E-05,60.3367545489391,2017.71530124615,4000000000,-0.8531978,18.7585,-20.4517,8.37483386421004,14.2245795980071,0.0015881,0.0062496
519,0.000401045629074,2.73924162666452E-05,61.5286607672407,1732.04250422209,4000000000,-0.3536955,18.1932,-22.2351,8.5842607061894,14.1113450382024,0.0015178,0.005876
520,0.000452736290463,2.68829229168403E-05,61.3110736683462,1964.27471328754,4000000000,-0.5864195,18.9383,-21.7306,8.53687738456736,14.2580363018556,0.0016722,0.0060546
521,0.000350657829875,2.71335205028617E-05,63.3642411134653,1577.7556420507,4000000000,-0.4795073,17.3982,-24.1879,8.68187646302843,13.5695333123294,0.0013552,0.0055463
522,0.000431115117006,3.07994722866246E-05,60.6666757008762,2016.91741790997,4000000000,-0.8650955,18.7884,-20.5875,8.35635245899596,14.231250928368,0.0016002,0.0062622
523,0.000397093423761,2.74792231463489E-05,61.9569221469274,1706.43819662316,4000000000,-0.3702547,18.1089,-22.4847,8.56685046659456,14.0640215617373,0.0015062,0.0058661
524,0.000455617263406,2.69780987520666E-05,61.4637133436778,1971.60963335405,4000000000,-0.6229209,18.9657,-21.747,8.51767640355095,14.2482179304403,0.0016811,0.0060768
525,0.000341527525827,2.72643976467781E-05,63.5957632812141,1541.49259840318,4000000000,-0.5090888,17.2113,-24.4662,8.70483795885124,13.421429793458,0.0013259,0.0054983
526,0.000424142428597,3.16286599622146E-05,66.5521980357305,2007.73872195086,4000000000,-1.2195,18.687,-22.9951,8.03285634456399,14.2209961546022,0.0015767,0.0062788
527,0.000421368665861,3.04169448802259E-05,66.8223202706496,1776.09235569204,4000000000,-0.8644096,18.3901,-23.5365,8.07858966634087,14.2068285358781,0.0015833,0.0062522
528,0.000471049373844,2.77185659058242E-05,66.3136182201295,1871.54218483677,4000000000,-0.7444583,18.9021,-23.572,8.18570045888712,14.305345313683,0.0017388,0.0062718
529,0.000381172368099,2.796847006726E-05,68.053997396022,1558.35946059569,4000000000,-0.68131,17.6292,-25.8185,8.2983072874171,13.7229900343152,0.0014597,0.0058389
530,0.000469548969417,3.05249997466876E-05,65.4747554022141,1957.42820058846,4000000000,-1.0484,18.9729,-22.2436,8.04677485039058,14.2607741967987,0.0017291,0.0064974
531,0.000367072948082,2.87834008709172E-05,67.3161724134444,1473.00158749919,4000000000,-0.6900518,17.2865,-25.4293,8.34269109252795,13.4459888677404,0.0014178,0.0058333
532,0.000462885983172,3.26999396704739E-05,63.8704461438127,1912.47496505281,4000000000,-0.9960666,18.8221,-21.038,8.00789677541349,14.2498415692527,0.0017127,0.0066666
533,0.000422627550051,2.90344457944703E-05,65.3052412384732,1587.50783731711,4000000000,-0.4753793,18.0556,-23.2549,8.23221940888824,14.032525626202,0.0016007,0.0062158
534,0.000497227532262,2.84015851110854E-05,64.5463420596077,1867.20060572654,4000000000,-0.7384845,19.0392,-22.2095,8.18331022104825,14.2387260315856,0.001826,0.0064878
535,0.00032677507206,2.91601588338983E-05,67.0451949228616,1319.60844822234,4000000000,-0.7530231,16.4003,-26.1313,8.40269826541786,12.8462856007541,0.0012872,0.0055859
536,0.000401215186026,3.13856264366854E-05,61.5675169879768,1834.00305959021,4000000000,-0.7356845,18.3054,-21.1741,8.34117614158091,14.1342013277439,0.0015146,0.006175
537,0.000452105811297,3.16373896563602E-05,61.0901573072538,1905.74954762889,4000000000,-0.7708266,18.7798,-20.2868,8.22890212785479,14.2603622482338,0.001678,0.0065143
538,0.000423514441322,2.85406148125752E-05,62.5397490613525,1656.34741725226,4000000000,-0.3522741,18.2131,-22.0477,8.39651239021613,14.1239551910147,0.0015994,0.0061553
539,0.000480546292105,2.79618557684E-05,62.4899785721172,1880.19753665898,4000000000,-0.5972627,18.9731,-21.6105,8.34267330138777,14.2603439331137,0.0017706,0.0063495
540,0.000354018226688,2.8436415369775E-05,64.8355095445774,1454.9041514707,4000000000,-0.5579134,17.113,-24.4763,8.44825562291983,13.4152737557724,0.0013747,0.0057157
541,0.00041078269028,3.02498120671711E-05,61.5940346188063,1914.4768641695,4000000000,-0.746576,18.5263,-21.3706,8.37865321462093,14.2281038976324,0.00154,0.0061209
542,0.000433757456346,2.99094643817581E-05,61.8472661215118,1878.45100321789,4000000000,-0.6697583,18.6562,-21.2672,8.32721960339753,14.279673642129,0.0016183,0.0062582
543,0.000434616396442,2.76548965151531E-05,62.7447430979198,1786.85098089505,4000000000,-0.4325672,18.5406,-22.3385,8.42425683020095,14.2671083260773,0.001626,0.0060915
544,0.000447689298974,2.72793339618177E-05,63.5468874234075,1840.44038928238,4000000000,-0.5108371,18.7154,-22.7194,8.38883362267023,14.3026212248665,0.0016648,0.006111
545,0.00042103866007,2.72580506395068E-05,64.8485545639231,1751.13915569791,4000000000,-0.5002178,18.3739,-23.7459,8.37680587928377,14.2068168561061,0.0015822,0.0059799
546,0.000458487828199,2.69692412823448E-05,64.9023016264068,1912.3409267302,4000000000,-0.6871707,18.8916,-23.3827,8.33291695238369,14.291926478075,0.0016942,0.0061115
547,0.00037269180015,2.73084307758865E-05,66.6238992594719,1604.56486295797,4000000000,-0.6239091,17.6653,-25.5399,8.43001946357938,13.758268815987,0.0014278,0.0057078
548,0.000454497801515,2.98280067597661E-05,64.2530017469346,1999.58680192056,4000000000,-1.0033,18.9479,-22.1471,8.18058135477043,14.2570596939609,0.0016764,0.0063274
549,0.000365288097671,2.80476298825307E-05,65.9643063884586,1543.82112318122,4000000000,-0.6200395,17.4539,-25.0346,8.44578326891814,13.595453569689,0.0014072,0.005738
550,0.00045300179401,3.1403669041125E-05,63.0919425318691,1964.76763827055,4000000000,-0.9666326,18.8579,-21.1984,8.14321034188907,14.2501648023071,0.0016755,0.006472
551,0.000399369655624,2.83828895181607E-05,64.5965728563327,1604.03183649791,4000000000,-0.4856898,17.9055,-23.5165,8.37117307168983,13.9320000537472,0.0015206,0.0059942
552,0.000476765238317,2.78090366572093E-05,63.3334495069023,1928.8435369359,4000000000,-0.7323798,19.0204,-22.1122,8.32166840778082,14.2385502911199,0.0017538,0.0062919
553,0.000329504232039,2.82576482323146E-05,65.6639497181866,1409.09798557695,4000000000,-0.658148,16.7114,-25.6098,8.50120707344608,13.1225174457447,0.0012916,0.0055166
554,0.000371822954638,3.03033809177115E-05,61.1204068388563,1912.49981695252,4000000000,-0.7743053,18.1904,-21.7029,8.43379683506734,14.1815053188559,0.0014105,0.0058479
555,0.000386428561797,2.80650347244299E-05,60.1910024505908,2006.61384046815,4000000000,-0.6590191,18.5144,-21.6454,8.65891772781065,14.2337545702801,0.0014518,0.0057431
556,0.000403428254606,2.56872877727169E-05,60.3615941998006,1988.90005212392,4000000000,-0.4619969,18.6563,-22.2272,8.77662536293407,14.2734834431867,0.0015074,0.0056444
557,0.000389538895307,2.54002619399084E-05,61.3213290619355,1932.86878479118,4000000000,-0.4389652,18.463,-23.0425,8.77679903557197,14.2289994218257,0.0014643,0.0055492
558,0.000406131661852,2.51771519964853E-05,61.6036934311759,2032.68258469314,4000000000,-0.5568148,18.7395,-23.0849,8.74791758730916,14.2800204038939,0.0015126,0.0055949
559,0.000372893115578,2.51430558398126E-05,62.6828351051996,1896.44550467807,4000000000,-0.4920544,18.2623,-24.2096,8.76828415123044,14.1485210020178,0.0014102,0.0054291
560,0.000410509503071,2.49272843540474E-05,62.1885761237203,2111.8864772254,4000000000,-0.6996808,18.8781,-23.4774,8.73580890813494,14.2642516874358,0.0015215,0.0055687
561,0.000338731797258,2.50421094450082E-05,63.5778163734025,1791.08726567739,4000000000,-0.5442072,17.7472,-25.4677,8.84419107886601,13.846559700845,0.0013002,0.0052168
562,0.000401138030081,2.75422820650948E-05,61.4313610173371,2183.85376177142,4000000000,-0.9410485,18.8506,-22.2941,8.60469118149367,14.243509215394,0.0014881,0.0057315
563,0.000348856403351,2.54993689003193E-05,62.5194234150238,1804.83138228107,4000000000,-0.4931168,17.8779,-24.3917,8.82684614089166,13.9345690722784,0.0013347,0.005326
564,0.000407888406836,2.75934560857208E-05,60.8760067920811,2152.10677036398,4000000000,-0.872492,18.8654,-21.8944,8.61232934050998,14.2473744576274,0.0015125,0.0057898
565,0.000350668267345,2.57879211191917E-05,62.1448678335969,1773.43291374218,4000000000,-0.4592958,17.8327,-24.0007,8.82022803880308,13.9035599455811,0.0013431,0.0053741
566,0.000412407964001,2.80358757412508E-05,60.49581273077,2132.56130715021,4000000000,-0.8547442,18.8658,-21.5089,8.5909555352937,14.2431964437097,0.001529,0.0058639
567,0.000354729682126,2.6084537887945E-05,61.8548014351674,1751.30050715904,4000000000,-0.4322347,17.8277,-23.6281,8.80082283176531,13.8981319655099,0.0013586,0.0054358
568,0.000417906531586,2.83417823882202E-05,60.2831910356366,2107.11794042474,4000000000,-0.8273652,18.8685,-21.2411,8.56737503830758,14.2442139960663,0.001549,0.0059346
569,0.000358959818451,2.637795877274E-05,61.7283443172949,1727.06087437018,4000000000,-0.4123843,17.8187,-23.3614,8.7732384967957,13.8896063939801,0.0013747,0.005499
570,0.000423909888166,2.86408049672196E-05,60.1942358899385,2083.52892332295,4000000000,-0.8114415,18.8772,-21.0365,8.53721848462265,14.2440204326486,0.0015705,0.0060067
571,0.000361855430601,2.66833498411204E-05,61.73049974379,1700.47694446395,4000000000,-0.4027635,17.7894,-23.1958,8.74335295826158,13.8672817344274,0.0013865,0.0055545
572,0.000429427642741,2.90315075923445E-05,60.1714015599991,2063.07126475424,4000000000,-0.8066014,18.8814,-20.8493,8.49921158169412,14.2428775282181,0.0015903,0.0060832
573,0.000365680717838,2.69920141241661E-05,61.7759310760166,1675.62204099972,4000000000,-0.3953481,17.7737,-23.0421,8.70802995891983,13.8536780998987,0.0014013,0.0056161
574,0.000435595658172,2.93769346088406E-05,60.2341264819389,2037.03096034727,4000000000,-0.7953476,18.8849,-20.7084,8.45810432635456,14.2450631428439,0.0016126,0.0061618
575,0.000370491280849,2.7313780701386E-05,61.9238668337213,1651.11511107886,4000000000,-0.3906502,17.7634,-22.9276,8.66380626871552,13.8434846819177,0.0014194,0.0056863
576,0.000442665857928,2.96959968069149E-05,60.3894091444608,2013.35759880885,4000000000,-0.7913764,18.8962,-20.6088,8.41264295694108,14.2463275682032,0.0016377,0.0062428
577,0.00037327319118,2.76623971959388E-05,62.1644606795257,1618.41023710826,4000000000,-0.3931266,17.7149,-22.889,8.62125174157809,13.805845532769,0.0014312,0.0057468
578,0.000449180281062,3.01928258931422E-05,60.5311234253444,1989.91083921283,4000000000,-0.7967954,18.8996,-20.4656,8.35873274176583,14.2460102657299,0.001661,0.006336
579,0.000378160674662,2.80211575470955E-05,62.3627884142521,1593.59661793423,4000000000,-0.3936586,17.7045,-22.7908,8.57307759722074,13.7950302955496,0.0014497,0.0058207
580,0.000456656128401,3.0559381154897E-05,60.7382417898346,1962.93183774249,4000000000,-0.7910396,18.9069,-20.3734,8.30785373926978,14.249184484084,0.0016878,0.0064254
581,0.000382574863201,2.84012774998136E-05,62.6442892544986,1566.33412615715,4000000000,-0.3983957,17.6787,-22.7372,8.52213956850154,13.7724801295123,0.0014669,0.0058944
582,0.000464475258674,3.10089596230724E-05,60.9780392681993,1939.99058320539,4000000000,-0.7982675,18.9178,-20.2728,8.25082341277419,14.2493979146767,0.0017154,0.0065227
583,0.000385431176656,2.87961539091408E-05,62.9662823545383,1531.31209904123,4000000000,-0.4059627,17.62,-22.7233,8.47503122002587,13.7248093554104,0.0014792,0.0059607
584,0.000471564166099,3.15810263310594E-05,61.1660318946615,1912.65113689991,4000000000,-0.7992689,18.9154,-20.1276,8.19120643971531,14.2513533862061,0.0017412,0.0066284
585,0.00039338691674,2.92167598476856E-05,63.2186176551496,1511.52202326304,4000000000,-0.4049402,17.644,-22.5838,8.41233861993506,13.73953743377,0.0015079,0.0060609
586,0.00048186956456,3.18608412768733E-05,61.5117516443338,1884.27177702111,4000000000,-0.7914916,18.9361,-20.0845,8.13523969445942,14.2565142486688,0.0017774,0.006729
587,0.000393719534259,2.96771071635936E-05,63.7040899756679,1465.29247990635,4000000000,-0.4253766,17.5275,-22.6684,8.36513920413666,13.6442843294521,0.0015126,0.006119
588,0.000488277365235,3.27381390136129E-05,61.705858196484,1857.31771780749,4000000000,-0.8045247,18.9201,-19.8785,8.06142730486098,14.2570596400643,0.0018012,0.0068582
589,0.000407236832955,3.01220619457676E-05,63.889457926211,1457.08349469463,4000000000,-0.4075031,17.6245,-22.3979,8.28748166304036,13.7170307083442,0.0015597,0.0062583
590,0.000503107971892,3.27473562851094E-05,62.2111635696552,1828.81188300661,4000000000,-0.7952421,18.9711,-19.9151,8.00709250629186,14.2607901632639,0.0018521,0.006962
591,0.000395086261774,3.07139842358219E-05,64.6602171411408,1378.4177018906,4000000000,-0.4771747,17.3029,-22.779,8.26844337310826,13.448967964002,0.0015239,0.0062468
592,0.000500375424088,3.45813436144098E-05,62.0509216624067,1793.24320597914,4000000000,-0.8069769,18.8655,-19.4532,7.91824246388964,14.2597765595339,0.0018476,0.0071242
593,0.000442919175407,3.09905809219906E-05,64.1730211550175,1454.58704044686,4000000000,-0.3447858,17.9054,-21.7378,8.12262749928612,13.9267591464647,0.0016821,0.0065863
594,0.000536061620356,3.02433987901626E-05,63.5024652592428,1762.30923540285,4000000000,-0.63466,19.0768,-20.753,8.04601042930714,14.2254437154723,0.0019643,0.0069349
595,0.000322741835723,3.12086958239696E-05,66.568673991458,1162.1656887167,4000000000,-0.7516596,15.7955,-25.2077,8.35919704894516,12.3038721025621,0.0012842,0.0057494
596,0.000403234296532,3.39100006919189E-05,59.8924895709049,1676.18096035354,4000000000,-0.6093041,18.0101,-19.7952,8.19572460940224,14.0775297357201,0.0015352,0.006447
597,0.0004305657632,3.09094003008633E-05,59.0092296955129,1830.72183633366,4000000000,-0.5053523,18.5509,-19.7693,8.42565899183919,14.23757823125,0.0016131,0.0063465
598,0.000449972024851,2.80742916980019E-05,59.8663160206389,1800.93793061583,4000000000,-0.302109,18.6722,-20.6312,8.51758687831521,14.2854620238681,0.0016773,0.0062229
599,0.000434630634159,2.77763696918101E-05,61.418727568845,1748.34339406376,4000000000,-0.3141875,18.4734,-21.6185,8.4833571394683,14.2397402759108,0.0016296,0.0061201
600,0.000457102088682,2.74933136314297E-05,62.2393203811586,1846.69827699616,4000000000,-0.4650303,18.7878,-21.8882,8.42378853654152,14.2995951470231,0.0016959,0.0061854
602,0.0005075,4.42746289908522E-05,66.4798142685138,138.25,5000000000,-0.357631,3.5862,-17.1581,10.0337451557733,-2.49397745119714,0.002057,0.008969
605,0.001306182003541,4.63069448392042E-05,112.68107112717,665.370043276127,5000000000,1.6197,17.4291,-19.0894,5.47206035265425,15.2753512759787,0.0047205,0.0131683
606,0.00069351729014,5.56441714399956E-05,115.336505632598,512.237686519334,5000000000,-1.6619,14.3947,-21.6358,5.667077526032,11.2294606778413,0.0026302,0.0109319
607,0.00108295231885,5.54724858091581E-05,108.689500809232,801.842917461157,5000000000,0.184342,17.8265,-17.5081,5.19805574336071,15.4188293128784,0.0039318,0.0132826
608,0.001139305140059,5.22581091923059E-05,114.280592257408,776.526668944478,5000000000,0.453745,17.8379,-18.2808,5.19333344466823,15.4987070432861,0.0041244,0.013196
609,0.000957477970088,5.37854930644502E-05,118.961740482829,678.770539427374,5000000000,-0.1961867,16.8594,-19.5223,5.21182522988977,14.5302439680111,0.0035214,0.0125139
610,0.001417604656188,5.01245958521258E-05,121.467796521383,904.314022590997,5000000000,-5.2896,18.0856,-17.5402,5.20988616580787,9.13033650560697,0.0050149,0.0134936
612,0.000390404524233,8.20443322816566E-05,68.7200569306672,395.637384883561,5000000000,-1.6622,10.529,-16.6914,7.52328881943882,7.08716796502598,0.0016186,0.0091259
614,0.000657505230038,4.60365668288991E-05,73.5397697290599,823.455679114655,5000000000,-0.2369581,16.4015,-17.9565,6.768966789064,13.4457025636597,0.0024921,0.0097822
615,0.000931523542083,4.50576619705493E-05,72.9821710438349,1090.98979433101,5000000000,0.1251723,18.3345,-16.3563,6.51772849508968,14.7529740630813,0.0033684,0.0110206
616,0.000326404507808,4.59955386935587E-05,78.6964422754608,489.768295514168,5000000000,-1.7661,10.839,-24.7452,8.03454089495007,7.49249215192211,0.0013423,0.0068357
617,0.000451783571595,5.0186280021448E-05,61.0552202132247,833.910701630037,5000000000,-0.62786,14.9456,-16.5849,7.49887772644313,12.1362315559603,0.0017877,0.0083659
619,0.000671611870154,2.64170014029945E-05,60.2393438977281,1278.46562672435,5000000000,1.2691,17.7986,-18.8606,8.42493367929923,14.3853033369865,0.0024666,0.0073136
