n,Io,W,Rb,Rd,fo,iip3,gain,s11,nf,FOM,PWR
613,0.0011365778358020289,8.367615897990569e-05,143.8196244892561,545.2898412828539,4000000000.0,-0.5255702999999999,17.2299,-16.1098,4.2788221580717405,14.28274161270025,0.0041621
614,0.0013638934029624346,6.694092718392455e-05,165.08950220504087,654.3478095394247,4000000000.0,0.1271951,18.369,-17.7255,4.224021671271815,15.445495213286831,0.0049091
615,0.0010911147223699477,8.032911262070945e-05,135.323197806214,523.4782476315397,4000000000.0,-0.5311676,16.9258,-16.4728,4.468296551723246,13.834656707759448,0.0040114
616,0.0013093376668439373,6.426329009656757e-05,152.16524316256363,628.1738971578477,4000000000.0,0.49805540000000004,18.1188,-18.1456,4.416949588828989,15.421124135391583,0.0047303
617,0.0014525140975207612,7.711594811588109e-05,160.0068685566073,753.8086765894172,4000000000.0,-1.9636,18.8678,-15.4691,4.038946500933368,13.9145901831731,0.0051886
619,0.0009296090224132872,7.403131019124584e-05,153.606593814343,482.43755301722706,4000000000.0,-1.4427,15.8485,-19.5458,4.574637426652477,12.346294499978224,0.003442
620,0.0011155308268959447,7.433687244714244e-05,146.52274185914422,578.9250636206725,4000000000.0,-0.4013553,17.4025,-17.4795,4.415942214542153,14.450234991063585,0.0040791000000000004
621,0.0013386369922751336,5.946949795771396e-05,164.58691565208264,694.710076344807,4000000000.0,-0.1184416,18.4107,-19.1089,4.400834449281015,15.047700707755435,0.0048117
622,0.001070909593820107,7.136339754925675e-05,131.6695325216661,555.7680610758456,4000000000.0,-0.3128689,17.0991,-17.5723,4.678363319184978,13.986340194180505,0.0039357
623,0.0012850915125841283,5.7090718039405404e-05,146.4021854562037,666.9216732910147,4000000000.0,0.5328813,18.1752,-19.4685,4.645715606590998,15.24414408041763,0.0046386000000000005
624,0.0011115628070647718,6.850886164728648e-05,144.632407269668,533.5373386328117,4000000000.0,-0.1412413,16.9925,-18.4007,4.580517625438358,14.050518942246203,0.0040741
625,0.0013338753684777262,7.430698255707612e-05,159.92797620004026,640.244806359374,4000000000.0,0.1126707,18.3168,-16.5702,4.136521858719882,15.606472219519414,0.0048127000000000005
627,0.0011744111103729026,7.133470325479307e-05,199.5174789351351,614.6350141049991,4000000000.0,-0.5426607,17.7091,-18.7781,4.019878728461139,15.073244182621568,0.0042517
628,0.0014092933324474832,6.542620584744154e-05,202.6801630043708,737.5620169259989,4000000000.0,-2.3784,18.583,-17.8297,4.008736738994071,13.39680169172162,0.0050335
629,0.0011274346659579865,7.851144701692985e-05,162.14413040349663,590.0496135407991,4000000000.0,-0.6591943,17.4835,-17.3382,4.205099942365205,14.57757454612414,0.0041082
630,0.0013529215991495839,6.280915761354388e-05,179.9126318066362,708.0595362489589,4000000000.0,-0.6483773,18.5055,-18.5815,4.2015012138892285,14.892249940896058,0.0048534
631,0.001082337279319667,7.537098913625266e-05,143.93010544530895,566.4476289991671,4000000000.0,-0.5647806000000001,17.2067,-17.4901,4.466448769485049,14.135128311004987,0.0039652
632,0.0012988047351836004,6.029679130900212e-05,158.82425920990826,679.7371547990006,4000000000.0,0.1787568,18.313,-19.051,4.435853209806215,15.312690770952138,0.0046802
633,0.0010390437881468804,7.235614957080254e-05,139.88550965897738,543.7897238392004,4000000000.0,-0.6176592000000001,16.8773,-18.1013,4.615659012454657,13.682731977442828,0.0038218
634,0.0012468525457762563,5.7884919656642035e-05,149.61908176728303,652.5476686070405,4000000000.0,0.5024279,18.0342,-19.6336,4.608086903820913,15.251629919306188,0.0045106
635,0.0013747247591135228,6.946190358797044e-05,157.0564162923292,783.0572023284485,4000000000.0,-1.7251,18.8864,-16.7092,4.209790308235715,14.12811321239245,0.0049152
636,0.0010997798072908183,8.335428430556453e-05,125.64513303386336,626.4457618627588,4000000000.0,-0.5611889,17.6577,-15.5534,4.440715154051185,14.562030371206554,0.0040276
637,0.001319735768748982,6.668342744445162e-05,150.5397900292637,751.7349142353105,4000000000.0,-0.6031639,18.7574,-17.3259,4.332391171524904,15.084740590701195,0.0047379
638,0.0010557886149991857,8.002011293334194e-05,120.43183202341098,601.3879313882484,4000000000.0,-0.5573968,17.3934,-15.9517,4.604411738745549,14.206513191223088,0.0038837000000000003
639,0.0012669463379990228,6.401609034667355e-05,139.78066716532882,721.665517665898,4000000000.0,0.0261534,18.5636,-17.7546,4.516118104246382,15.391662556413603,0.0045676
640,0.0010135570703992181,7.681930841600825e-05,143.35204134947278,577.3324141327184,4000000000.0,-0.9742694000000001,17.0395,-17.771,4.436664965388099,13.873363686681868,0.0037275
641,0.0012162684844790619,6.14554467328066e-05,154.66788898713872,692.7988969592622,4000000000.0,0.0536381,18.2646,-19.0708,4.4586217305865645,15.377588137723176,0.0043941
642,0.0013121638445190383,7.374653607936793e-05,159.1279430341649,831.3586763511146,4000000000.0,-1.9182,18.9278,-16.2794,4.119729118579467,14.326319764921232,0.0046898
643,0.0010497310756152306,8.849584329524151e-05,127.30235442733192,665.0869410808916,4000000000.0,-1.0191,17.6034,-15.4219,4.353662427788436,14.385904117125268,0.0038469000000000003
644,0.0012596772907382766,7.079667463619321e-05,150.34430718053898,798.10432929707,4000000000.0,-0.8945651,18.8264,-16.8444,4.2587238749068215,15.180838999271478,0.0045233999999999995
645,0.0010077418325906214,8.495600956343185e-05,122.13737110557268,638.4834634376559,4000000000.0,-1.0108,17.3727,-15.8402,4.51145576811065,14.074164466971762,0.00371
646,0.0012092901991087456,6.796480765074548e-05,139.21292012751513,766.1801561251871,4000000000.0,-0.3506669,18.6571,-17.2697,4.4442676080410335,15.42180483829418,0.0043602
647,0.00108843973541589,8.155776918089457e-05,150.47647846183958,612.9441249001496,4000000000.0,-0.8580171000000001,17.5032,-16.8178,4.217989723583314,14.521161457786622,0.0039747
648,0.001306127682499068,6.524621534471566e-05,171.11119643606628,735.5329498801796,4000000000.0,-0.6555989,18.6168,-18.1247,4.203642029418571,15.142626762621004,0.0046889
649,0.0010449021459992542,7.82954584136588e-05,136.88895714885302,588.4263599041436,4000000000.0,-0.7843412,17.2412,-17.0458,4.449409980724337,14.119125568662266,0.0038372000000000002
