n,Io,W,Rb,Rd,fo,Vg,Vs,Vd,Vth,iip3,gain,s11,nf,FOM,PWR,gm
69,8.934840301077274e-05,1.3313811639674756e-05,70.3696468752087,4259.6688240696185,6000000000.0,0.5695599,0.008237,1.3014,0.4960609,-0.2791692,13.8513,-19.9732,11.53223927941244,14.438014713891459,0.0003715203,0.0019216
70,8.317887419506136e-05,1.3337576203470121e-05,65.69943917618448,4257.519843295363,6000000000.0,0.5645032,0.0072978,1.327,0.4956357,0.5267779,13.5355,-22.5321,11.90063319806001,14.796462648642333,0.0003496646,0.0018508
71,7.472350873882523e-05,1.357837074694215e-05,61.05913447389298,4220.736187360711,6000000000.0,0.5566865000000001,0.006275800000000001,1.3662,0.4951214,1.8347,12.9798,-26.1427,12.356278439676098,15.45494617583267,0.0003195112,0.0017557
72,6.330901409594209e-05,1.416440314202567e-05,56.23801243501222,4148.574714044116,6000000000.0,0.5447088,0.0051249,1.4219,0.4944948,3.709,12.0165,-30.3531,12.986509441742394,16.304279454140215,0.00027798689999999996,0.0016181000000000001
73,8.083466040113495e-05,1.5213975139465906e-05,74.17519090572098,4319.660774971513,6000000000.0,0.5567877999999999,0.0080812,1.3293,0.4960016,0.25240270000000004,12.9082,-18.2209,11.34561397988909,14.592081346430216,0.000341609,0.0018858
74,7.15028142302672e-05,1.5103292472007824e-05,67.31880135034987,4202.277653031661,6000000000.0,0.5493058,0.0067207000000000005,1.3805,0.4952847,1.9333,12.3412,-21.1915,11.951375956160327,15.499736348413448,0.00030840699999999996,0.0017613000000000001
75,6.110048324919018e-05,1.5293666309425404e-05,60.94985914371767,4067.786704432044,6000000000.0,0.5393768,0.0054329,1.4374,0.494574,3.2139,11.492,-25.6331,12.674602935019454,15.733492268180914,0.00027042630000000004,0.001617
76,9.136949598012413e-05,1.4556915573385588e-05,82.14589378168863,4376.8040384601145,6000000000.0,0.5675344999999999,0.0097446,1.2808,0.496726,-1.1999,13.6394,-15.8945,10.854151652191636,13.964317981027797,0.0003779902,0.001987
77,8.627497655622406e-05,1.4154166895353986e-05,75.68850310189384,4319.298864587948,6000000000.0,0.5646825,0.0086214,1.308,0.4962031,-0.4370329,13.4846,-17.7182,11.262067570289279,14.33763750739179,0.00036032389999999994,0.0019147
78,7.920938583021685e-05,1.4037373284119469e-05,69.73765678302604,4256.505064247331,6000000000.0,0.5592678,0.0074726,1.3439,0.4956417,0.6245002,13.119,-20.0422,11.716853565737907,14.854664706390125,0.000335451,0.0018261
79,6.951333636433422e-05,1.427844263423592e-05,63.894551760803395,4189.467469090647,6000000000.0,0.5501996,0.006230800000000001,1.3915,0.4950095,2.3517,12.4315,-23.3924,12.28251544013412,15.766209537653971,0.0003006529,0.0017078
80,5.9362188005000516e-05,1.4643135916546239e-05,58.371274680756656,4065.315351483756,6000000000.0,0.5397213000000001,0.0050786,1.4463,0.4943659,3.3926,11.5298,-28.2692,12.970466430988077,15.751163207615505,0.0002634604,0.0015721
81,9.168279484215514e-05,1.349313805600643e-05,79.94961006069309,4428.301304363177,6000000000.0,0.5715711,0.0094602,1.2761,0.49658260000000004,-1.169,13.9482,-16.4027,11.056013516641755,14.084242765972856,0.000378016,0.0019434
82,8.723179949654733e-05,1.3216029687642895e-05,74.30088787927991,4396.522495331966,6000000000.0,0.5688701,0.008482900000000002,1.298,0.4961415,-0.5376863,13.8025,-18.1562,11.413506943370063,14.365008376896085,0.0003625229,0.0018833
83,8.113063311827027e-05,1.3185884632819089e-05,69.0503261986684,4370.949976770048,6000000000.0,0.5639213,0.0074811,1.3264,0.4956755,0.3084157,13.4885,-20.3635,11.800010832883236,14.747041368312438,0.0003410538,0.0018117
84,7.282832928497956e-05,1.3385538617348788e-05,63.922969155101384,4324.86704253782,6000000000.0,0.5561717,0.0064061000000000005,1.3666,0.4951366,1.6487,12.9351,-23.4209,12.269828787616406,15.426642749162717,0.0003114803,0.0017166
85,6.169922591427337e-05,1.3880363898233391e-05,58.520489681379786,4249.024043066902,6000000000.0,0.5444601,0.0051987,1.4225,0.4944858,3.5344,11.9918,-28.2155,12.92612521474724,16.27969823342643,0.0002709648,0.0015793
86,7.93403900510821e-05,1.4769855514760287e-05,76.94990036768831,4419.701517980431,6000000000.0,0.5574573,0.008213100000000001,1.3282,0.4960109,0.0299472,12.9535,-17.1326,11.314463086605498,14.534290612046144,0.0003349311,0.0018434999999999999
87,7.013128046507996e-05,1.4653510527201257e-05,69.49525539237516,4310.949140538856,6000000000.0,0.5498925,0.0067919,1.3787,0.4952804,1.728,12.3901,-19.8826,11.930689392660858,15.454399494780795,0.0003021537,0.0017208000000000002
88,5.9687055273486105e-05,1.4863483302007611e-05,62.67070297638444,4183.893350236452,6000000000.0,0.5396149,0.0054516,1.436,0.4945542,3.1098,11.5197,-23.9242,12.66751040068857,15.768791751899514,0.0002640151,0.0015767
89,8.804423868969766e-05,1.4186035902905068e-05,83.34164393922964,4468.120601525967,6000000000.0,0.5666718,0.0095639,1.2873,0.49660250000000006,-1.1734,13.5867,-15.4705,10.925374728897612,14.01199588567281,0.0003650385,0.0019261
90,8.24382562665301e-05,1.3809671846918769e-05,76.20182545493385,4395.083554441794,6000000000.0,0.5632039999999999,0.0083486,1.3185,0.496029,-0.2914784,13.3853,-17.3906,11.372283295891965,14.44614017673936,0.00034559539999999995,0.0018487
91,7.509555838429151e-05,1.3798935756632273e-05,69.92468780237583,4339.261213289011,6000000000.0,0.5569774,0.0071658,1.3553,0.4954604,0.9166937000000001,12.9557,-19.7697,11.848077760859862,15.052778124207842,0.0003196335,0.0017587
92,6.489179514665848e-05,1.4099907390460902e-05,63.6813178168271,4243.596585493471,6000000000.0,0.5469041,0.0058747999999999995,1.4085,0.4947852,2.8421,12.1618,-23.3086,12.47476010355848,16.047775284319687,0.00028286180000000003,0.0016317999999999999
93,5.908988913538629e-05,1.3986385900150334e-05,58.895900072261604,4192.085088386414,6000000000.0,0.5417411,0.0050693000000000005,1.4392,0.4943522,3.5019,11.7272,-27.6484,13.00594703376622,16.056380887290857,0.000261293,0.0015436000000000002
94,8.549041066992693e-05,1.3640764781242197e-05,79.26318660356392,4486.953431242565,6000000000.0,0.5664416999999999,0.0088839,1.2971,0.49630040000000003,-0.7946926,13.6131,-16.4655,11.196960311795156,14.235867607422541,0.00035562749999999997,0.0018737
95,7.919497886419562e-05,1.3455557487255228e-05,73.03255569296479,4430.617776149185,6000000000.0,0.5617782,0.0077495,1.3298,0.4957553,0.1463375,13.3135,-18.4533,11.631082539351514,14.687732274998883,0.0003335486,0.0017935000000000002
96,7.082466774014626e-05,1.3578271138283991e-05,67.03016988050317,4380.0421291722,6000000000.0,0.5540911,0.006561,1.3713,0.4951682,1.5947,12.7589,-21.1787,12.143705339862695,15.440887022663146,0.0003036728,0.0016922999999999999
97,6.013734453719685e-05,1.405908417010777e-05,60.95142169463608,4289.349834571867,6000000000.0,0.5426024,0.0053007,1.427,0.4945018,3.3464,11.8189,-25.4803,12.82025347793061,16.130596243002763,0.00026478680000000004,0.0015578
98,8.131077348724774e-05,1.4361695436151418e-05,80.3876350959119,4554.1608511696295,6000000000.0,0.5607397,0.0086774,1.3084,0.4962342,-0.5323334,13.2,-16.0937,11.171164495087742,14.299817210227781,0.00034065789999999994,0.0018463000000000002
99,7.36544678074881e-05,1.4122187448061687e-05,73.22156584455647,4433.6423996856865,6000000000.0,0.5549512,0.0073718,1.3536,0.4955584,0.7872361,12.7925,-18.2644,11.701189671523274,14.997492504497036,0.0003137976,0.0017450000000000002
100,6.344847683337097e-05,1.434915990992438e-05,66.24547126102571,4339.493230452637,6000000000.0,0.5449815,0.005989700000000001,1.4077,0.4948442,2.7263,12.0013,-21.4216,12.360816803268298,15.983948041180962,0.0002769581,0.0016128
101,5.990810580068506e-05,1.3859783407193016e-05,61.54562477094816,4262.90419170118,6000000000.0,0.5431341,0.0053332,1.4306,0.4944697,3.3316,11.8457,-24.876,12.818852795992848,16.16009033852207,0.00026381209999999997,0.0015486
102,8.016632117925178e-05,1.4302963034229293e-05,80.37684440873323,4470.276768307268,6000000000.0,0.5600812,0.0086028,1.3216,0.4961238,-0.4076383,13.1309,-16.0689,11.209320034449515,14.361598218774327,0.00033695379999999997,0.0018329
103,7.2373102645062e-05,1.4167434061581139e-05,73.03109938408411,4364.777976088737,6000000000.0,0.5537380000000001,0.0072713000000000005,1.3654,0.4954584,0.9963827000000001,12.6787,-18.3096,11.746798396401331,15.103990987759946,0.0003094887,0.0017317
