Iteration No,Rb,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,Rd,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,Io,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,W,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,C1,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,C2,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,
43,Rb,-0.0007075190383474677,-0.0007902248901732682,0.0,0.0003507376488061098,-8.671957491937397e-05,-0.00018131222206103808,Rd,-0.00039949002064237123,-0.0008480244563191994,0.0,0.00025807872247822863,0.0003685867782897353,-0.0001781310650911752,Io,410.243919479828,144.34494704504056,0.0,71.7136352593042,-112.9137930467783,307.09913022226146,W,-405.09795209932525,-116.96277385526909,0.0,60.84648132143522,-417.43395105220145,68.45229148671005,C1,252569962.61819878,-1718746055.724324,0.0,544099814.5730231,1427216203.769453,0.0,C2,-2851578716.1534295,-548625220.7487752,0.0,-414280101.9685293,-641394372.1546474,-1247279021.2814777,
44,Rb,-0.0006965176098751146,-0.0007831787700400051,0.0,0.0003489342353800203,-8.448604518061788e-05,-0.0001777870300345373,Rd,-0.0004921361448719643,-0.0008749281627466213,0.0,0.0002494089970274811,0.00016187939993164357,-2.8496379084545377e-05,Io,411.05198822363496,145.4970424478037,0.0,73.21725404966085,-114.854375629372,307.1920673555325,W,-311.2723308889984,-113.22942074402813,0.0,63.28438858026169,-328.210211362189,66.88291263675045,C1,111543874.87317042,-1740092916.7602687,0.0,514475877.274012,1337160914.3594272,0.0,C2,-2769340408.8929834,-529912718.6340004,0.0,-413532779.3141779,-629160585.6710953,-1196734325.277153,
45,Rb,-0.0007408243896685509,-0.0007930159539152678,0.0,0.0003471388021021702,-0.00023612985038647507,-5.8817387469254614e-05,Rd,-0.00030175335626135964,-0.0007765027181782989,0.0,0.0002575374518700868,0.0004184699209660429,-0.00020125801091924725,Io,448.4303022318927,168.84518634165153,0.0,80.68548637978486,-97.95272076968125,296.85235028012255,W,-125.1750594048074,-15.108575197062402,0.0,92.91259849082209,-238.3454821906008,35.36639949186252,C1,241903091.25760826,-1746499666.4753222,0.0,546572643.8340012,1441830113.8989058,0.0,C2,-2804092763.8058014,-583817420.8557422,0.0,-424594487.89544237,-577183131.9824374,-1218497723.0741434,
46,Rb,-0.0004121769217973479,-0.0006791875122692714,0.0,0.0003592357436057341,0.0004079318139828812,-0.0005001569671167165,Rd,-0.00032732254992851154,-0.0007964338879929642,0.0,0.0002516191207548663,0.00042615514794368194,-0.00020866293063410488,Io,416.54740980484377,150.80704589958086,0.0,76.51026561885519,-118.17721893222506,307.40731721862767,W,-349.9880927694761,-101.91797599117085,0.0,58.637177898679596,-347.671309167105,40.964014490086,C1,99516256.2992338,-1767718724.6576989,0.0,518410265.3727484,1348824715.5841603,0.0,C2,-2666627057.339426,-515665629.63128203,0.0,-406174982.2446171,-547453236.9372461,-1197333208.527261,
47,Rb,-0.0007650782418598004,-0.0008085816100415514,0.0,0.00033402243651781236,-0.00021118501505981453,-7.933405327644536e-05,Rd,-0.0003540619176232742,-0.0008083025456258218,0.0,0.00024391924101079497,0.0004053388630402,-0.00019501747604848478,Io,399.2477800515384,140.75121508628678,0.0,73.1070808952621,-120.04269200259756,305.4321760725408,W,-345.1698146503828,-101.64097419455665,0.0,57.4519036336962,-345.16981465065425,44.18907056082653,C1,94239606.29859582,-1776620068.2191906,0.0,521827082.11677814,1349032592.4009602,0.0,C2,-2565817396.480396,-465443742.1012701,0.0,-393746600.01041204,-559766621.6562134,-1146860432.7164152,
48,Rb,-0.0007455350096328814,-0.0007944263999790389,0.0,0.0003286816157722993,-0.00021019482794365824,-6.959539748250795e-05,Rd,-0.0003449541159997912,-0.0008010093399657607,0.0,0.00024186032015076627,0.0004076803786534002,-0.00019348547483818775,Io,400.57971012489963,142.25582683267154,0.0,74.35397702925157,-121.52754872760063,305.4974549906031,W,-249.60914571886502,-97.90022941578125,0.0,64.37608137755281,-257.04883436845984,40.96383668789071,C1,93312417.67983314,-1783308809.725721,0.0,521359102.39020133,1355262125.0154011,0.0,C2,-2550692603.63839,-466455947.9890128,0.0,-393113817.80169237,-550065976.4000176,-1141056861.4471786,
49,Rb,-0.00042069414214223537,-0.000681266986667331,0.0,0.000342208693824655,0.0003492176134405911,-0.0004308534627401986,Rd,-0.00033655646163406947,-0.0007944822845739705,0.0,0.00023979503187532535,0.0004105042881879478,-0.00019237349712342716,Io,401.4563664238878,143.30823431825652,0.0,75.43202545753147,-123.10525475748027,305.8213614055906,W,-238.26615970065802,-95.01633765846401,0.0,64.0695406602637,-244.49178487817227,37.172422175580365,C1,228558642.39108178,-1789823940.4816682,0.0,558660925.8627932,1459721657.009884,0.0,C2,-2537094546.94479,-465710035.7474468,0.0,-398343175.2317967,-538202635.6509737,-1134838700.3170118,
50,Rb,-0.0007321412207753373,-0.0007878426688215415,0.0,0.0003243649913466781,-0.000188743131662573,-7.992041163792487e-05,Rd,-0.0003537719903040654,-0.0007979604843746465,0.0,0.0002357550905101067,0.0003837168215152322,-0.00017528341795470308,Io,388.34523089914404,137.22155892232215,0.0,74.16348357969272,-133.0116343711847,309.97182276829795,W,-101.94595904959434,-11.853248435606218,0.0,89.45091036035274,-216.1563198224095,36.612698848135445,C1,77807354.28897886,-1810161970.6669493,0.0,528269823.9629394,1359699500.9930623,0.0,C2,-2474127024.769324,-440403675.823345,0.0,-391859844.35734284,-543924858.5866557,-1097938646.0019803,
51,Rb,-0.0007004016847483485,-0.0007689487281578335,0.0,0.00032126753907141893,-0.00017526596795754273,-7.745452770432008e-05,Rd,-0.00033361682749708947,-0.0007827496708411594,0.0,0.00023505411685847857,0.00038777442047514376,-0.00017369569398948935,Io,398.5424116566162,143.7909491704423,0.0,76.89664752580909,-130.78693590778903,308.6417508681699,W,-310.21778680265663,-92.26692994562718,0.0,52.426665898389686,-309.75755271261795,39.380029957265435,C1,78613934.60776015,-1814935326.2239566,0.0,526600518.90390986,1366948741.927856,0.0,C2,-2546457421.731352,-471247179.804942,0.0,-408764592.1478446,-543072958.1396544,-1123372691.635507,
52,Rb,-0.0006768961656551441,-0.000753939317757536,0.0,0.0003169310210363294,-0.0001669572407098344,-7.293062822429013e-05,Rd,-0.00032228925272238834,-0.0007731633761836232,0.0,0.00023308015287120472,0.000388284019019989,-0.00017049004842999455,Io,402.45450172958664,146.9153793916584,0.0,78.52865662222787,-132.0915553587655,309.1020210744389,W,-302.17482550714175,-89.82285451076649,0.0,50.133686238636685,-300.0560804339853,37.57042319903961,C1,78798024.34197393,-1819985666.6753972,0.0,525073440.4302461,1373710250.5871005,0.0,C2,-2548157010.142112,-478353332.22520995,0.0,-413931585.47203404,-540005818.3713533,-1115866274.0764275,
53,Rb,-0.0006588213993083428,-0.0007407044660129845,0.0,0.0003121727055101485,-0.00016376613340928352,-6.652350539629233e-05,Rd,-0.0003141380295396099,-0.0007655737317096465,0.0,0.00023100373193456742,0.0003880289959975322,-0.00016759702576205413,Io,404.00388582461875,148.83991855483927,0.0,79.94437063916376,-134.74653134758267,309.96612797817113,W,-202.92080720797264,-86.70324605106647,0.0,63.30148011940401,-214.6810353114505,35.16199403507443,C1,219408708.2202672,-1825152431.2480972,0.0,562894979.6508988,1481666159.8173914,0.0,C2,-2541516669.933199,-482809590.6816294,0.0,-419075232.41861874,-530392091.02975374,-1109239755.8070743,
54,Rb,-0.0006443829525878317,-0.000729220625602533,0.0,0.00030914556090916507,-0.00016483897792080986,-5.946890997363113e-05,Rd,-0.00030724842898021245,-0.0007591223733582384,0.0,0.00023026160246812844,0.0003863397687691148,-0.00016472742685924357,Io,405.63717567134876,150.32841904598274,0.0,81.64274297353535,-137.46224993568947,311.1282635875036,W,-193.36199076134196,-84.3471247655615,0.0,63.04853988553907,-204.66147126900694,32.59806538768739,C1,67982023.2841799,-1843234061.6840782,0.0,528132248.863719,1383083836.104489,0.0,C2,-2530090444.8873034,-484633769.18548673,0.0,-424199821.94872993,-518627864.50755346,-1102628989.2455332,
55,Rb,-0.0006289685060078791,-0.0007171705734808565,0.0,0.00030398272587002436,-0.00016413049612521772,-5.165016227173958e-05,Rd,-0.0002998685532698371,-0.0007523051437930105,0.0,0.00022799019254375616,0.00038647149758233774,-0.0001620250996028859,Io,406.2850179216543,151.80499552538345,0.0,82.76207190813898,-140.83735240738278,312.5553028955091,W,-185.03953400488516,-82.20053761995293,0.0,62.415881000715025,-195.04962812748778,29.794750741873205,C1,69004416.44572136,-1847419149.7214828,0.0,526722550.7011617,1389701015.4661176,0.0,C2,-2518992027.8552847,-487322271.6254262,0.0,-423506259.86479264,-511253276.03505987,-1096910220.3275905,
56,Rb,-0.0006162311451673329,-0.0007057418021478516,0.0,0.0002991645068856543,-0.0001679816662665678,-4.167218363867818e-05,Rd,-0.00029229029913129266,-0.0007457099973014693,0.0,0.00022599619048903902,0.00038773729689604874,-0.00016031378921489397,Io,406.41402968192796,153.21943836197661,0.0,83.8810987668675,-144.61909919925833,313.93259175235903,W,-265.965468262891,-78.96827653277653,0.0,43.80607712566643,-257.26292169113736,26.45965283529134,C1,70178327.39933988,-1851725135.4235585,0.0,525620425.9076252,1396283036.9152982,0.0,C2,-2510683097.901483,-489133600.8255628,0.0,-428607299.71693105,-499559183.7900184,-1093383013.5684884,
57,Rb,-0.0002777090612853858,-0.0006000853005422059,0.0,0.0003121604360420397,0.0003659845815781803,-0.0003557687783635304,Rd,-0.0002851881886739083,-0.0007393625674867941,0.0,0.00022388174940720927,0.0003882997076910077,-0.00015800707828533968,Io,406.58065085650446,154.57330170703926,0.0,84.9957669124722,-149.01457855097865,316.0261607879773,W,-258.0107636227208,-76.41664294033076,0.0,41.642886654430534,-246.20870252163348,22.971695184910118,C1,70725854.47174345,-1856073858.5472875,0.0,524074682.49624395,1402725030.5228124,0.0,C2,-2452237969.3174114,-479663124.5763504,0.0,-422126679.8566331,-490071727.64256436,-1060376437.2418637,
58,Rb,-0.0005833180853906903,-0.0006946062353088134,0.0,0.000294969591732295,-0.0001131677296876382,-7.051371212657735e-05,Rd,-0.00030243289340314215,-0.0007414519864489644,0.0,0.00021859071421279655,0.00036249457559569675,-0.00014206619676270494,Io,394.99056059807765,149.5055805841664,0.0,83.42455304255384,-155.9322212143092,317.992648185638,W,-58.853519111223285,-1.6267507750304069,0.0,79.01360907378087,-166.5967088374552,30.356331427255704,C1,213250431.56770068,-1861894200.207124,0.0,565508383.0874822,1509636248.6872413,0.0,C2,-2399236258.1698422,-456378815.39682907,0.0,-415677099.4119948,-504441480.0156229,-1022738863.3458763,
59,Rb,-0.0005610382991181356,-0.0006804993434162268,0.0,0.0002945313695664475,-0.00010647347797977603,-6.859684728862336e-05,Rd,-0.0002845047171695729,-0.0007275015871205755,0.0,0.000219327017129534,0.00036463242185864013,-0.00014096256903719658,Io,407.31191415062864,156.73964793527742,0.0,87.02574000597436,-152.75298426981425,316.29951047918536,W,-162.35799552050017,-76.80413960664347,0.0,60.716263435168244,-179.1033089392106,32.83318959015345,C1,56862796.619216956,-1879094248.3153048,0.0,528838575.00229645,1407118469.9321997,0.0,C2,-2415891389.1287174,-476405423.9466913,0.0,-420781560.1703082,-499317844.5175335,-1019386560.4946644,
60,Rb,-0.000541014115929074,-0.0006681763718499933,0.0,0.0002910943207830167,-9.623348433782252e-05,-6.76985805242322e-05,Rd,-0.00027528930428319013,-0.0007186373496378838,0.0,0.00021725770986233192,0.0003640285791337571,-0.00013793824364142024,Io,411.1490172929282,160.0628133046439,0.0,88.63322254615612,-154.15799967827977,316.6109811204312,W,-157.40997216888172,-75.50590976460448,0.0,59.74178669482719,-174.02204317871818,32.37619407974211,C1,58656122.218171015,-1882137544.3380156,0.0,527075060.498675,1413718606.0575626,0.0,C2,-2420771739.0218916,-484269444.52335036,0.0,-425857859.7116427,-498512663.47865105,-1012131771.3077682,
61,Rb,-0.0005229715585368332,-0.00065695559051081,0.0,0.0002872888034983682,-8.607313801039363e-05,-6.723163351406068e-05,Rd,-0.0002687437228266547,-0.0007114200338855129,0.0,0.0002148825569144526,0.00036233695949652606,-0.0001345432053521451,Io,412.92489610453174,162.261523722642,0.0,89.86380683224898,-156.56674802341084,317.366313573034,W,-152.06400339383796,-74.2792270730196,0.0,59.16214620765107,-168.98668222789036,32.03975969945289,C1,60161830.82239014,-1885389178.7370844,0.0,525337298.34362006,1420213711.2158031,0.0,C2,-2410364235.8825135,-487789580.1829363,0.0,-425164062.8217949,-493391403.98402774,-1004019188.8937547,
62,Rb,-0.0005073947580934873,-0.0006465568127631392,0.0,0.00028337095349778124,-7.803916430426184e-05,-6.616973452390905e-05,Rd,-0.0002633394592259449,-0.0007048625705836626,0.0,0.00021255968374401464,0.0003603986086101155,-0.00013143518099646942,Io,413.476705542469,164.03147601273068,0.0,90.9688164912475,-159.64814252487474,318.1245555633478,W,-41.65498713996537,2.814655531884657,0.0,74.29158818805642,-147.48220567484583,28.720974814939368,C1,61466021.53599746,-1888872124.8867123,0.0,523927050.9100687,1426411095.5125766,0.0,C2,-2399984218.785058,-490436545.66497517,0.0,-424471396.2483504,-488285508.1836868,-996790768.6904337,
63,Rb,-0.000491764933041498,-0.0006366132231940945,0.0,0.00027981916097831217,-6.946215087669213e-05,-6.550871994908518e-05,Rd,-0.000257835942587883,-0.0006982426198539275,0.0,0.00021017984256943713,0.00035863751708477265,-0.00012841068238823793,Io,414.5189240882696,165.90000501224452,0.0,92.00544495658669,-162.1649708857857,318.7784450052241,W,-243.64787716230413,-71.31297311238504,0.0,30.21574081999807,-233.7895136228739,31.238868752829337,C1,62651919.02705856,-1892407856.2357001,0.0,522531799.1669004,1432527976.0958068,0.0,C2,-2400228518.572802,-493074083.98221755,0.0,-435233802.3539738,-483195422.02227414,-988725210.2162442,
64,Rb,-0.00047313459186689046,-0.0006260286753566641,0.0,0.00027662779827883544,-5.561168435908383e-05,-6.81220304300388e-05,Rd,-0.00025302728595292737,-0.0006919477615003204,0.0,0.00020794001531840374,0.00035572286900296957,-0.00012474240877394032,Io,416.0356916506981,167.77061222821666,0.0,93.19384579279189,-164.21890728286442,319.29014091254794,W,-240.70648874320594,-70.28774119771856,0.0,28.168388024007683,-230.39076826387074,31.80363269462925,C1,214855277.7258083,-1896009382.1524212,0.0,561690808.6517771,1549173851.22653,0.0,C2,-2435026167.5195208,-507702098.3232665,0.0,-440237179.85175365,-482402753.8971633,-1004684135.4482893,
65,Rb,-0.0004565120545543969,-0.0006168512264455683,0.0,0.0002750391803224123,-4.271897951807343e-05,-7.198102891316745e-05,Rd,-0.0002496203204798924,-0.0006865801764579597,0.0,0.00020677001759323183,0.0003512973118739277,-0.00012110747348907637,Io,418.12269205906,169.33545005859244,0.0,94.90809715722598,-165.56028170509975,319.4394265483535,W,-237.58366451992376,-69.38560599061474,0.0,26.519205128775415,-227.5916068731742,32.87434321505821,C1,51706224.42700575,-1913773104.042634,0.0,525058052.1712418,1440421276.298424,0.0,C2,-2430258231.0864944,-509425276.5541844,0.0,-445212006.39998406,-481599526.1522249,-994021421.9801009,
66,Rb,-0.00043897268380902664,-0.0006073161433096776,0.0,0.00027166584397607,-2.7524039455508318e-05,-7.579834501989088e-05,Rd,-0.0002461150029702244,-0.0006806939645905029,0.0,0.0002039818572193436,0.00034833933661765625,-0.00011774223221672926,Io,418.9556126086089,170.92063942637162,0.0,95.91902714323034,-167.17736810615168,319.2933141451464,W,-129.32858727469937,-67.98234485603965,0.0,55.04948612856343,-150.30206443846134,33.90633589120677,C1,53285359.77290847,-1916505284.1574771,0.0,523543881.3513374,1446246762.579009,0.0,C2,-2422484413.4287386,-508572146.7760663,0.0,-450164701.3492095,-480792995.90349776,-982954569.4009141,
67,Rb,-0.00042078063563155617,-0.0005983769926019713,0.0,0.0002686975732598077,-1.0615795256086763e-05,-8.048542103330592e-05,Rd,-0.0002421142319329762,-0.0006746563329283648,0.0,0.00020130625734219595,0.00034576732850595575,-0.0001145314848527786,Io,420.5261587365669,172.6110746283985,0.0,96.79264529545203,-167.55787455457505,318.6803133672729,W,-127.79090247972657,-67.67391128668457,0.0,54.13912902924748,-149.5875414065256,35.33142118423613,C1,54756510.69441634,-1919359795.9228163,0.0,522053013.95525527,1452063292.6619904,0.0,C2,-2407318427.630124,-508570372.61166066,0.0,-449407823.6737883,-477851356.8168595,-971488874.5278157,
68,Rb,-0.0004028991368580168,-0.0005901538885125908,0.0,0.00026590455126391236,7.272653038748497e-06,-8.59224526481063e-05,Rd,-0.00023884703878833104,-0.0006689467491871593,0.0,0.000198379323788583,0.00034316983514621276,-0.00011144944853599834,Io,421.955659209814,174.03464022130854,0.0,97.53556772977316,-167.2761225957455,317.6615738544528,W,-127.19740428329115,-67.47872906287009,0.0,52.85833776584571,-149.57784942254605,37.000836436123215,C1,56110998.97161017,-1922374900.1335547,0.0,520740377.2618668,1457745521.8432455,0.0,C2,-2391774237.9205375,-506864183.15227634,0.0,-448652890.4101906,-477048642.96506804,-959208521.3934755,
69,Rb,-0.00038783713839327723,-0.0005830582623879627,0.0,0.000263058177875486,2.283812745863196e-05,-9.067518133943237e-05,Rd,-0.00023633015501245522,-0.0006636801052430522,0.0,0.0001955671208098808,0.00034039554057907533,-0.00010861271115838208,Io,422.1164001434507,174.97141073748432,0.0,98.07025551552346,-167.4515560755474,316.5262899659714,W,-232.9741868002803,-66.4412365388671,0.0,17.56814693288379,-222.59215954366414,38.49106234930491,C1,57158025.86071094,-1925612357.7308857,0.0,519604033.01398075,1463166350.57755,0.0,C2,-2374151744.841624,-503461910.3090494,0.0,-447899672.4600579,-476247752.9956719,-946542409.0782607,
70,Rb,-0.0003712648532403298,-0.0005762182058963933,0.0,0.00026036755941521826,4.132818403413371e-05,-9.674239079332668e-05,Rd,-0.00023312563674253735,-0.0006580429321587744,0.0,0.0001924963571943916,0.0003383575848677205,-0.00010593664664588264,Io,424.0501567884092,176.22481748552704,0.0,98.68559226373927,-165.5580659688015,314.69781300793164,W,-233.1629007757446,-66.17689860881231,0.0,15.251561792947163,-222.49610725344627,40.25854329362877,C1,58057317.19586671,-1928904998.0630078,0.0,518479360.50619465,1468482954.7526667,0.0,C2,-2306638227.33811,-486486855.1373169,0.0,-435828828.9187122,-475449631.5475146,-908872911.7345662,
71,Rb,-0.00035901248292219943,-0.0005709439683044384,0.0,0.00025785301101960716,5.518099992893616e-05,-0.00010110252556630429,Rd,-0.000231158720493354,-0.0006530578443400566,0.0,0.00018945663868327877,0.00033597472747955685,-0.00010353224231612554,Io,424.2400427322038,176.65052536676626,0.0,99.25096638377971,-164.7531338835698,313.09168486522765,W,-41.043196467211956,4.275525765023023,0.0,58.48771176393237,-146.0341917143803,42.22775771818213,C1,216162742.10926768,-1932288144.2189312,0.0,558859966.1762079,1589590920.1520042,0.0,C2,-2278972294.834641,-479753899.90512514,0.0,-429461677.1821117,-474668169.5158821,-895088548.232463,
72,Rb,-0.00035187473843366265,-0.000567989141207582,0.0,0.0002568255475598185,6.299121319440436e-05,-0.0001037023579803601,Rd,-0.0002295202875367165,-0.000648594332580949,0.0,0.0001875948107444404,0.000332898236645155,-0.00010141900234537782,Io,424.48789413848823,176.64738817619767,0.0,100.13600511090448,-164.0447346558258,311.74923550719245,W,-119.35064753740642,-64.97938630247597,0.0,49.52922505421715,-146.23134076185116,42.33085447267279,C1,46276967.55880957,-1950347350.4527326,0.0,522095007.1467137,1474529310.8648152,0.0,C2,-2251562834.771745,-471355737.5216446,0.0,-428761652.32535744,-469663257.31599087,-881782187.6101617,
73,Rb,-0.00034366818292157106,-0.0005645360090850348,0.0,0.0002540619644519391,7.204407295853238e-05,-0.00010523821124693288,Rd,-0.00022650056783095156,-0.0006431096531217777,0.0,0.0001843139005854015,0.00033176502105374916,-9.946983634830983e-05,Io,424.15921695068675,176.91843142745168,0.0,100.32571984153394,-163.69760870697405,310.6126743886948,W,-117.80583756286154,-64.67988265993846,0.0,48.64811687242867,-144.56230184261446,42.78823006735476,C1,47985741.11880853,-1952706188.8485463,0.0,520850255.3609219,1479841674.6064732,0.0,C2,-2222014770.3654876,-464679894.9433636,0.0,-422436268.13007474,-466792076.28524745,-868106531.0072708,
74,Rb,-0.0003377190278183859,-0.0005617024704136408,0.0,0.0002511609768716532,7.83903048931437e-05,-0.00010556783916956049,Rd,-0.00022351726290646145,-0.0006375718940690475,0.0,0.00018098882846697074,0.0003307183382291453,-9.765253553351545e-05,Io,423.2353908874193,177.06638918910096,0.0,100.42772763209058,-164.0981130557515,309.83938712196607,W,-116.44484918259988,-64.21692274440078,0.0,47.404767004481876,-142.48991012397522,42.85721668135545,C1,49426414.38481996,-1955174292.8641946,0.0,519633738.97835577,1484966968.270699,0.0,C2,-2199480470.848066,-457188270.45015925,0.0,-421760397.0937314,-466045238.7900856,-854486564.5122163,
75,Rb,-0.000333010656210889,-0.0005592560576740048,0.0,0.00024832217211218836,8.299537837968701e-05,-0.00010507214902875953,Rd,-0.00022013587558881585,-0.0006318973129769588,0.0,0.00017788319593123496,0.0003298232855811632,-9.594504412429131e-05,Io,422.26472099954736,177.265820141917,0.0,100.59170025235971,-164.95435786403897,309.361558469323,W,-114.59781139986362,-63.702092763775724,0.0,46.16890243445021,-139.74337433289605,42.67875326232743,C1,50891620.58994656,-1957777885.7138236,0.0,518600624.66133,1490068881.64244,0.0,C2,-2176608889.7032747,-450565198.6813772,0.0,-421088970.7299008,-463197867.80410635,-841756852.4892932,
76,Rb,-0.0003292615625368549,-0.0005568601762122482,0.0,0.00024574957151804466,8.580902413366131e-05,-0.00010395998197625783,Rd,-0.00021710069337087378,-0.0006263216366691418,0.0,0.000174912502281526,0.0003285730496259782,-9.426460860923625e-05,Io,420.34283539190506,177.40486017651384,0.0,100.73615238865463,-166.97320680567648,309.17502963239957,W,-228.13060473118844,-62.31459401302239,0.0,2.1922460514110194,-210.31860556281978,42.31034879336443,C1,52050175.424522676,-1960567390.7895565,0.0,517590308.75875217,1495027257.4553673,0.0,C2,-2195586962.8055577,-455738099.38330835,0.0,-426028235.58607924,-462464860.9975552,-851355766.8376814,
77,Rb,-0.00032495289333532037,-0.0005542925581665389,0.0,0.00024320844058356886,8.882893560359464e-05,-0.00010269771135592676,Rd,-0.00021257229377458627,-0.0006201014507460773,0.0,0.00017206956825083214,0.0003281831305436672,-9.272354182300129e-05,Io,420.37009625209276,178.19963460744285,0.0,101.17741145569755,-167.99614989285533,308.9892000818009,W,-725.5425781498204,-177.73620772645964,0.0,-18.906173267394276,-917.0402985335107,388.1401013774837,C1,53090072.73895935,-1963347965.9281707,0.0,516433773.7472177,1500004264.9199393,0.0,C2,-2170115555.2921176,-449973670.2656755,0.0,-419751558.0832734,-461726713.89281243,-838663613.0508221,
78,Rb,-0.00014417156012573476,-0.0005108727961198297,0.0,0.0002467733104054767,0.0003424304954254431,-0.00022250256983684293,Rd,-0.00020659464342631445,-0.0006137391084329828,0.0,0.00016912012026657627,0.0003302837543167062,-9.22594095766211e-05,Io,488.15089318823067,194.520316417184,0.0,104.41333710413228,-73.7362536494866,262.9534933163804,W,-161.64634610008326,-45.909807009469056,0.0,0.0,-122.52413570326428,6.7875966125907405,C1,52532083.4607422,-1966450314.0064032,0.0,514964683.6349039,1504017713.8322415,0.0,C2,-2119741470.8108616,-434174014.1882045,0.0,-419086886.28163034,-416991451.8489985,-849489118.4929587,
79,Rb,-0.0003813515095249484,-0.0005773827600142315,0.0,0.00023432671308459366,4.3365657940961304e-05,-8.166112053623559e-05,Rd,-0.00023240541330126814,-0.0006245450308389808,0.0,0.00016050288018536543,0.00032049400600263486,-8.885726865025983e-05,Io,364.61033136319617,154.30099375618173,0.0,93.84387924352205,-205.23102392704422,321.6964822905436,W,-207.85421451281866,-56.42112435979788,0.0,-4.972588863984067,-180.47833689212464,34.01783560311751,C1,216955949.77873507,-1970918592.732381,0.0,559544966.3375635,1628329576.173566,0.0,C2,-2006341313.8339555,-369912205.5259453,0.0,-396135242.7211265,-447744411.66677654,-792549453.9201071,
80,Rb,-0.00036958571286112654,-0.0005675363268407037,0.0,0.00023563882559631623,3.836669635221479e-05,-7.605490796897176e-05,Rd,-0.00020856464106943222,-0.0006063208488578632,0.0,0.0001622373649897995,0.00032367965124330424,-8.816080844468657e-05,Io,386.62324975712085,168.10695252821137,0.0,100.06065414275929,-204.3852566154725,322.8408997016368,W,-78.3532672433568,-53.779476298382725,0.0,41.722407647709815,-98.51615110868715,32.21995251603271,C1,40140972.932196476,-1987994517.2573748,0.0,519553544.28415334,1508581945.9054043,0.0,C2,-2064441283.1156602,-406146996.4620221,0.0,-412275414.79047257,-453363674.03495944,-792655197.8282061,
81,Rb,-0.0003558843936262883,-0.0005580721519459778,0.0,0.00023479799852389188,4.05026547453374e-05,-7.31128949494509e-05,Rd,-0.00019200133375586655,-0.0005929510702894114,0.0,0.00016198501889153852,0.00032620960338516203,-8.724488574314198e-05,Io,401.2174417309469,177.8104716155857,0.0,103.78520707502042,-203.39064694012785,323.01240998050383,W,-73.56799582513614,-52.50320277583509,0.0,41.28276024717756,-93.68010979169476,31.332556495304285,C1,42353563.497979105,-1988968093.4224174,0.0,516946281.4829536,1514375375.437484,0.0,C2,-2095237546.0526094,-428893707.15580857,0.0,-417211777.389492,-458932955.12964547,-790199106.3758107,
82,Rb,-0.000342364209253771,-0.0005497906677804969,0.0,0.0002331656625658123,4.705101108266611e-05,-7.279021512177016e-05,Rd,-0.00018190542456479153,-0.0005838316646653212,0.0,0.0001609384106117629,0.0003271292214690503,-8.614139198028348e-05,Io,410.9098542475439,184.04860312811456,0.0,106.21710429283652,-201.52076312656143,322.1649099531755,W,-71.75858192107935,-51.81830612040057,0.0,40.144661214648494,-91.38192618587355,31.296989170634237,C1,44082720.97284049,-1990483799.522743,0.0,514868381.4156299,1519698139.0800083,0.0,C2,-2069888016.9896665,-430723326.5384369,0.0,-416560277.1160813,-456133503.4411702,-766470909.8935156,
83,Rb,-0.00032885948723481844,-0.0005424851918807752,0.0,0.00023120187239533227,5.672523253078445e-05,-7.430140028021245e-05,Rd,-0.00017592146486194177,-0.0005774979084081126,0.0,0.00015944020857202828,0.00032704961510977734,-8.491338013564156e-05,Io,417.3414002061045,187.85766763840027,0.0,107.73199577827721,-198.78097150968844,320.53270829910116,W,-70.95107867943139,-51.50652919136826,0.0,39.36357058638399,-90.67679652926313,31.868676454640422,C1,45965240.69729291,-1992380198.7348697,0.0,513641752.18784034,1524703687.244281,0.0,C2,-2070397921.9324129,-436705065.8959674,0.0,-415909586.5678959,-457500545.224039,-760282724.2458957,
84,Rb,-0.00031721961148322645,-0.0005363841327073205,0.0,0.0002291386063364211,6.61817228110848e-05,-7.615580792337721e-05,Rd,-0.00017315336747366573,-0.0005731291787899272,0.0,0.00015760822754456509,0.0003259506697755302,-8.35830860038271e-05,Io,419.72976628670034,189.61894190332657,0.0,108.37590444466126,-197.14432617726146,318.8792461159812,W,-17.933439406375815,13.101495586094634,0.0,37.18229001682628,-101.28666266351006,33.06943765406729,C1,47427766.01609764,-1994645847.6563635,0.0,512611899.4984829,1529461714.1739507,0.0,C2,-2056345528.475378,-435187825.8979432,0.0,-415255559.0623739,-452628559.3767612,-753273584.1392218,
