Iteration No,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,
150,0.0002044845,9.509480317381339,-4.579021973555619,54.99185314485982,16.894899674983016,0.0007803546,0.003996432,0.05483054,0.3443593,0.1402834,9999000.0,0.001848242,0.0006984842,
151,0.0002050054,9.509618190893876,-4.551619553896344,55.09205813204318,16.87891828322696,0.0007835043,0.004006223,0.05483992,0.3444813,0.1393782,9999000.0,0.001853947,0.0007024877,
152,0.0002055285,9.509696149995802,-4.575550215649315,55.09549210411339,16.863051170934447,0.0007866711,0.004016033,0.05484964,0.3446047,0.1384774,9999000.0,0.001859654,0.0007065371,
153,0.000206056,9.509714531169966,-4.565069734138731,55.09857383715996,16.847173857434797,0.0007898606,0.004025906,0.0548597,0.3447296,0.137583,9999000.0,0.0018654,0.0007106362,
154,0.0002065882,9.509616728091338,-4.565305935856301,55.19978507044047,16.83132597939148,0.0007930755,0.004035836,0.05487025,0.3448568,0.1366936,9999000.0,0.001871178,0.000714789,
155,0.000207138,9.509523264978682,-4.54179464140671,54.79425689630543,16.815407036002874,0.0007963522,0.004046086,0.05488112,0.3449846,0.135819,9999000.0,0.001877098,0.0007190153,
156,0.0002076913,9.509311403019613,-4.5648993023645374,54.70336426253925,16.799583497925866,0.0007996336,0.004056379,0.05489226,0.3451127,0.1349612,9999000.0,0.001883039,0.0007232603,
157,0.0002082434,9.509040964179441,-4.549405074789192,54.79994132028534,16.78384069253342,0.000802922,0.004066649,0.05490331,0.34524,0.1341051,9999000.0,0.001888961,0.0007275517,
158,0.0002088024,9.508830202489694,-4.524439387443202,55.65836403439057,16.76806619760855,0.0008062366,0.004077025,0.05491468,0.3453683,0.1332592,9999000.0,0.001894959,0.0007318918,
159,0.0002093576,9.508496126689499,-4.481688298908644,55.661580027983064,16.752485666818256,0.0008095331,0.004087307,0.05492631,0.345497,0.1324266,9999000.0,0.001900907,0.0007362351,
160,0.0002099319,9.508048845623344,-4.480340647371946,55.76902950547577,16.736818255633416,0.0008129033,0.004097921,0.05493849,0.345628,0.131604,9999000.0,0.001907002,0.000740669,
161,0.0002105059,9.507543492366379,-4.47165865210831,55.6677867113672,16.721157246273187,0.0008162813,0.004108523,0.05495069,0.3457587,0.1307849,9999000.0,0.001913099,0.0007451492,
162,0.0002110736,9.507095954747557,-4.471817634162605,55.774760356890766,16.705656806038913,0.0008196481,0.004118983,0.05496302,0.3458902,0.129966,9999000.0,0.001919143,0.0007496639,
163,0.0002116521,9.506472337798053,-4.464278815812932,55.67346048086765,16.690069744520525,0.0008230503,0.004129634,0.05497557,0.3460216,0.1291617,9999000.0,0.001925277,0.0007542298,
164,0.0002122365,9.505789823299306,-4.458756828128834,55.7803704580008,16.674512142933192,0.0008264728,0.004140389,0.05498815,0.3461524,0.1283685,9999000.0,0.001931445,0.0007588407,
165,0.0002128249,9.505047869217163,-4.458917606946464,55.67855756053555,16.65901563417445,0.0008299167,0.004151178,0.05500138,0.3462862,0.1275815,9999000.0,0.001937643,0.0007635031,
166,0.0002134178,9.504306219793634,-4.450948666903514,55.785162286653076,16.6435897407182,0.0008333816,0.00416204,0.05501472,0.34642,0.1268017,9999000.0,0.00194388,0.0007682189,
167,0.0002140144,9.503507278977679,-4.446558970473916,55.7879883383261,16.628204061335406,0.0008368665,0.004172956,0.05502817,0.346554,0.1260272,9999000.0,0.001950138,0.0007729914,
168,0.0002146176,9.502649539627344,-4.442029967453749,55.78999952441788,16.61280241945445,0.0008403832,0.004183959,0.05504224,0.3466909,0.1252588,9999000.0,0.001956449,0.000777828,
169,0.0002152265,9.501733686799941,-4.437641583758385,55.79212480021678,16.59746399545493,0.000843917,0.004195057,0.0550564,0.3468272,0.124503,9999000.0,0.0019628,0.0007827043,
170,0.0002158398,9.500816522552302,-4.432574236848303,55.794453059988314,16.58215456345483,0.000847479,0.004206221,0.05507073,0.3469643,0.1237491,9999000.0,0.001969183,0.0007876542,
171,0.0002164521,9.499782892493746,-4.42843273564133,55.796556581727685,16.566863814741073,0.0008510295,0.004217355,0.05508507,0.3471003,0.1230095,9999000.0,0.00197556,0.0007926132,
172,0.0002170684,9.498750018123681,-4.423656200462972,55.79835146869259,16.551613844785017,0.0008545998,0.004228543,0.05509966,0.3472371,0.1222763,9999000.0,0.001981967,0.0007976282,
173,0.000217688,9.497536775185072,-4.419076666389259,55.90582065833971,16.536430620917006,0.0008581845,0.004239755,0.0551148,0.3473762,0.121552,9999000.0,0.001988393,0.0008026857,
174,0.0002183272,9.496388319294754,-4.414202773245258,55.80182567114812,16.52118755148773,0.0008618444,0.004251328,0.05513008,0.3475152,0.120837,9999000.0,0.001994974,0.0008078464,
175,0.0002189553,9.495117696222387,-4.409724685457249,55.80349491144301,16.50610311664461,0.0008654639,0.004262675,0.05514536,0.3476537,0.1201291,9999000.0,0.002001467,0.0008130059,
176,0.000219551,9.49385109323343,-4.404993585041652,55.805272177938434,16.490881614778147,0.0008690651,0.004273416,0.05515985,0.3477919,0.1193658,9999000.0,0.002010785,0.0008183503,
177,0.0002202092,9.492526438500605,-4.4004392413432285,55.89486765584567,16.47569861741599,0.0008727761,0.004285302,0.05517562,0.3479303,0.1186914,9999000.0,0.002016898,0.0008236235,
178,0.0002208624,9.49113989960072,-4.630549382676051,55.89614464369227,16.460616134524187,0.0008764852,0.004297057,0.05519173,0.3480707,0.1180146,9999000.0,0.002023062,0.0008289558,
179,0.0002215193,9.489814152808925,-4.598704383929828,56.004311948965125,16.44559933944225,0.0008802182,0.004308895,0.05520745,0.3482087,0.1173398,9999000.0,0.002029345,0.0008343659,
180,0.0002221729,9.488486882247035,-4.594371739976808,56.005728862613026,16.430612047497444,0.0008839573,0.004320631,0.05522357,0.348349,0.1166622,9999000.0,0.002035684,0.0008398477,
181,0.0002228395,9.486926199292753,-4.5916490980772195,55.471711742357144,16.415618854473866,0.0008877224,0.004332592,0.05524004,0.3484894,0.1160088,9999000.0,0.002042189,0.0008453405,
182,0.0002235115,9.48548323847483,-4.494551192997932,55.47267126623939,16.400621921927737,0.0008915339,0.00434464,0.05525656,0.3486304,0.1153487,9999000.0,0.002048811,0.0008509592,
183,0.0002241772,9.483920792355153,-4.4904855483032975,55.57553804798893,16.385663173206982,0.0008953186,0.004356554,0.05527312,0.3487708,0.1146982,9999000.0,0.002055444,0.0008565839,
184,0.0002248467,9.482360051463633,-4.488526534374856,55.57625258889395,16.370769883332844,0.0008991234,0.004368521,0.05528974,0.3489111,0.1140524,9999000.0,0.002062152,0.0008622765,
185,0.000225523,9.48068004769744,-4.487985788351196,55.475117214431265,16.355904725496025,0.0009029506,0.004380602,0.05530653,0.3490514,0.1134179,9999000.0,0.002068949,0.0008680161,
186,0.0002262068,9.479060940818226,-4.4815866468812615,55.47598464660081,16.34099688015899,0.0009068085,0.004392809,0.05532342,0.3491916,0.1127904,9999000.0,0.002075849,0.000873826,
187,0.0002268801,9.477320473715197,-4.477194927047599,55.47683529973855,16.32614505835878,0.0009106395,0.004404797,0.05534031,0.3493316,0.1121625,9999000.0,0.002082695,0.000879677,
188,0.0002275609,9.47564086149603,-4.475750717500361,55.57933380038534,16.311267397188082,0.0009145151,0.004416923,0.05535708,0.3494711,0.111534,9999000.0,0.002089636,0.0008856425,
189,0.0002282381,9.473957937566214,-4.472516871042735,55.57976783519976,16.296541491420527,0.000918378,0.004428955,0.05537408,0.3496111,0.1109128,9999000.0,0.002096548,0.0008916371,
190,0.0002289204,9.472099202354975,-4.4721930002214805,55.345130598122125,16.281757689771432,0.0009222639,0.004441045,0.05539153,0.3497529,0.1102984,9999000.0,0.002103508,0.0008976966,
191,0.0002295659,9.470299960558627,-4.469155574001832,55.345146537993145,16.26700889784853,0.0009260988,0.004452449,0.05540802,0.3498923,0.109645,9999000.0,0.002112605,0.0009039246,
192,0.0002302815,9.468442339411284,-4.465223093759867,55.3453080797037,16.2522596282814,0.0009300678,0.004465153,0.05542565,0.350032,0.1090693,9999000.0,0.002118549,0.0009100652,
193,0.0002309898,9.46658356211884,-4.464387663878227,55.345307841335455,16.2375508742062,0.0009340371,0.004477682,0.05544358,0.3501737,0.1084867,9999000.0,0.002125002,0.0009162998,
194,0.0002316905,9.464666491484458,-4.45991413915111,55.345223642644044,16.222886092176402,0.000938008,0.004490055,0.05546134,0.3503151,0.1078956,9999000.0,0.0021318,0.0009226431,
195,0.0002325086,9.462748350331115,-4.456574048676686,55.345493910153664,16.20823419592369,0.0009414464,0.004504473,0.05548302,0.3504738,0.1073459,9999000.0,0.002136429,0.0009292712,
196,0.0002330969,9.460711022963972,-4.453794221433824,55.34525155858226,16.193658782510003,0.000945977,0.004514836,0.05549716,0.3505975,0.1067333,9999000.0,0.002146074,0.0009354942,
197,0.0002338084,9.458793461128334,-4.452694681674885,55.34502573566344,16.17911551257167,0.0009500117,0.004527359,0.05551517,0.3507389,0.1061549,9999000.0,0.002153338,0.0009420735,
198,0.0002345241,9.456756749826994,-4.449102751316914,55.44545012765997,16.164546012111103,0.0009540433,0.004539941,0.05553334,0.3508797,0.105594,9999000.0,0.00216057,0.0009486474,
199,0.000235237,9.454542761503532,-4.45723527474442,55.4451263745198,16.149988759666844,0.0009580603,0.00455245,0.05555161,0.3510203,0.1050417,9999000.0,0.002167722,0.0009552429,
200,0.0002359515,9.452503701538259,-4.451292857465717,55.344019885269304,16.135563076519972,0.0009621073,0.004564978,0.05556979,0.3511606,0.1044847,9999000.0,0.002174976,0.0009619711,
201,0.0002366559,9.450346254363497,-4.445800935710977,55.44414274172071,16.121137304818465,0.0009661399,0.004577285,0.05558805,0.3513017,0.1039229,9999000.0,0.002182489,0.0009687892,
202,0.0002373573,9.448188369208667,-4.443519134672215,55.44367539389086,16.106720709837422,0.0009701796,0.004589554,0.05560566,0.3514392,0.1033607,9999000.0,0.002190762,0.0009756999,
203,0.0002381059,9.445971172112909,-4.439832913855099,55.44311776969323,16.092346954894957,0.0009743094,0.00460264,0.05562493,0.3515818,0.1028472,9999000.0,0.002196743,0.0009825424,
204,0.0002388378,9.443695694840928,-4.4371947983239295,55.442530216874175,16.07797210698695,0.0009784297,0.004615395,0.05564394,0.351724,0.1023173,9999000.0,0.002204128,0.0009895341,
205,0.0002395595,9.441360241449212,-4.433608115722443,55.44177290643171,16.06364116111928,0.0009825162,0.004627996,0.05566195,0.3518607,0.1017894,9999000.0,0.00221146,0.0009965691,
206,0.0002402861,9.43902446513926,-4.430909822432682,55.44119012840807,16.04929564268312,0.0009866231,0.004640663,0.05568017,0.3519979,0.101268,9999000.0,0.002218911,0.001003673,
207,0.000241025,9.436749097855772,-4.4296179344465685,55.440448627249296,16.035001453846856,0.0009907967,0.004653517,0.0556989,0.3521378,0.1007466,9999000.0,0.002226605,0.001010931,
208,0.0002417535,9.434352544508783,-4.428737262472936,55.23813031980799,16.020758089503303,0.0009949397,0.004666132,0.055718,0.3522792,0.1002282,9999000.0,0.0022346,0.001018225,
209,0.0002424572,9.432016172238601,-4.423637310144521,55.238279058200334,16.0065595967484,0.0009990518,0.00467829,0.05573622,0.3524175,0.09968772,9999000.0,0.002243543,0.00102571,
210,0.0002432531,9.429680633764564,-4.324584055591586,55.237820346920785,15.992362656813429,0.001003326,0.004692174,0.05575584,0.3525565,0.09923577,9999000.0,0.002248673,0.001032934,
211,0.0002439955,9.427223863377204,-4.307924867528726,55.23525689613055,15.978194583916785,0.001007506,0.004705026,0.05577476,0.3526947,0.09874323,9999000.0,0.00225619,0.001040382,
212,0.0002447411,9.424706459568545,-4.307520576618238,55.44028401519253,15.964056674393811,0.001011707,0.004717915,0.05579378,0.352833,0.09825376,9999000.0,0.002263777,0.001047921,
213,0.0002454985,9.42219147754133,-4.313075982538464,55.234964362795225,15.949894692481532,0.001015968,0.00473099,0.05581319,0.3529732,0.09776652,9999000.0,0.002271639,0.001055599,
214,0.0002462315,9.41973293181354,-4.300039390157131,55.23421819555065,15.935864946161342,0.001020172,0.004743602,0.05583202,0.3531111,0.09726726,9999000.0,0.002279682,0.001063395,
215,0.000246965,9.417273951972232,-4.29787770025154,55.232811266324816,15.921851464649421,0.001024399,0.004756203,0.05585086,0.3532488,0.09676875,9999000.0,0.002288441,0.001071304,
216,0.0002477598,9.414695664399051,-4.2960216260020445,55.33133007610934,15.907831257409695,0.001028702,0.004769954,0.05587065,0.3533864,0.09633766,9999000.0,0.002294032,0.001078938,
217,0.0002485142,9.412176211838535,-4.2924405480587,55.33006244396432,15.893889869426317,0.001032956,0.004782949,0.05588935,0.3535208,0.0958707,9999000.0,0.002301636,0.001086853,
218,0.0002492687,9.409536740118265,-4.283226354819391,55.32904918133849,15.879941310579586,0.001037225,0.00479587,0.05590894,0.3536598,0.0954043,9999000.0,0.002309265,0.001094876,
219,0.0002500344,9.406956754121937,-4.285069956358356,55.32769371033537,15.866048467104157,0.001041527,0.004809015,0.05592819,0.3537959,0.09494905,9999000.0,0.00231701,0.001102948,
220,0.0002507994,9.404315962473827,-4.296203861311554,55.32688354263662,15.852134182210069,0.001045842,0.004822097,0.0559479,0.3539344,0.0944939,9999000.0,0.002324811,0.001111132,
221,0.0002515696,9.401615030650623,-4.27662931626201,55.3256044021375,15.838260929335581,0.001050188,0.004835249,0.05596776,0.3540734,0.0940411,9999000.0,0.002332717,0.001119431,
222,0.0002523419,9.39891410362841,-4.275051366637172,55.32403915905465,15.824386405919444,0.001054543,0.004848432,0.05598755,0.3542114,0.09359475,9999000.0,0.002340765,0.001127789,
223,0.0002531013,9.396152985419567,-4.284661623120471,55.32207061365163,15.810593374524434,0.001058864,0.004861371,0.05600689,0.3543471,0.09314626,9999000.0,0.002348835,0.001136233,
224,0.0002538719,9.393450697702981,-4.264575963275007,55.42146251637463,15.796832352664538,0.001063248,0.004874474,0.05602671,0.3544851,0.09269811,9999000.0,0.002357146,0.001144847,
225,0.0002546387,9.39074869884638,-4.269925288321218,55.4197552847174,15.783079096652113,0.001067611,0.004887548,0.0560456,0.3546176,0.09225782,9999000.0,0.002365556,0.001153478,
226,0.000255409,9.38798678154807,-4.265934333319862,55.31834768766784,15.76941893554585,0.001071998,0.004900631,0.05606506,0.3547527,0.09182089,9999000.0,0.002374081,0.001162211,
227,0.0002561793,9.38516383300276,-4.25829062105003,55.417614742689125,15.755667865531894,0.001076398,0.004913698,0.0560845,0.3548874,0.09138574,9999000.0,0.002382699,0.00117105,
228,0.0002570405,9.382399519352235,-4.253160764092385,55.416533642419836,15.742041919077037,0.001080918,0.004928504,0.05610493,0.3550212,0.09102929,9999000.0,0.002387122,0.001179448,
229,0.0002578313,9.37969660160093,-4.254517325842301,55.414643553009526,15.728444052686255,0.001085367,0.0049419,0.05612497,0.3551574,0.09061322,9999000.0,0.002395038,0.001188383,
230,0.0002586099,9.376806262936144,-4.245261781026031,55.41309511819706,15.714926785964288,0.001089754,0.0049551,0.05614426,0.3552889,0.09020638,9999000.0,0.002402844,0.001197267,
231,0.0002594007,9.373862420932028,-4.249700310934514,55.51349708820007,15.701244957622276,0.001094212,0.004968448,0.05616449,0.3554252,0.08979806,9999000.0,0.002410774,0.001206354,
232,0.0002601833,9.370971038806353,-4.245579332872808,56.15751189614173,15.687683540022554,0.00109865,0.004981649,0.05618417,0.3555586,0.08938908,9999000.0,0.00241863,0.001215539,
233,0.0002609773,9.368022940434512,-4.485866029309271,56.155882430979034,15.674199684433054,0.001103106,0.004995054,0.05620404,0.3556916,0.08899669,9999000.0,0.00242657,0.00122468,
234,0.0002617667,9.36513481093019,-4.481759919453481,56.265338591699674,15.660803606142927,0.001107566,0.005008347,0.05622385,0.3558245,0.08860049,9999000.0,0.002434494,0.00123398,
235,0.0002625756,9.362246649258246,-4.477854213781015,56.15330389886786,15.647347914281024,0.001112107,0.00502196,0.05624422,0.3559598,0.08820989,9999000.0,0.00244257,0.001243423,
236,0.0002633943,9.359241645748238,-4.473242060006427,56.152091016814836,15.633840372345214,0.001116658,0.005035769,0.05626441,0.3560928,0.08783564,9999000.0,0.002450725,0.001252805,
237,0.0002641971,9.356226612095181,-4.46965561701019,56.26152857880268,15.62045816500439,0.001121172,0.005049269,0.05628424,0.3562242,0.08745491,9999000.0,0.002458759,0.001262334,
238,0.0002650125,9.35321638731054,-4.4655130775228,56.14924534318044,15.607006887658645,0.00112574,0.005063005,0.05630384,0.356354,0.08707867,9999000.0,0.002466895,0.001271984,
239,0.0002657467,9.350264825730925,-4.461501356874713,56.25868440303276,15.593721861622932,0.001130219,0.005075116,0.05632292,0.3564856,0.08664253,9999000.0,0.00247816,0.00128231,
240,0.0002665741,9.347310938097305,-4.4572343029513135,56.14649862794482,15.580402630892891,0.00113478,0.005089046,0.05634279,0.356615,0.086288,9999000.0,0.002485085,0.001291959,
241,0.0002674058,9.344175115401798,-4.452852605123411,56.25580100137782,15.567090057403805,0.001139371,0.005103005,0.05636319,0.3567468,0.08593584,9999000.0,0.00249219,0.001301719,
242,0.0002682366,9.341159831130387,-4.448420535576396,56.254073007070645,15.55383509311456,0.001143968,0.005116935,0.05638346,0.3568775,0.08558672,9999000.0,0.002499658,0.001311551,
243,0.0002690496,9.338022197934084,-4.443984457586936,56.252468114311824,15.540589228965779,0.001148526,0.005130501,0.05640363,0.357008,0.08523257,9999000.0,0.0025074,0.001321509,
244,0.0002698463,9.335002903147217,-4.191216658952463,56.36290559487239,15.527456423495487,0.001153067,0.005143727,0.05642359,0.3571382,0.08486687,9999000.0,0.002515308,0.001331717,
245,0.0002706197,9.331802769830817,-4.239522169602168,56.36123745841246,15.514301002127029,0.001157576,0.005156509,0.05644299,0.3572661,0.08449223,9999000.0,0.002524457,0.001342108,
246,0.0002714551,9.328785641108539,-4.184410127014964,56.35932635793907,15.5011656724126,0.001162195,0.005170476,0.05646294,0.3573937,0.08415686,9999000.0,0.002531494,0.001352261,
247,0.0002722286,9.325581979728572,-4.192264842442739,56.3576243139708,15.48808177896088,0.001166715,0.005183227,0.0564822,0.3575204,0.08378655,9999000.0,0.002540407,0.001362866,
248,0.0002730555,9.32249792861844,-4.200186198862461,56.24316397200363,15.475068745508931,0.00117131,0.005197002,0.05650203,0.3576467,0.08345681,9999000.0,0.002547526,0.001373146,
249,0.0002738639,9.3192302157742,-4.175665845145673,56.353659000337274,15.462035045464111,0.001175902,0.005210394,0.05652163,0.3577728,0.08311404,9999000.0,0.002555669,0.00138371,
250,0.0002746902,9.31621041312171,-4.2090861337214704,56.35184913317957,15.449102822820741,0.00118057,0.005224071,0.05654177,0.3579011,0.08277584,9999000.0,0.002563905,0.001394422,
251,0.0002754786,9.312944868055359,-4.192420046311582,56.35024865348271,15.436081027116268,0.00118518,0.005237026,0.05656109,0.3580265,0.08242027,9999000.0,0.002573624,0.00140542,
252,0.0002763289,9.309797941451908,-4.187722013276904,56.34832005098431,15.42314691232477,0.001189853,0.005251176,0.05658106,0.3581517,0.08211015,9999000.0,0.002580392,0.001415991,
253,0.0002771395,9.306529294010613,-4.178735998511058,56.34637413763326,15.410227916143683,0.001194471,0.00526452,0.05660083,0.3582772,0.08178006,9999000.0,0.002588622,0.001426892,
254,0.000277958,9.30332007042869,-4.173019673575737,56.34421514432006,15.39739924242271,0.001199114,0.005278011,0.05662053,0.3584017,0.08145658,9999000.0,0.002596908,0.001437843,
255,0.000278775,9.30011031392971,-4.169375837882342,56.45625706345818,15.384580132559034,0.001203767,0.005291448,0.05664018,0.358526,0.08113256,9999000.0,0.002605229,0.001448941,
256,0.0002795882,9.296894871098146,-4.165938381657561,56.454376107643895,15.371842978039913,0.001208424,0.005304789,0.05665978,0.35865,0.08080662,9999000.0,0.002613534,0.001460207,
257,0.0002804261,9.293688265467914,-4.163069859358103,56.452582330778654,15.359071531074468,0.001213153,0.005318553,0.05668008,0.3587764,0.08049498,9999000.0,0.002621979,0.001471448,
258,0.0002812691,9.290414240055433,-4.159583142465806,56.45075942543298,15.346260898829229,0.001217894,0.005332422,0.05670004,0.3589006,0.08018811,9999000.0,0.002630187,0.001482752,
259,0.0002821124,9.287138596720814,-4.15747336858432,56.564150833770015,15.333498801179514,0.001222645,0.005346277,0.05671997,0.3590245,0.07988241,9999000.0,0.002638383,0.001494174,
260,0.0002829573,9.283922293653294,-4.152918414578792,56.446560049068225,15.32089756578994,0.001227384,0.005360157,0.05673996,0.3591477,0.0795872,9999000.0,0.002646785,0.001505511,
261,0.0002837882,9.280580755635881,-4.154094750690035,56.444705032918776,15.308248981269942,0.001232116,0.005373733,0.05675982,0.359271,0.07928177,9999000.0,0.002655216,0.00151715,
262,0.0002846052,9.277368056822313,-4.147846997682123,56.55809470191889,15.295666827459868,0.001236851,0.005387017,0.05677942,0.3593935,0.07896721,9999000.0,0.002664221,0.001529081,
263,0.0002853903,9.274089586253702,-4.143723028893405,56.44088017996228,15.283131421568687,0.001241582,0.005399644,0.05679877,0.3595162,0.0786334,9999000.0,0.002674654,0.001541464,
264,0.0002863049,9.270868656442575,-4.140592939957244,56.55433698111875,15.270631630270842,0.001246416,0.005414807,0.05681938,0.3596386,0.07838431,9999000.0,0.002680231,0.001552648,
265,0.0002871341,9.267524938104113,-4.1367286784560875,56.5522326601008,15.258183117950283,0.001251131,0.005428318,0.05683889,0.3597584,0.0780959,9999000.0,0.002688577,0.00156446,
266,0.0002879703,9.264179691111416,-4.134412603655136,56.5501635388282,15.245719968426915,0.001255899,0.005441898,0.05685879,0.3598802,0.07780495,9999000.0,0.002696977,0.001576525,
267,0.000288814,9.260895547942933,-4.1314808252123925,56.57132657842672,15.233339343050002,0.001260693,0.005455605,0.05687873,0.3600017,0.07751955,9999000.0,0.002705455,0.00158864,
268,0.0002896584,9.257550112075869,-4.127998980673368,56.56930129348413,15.220903426531343,0.0012655,0.005469307,0.05689864,0.3601229,0.07723529,9999000.0,0.002713939,0.001600878,
269,0.0002905009,9.25420214853066,-4.124731788926745,56.578810663636744,15.208560856282926,0.001270282,0.005482965,0.05691857,0.3602435,0.07695874,9999000.0,0.002722391,0.001613053,
270,0.000291344,9.250850604862928,-4.123940738393458,56.599900522468545,15.196264431645215,0.00127508,0.005496609,0.05693852,0.360364,0.07668206,9999000.0,0.002730827,0.001625382,
271,0.0002921888,9.247440962129737,-4.116956575905007,56.60937225474217,15.183965247879534,0.001279894,0.005510266,0.05695845,0.3604842,0.07640801,9999000.0,0.002739521,0.001637798,
272,0.000293023,9.244150256076672,-4.114086628746435,56.61895124510629,15.171749109115797,0.001284715,0.005523721,0.05697784,0.3606021,0.07612703,9999000.0,0.002748508,0.001650494,
273,0.0002938719,9.240736497800363,-4.111333779924195,56.62854777308958,15.159552748290784,0.001289526,0.005537463,0.0569974,0.3607195,0.07586358,9999000.0,0.002757014,0.001662933,
274,0.0002947339,9.237383282647617,-4.107433621129445,56.650011110870054,15.147294574634172,0.001294401,0.005551397,0.0570174,0.3608388,0.07560097,9999000.0,0.002765539,0.001675573,
275,0.0002955896,9.233967456124384,-4.10534291167167,56.659666484205815,15.135121777547928,0.001299277,0.005565186,0.05703731,0.3609578,0.0753356,9999000.0,0.002774099,0.001688407,
276,0.0002964466,9.230611314910691,-4.102586661338314,56.669274340260614,15.122948005699161,0.001304166,0.005578978,0.0570572,0.3610766,0.07507155,9999000.0,0.002782688,0.00170136,
277,0.0002973094,9.227253978183278,-4.09968350861719,56.678989191585316,15.110817118726064,0.001309078,0.005592863,0.05707712,0.361195,0.07481145,9999000.0,0.002791312,0.001714382,
278,0.0002981734,9.223772559243281,-4.096196681895947,56.688569538298594,15.098704334387262,0.001313976,0.005606762,0.05709713,0.3613132,0.07455909,9999000.0,0.002799951,0.001727326,
279,0.0002990353,9.22035261459401,-4.09289725615281,56.709890521030076,15.086639177071632,0.00131888,0.005620633,0.05711666,0.361429,0.07430623,9999000.0,0.002808574,0.001740418,
280,0.0002998986,9.216992106520802,-4.091212118837248,56.7077992338224,15.074614783254518,0.001323798,0.005634478,0.05713659,0.3615466,0.07405473,9999000.0,0.002817229,0.001753629,
281,0.0003007501,9.213505692129477,-4.087387595376001,56.72928350438224,15.062618404441716,0.001328675,0.005648109,0.05715608,0.3616618,0.07380333,9999000.0,0.002825764,0.001766915,
282,0.0003016176,9.210141234834154,-4.086145252340074,56.73889636776961,15.050676337053734,0.001333621,0.005661997,0.05717598,0.3617787,0.07355589,9999000.0,0.002834444,0.001780323,
283,0.0003024872,9.206653057853202,-4.082708545315931,56.748648723540356,15.038746487311219,0.001338554,0.005675919,0.05719599,0.3618954,0.07331664,9999000.0,0.002843147,0.001793627,
284,0.0003033545,9.203226331822345,-4.081967269082739,55.93907289194658,15.02686662806238,0.001343492,0.005689807,0.05721551,0.3620098,0.07307644,9999000.0,0.002851835,0.00180709,
285,0.0003042211,9.199736886660357,-4.080353759633667,55.958510732216155,15.014962004449883,0.001348441,0.005703626,0.05723541,0.3621258,0.07283634,9999000.0,0.002860521,0.0018207,
286,0.0003050866,9.196367770385642,-4.079546278879924,55.96702367773665,15.003155165796183,0.001353397,0.005717437,0.05725484,0.3622394,0.07259623,9999000.0,0.002869201,0.00183445,
287,0.0003055453,9.193253679627633,-4.063453401312707,55.92820647621309,14.993709720713163,0.001356125,0.00572431,0.05726971,0.3623234,0.07245012,9999000.0,0.002874609,0.001842523,
288,0.0003047859,9.19717873265315,-4.062713297738995,56.65732254250827,14.99678442837883,0.001354932,0.005707544,0.05727977,0.3624081,0.07197373,9999000.0,0.002869368,0.001854989,
289,0.0003041262,9.198114839582395,-4.034706449295797,56.60091137770078,14.995910251155804,0.001353967,0.005692711,0.05729105,0.362495,0.07154837,9999000.0,0.002864949,0.001866534,
290,0.0003034997,9.19997565269165,-4.008246998941999,56.52452424436376,14.996359507155734,0.001353128,0.00567846,0.05730289,0.3625839,0.07113084,9999000.0,0.002860775,0.001878263,
291,0.0003029333,9.201415513029504,-3.967028129076681,56.4642490639328,14.996232450942774,0.001352468,0.005665335,0.0573155,0.3626749,0.07073561,9999000.0,0.002857081,0.001889794,
292,0.000302388,9.202982302614437,-3.96815827438202,56.41484299096531,14.996316398144652,0.001351881,0.005652604,0.05732823,0.362766,0.07034787,9999000.0,0.002853546,0.001901413,
293,0.0003018856,9.20443251945308,-3.977812379076525,56.343494721647374,14.996366251612962,0.001351409,0.005640674,0.0573417,0.3628591,0.06997925,9999000.0,0.002850334,0.001912804,
294,0.0003014104,9.20588672924336,-3.9653990132237453,56.29598760813255,14.996390518687823,0.00135102,0.005629258,0.05735535,0.3629523,0.06962096,9999000.0,0.00284735,0.001924182,
295,0.000300968,9.20740630388466,-4.175930386314391,56.248827707590365,14.9963898288824,0.001350757,0.005618459,0.05736911,0.3630455,0.06926972,9999000.0,0.002844624,0.001935703,
296,0.0003005539,9.20886673511604,-4.165819609437108,56.202434095007874,14.996351537936087,0.001350551,0.00560822,0.05738314,0.3631388,0.06893552,9999000.0,0.002842122,0.001946923,
297,0.0003001431,9.210329219594605,-4.156258781908335,56.16739834259661,14.996446892375438,0.001350352,0.005598035,0.05739725,0.363232,0.06860506,9999000.0,0.002839623,0.001958207,
298,0.0002997478,9.211794512048781,-4.147309257638874,56.1328783761237,14.99648171368291,0.001350213,0.005588134,0.05741144,0.3633253,0.06827861,9999000.0,0.002837244,0.001969621,
299,0.0002993717,9.213140771872316,-4.13857404965011,56.09875939927825,14.996418332925623,0.001350114,0.005578646,0.05742539,0.3634165,0.06796385,9999000.0,0.002835017,0.001980851,
300,0.0002990095,9.214611108875491,-4.1305960771255315,56.06455481347034,14.996434060737073,0.001350072,0.00556941,0.0574394,0.3635078,0.06765213,9999000.0,0.002832897,0.001992228,
