Iteration No,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,
287,0.4482254813581578,0.3871164213581578,0.0,0.0,0.0,0.06110906,0.0,
288,0.4478119311564567,0.3868547511564567,0.0,0.0,0.0,0.06095718,0.0,
289,0.44761758402784035,0.38679234402784035,0.0,0.0,0.0,0.06082524,0.0,
290,0.44736822982055663,0.3866682898205566,0.0,0.0,0.0,0.06069994,0.0,
291,0.4471589591313664,0.38657229913136637,0.0,0.0,0.0,0.06058666,0.0,
292,0.4469454464923709,0.38646784649237087,0.0,0.0,0.0,0.0604776,0.0,
293,0.44674828536979466,0.38637116536979466,0.0,0.0,0.0,0.06037712,0.0,
294,0.44655629805044267,0.38627421805044265,0.0,0.0,0.0,0.060282079999999995,0.0,
295,0.446366513074356,0.386172913074356,0.0,0.0,0.0,0.0601936,0.0,
296,0.446186330992264,0.38607555099226404,0.0,0.0,0.0,0.060110779999999996,0.0,
297,0.44600667202702626,0.3859780520270263,0.0,0.0,0.0,0.06002862,0.0,
298,0.4458299258634146,0.38588036586341457,0.0,0.0,0.0,0.05994956,0.0,
299,0.44566495520851224,0.3857906152085122,0.0,0.0,0.0,0.059874340000000005,0.0,
300,0.44549449274163394,0.3856925927416339,0.0,0.0,0.0,0.0598019,0.0,
