n,Io,W,Rb,Rd,fo,Vg,Vs,Vd,Vth,iip3,gain,s11,nf,FOM,PWR,gm
843,1.597206492393106e-05,9.634925289662928e-06,47.57525770841415,6075.657694977587,5000000000.0,0.41610640000000004,0.0014188,1.1188,0.3993012,-10.4042,19.1751,-23.0894,9.993061177345828,18.478373410726775,5.95321e-05,0.000683748
844,1.589434983321256e-05,9.562165377200293e-06,47.59403213615371,6098.071086450575,5000000000.0,0.41622030000000004,0.0014127,1.119,0.3992887,-10.4044,19.1765,-23.1367,10.00914195959396,18.48230553678397,5.92504e-05,0.0006804124000000001
845,1.5817985823343583e-05,9.510811531918258e-06,47.70980867114463,6120.657115032365,5000000000.0,0.41624669999999997,0.0014097,1.1191,0.39928210000000003,-10.412,19.1747,-23.2938,10.015775265617652,18.48575618434632,5.89752e-05,0.0006772602
846,1.5740047124856174e-05,9.467158284307867e-06,47.80646433756211,6142.655022359186,5000000000.0,0.4162365,0.001406,1.1193,0.39927440000000003,-10.4159,19.1705,-23.4292,10.024003655865938,18.48906813864373,5.8696800000000004e-05,0.0006741369
847,1.5665262441323827e-05,9.41794418309028e-06,47.7969978197025,6164.918338441785,5000000000.0,0.4162535,0.0013996,1.1195,0.39926150000000005,-10.4122,19.1686,-23.4419,10.04034823122125,18.492403712828164,5.843139999999999e-05,0.0006711340999999999
848,1.5589168040382532e-05,9.358707382534007e-06,47.79029692296216,6187.405300587807,5000000000.0,0.41631290000000004,0.0013931,1.1196,0.3992483,-10.4091,19.1679,-23.4583,10.057569961322022,18.49587386529966,5.816049999999999e-05,0.0006680077999999999
849,1.551398708751774e-05,9.319556586742183e-06,47.88171669987566,6223.95282618061,5000000000.0,0.41628840000000006,0.0013892,1.1194,0.3992406,-10.4231,19.1726,-23.5925,10.064636948939008,18.49944479887836,5.7883799999999996e-05,0.0006648673999999999
850,1.5406922934854407e-05,9.279602677820856e-06,47.867610566656005,6245.328420925984,5000000000.0,0.4161785,0.0013804000000000002,1.1199,0.39922320000000006,-10.4077,19.1578,-23.6046,10.086928783388146,18.50281088007705,5.7518599999999995e-05,0.0006609719999999999
851,1.5376423076238986e-05,9.241850194550783e-06,47.8633228489824,6281.471591138124,5000000000.0,0.4162659,0.001377,1.1193,0.39921690000000004,-10.4256,19.1761,-23.6146,10.093708688663481,18.505529173497745,5.73885e-05,0.0006592849999999999
852,1.5300517515899996e-05,9.204744082214834e-06,47.8553128398694,6303.766345509549,5000000000.0,0.4162291,0.0013706,1.1194,0.3992043,-10.421,19.1721,-23.6276,10.109544957305065,18.508534615041256,5.7125399999999994e-05,0.0006563853
853,1.520720280869577e-05,9.131562181753943e-06,47.85001582996845,6325.096486484824,5000000000.0,0.4163046,0.0013628,1.1199,0.399188,-10.4121,19.1666,-23.6518,10.131644246601857,18.512714659170825,5.67941e-05,0.0006525856
854,1.5113485091703425e-05,9.058935928026503e-06,47.8401626833465,6346.150398994613,5000000000.0,0.4163811,0.0013548,1.1203,0.3991715,-10.4026,19.1609,-23.67,10.15434209419601,18.5167779843489,5.6463e-05,0.0006487874
855,1.50704869420454e-05,9.024320724840446e-06,47.92867896148037,6367.901127171329,5000000000.0,0.4164265,0.0013534,1.1202,0.39916840000000003,-10.4144,19.1654,-23.7945,10.15688222201713,18.519214446393025,5.63001e-05,0.0006468477999999999
856,1.4996792633376638e-05,8.991757887886649e-06,47.91157258069143,6389.473925316164,5000000000.0,0.4163718,0.0013471,1.1204,0.3991558,-10.4073,19.1594,-23.7954,10.173229817306595,18.521855344056366,5.60462e-05,0.0006440837
857,1.4938251844305635e-05,8.941851952949334e-06,47.911395294023045,6412.853995000085,5000000000.0,0.4164405,0.0013419,1.1204,0.3991454,-10.4091,19.1628,-23.8157,10.187004107650493,18.52494256346435,5.58308e-05,0.0006415481999999999
858,1.4847597739413252e-05,8.891657682021897e-06,47.99528035386415,6433.678608405412,5000000000.0,0.4164249,0.0013369,1.1208,0.3991347,-10.4061,19.1533,-23.9472,10.200351481795556,18.528389147369495,5.55141e-05,0.0006380271
859,1.4800079975943029e-05,8.824804986408805e-06,47.96681418003675,6454.22562697598,5000000000.0,0.4166057,0.0013318000000000002,1.1208,0.39912400000000003,-10.4072,19.1608,-23.9334,10.215911617338227,18.531725455076376,5.5333699999999995e-05,0.0006357335
860,1.4711522011595202e-05,8.759697233381843e-06,47.943297603800985,6463.449161474714,5000000000.0,0.41666559999999997,0.0013242,1.1215,0.3991078,-10.3884,19.1477,-23.9309,10.239512882816427,18.53517288628311,5.5030999999999995e-05,0.0006323192
