Iteration No,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,
187,0.0003011646,15.035957841052898,6.062952057531561,48.80363932074117,8.872155346052367,0.00124223177,0.007023839,0.04567308,0.4112629,0.3785216,
188,0.0002965057,14.94098308386745,7.0041013145168165,48.39637376334275,8.908836065604518,0.00122301816,0.006920858,0.04559593,0.4105932,0.3792444,
189,0.0003088195,15.515145591929013,-0.21999077078515938,57.811462024151865,8.809161540058955,0.0012744739800000001,0.007190406,0.04583301,0.4126367,0.3765417,
190,0.0003039373,15.437288178730482,-0.6337120552095712,55.50946439597456,8.817212312079285,0.0012542934299999999,0.007082716,0.04575189,0.4119494,0.377303,
191,0.0002992054,15.355937955626462,-0.5702042992287346,53.239645875932496,8.853005524571119,0.00123475066,0.006978231,0.0456731,0.4112737,0.3780475,
192,0.0002946168,15.27190461554936,0.3175871693496788,51.60178773816783,8.888795881285823,0.00121581486,0.006876803,0.04559652,0.4106092,0.3787759,
193,0.0002901654,15.185796057695121,1.3618577168515742,50.44915320889325,8.92460362486462,0.0011974593800000001,0.006778304,0.04552208,0.4099555,0.3794889,
194,0.0002858452,15.098243494142373,5.110464364518009,49.67032256316625,8.960443328374419,0.00117965861,0.006682614,0.04544969,0.4093123,0.3801871,
195,0.0002816505,15.0095950555729,5.899915755643917,49.120967878637884,8.996327273791557,0.00116238772,0.006589611,0.04537925,0.4086792,0.380871,
196,0.000277576,14.92027061802923,6.463718067083235,48.706643922528215,9.03226250597899,0.00114562396,0.006499187,0.0453107,0.4080561,0.3815412,
197,0.00028915,15.50365814858431,-1.8975548508334725,56.5044293793338,8.917086622075598,0.00119391168,0.006753466,0.04553882,0.4101147,0.3787892,
198,0.0002848706,15.43367431106187,-1.6315104406805716,55.45968464092829,8.935823873813103,0.00117626327,0.006658698,0.04546654,0.4094744,0.379497,
199,0.0002807146,15.360073497120721,-1.2688184365033166,55.72409972121679,8.970926334615305,0.00115913694,0.006566574,0.04539622,0.4088442,0.3801903,
200,0.0002766769,15.28348028662219,-0.5199191694462826,53.40086727606439,9.006013274459528,0.00114251033,0.006476986,0.04532776,0.4082237,0.3808695,
201,0.0002727524,15.204554141463385,3.5899387681839414,51.69207981876083,9.04110674121432,0.00112636173,0.006389828,0.0452611,0.4076127,0.3815352,
202,0.0002689366,15.123768377717825,4.476029196509359,50.71401117775952,9.076220049812473,0.00111067125,0.006305006,0.04519616,0.407011,0.3821879,
203,0.0002652252,15.041610594031072,5.198037571965628,49.98672281219572,9.111368751439056,0.00109542043,0.006222429,0.04513288,0.4064182,0.3828282,
204,0.0002616139,14.95843312307343,5.671701822951874,49.385465687377774,9.146561831167148,0.0010805909400000001,0.00614201,0.0450712,0.4058341,0.3834563,
205,0.0002697129,15.373158179395148,-1.5302135330724482,55.23519815975354,9.044157828860046,0.0011142963,0.006320221,0.04523845,0.4074146,0.3814755,
206,0.0002659863,15.30329646749391,-1.263940815509521,54.23085015673806,9.068391978652212,0.0010989702100000001,0.006237357,0.04517454,0.4068202,0.3821261,
207,0.0002623602,15.23065352925788,-0.6325834418831846,54.04732239851302,9.103035056132917,0.0010840674000000001,0.006156655,0.04511223,0.4062345,0.3827643,
208,0.0002588308,15.155710973706375,3.4800344626011963,52.33151806215126,9.13768759793576,0.00106957175,0.006078036,0.04505149,0.4056573,0.3833904,
209,0.0002553942,15.078973626389228,4.3585998623379965,51.24133434040044,9.172365241436625,0.00105546662,0.00600142,0.04499224,0.4050884,0.384005,
210,0.0002520469,15.000812309908547,4.990731175112458,50.43235775518262,9.207079715066667,0.00104173654,0.005926731,0.04493444,0.4045276,0.3846085,
211,0.0002487387,14.923103896342331,5.332607242553152,49.76496255561116,9.239824278055062,0.00102824722,0.005851804,0.04489133,0.4041114,0.3852003,
212,0.0002590385,15.451889387801206,-2.8598728692102924,60.446336970989236,9.11801032186684,0.0010710697399999999,0.006079277,0.04510342,0.4061704,0.3825003,
213,0.0002556047,15.394177640256832,-2.6957572651404575,59.66501852724517,9.13706473893631,0.00105696006,0.006002779,0.04504359,0.4056012,0.3831266,
214,0.0002522597,15.332903476668676,-2.146021707578086,57.411638353993396,9.171137088205015,0.00104322478,0.005928199,0.04498521,0.4050401,0.3837415,
215,0.0002490002,15.268509187080435,-1.697142732571777,55.58477241796248,9.205207121817121,0.00102984882,0.005855464,0.04492823,0.4044867,0.3843452,
216,0.0002458232,15.201410776494203,-1.209009649545024,54.04629096339721,9.239281348866534,0.0010168194400000002,0.005784511,0.0448726,0.403941,0.3849381,
217,0.0002427256,15.1320383132385,2.7638265337100876,53.628349336445666,9.273370101653196,0.00100412338,0.005715277,0.04481828,0.4034028,0.3855207,
218,0.0002397044,15.060777880439598,3.7943812629175966,52.33662286357617,9.30748425874594,0.0009917482900000001,0.0056477,0.04476523,0.4028718,0.3860932,
219,0.0002367568,14.987937638800535,4.547844632835151,51.33996317362765,9.34163696593227,0.0009796813000000001,0.005581715,0.04471338,0.4023478,0.386656,
220,0.0002388331,15.119565080793635,-1.0143631069792391,53.362364552426484,9.29482984121282,0.00098837544,0.005626678,0.0447715,0.4029445,0.3860517,
221,0.0002359077,15.050361809179389,-0.7309831670617655,52.50515538980686,9.325949248501356,0.00097639802,0.005561197,0.04471977,0.4024225,0.3866137,
222,0.0002330527,14.979517581898314,-0.4640421062942721,51.65321805302327,9.359967652037652,0.00096471544,0.005497245,0.04466922,0.4019073,0.3871663,
223,0.0002365663,15.181125004740675,-1.8537656642992175,55.948641460636026,9.293561049603817,0.0009793511,0.005574258,0.04475579,0.4027976,0.3861642,
224,0.0002336975,15.117499288941957,-1.5602554653010117,54.87261917831967,9.322479832489634,0.00096760599,0.005510032,0.04470473,0.4022809,0.3867222,
225,0.0002308969,15.051709636968686,-1.1968829054425356,53.67547949727975,9.356273609796744,0.0009561466200000001,0.005447286,0.04465481,0.4017708,0.3872709,
226,0.0002281622,14.984049070769373,-0.901970669742596,52.66366299950246,9.390105068426742,0.00094496259,0.005385969,0.04460599,0.4012673,0.3878107,
227,0.0002308201,15.13830604474258,-2.0228035929363983,56.44809815940221,9.335399173268367,0.0009560612099999999,0.005443923,0.04467724,0.4020119,0.3870143,
228,0.0002280885,15.076225511518132,-1.724286585724677,55.285213810428985,9.365314025484036,0.00094488667,0.005382699,0.04462821,0.4015084,0.3875563,
229,0.0002254205,15.012029204667659,-1.3848596059787468,54.10172657512544,9.39897922990715,0.00093397772,0.005322856,0.04458026,0.4010114,0.3880895,
230,0.0002228138,14.94601358836309,-1.1094866980149405,53.10368174954971,9.432686901013868,0.0009233252600000001,0.005264347,0.04453334,0.4005206,0.3886142,
231,0.0002314173,15.352576455868554,-3.4872558061135095,64.11163133760908,9.312842286397863,0.00095900038,0.005455045,0.04472224,0.402486,0.386118,
232,0.0002286774,15.30753796730481,-3.4390186874915827,63.73268417842644,9.334496730093525,0.0009477802100000001,0.005393676,0.04467266,0.4019813,0.3866704,
233,0.000226001,15.259288173927636,-3.1688096048415133,61.890228101724915,9.368570780301216,0.0009368262799999999,0.005333686,0.04462417,0.4014831,0.3872137,
234,0.000223386,15.208067259764888,-3.2079866483486796,61.540012859269964,9.406463477452974,0.00092612949,0.00527503,0.04457672,0.4009911,0.3877484,
235,0.0002208304,15.154139361503116,-2.7598584623374336,59.40354475900821,9.439653959391684,0.000915681,0.005217666,0.04453029,0.4005051,0.3882745,
236,0.0002183323,15.09774786598014,-2.4207938271444505,57.746118208290994,9.472887725802927,0.0009054726200000001,0.005161552,0.04448485,0.4000252,0.3887924,
237,0.0002158898,15.039146010131407,-2.0596373436373625,56.24640879190761,9.506163104368976,0.00089549668,0.005106651,0.04444036,0.3995511,0.3893022,
238,0.0002135011,14.97853500574716,-1.7472840271289058,54.94648473269194,9.539480952236698,0.00088574525,0.005052923,0.0443968,0.3990828,0.3898043,
239,0.0002168556,15.159851176834078,-2.991714213335534,60.346176780084804,9.483344539463669,0.00089971375,0.00512658,0.04448472,0.4000377,0.3887333,
240,0.0002144472,15.106116377849856,-2.7753569657650132,58.9833641334492,9.511449442751307,0.0008898758699999999,0.005072446,0.04444053,0.399567,0.3892416,
241,0.0002120915,15.050130356830238,-2.398186477931503,57.3915475481639,9.544526450522113,0.00088025769,0.005019461,0.04439726,0.3991019,0.3897422,
242,0.0002097867,14.992116344267949,-2.067320491339288,56.10533536426779,9.577651145441875,0.0008708520600000001,0.004967587,0.04435487,0.3986423,0.3902353,
243,0.0002109391,15.064047923763146,-2.576379600794553,58.094348687846065,9.551133901314872,0.00087574344,0.004991945,0.04439965,0.3991405,0.3897876,
244,0.0002086594,15.007560300739407,-2.2733892029303036,56.85084393738907,9.582358753680861,0.00086644051,0.004940641,0.04435747,0.3986834,0.3902782,
245,0.0002064283,14.949156405847628,-1.9718068767064665,55.62766732048303,9.615401327974599,0.00085733947,0.004890395,0.04431613,0.3982316,0.3907615,
246,0.0002140393,15.306625427120812,-3.8515140860246078,67.07473414052441,9.50232160499629,0.0008888610900000001,0.005059442,0.04449163,0.4001417,0.3883721,
247,0.0002116971,15.266343010283252,-3.826466436927298,66.44950527457294,9.524246246380697,0.0008792884100000001,0.005006804,0.04444797,0.3996774,0.3888799,
248,0.0002094052,15.223241768389093,-3.6089883527586863,64.47261258978824,9.557437947150966,0.00086992607,0.004955262,0.04440519,0.3992186,0.3893799,
249,0.0002071621,15.17751525115778,-3.3974207428720717,62.481535832722955,9.590731123459811,0.0008607673100000001,0.004904785,0.04436327,0.3987652,0.3898726,
250,0.0002049663,15.129346999099589,-3.5519885529318955,62.43405068068594,9.628015885710013,0.0008518064100000001,0.004855342,0.0443222,0.3983169,0.3903579,
